timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
3372000,3372000,6620172,487.29526,11.832727,95607.26,1.1359724,0
3468000,3432000,6620172,487.33282,11.832727,95606.83,1.1359673,0
3492000,3492000,6620172,487.40326,11.832727,95606.055,1.1359581,0
3588000,3552000,6620172,487.3798,11.832727,95606.3,1.1359609,0
3612000,3612000,6620172,487.47836,11.832727,95605.195,1.1359478,0
3708000,3672000,6620172,487.31406,11.832727,95607.02,1.1359696,0
3732000,3732000,6620172,487.34222,11.832727,95606.7,1.1359658,0
3828000,3790000,6620172,487.33282,11.832727,95606.836,1.1359674,0
3852000,3852000,6620172,487.48306,11.832727,95605.11,1.1359469,0
3948000,3912000,6620172,487.2906,11.832727,95607.34,1.1359733,0
3972000,3972000,6620172,487.31876,11.832727,95606.96,1.1359688,0
4068000,4032000,6620172,487.3657,11.832727,95606.44,1.1359626,0
4092000,4092000,6620172,487.4596,11.832727,95605.4,1.1359503,0
4188000,4152000,6620172,487.40796,11.832727,95605.97,1.135957,0
4212000,4212000,6620172,487.469,11.832727,95605.27,1.1359488,0
4308000,4272000,6620172,487.41733,11.832727,95605.87,1.1359559,0
4332000,4332000,6620172,487.2014,11.832727,95608.34,1.1359853,0
4428000,4392000,6620172,487.32346,11.832727,95606.91,1.1359682,0
4452000,4452000,6620172,487.57227,11.832727,95604.086,1.1359347,0
4548000,4511000,6620172,487.39856,11.832727,95606.1,1.1359586,0
4568000,4568000,6620172,487.30466,11.832727,95607.14,1.135971,0
4644000,4620000,6620172,487.3798,11.832728,95606.29,1.1359609,0
4692000,4680000,6620172,487.31876,11.832727,95607.016,1.1359695,0
4764000,4738666,6620172,487.35162,11.832728,95606.6,1.1359645,0
4812000,4800000,6620172,487.31406,11.832727,95607.06,1.13597,0
4884000,4858666,6620172,487.42203,11.832728,95605.805,1.1359551,0
4932000,4920000,6620172,487.35162,11.832727,95606.61,1.1359646,0
5004000,4980000,6620172,487.35162,11.832728,95606.625,1.1359649,0
5052000,5040000,6620172,487.43613,11.832727,95605.66,1.1359534,0
5124000,5100000,6620172,487.34222,11.832728,95606.74,1.1359662,0
5172000,5160000,6620172,487.38916,11.832727,95606.19,1.1359596,0
5244000,5220000,6620172,487.32346,11.832728,95606.914,1.1359683,0
5292000,5280000,6620172,487.24832,11.832727,95607.81,1.135979,0
5364000,5340000,6620172,487.44553,11.832728,95605.52,1.1359518,0
5412000,5400000,6620172,487.3563,11.832727,95606.555,1.135964,0
5484000,5460000,6620172,487.3657,11.832728,95606.44,1.1359626,0
5532000,5520000,6620172,487.44553,11.832727,95605.56,1.1359522,0
5604000,5580000,6620172,487.38916,11.832728,95606.18,1.1359595,0
5652000,5640000,6620172,487.34692,11.832727,95606.67,1.1359653,0
5724000,5700000,6620172,487.29526,11.832728,95607.28,1.1359726,0
5772000,5760000,6620172,487.32346,11.832727,95606.94,1.1359686,0
5844000,5820000,6620172,487.3657,11.832728,95606.46,1.1359628,0
5892000,5880000,6620172,487.48306,11.832727,95605.125,1.135947,0
5964000,5940000,6620172,487.3751,11.832728,95606.38,1.1359619,0
6012000,6000000,6620172,487.34692,11.832727,95606.67,1.1359653,0
6084000,6058666,6620172,487.39386,11.832728,95606.15,1.1359593,0
6132000,6120000,6620172,487.3704,11.832727,95606.4,1.1359621,0
6204000,6180000,6620172,487.361,11.832728,95606.52,1.1359637,0
6252000,6240000,6620172,487.3798,11.832727,95606.3,1.1359609,0
6324000,6300000,6620172,487.33282,11.832728,95606.81,1.1359671,0
6372000,6360000,6620172,487.3845,11.832727,95606.25,1.1359603,0
6440000,6418666,6620172,487.32812,11.832728,95606.88,1.135968,0
6488000,6478000,6620172,487.3845,11.832727,95606.25,1.1359603,0
6540000,6528000,6620172,487.39856,11.832727,95606.09,1.1359586,0
6612000,6586666,6620172,487.3657,11.832728,95606.445,1.1359627,0
6660000,6648000,6620172,487.41733,11.832727,95605.84,1.1359556,0
6732000,6708000,6620172,487.3563,11.832728,95606.586,1.1359644,0
6780000,6768000,6620172,487.3563,11.832727,95606.59,1.1359645,0
6852000,6828000,6620172,487.40326,11.832728,95606.0,1.1359575,0
6900000,6888000,6620172,487.39856,11.832727,95606.09,1.1359586,0
6972000,6948000,6620172,487.33752,11.832728,95606.75,1.1359663,0
7020000,7008000,6620172,487.2812,11.832727,95607.42,1.1359743,0
7092000,7068000,6620172,487.39856,11.832728,95606.1,1.1359586,0
7140000,7128000,6620172,487.29996,11.832727,95607.17,1.1359714,0
7212000,7188000,6620172,487.35162,11.832728,95606.6,1.1359645,0
7260000,7248000,6620172,487.35162,11.832727,95606.625,1.1359649,0
7332000,7308000,6620172,487.31876,11.832728,95607.01,1.1359694,0
7380000,7368000,6620172,487.3798,11.832727,95606.32,1.1359612,0
7452000,7428000,6620172,487.34692,11.832728,95606.69,1.1359656,0
7500000,7488000,6620172,487.3704,11.832727,95606.39,1.135962,0
7572000,7548000,6620172,487.32812,11.832728,95606.88,1.135968,0
7620000,7608000,6620172,487.42203,11.832727,95605.83,1.1359553,0
7692000,7668000,6620172,487.39386,11.832728,95606.125,1.1359589,0
7736000,7726000,6620172,487.38916,11.832727,95606.195,1.1359597,0
7788000,7776000,6620172,487.34222,11.832727,95606.734,1.1359662,0
7860000,7836000,6620172,487.43143,11.832728,95605.72,1.1359541,0
7908000,7896000,6620172,487.34692,11.832727,95606.67,1.1359653,0
7980000,7956000,6620172,487.40796,11.832728,95605.94,1.1359568,0
8028000,8016000,6620172,487.361,11.832727,95606.53,1.1359637,0
8100000,8076000,6620172,487.32346,11.832728,95606.91,1.1359682,0
8148000,8136000,6620172,487.41733,11.832727,95605.89,1.135956,0
8220000,8196000,6620172,487.43613,11.832728,95605.69,1.1359537,0
8268000,8256000,6620172,487.40326,11.832727,95606.016,1.1359577,0
8340000,8316000,6620172,487.33752,11.832728,95606.75,1.1359663,0
8388000,8374000,6620172,487.38916,11.832727,95606.18,1.1359595,0
8436000,8424000,6620172,487.5441,11.832727,95604.44,1.1359388,0
8508000,8484000,6620172,487.361,11.832728,95606.52,1.1359637,0
8556000,8544000,6620172,487.40796,11.832727,95605.97,1.135957,0
8628000,8604000,6620172,487.3798,11.832728,95606.29,1.1359609,0
8676000,8664000,6620172,487.44083,11.832727,95605.625,1.135953,0
8748000,8724000,6620172,487.34222,11.832728,95606.72,1.135966,0
8796000,8784000,6620172,487.34692,11.832727,95606.68,1.1359655,0
8868000,8844000,6620172,487.44083,11.832728,95605.625,1.135953,0
8916000,8904000,6620172,487.21545,11.832727,95608.19,1.1359833,0
8984000,8962666,6620172,487.39856,11.832728,95606.086,1.1359586,0
9036000,9024000,6620172,487.33752,11.832727,95606.75,1.1359663,0
9108000,9084000,6620172,487.43613,11.832728,95605.69,1.1359537,0
9152000,9142000,6620172,487.39856,11.832727,95606.08,1.1359584,0
9228000,9202666,6620172,487.40796,11.832728,95605.96,1.1359569,0
9276000,9264000,6620172,487.4596,11.832727,95605.42,1.1359506,0
9348000,9324000,6620172,487.31406,11.832728,95607.06,1.13597,0
9396000,9384000,6620172,487.3751,11.832727,95606.36,1.1359618,0
