timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
3184000,3184000,6620172,487.29526,11.832727,95607.26,1.1359724,0
3280000,3244000,6620172,487.33282,11.832727,95606.83,1.1359673,0
3304000,3304000,6620172,487.40326,11.832727,95606.055,1.1359581,0
3400000,3364000,6620172,487.3798,11.832727,95606.3,1.1359609,0
3424000,3424000,6620172,487.47836,11.832727,95605.195,1.1359478,0
3520000,3484000,6620172,487.31406,11.832727,95607.02,1.1359696,0
3544000,3544000,6620172,487.34222,11.832727,95606.7,1.1359658,0
3640000,3604000,6620172,487.33282,11.832727,95606.836,1.1359674,0
3664000,3664000,6620172,487.48306,11.832727,95605.11,1.1359469,0
3760000,3724000,6620172,487.2906,11.832727,95607.34,1.1359733,0
3784000,3784000,6620172,487.31876,11.832727,95606.96,1.1359688,0
3880000,3844000,6620172,487.3657,11.832727,95606.44,1.1359626,0
3900000,3900000,6620172,487.4596,11.832727,95605.4,1.1359503,0
3976000,3950666,6620172,487.39386,11.832728,95606.125,1.1359589,0
4024000,4012000,6620172,487.4596,11.832727,95605.39,1.1359502,0
4096000,4072000,6620172,487.38916,11.832728,95606.19,1.1359596,0
4140000,4128000,6620172,487.35162,11.832727,95606.625,1.1359649,0
4192000,4180000,6620172,487.25302,11.832727,95607.734,1.1359781,0
4264000,4240000,6620172,487.4596,11.832728,95605.414,1.1359504,0
4312000,4300000,6620172,487.39386,11.832727,95606.125,1.1359589,0
4384000,4358666,6620172,487.3657,11.832728,95606.43,1.1359626,0
4428000,4418000,6620172,487.39386,11.832727,95606.125,1.1359589,0
4480000,4468000,6620172,487.32346,11.832727,95606.94,1.1359686,0
4552000,4526666,6620172,487.31876,11.832728,95606.96,1.1359688,0
4600000,4588000,6620172,487.32812,11.832727,95606.89,1.135968,0
4672000,4648000,6620172,487.41733,11.832728,95605.84,1.1359556,0
4720000,4708000,6620172,487.39856,11.832727,95606.06,1.1359582,0
4788000,4765333,6620172,487.31406,11.832728,95607.02,1.1359696,0
4840000,4826000,6620172,487.42203,11.832727,95605.79,1.135955,0
4912000,4886666,6620172,487.3657,11.832728,95606.445,1.1359627,0
4960000,4948000,6620172,487.3563,11.832727,95606.58,1.1359643,0
5028000,5005333,6620172,487.3798,11.832728,95606.305,1.135961,0
5056000,5056000,6620172,487.2718,11.832727,95607.53,1.1359757,0
5152000,5116000,6620172,487.35162,11.832727,95606.61,1.1359646,0
5176000,5176000,6620172,487.42673,11.832727,95605.75,1.1359544,0
5272000,5235000,6620172,487.361,11.832727,95606.516,1.1359636,0
5296000,5296000,6620172,487.3751,11.832727,95606.375,1.1359619,0
5392000,5356000,6620172,487.40796,11.832727,95605.97,1.135957,0
5416000,5416000,6620172,487.42203,11.832727,95605.79,1.135955,0
5512000,5476000,6620172,487.35162,11.832727,95606.64,1.1359651,0
5536000,5536000,6620172,487.1732,11.832727,95608.63,1.1359887,0
5632000,5596000,6620172,487.34222,11.832727,95606.72,1.135966,0
5656000,5656000,6620172,487.3751,11.832727,95606.36,1.1359618,0
5752000,5716000,6620172,487.42673,11.832727,95605.766,1.1359546,0
5776000,5776000,6620172,487.3751,11.832727,95606.336,1.1359614,0
5872000,5836000,6620172,487.3845,11.832727,95606.234,1.1359602,0
5896000,5896000,6620172,487.33282,11.832727,95606.85,1.1359675,0
5992000,5956000,6620172,487.38916,11.832727,95606.19,1.1359596,0
6016000,6016000,6620172,487.26242,11.832727,95607.63,1.1359768,0
6112000,6076000,6620172,487.34692,11.832727,95606.69,1.1359656,0
6136000,6136000,6620172,487.3798,11.832727,95606.305,1.135961,0
6232000,6196000,6620172,487.33752,11.832727,95606.77,1.1359667,0
6256000,6256000,6620172,487.39856,11.832727,95606.06,1.1359582,0
6352000,6314000,6620172,487.39386,11.832727,95606.17,1.1359594,0
6376000,6376000,6620172,487.2812,11.832727,95607.43,1.1359744,0
6472000,6436000,6620172,487.41733,11.832727,95605.9,1.1359562,0
6496000,6496000,6620172,487.30936,11.832727,95607.12,1.1359707,0
6592000,6556000,6620172,487.3657,11.832727,95606.445,1.1359627,0
6616000,6616000,6620172,487.43143,11.832727,95605.7,1.1359539,0
6712000,6676000,6620172,487.39386,11.832727,95606.12,1.1359588,0
6736000,6736000,6620172,487.3563,11.832727,95606.56,1.1359642,0
6832000,6796000,6620172,487.30936,11.832727,95607.13,1.1359708,0
6856000,6856000,6620172,487.42203,11.832727,95605.82,1.1359552,0
6952000,6915000,6620172,487.34222,11.832727,95606.71,1.135966,0
6976000,6976000,6620172,487.4502,11.832727,95605.445,1.1359508,0
7072000,7036000,6620172,487.32346,11.832727,95606.9,1.1359681,0
7096000,7096000,6620172,487.25772,11.832727,95607.67,1.1359774,0
7192000,7155000,6620172,487.361,11.832727,95606.5,1.1359634,0
7216000,7216000,6620172,487.3845,11.832727,95606.234,1.1359602,0
7312000,7276000,6620172,487.35162,11.832727,95606.66,1.1359652,0
7336000,7336000,6620172,487.33752,11.832727,95606.75,1.1359663,0
7428000,7395000,6620172,487.3704,11.832727,95606.39,1.135962,0
7456000,7456000,6620172,487.39856,11.832727,95606.07,1.1359583,0
7552000,7515000,6620172,487.38916,11.832727,95606.18,1.1359595,0
7576000,7576000,6620172,487.25772,11.832727,95607.69,1.1359774,0
7672000,7636000,6620172,487.42673,11.832727,95605.734,1.1359543,0
7696000,7696000,6620172,487.3657,11.832727,95606.445,1.1359627,0
7792000,7756000,6620172,487.38916,11.832727,95606.18,1.1359595,0
7816000,7816000,6620172,487.22485,11.832727,95608.08,1.1359822,0
7912000,7876000,6620172,487.3657,11.832727,95606.42,1.1359625,0
7936000,7936000,6620172,487.3751,11.832727,95606.34,1.1359615,0
8032000,7996000,6620172,487.44083,11.832727,95605.625,1.135953,0
8056000,8056000,6620172,487.3845,11.832727,95606.234,1.1359602,0
8152000,8116000,6620172,487.361,11.832727,95606.516,1.1359636,0
8176000,8176000,6620172,487.3704,11.832727,95606.414,1.1359624,0
8272000,8236000,6620172,487.44553,11.832727,95605.516,1.1359516,0
8296000,8296000,6620172,487.40796,11.832727,95605.984,1.1359572,0
8392000,8356000,6620172,487.40326,11.832727,95606.03,1.1359577,0
8416000,8416000,6620172,487.3751,11.832727,95606.36,1.1359618,0
8512000,8476000,6620172,487.40796,11.832727,95605.95,1.1359569,0
8536000,8536000,6620172,487.3657,11.832727,95606.42,1.1359625,0
8632000,8596000,6620172,487.3751,11.832727,95606.35,1.1359617,0
8656000,8656000,6620172,487.29526,11.832727,95607.29,1.1359727,0
8752000,8716000,6620172,487.31406,11.832727,95607.07,1.1359701,0
8776000,8776000,6620172,487.39856,11.832727,95606.09,1.1359586,0
8872000,8836000,6620172,487.40326,11.832727,95606.0,1.1359575,0
8896000,8896000,6620172,487.43143,11.832727,95605.695,1.1359538,0
8992000,8956000,6620172,487.42673,11.832727,95605.75,1.1359544,0
9016000,9016000,6620172,487.2765,11.832727,95607.48,1.1359749,0
9112000,9076000,6620172,487.40796,11.832727,95605.96,1.1359569,0
9136000,9136000,6620172,487.29996,11.832727,95607.2,1.1359717,0
9232000,9196000,6620172,487.33752,11.832727,95606.8,1.1359669,0
9256000,9256000,6620172,487.38916,11.832727,95606.18,1.1359595,0
9352000,9316000,6620172,487.35162,11.832727,95606.61,1.1359646,0
9376000,9376000,6620172,487.29996,11.832727,95607.17,1.1359714,0
9472000,9436000,6620172,487.3704,11.832727,95606.39,1.135962,0
9496000,9496000,6620172,487.41733,11.832727,95605.84,1.1359556,0
9592000,9556000,6620172,487.32346,11.832727,95606.94,1.1359686,0
9616000,9616000,6620172,487.29526,11.832727,95607.24,1.1359723,0
9712000,9676000,6620172,487.33282,11.832727,95606.82,1.1359671,0
9736000,9736000,6620172,487.53473,11.832727,95604.5,1.1359396,0
9832000,9796000,6620172,487.30936,11.832727,95607.13,1.1359708,0
9856000,9856000,6620172,487.2718,11.832727,95607.55,1.1359757,0
9952000,9916000,6620172,487.41733,11.832727,95605.84,1.1359556,0
9976000,9976000,6620172,487.361,11.832727,95606.48,1.1359631,0
10072000,10036000,6620172,487.3657,11.832727,95606.46,1.1359628,0
10096000,10096000,6620172,487.21075,11.832727,95608.234,1.135984,0
10192000,10156000,6620172,487.42673,11.832727,95605.76,1.1359545,0
10216000,10216000,6620172,487.26242,11.832727,95607.65,1.135977,0
10312000,10276000,6620172,487.3845,11.832727,95606.21,1.13596,0
10336000,10336000,6620172,487.33752,11.832727,95606.766,1.1359665,0
10432000,10396000,6620172,487.361,11.832727,95606.51,1.1359634,0
10456000,10456000,6620172,487.469,11.832727,95605.26,1.1359487,0
10552000,10516000,6620172,487.38916,11.832727,95606.2,1.1359599,0
10576000,10576000,6620172,487.1967,11.832727,95608.4,1.135986,0
10672000,10636000,6620172,487.33282,11.832727,95606.87,1.1359677,0
10696000,10696000,6620172,487.34222,11.832727,95606.71,1.135966,0
10792000,10756000,6620172,487.40796,11.832727,95605.94,1.1359568,0
10816000,10816000,6620172,487.31876,11.832727,95606.984,1.1359692,0
10912000,10876000,6620172,487.43613,11.832727,95605.66,1.1359534,0
10936000,10936000,6620172,487.1779,11.832727,95608.61,1.1359885,0
11032000,10996000,6620172,487.34692,11.832727,95606.68,1.1359655,0
11056000,11056000,6620172,487.6568,11.832727,95603.14,1.1359234,0
11152000,11116000,6620172,487.31876,11.832727,95606.96,1.1359688,0
11176000,11176000,6620172,487.25302,11.832727,95607.74,1.1359782,0
11272000,11236000,6620172,487.3845,11.832727,95606.22,1.1359601,0
11296000,11296000,6620172,487.34692,11.832727,95606.68,1.1359655,0
11392000,11356000,6620172,487.2812,11.832727,95607.41,1.1359742,0
11416000,11416000,6620172,487.3563,11.832727,95606.57,1.1359643,0
11512000,11476000,6620172,487.361,11.832727,95606.5,1.1359634,0
11532000,11532000,6620172,487.3657,11.832727,95606.45,1.1359627,0
11608000,11584000,6620172,487.3845,11.832728,95606.21,1.13596,0
11652000,11642000,6620172,487.3704,11.832727,95606.4,1.1359621,0
11704000,11692000,6620172,487.34692,11.832727,95606.664,1.1359653,0
11776000,11750666,6620172,487.44083,11.832728,95605.6,1.1359527,0
11820000,11810000,6620172,487.35162,11.832727,95606.64,1.1359651,0
11872000,11860000,6620172,487.361,11.832727,95606.484,1.1359632,0
11944000,11920000,6620172,487.30936,11.832728,95607.125,1.1359708,0
11992000,11980000,6620172,487.3751,11.832727,95606.33,1.1359613,0
12064000,12040000,6620172,487.4643,11.832728,95605.32,1.1359494,0
12112000,12100000,6620172,487.31876,11.832727,95607.016,1.1359695,0
12184000,12160000,6620172,487.39856,11.832728,95606.086,1.1359586,0
12232000,12220000,6620172,487.33282,11.832727,95606.81,1.1359671,0
12304000,12280000,6620172,487.4502,11.832728,95605.46,1.135951,0
12352000,12340000,6620172,487.29526,11.832727,95607.25,1.1359723,0
12420000,12398666,6620172,487.40326,11.832728,95606.02,1.1359577,0
12472000,12460000,6620172,487.44083,11.832727,95605.58,1.1359525,0
12544000,12520000,6620172,487.3751,11.832728,95606.375,1.1359619,0
12592000,12580000,6620172,487.4737,11.832727,95605.22,1.1359482,0
12664000,12640000,6620172,487.34222,11.832728,95606.72,1.135966,0
12712000,12700000,6620172,487.43613,11.832727,95605.65,1.1359533,0
12784000,12760000,6620172,487.3845,11.832728,95606.23,1.1359601,0
12832000,12820000,6620172,487.29526,11.832727,95607.234,1.1359721,0
12904000,12880000,6620172,487.43613,11.832728,95605.65,1.1359533,0
12952000,12940000,6620172,487.3798,11.832727,95606.32,1.1359612,0
13024000,13000000,6620172,487.42673,11.832728,95605.74,1.1359544,0
13072000,13060000,6620172,487.25302,11.832727,95607.75,1.1359782,0
13144000,13120000,6620172,487.33282,11.832728,95606.836,1.1359674,0
13192000,13180000,6620172,487.2765,11.832727,95607.48,1.1359749,0
13264000,13240000,6620172,487.38916,11.832728,95606.19,1.1359596,0
13312000,13300000,6620172,487.31876,11.832727,95607.016,1.1359695,0
13384000,13360000,6620172,487.41266,11.832728,95605.91,1.1359563,0
13432000,13420000,6620172,487.40326,11.832727,95606.0,1.1359575,0
13504000,13480000,6620172,487.469,11.832728,95605.25,1.1359485,0
13552000,13540000,6620172,487.3563,11.832727,95606.58,1.1359643,0
13624000,13600000,6620172,487.41733,11.832728,95605.87,1.1359559,0
13668000,13658000,6620172,487.38916,11.832727,95606.195,1.1359597,0
13720000,13708000,6620172,487.4737,11.832727,95605.23,1.1359482,0
13792000,13768000,6620172,487.30936,11.832728,95607.1,1.1359705,0
13840000,13828000,6620172,487.40326,11.832727,95606.0,1.1359575,0
13912000,13888000,6620172,487.4502,11.832728,95605.47,1.1359512,0
13960000,13948000,6620172,487.2812,11.832727,95607.39,1.1359739,0
14032000,14008000,6620172,487.32812,11.832728,95606.875,1.1359679,0
14080000,14068000,6620172,487.39856,11.832727,95606.08,1.1359584,0
14152000,14128000,6620172,487.21545,11.832728,95608.18,1.1359833,0
14200000,14188000,6620172,487.2812,11.832727,95607.43,1.1359744,0
14272000,14248000,6620172,487.2671,11.832728,95607.625,1.1359767,0
14320000,14308000,6620172,487.3563,11.832727,95606.56,1.1359642,0
14392000,14368000,6620172,487.2812,11.832728,95607.4,1.135974,0
14440000,14428000,6620172,487.44083,11.832727,95605.586,1.1359526,0
14512000,14488000,6620172,487.3798,11.832728,95606.27,1.1359607,0
14560000,14548000,6620172,487.3845,11.832727,95606.22,1.1359601,0
14632000,14608000,6620172,487.40796,11.832728,95605.945,1.1359569,0
14680000,14668000,6620172,487.3798,11.832727,95606.27,1.1359607,0
14752000,14728000,6620172,487.40796,11.832728,95605.94,1.1359568,0
14800000,14788000,6620172,487.35162,11.832727,95606.63,1.135965,0
14868000,14846666,6620172,487.3798,11.832728,95606.27,1.1359607,0
14920000,14908000,6620172,487.35162,11.832727,95606.61,1.1359646,0
14992000,14968000,6620172,487.41733,11.832728,95605.9,1.1359562,0
15040000,15026000,6620172,487.40326,11.832727,95606.016,1.1359577,0
15112000,15086666,6620172,487.39386,11.832728,95606.125,1.1359589,0
15160000,15148000,6620172,487.34222,11.832727,95606.72,1.135966,0
15232000,15208000,6620172,487.3751,11.832728,95606.34,1.1359615,0
15280000,15266000,6620172,487.3657,11.832727,95606.47,1.135963,0
15328000,15316000,6620172,487.41733,11.832727,95605.86,1.1359558,0
15400000,15376000,6620172,487.48306,11.832728,95605.125,1.135947,0
15448000,15436000,6620172,487.4549,11.832727,95605.44,1.1359508,0
15520000,15494666,6620172,487.3563,11.832728,95606.56,1.1359642,0
15568000,15556000,6620172,487.31876,11.832727,95606.99,1.1359692,0
15640000,15616000,6620172,487.2906,11.832728,95607.32,1.1359731,0
15688000,15676000,6620172,487.3798,11.832727,95606.305,1.135961,0
15760000,15736000,6620172,487.43143,11.832728,95605.71,1.135954,0
15808000,15794000,6620172,487.3563,11.832727,95606.55,1.1359639,0
15856000,15844000,6620172,487.42203,11.832727,95605.8,1.1359551,0
15928000,15902666,6620172,487.3657,11.832728,95606.46,1.1359628,0
15976000,15964000,6620172,487.49246,11.832727,95605.016,1.1359457,0
16048000,16024000,6620172,487.35162,11.832728,95606.66,1.1359652,0
16096000,16084000,6620172,487.41733,11.832727,95605.84,1.1359556,0
16168000,16144000,6620172,487.34222,11.832728,95606.73,1.1359661,0
16216000,16204000,6620172,487.2765,11.832727,95607.5,1.1359752,0
16288000,16264000,6620172,487.42673,11.832728,95605.75,1.1359544,0
16336000,16324000,6620172,487.39856,11.832727,95606.11,1.1359587,0
16408000,16384000,6620172,487.39856,11.832728,95606.06,1.1359582,0
16456000,16444000,6620172,487.40796,11.832727,95605.94,1.1359568,0
16528000,16502666,6620172,487.39386,11.832728,95606.164,1.1359593,0
16576000,16562000,6620172,487.43143,11.832727,95605.72,1.1359541,0
16624000,16612000,6620172,487.4643,11.832727,95605.336,1.1359495,0
16696000,16670666,6620172,487.4549,11.832728,95605.44,1.1359508,0
16740000,16730000,6620172,487.3845,11.832727,95606.25,1.1359603,0
16812000,16789333,6620172,487.32812,11.832728,95606.88,1.135968,0
16840000,16840000,6620172,487.2671,11.832727,95607.59,1.1359764,0
16936000,16899000,6620172,487.34692,11.832727,95606.68,1.1359655,0
16956000,16956000,6620172,487.2906,11.832727,95607.35,1.1359735,0
17032000,17008000,6620172,487.3657,11.832728,95606.47,1.135963,0
17076000,17066000,6620172,487.3845,11.832727,95606.25,1.1359603,0
17128000,17116000,6620172,487.43143,11.832727,95605.73,1.1359543,0
17200000,17176000,6620172,487.40796,11.832728,95605.945,1.1359569,0
17248000,17236000,6620172,487.3563,11.832727,95606.59,1.1359645,0
17320000,17296000,6620172,487.3845,11.832728,95606.22,1.1359601,0
17368000,17356000,6620172,487.4596,11.832697,95605.39,1.1359502,0
17440000,17414666,6620172,487.3798,11.832687,95606.32,1.1359612,0
17488000,17474000,6620172,487.3798,11.832666,95606.32,1.1359612,0
17536000,17524000,6620172,487.29996,11.832636,95607.2,1.1359717,0
17608000,17582666,6620172,487.40796,11.832585,95605.99,1.1359574,0
17656000,17644000,6620172,487.361,11.832529,95606.53,1.1359637,0
