timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
3268000,3264000,197388,0.011738754,-0.21862462,0.43377897,0
3396000,3335636,197388,0.008519081,-0.21514972,0.42938918,0
3408000,3408000,197388,0.0027137452,-0.21149588,0.42485708,0
3536000,3478545,197388,0.010215499,-0.21695213,0.42849964,0
3548000,3548000,197388,0.0068642152,-0.21714018,0.42641777,0
3672000,3616800,197388,0.010352366,-0.21558712,0.4284501,0
3696000,3688000,197388,0.004248805,-0.21280852,0.43029422,0
3816000,3759600,197388,0.010400672,-0.21641324,0.4277672,0
3840000,3832000,197388,0.010596368,-0.21455666,0.4325439,0
3960000,3904400,197388,0.009737204,-0.2174042,0.42970124,0
3984000,3976000,197388,0.009912585,-0.21650779,0.4298908,0
4092000,4043555,197388,0.012112221,-0.21660168,0.42993042,0
4128000,4114666,197388,0.013101417,-0.21233192,0.42845666,0
4236000,4187111,197388,0.012735022,-0.21634033,0.42880216,0
4272000,4258666,197388,0.009420486,-0.21482852,0.4287103,0
4368000,4325500,197388,0.008660037,-0.21637124,0.43012106,0
4416000,4398000,197388,0.0115068015,-0.21972458,0.4258505,0
4512000,4469500,197388,0.011902383,-0.21589135,0.42894536,0
4560000,4542000,197388,0.007941922,-0.21533176,0.43002975,0
4656000,4613500,197388,0.010008511,-0.21645895,0.42622995,0
4704000,4685000,197388,0.008546854,-0.21677688,0.42886597,0
4800000,4757000,197388,0.011029849,-0.21648943,0.43124306,0
4848000,4828000,197388,0.013149675,-0.21556348,0.4299863,0
4928000,4895428,197388,0.011334349,-0.21551737,0.4287576,0
4992000,4967200,197388,0.006784869,-0.21643507,0.43231183,0
5072000,5038857,197388,0.008093225,-0.2160596,0.42629376,0
5136000,5110400,197388,0.0086748265,-0.21666653,0.42733136,0
5208000,5177333,197388,0.0116702,-0.2178191,0.4308908,0
5268000,5244000,197388,0.010569965,-0.21678452,0.42822,0
5352000,5315428,197388,0.009580612,-0.21692151,0.42687514,0
5408000,5386400,197388,0.01180888,-0.21511689,0.43049058,0
5496000,5458857,197388,0.011762791,-0.2145631,0.42996466,0
5556000,5531200,197388,0.011522638,-0.21623766,0.42859077,0
5640000,5603428,197388,0.010891083,-0.2166082,0.42916822,0
5696000,5674400,197388,0.011256083,-0.21392468,0.4322358,0
5772000,5742000,197388,0.0071250154,-0.21504043,0.4289478,0
5844000,5813333,197388,0.008494717,-0.21591304,0.43063447,0
5916000,5885333,197388,0.00958997,-0.21687871,0.42730138,0
5976000,5952000,197388,0.011862024,-0.21553738,0.4289147,0
6056000,6022285,197388,0.008282311,-0.21596651,0.4280493,0
6108000,6090000,197388,0.011814568,-0.21671677,0.42869115,0
6200000,6160000,197388,0.010332704,-0.21414521,0.42816654,0
6240000,6226666,197388,0.0068997582,-0.21649474,0.42926025,0
