timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
4024000,4024000,1310988,-0.002130529,-0.008522116,0.0,11.832727,0,0,0,0,1
5024000,5024000,1310988,-0.0026631611,-0.004261058,-0.0015978967,11.832727,0,0,0,0,1
6024000,6024000,1310988,0.0010652645,-0.011185277,-0.0010652645,11.832727,0,0,0,0,1
7024000,7024000,1310988,-0.0010652645,-0.0058589545,0.0005326322,11.832727,0,0,0,0,1
8024000,8024000,1310988,0.0,-0.0015978967,-0.0010652645,11.832727,0,0,0,0,1
9024000,9024000,1310988,-0.0010652645,-0.0031957934,-0.0026631611,11.832727,0,0,0,0,1
10024000,10024000,1310988,0.0,-0.00479369,-0.0037284256,11.832727,0,0,0,0,1
11024000,11024000,1310988,0.0,-0.0031957934,0.0,11.832727,0,0,0,0,1
12024000,12024000,1310988,-0.0015978967,-0.0063915867,-0.0015978967,11.832727,0,0,0,0,1
13024000,13024000,1310988,-0.0010652645,-0.00479369,-0.0026631611,11.832727,0,0,0,0,1
14024000,14024000,1310988,-0.0010652645,-0.00479369,0.0,11.832727,0,0,0,0,1
15024000,15024000,1310988,0.0,-0.004261058,0.0,11.832727,0,0,0,0,1
16024000,16024000,1310988,-0.0026631611,-0.0031957934,-0.0005326322,11.832727,0,0,0,0,1
17024000,17024000,1310988,-0.0037284256,-0.0063915867,-0.0010652645,11.832727,0,0,0,0,1
18024000,18024000,1310988,-0.0005326322,-0.004261058,0.0,11.832727,0,0,0,0,1
19024000,19024000,1310988,0.0005326322,-0.00479369,0.0010652645,11.832727,0,0,0,0,1
20024000,20024000,1310988,-0.0005326322,-0.006924219,0.00479369,11.832727,0,0,0,0,1
21024000,21024000,1310988,-0.00479369,-0.0053263223,0.002130529,11.832727,0,0,0,0,1
22024000,22024000,1310988,-0.002130529,-0.0053263223,0.0010652645,11.832727,0,0,0,0,1
23024000,23024000,1310988,0.0,-0.0031957934,-0.0005326322,11.832727,0,0,0,0,1
24024000,24024000,1310988,-0.002130529,-0.00479369,-0.002130529,11.832727,0,0,0,0,1
25024000,25024000,1310988,-0.002130529,-0.006924219,0.00479369,11.832727,0,0,0,0,1
26024000,26024000,1310988,-0.002130529,-0.0053263223,0.0015978967,11.832727,0,0,0,0,1
27024000,27024000,1310988,-0.0037284256,-0.0037284256,-0.002130529,11.832727,0,0,0,0,1
28024000,28024000,1310988,-0.004261058,-0.008522116,0.0,11.832727,0,0,0,0,1
29024000,29024000,1310988,0.0,-0.004261058,-0.0005326322,11.832727,0,0,0,0,1
30024000,30024000,1310988,-0.0015978967,-0.00479369,-0.002130529,11.832727,0,0,0,0,1
31024000,31024000,1310988,0.0005326322,-0.0010652645,0.0,11.832727,0,0,0,0,1
32024000,32024000,1310988,-0.002130529,-0.00479369,0.0,11.832727,0,0,0,0,1
33024000,33024000,1310988,0.0,-0.007456851,0.0,11.832727,0,0,0,0,1
34024000,34024000,1310988,-0.0010652645,-0.0053263223,-0.0005326322,11.832727,0,0,0,0,1
35024000,35024000,1310988,-0.0031957934,-0.004261058,-0.0005326322,11.832727,0,0,0,0,1
36024000,36024000,1310988,0.0005326322,-0.006924219,0.0005326322,11.832727,0,0,0,0,1
37024000,37024000,1310988,-0.0015978967,-0.0037284256,0.0015978967,11.832727,0,0,0,0,1
38024000,38024000,1310988,-0.002130529,-0.0063915867,-0.0005326322,11.832727,0,0,0,0,1
39024000,39024000,1310988,-0.0026631611,-0.0031957934,0.0037284256,11.832727,0,0,0,0,1
40024000,40024000,1310988,0.0005326322,-0.004261058,0.0015978967,11.832727,0,0,0,0,1
41024000,41024000,1310988,0.0010652645,-0.0031957934,0.002130529,11.832727,0,0,0,0,1
42024000,42024000,1310988,-0.0026631611,-0.0026631611,0.0010652645,11.832727,0,0,0,0,1
43024000,43024000,1310988,-0.00479369,-0.00479369,-0.0015978967,11.832727,0,0,0,0,1
44024000,44024000,1310988,-0.002130529,-0.0031957934,0.0,11.832727,0,0,0,0,1
45024000,45024000,1310988,0.002130529,-0.00479369,-0.002130529,11.832727,0,0,0,0,1
46024000,46024000,1310988,-0.0005326322,-0.00479369,-0.0010652645,11.832727,0,0,0,0,1
47024000,47024000,1310988,0.0005326322,-0.0063915867,0.0005326322,11.832727,0,0,0,0,1
48024000,48024000,1310988,-0.0037284256,-0.0015978967,0.0,11.832727,0,0,0,0,1
49024000,49024000,1310988,-0.0010652645,-0.0063915867,-0.0026631611,11.832727,0,0,0,0,1
50024000,50024000,1310988,0.0015978967,-0.0063915867,-0.0010652645,11.832727,0,0,0,0,1
51024000,51024000,1310988,-0.0053263223,-0.0037284256,0.0015978967,11.832727,0,0,0,0,1
52024000,52024000,1310988,-0.0031957934,-0.0058589545,0.0005326322,11.832727,0,0,0,0,1
53024000,53024000,1310988,0.0,-0.0026631611,0.0005326322,11.832727,0,0,0,0,1
54024000,54024000,1310988,0.0010652645,-0.0037284256,-0.0010652645,11.832727,0,0,0,0,1
55024000,55024000,1310988,0.0010652645,-0.0031957934,-0.0026631611,11.832727,0,0,0,0,1
56024000,56024000,1310988,0.0010652645,-0.004261058,-0.0005326322,11.832727,0,0,0,0,1
57024000,57024000,1310988,0.0005326322,-0.004261058,0.0010652645,11.832727,0,0,0,0,1
58024000,58024000,1310988,0.019707393,0.29614353,-0.0026631611,11.832636,0,0,0,0,1
59024000,59024000,1310988,-0.0058589545,-0.030360037,-0.0026631611,11.829767,0,0,0,0,1
60024000,60024000,1310988,0.0005326322,0.007456851,-0.0005326322,11.82522,0,0,0,0,1
61024000,61024000,1310988,0.0058589545,0.004261058,0.0026631611,11.821039,0,0,0,0,1
62024000,62024000,1310988,0.0,-0.002130529,-0.007456851,11.819422,0,0,0,0,1
63024000,63024000,1310988,-0.008522116,-0.010120012,0.0,11.818262,0,0,0,0,1
64024000,64024000,1310988,0.0005326322,-0.002130529,0.0,11.81753,0,0,0,0,1
65024000,65024000,1310988,0.0,-0.007989483,0.0010652645,11.817133,0,0,0,0,1
66024000,66024000,1310988,0.0058589545,-0.010120012,-0.0015978967,11.81698,0,0,0,0,1
67024000,67024000,1310988,0.0063915867,0.0015978967,-0.0005326322,11.81695,0,0,0,0,1
68024000,68024000,1310988,0.004261058,-0.0053263223,-0.0031957934,11.81695,0,0,0,0,1
69024000,69024000,1310988,0.0005326322,-0.015446335,0.0031957934,11.817072,0,0,0,0,1
70024000,70024000,1310988,-0.0037284256,-0.0031957934,-0.0005326322,11.8172245,0,0,0,0,1
71024000,71024000,1310988,0.0005326322,-0.0026631611,-0.0026631611,11.81753,0,0,0,0,1
72024000,72024000,1310988,-0.0031957934,-0.0026631611,-0.0015978967,11.817713,0,0,0,0,1
73024000,73024000,1310988,0.002130529,-0.0127831735,0.0,11.817804,0,0,0,0,1
74024000,74024000,1310988,0.0026631611,0.0010652645,0.0010652645,11.819391,0,0,0,0,1
75024000,75024000,1310988,0.0010652645,-0.008522116,-0.0031957934,11.823999,0,0,0,0,1
76024000,76024000,1310988,0.0053263223,-0.002130529,0.00479369,11.828669,0,0,0,0,1
77024000,77024000,1310988,-0.0127831735,-0.043675844,-0.0037284256,11.832575,0,0,0,0,1
78024000,78024000,1310988,-0.004261058,-0.0037284256,-0.0031957934,11.829706,0,0,0,0,1
79024000,79024000,1310988,0.016511599,-0.022370555,0.0015978967,11.830683,0,0,0,0,1
80024000,80024000,1310988,0.021837922,0.0058589545,0.0026631611,11.83169,0,0,0,0,1
81024000,81024000,1310988,-0.0015978967,-0.007989483,0.002130529,11.829645,0,0,0,0,1
82024000,82024000,1310988,0.0026631611,-0.00958738,-0.0005326322,11.832392,0,0,0,0,1
83024000,83024000,1310988,-0.0005326322,-0.0058589545,-0.0005326322,11.832727,0,0,0,0,1
84024000,84024000,1310988,-0.0015978967,-0.0010652645,0.0010652645,11.832727,0,0,0,0,1
85024000,85024000,1310988,-0.006924219,-0.0053263223,-0.0005326322,11.832727,0,0,0,0,1
86024000,86024000,1310988,-0.0010652645,-0.006924219,-0.002130529,11.832727,0,0,0,0,1
87024000,87024000,1310988,0.002130529,-0.0053263223,-0.0015978967,11.832727,0,0,0,0,1
88024000,88024000,1310988,-0.0026631611,-0.0063915867,-0.0031957934,11.832727,0,0,0,0,1
89024000,89024000,1310988,0.0010652645,-0.0053263223,-0.0037284256,11.832727,0,0,0,0,1
