timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
3804000,3804000,0,nan,nan,0.00048354143,0.00090760255,-0.00649102,-6.300118e-08,1.5656e-08,0.0,0.0014381349,0.004411548,-0.02242884,-0.018014288,-1.0500196e-05,2.609333e-06,0.0017587617,-0.016199365,0.010640811,-0.033277083,1.6252722,0.005707331,nan,0.10685218,0.011622261,5.7735023,0.09525532,0.023151772,inf,inf,inf,inf,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
4300000,4300000,0,nan,nan,0.00030772123,0.0023257716,-0.03034546,-6.300118e-08,1.5656e-08,0.0,0.0019302452,0.007941532,-0.01222857,-0.028820446,-1.0500196e-05,2.609333e-06,0.0017587617,0.012007337,0.0028249777,-0.017327255,1.6254109,0.005707331,nan,0.1,0.022680277,1.6517692,0.143361,0.05980794,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
4804000,4804000,4392000,47.3977508,8.5456073,0.0006116381,0.0018764794,-0.04872529,-6.300118e-08,1.5656e-08,0.0,0.0035309114,0.0042366125,-0.012021312,-0.030966576,-1.0500196e-05,2.609333e-06,0.0017587617,0.04981215,0.0038988215,0.014896504,1.6248679,0.005707331,488.0305,0.109892376,0.03379414,0.9907411,0.16004169,0.08644542,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
5300000,5300000,4392000,47.3977508,8.5456073,0.0011534855,-0.0002877924,-0.03978113,-6.300118e-08,1.5656e-08,0.0,0.0026396604,-0.0007064719,-0.010347956,-0.01055348,-1.0500196e-05,2.609333e-06,0.0017587617,0.028033143,-0.024840511,0.024060717,1.6245375,0.005707331,488.0305,0.10834841,0.015800757,0.7562298,0.07009231,0.0897859,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
5804000,5804000,4392000,47.3977508,8.5456073,-0.0011712699,-0.00085689314,-0.033679232,-6.300118e-08,1.5656e-08,0.0,-0.004743386,-0.00084444013,-0.008866344,-0.000800261,-1.0500196e-05,2.609333e-06,0.0017587617,0.003234556,0.010606221,0.019475816,1.6214509,0.005707331,488.0305,0.10525927,0.019591654,0.64743,0.06898962,0.09422768,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
6300000,6300000,4392000,47.3977508,8.5456073,-0.001411841,-0.00071165495,-0.031707447,-6.300118e-08,1.5656e-08,0.0,-0.0020334264,-0.0009575843,-0.008471067,0.0008265273,-1.0500196e-05,2.609333e-06,0.0017587617,-0.016184319,0.018052204,0.022715887,1.6216804,0.005707331,488.0305,0.10152902,0.0126053635,0.57676756,0.046799257,0.09479535,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
6804000,6804000,4392000,47.3977508,8.5456073,-0.0006785503,-0.0018891233,-0.029540686,-6.300118e-08,1.5656e-08,0.0,-0.001658468,-0.005526071,-0.004749702,0.00454278,-1.0500196e-05,2.609333e-06,0.0017587617,0.0008511997,-0.004159781,0.006546266,1.621921,0.005707331,488.0305,0.10072822,0.015465168,0.5197807,0.050186682,0.08566836,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
7300000,7300000,4392000,47.3977508,8.5456073,-0.0020573926,-0.0019832507,-0.026793966,-6.300118e-08,1.5656e-08,0.0,-0.00839205,-0.0034534305,-0.00026757037,0.00833338,-1.0500196e-05,2.609333e-06,0.0017587617,-0.0013952084,-0.042321377,0.0003604218,1.6207242,0.005707331,488.0305,0.10109534,0.018444154,0.48329037,0.05343872,0.084924825,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
7804000,7804000,4392000,47.3977508,8.5456073,-0.0032139614,-0.00031782943,-0.022532145,-6.300118e-08,1.5656e-08,0.0,-0.0069614877,0.00025778968,0.0020968819,0.00999778,-1.0500196e-05,2.609333e-06,0.0017587617,-0.019934246,0.028395908,-0.024490057,1.619425,0.005707331,488.0305,0.1,0.013348296,0.4496905,0.042597823,0.07782677,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
8300000,8300000,4392000,47.3977508,8.5456073,-0.0014306938,2.4152083e-05,-0.02289428,-6.300118e-08,1.5656e-08,0.0,-0.0022021136,-0.0015212676,0.0006762127,0.00450351,-1.0500196e-05,2.609333e-06,0.0017587617,-0.026295047,-0.028795153,-0.029382294,1.6209276,0.005707331,488.0305,0.1,0.015977895,0.42738298,0.046398453,0.07774073,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
