timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
4876000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4888000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4900000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4912000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4924000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4936000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4948000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4960000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4972000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4984000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4996000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5008000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5020000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5032000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5044000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5056000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5068000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5080000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5092000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5104000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5116000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5128000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5140000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5152000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5164000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5176000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5188000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5200000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5212000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5224000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5236000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5248000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5260000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5272000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5284000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5296000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5308000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5320000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5332000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5344000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5356000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5368000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5380000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5392000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5404000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5416000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5428000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5440000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5452000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5464000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5476000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5488000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5500000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5512000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5524000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5536000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5548000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5560000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5572000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5584000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5596000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5608000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5620000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5632000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5644000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5656000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5668000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5680000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5692000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5704000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5716000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5728000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5740000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5752000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5764000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5776000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5788000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5800000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5812000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5824000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5836000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5848000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5860000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5872000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5884000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5896000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5908000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5920000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5932000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5944000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5956000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5968000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5980000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5992000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
6004000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6016000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6028000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6040000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6052000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6064000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6076000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6088000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6100000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6112000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6124000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6136000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6148000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6160000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6172000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6184000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6196000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6208000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6220000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6232000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6244000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6256000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6268000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6280000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6292000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6304000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6316000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6328000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6340000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6352000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6364000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6376000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6388000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6400000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6412000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6424000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6436000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6448000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6460000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6472000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6484000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6496000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6508000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6520000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6532000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6544000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6556000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6568000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6580000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6592000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6604000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6616000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6628000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6640000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6652000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6664000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6676000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6688000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6700000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6712000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6724000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6736000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6748000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6760000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6772000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6784000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6796000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6808000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6820000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6832000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6844000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6856000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6868000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6880000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6892000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6904000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6916000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6928000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6940000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6952000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6964000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6976000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
6988000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7000000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7012000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7024000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7036000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7048000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7060000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7072000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7084000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7096000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7108000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7120000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7132000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7144000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7156000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7168000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7180000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7192000,47.3977508,8.5456074,488.10803,0.0,0.0,0.0,0.0,1,1,0,0
7204000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7216000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7228000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7240000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7252000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7264000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7276000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7288000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7300000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7312000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7324000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7336000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7348000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7360000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7372000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7384000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7396000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7408000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7420000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7432000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7444000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7456000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7468000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7480000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7492000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7504000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7516000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7528000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7540000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7552000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7564000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7576000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7588000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7600000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7612000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7624000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7636000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7648000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7660000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7672000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7684000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7696000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7708000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7720000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7732000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7744000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7756000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7768000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7780000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7792000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7804000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7816000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7828000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7840000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7852000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7864000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7876000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7888000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7900000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7912000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7924000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7936000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7948000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7960000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7972000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7984000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7996000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8008000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8020000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8032000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8044000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8056000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8068000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8080000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8092000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8104000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8116000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8128000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8140000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8152000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8164000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8176000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8188000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
8200000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
