timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3096000,3096000,1310988,0.0,0.0,0.0,0.15,0.009960121,0.009960121,0.009960038,1310988,0.0,0.0,0.0,0.4,0.039840482,0.039840482,0.039840482,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
3416000,3336000,1310988,-0.00013058868,-0.0003709731,1.9148865e-07,0.15,0.010154903,0.010158852,0.0032530848,1310988,-0.0016239404,0.001434064,-0.10154675,0.4,0.0409168,0.040921573,0.0044995984,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
3464000,3384000,1310988,-0.00013190493,-0.00037469296,-1.7738942e-07,0.15,0.010359545,0.010363584,0.003290524,1310988,-0.0016402157,0.0014484458,-0.10256488,0.4,0.041741397,0.041746274,0.004590285,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3520000,3440000,1310988,-0.00013345011,-0.00037888536,-5.573155e-06,0.15,0.010590377,0.010594506,0.0033630228,1310988,-0.0016582083,0.00146468,-0.10370126,0.4,0.042671483,0.042676467,0.0046925712,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3576000,3496000,1310988,-0.00013484262,-0.00038283886,-5.631308e-06,0.15,0.010812543,0.0108167585,0.003433573,1310988,-0.001675511,0.0014799633,-0.104783334,0.4,0.043566655,0.043571744,0.0047910176,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3624000,3544000,1310988,-8.6891705e-05,-0.0005027139,-9.070778e-05,0.15,0.010858419,0.01086264,0.0034884557,1310988,-0.0011289465,0.0018034343,-0.10581309,0.4,0.040911533,0.040916122,0.004835843,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3688000,3608000,1310988,-8.735018e-05,-0.0005078472,-6.266303e-05,0.15,0.011090107,0.011094421,0.003556242,1310988,-0.0011417352,0.0018215195,-0.10693603,0.4,0.04178448,0.041789163,0.0049390336,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3752000,3672000,1310988,-8.924907e-05,-0.0005133054,-0.00012472806,0.15,0.0113105355,0.011314938,0.0036156958,1310988,-0.0011512957,0.0018416884,-0.10799353,0.4,0.042615,0.04261977,0.0050372095,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3800000,3720000,1310988,-5.7945017e-06,-0.0010890214,-0.00019043057,0.15,0.010390729,0.01039487,0.0036481463,1310988,0.0005098367,0.0021863137,-0.10877459,0.4,0.03388775,0.033890672,0.005099802,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3840000,3760000,1310988,-1.2525396e-05,-0.0012565871,-0.00019289726,0.15,0.010144253,0.010148305,0.0036882516,1310988,0.0005756586,0.0022135626,-0.10980521,0.4,0.034187697,0.034190793,0.0050195693,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3912000,3832000,1310988,-7.689766e-06,-0.001268131,8.6900436e-05,0.15,0.010334768,0.010338904,0.0037343258,1310988,0.0005777755,0.0022255005,-0.11083172,0.4,0.034829788,0.03483292,0.00511385,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3992000,3912000,1310988,-4.63436e-06,-0.0012800508,0.00025570102,0.15,0.010532693,0.010536918,0.0037755787,1310988,0.0005813705,0.0022416392,-0.11188593,0.4,0.03549686,0.035500027,0.00521178,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4008000,3928000,1310988,-0.0002372483,-0.0023973142,0.00025113887,0.15,0.00804248,0.008045893,0.0037873366,1310988,0.0010135875,0.0022116692,-0.11209736,0.4,0.035259865,0.03526362,0.0052302084,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4040000,3960000,1310988,-0.00034638008,-0.0027337684,0.00041615553,0.15,0.0073605916,0.0073638353,0.0037758725,1310988,0.0008048654,0.002310876,-0.11332245,0.4,0.035244994,0.03524847,0.004976764,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4128000,4048000,1310988,-0.00034635176,-0.0027595565,0.00059347163,0.15,0.007493815,0.00749713,0.003798605,1310988,0.0008102855,0.0023270557,-0.11434167,0.4,0.03588298,0.035886493,0.0050668423,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4216000,4136000,1310988,-0.00081180315,-0.0040395083,0.00046206987,0.15,0.0038718842,0.0038740851,0.003804692,1310988,0.00013931913,0.0026493405,-0.11525605,0.4,0.03531949,0.03532182,0.0051486217,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4248000,4168000,1310988,-0.00083706575,-0.004193914,0.0003607833,0.15,0.0034178123,0.0034198167,0.0037638799,1310988,-2.8556542e-05,0.0027108414,-0.11678848,0.4,0.035068534,0.035070732,0.004727757,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4360000,4280000,1310988,-0.00084059814,-0.0042339764,0.0005707026,0.15,0.0034787166,0.003480768,0.0037611104,1310988,-3.2072003e-05,0.0027301095,-0.11782779,0.4,0.035693686,0.0356959,0.004811933,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4456000,4376000,1310988,-0.0010065415,-0.005019033,0.0007931987,0.15,0.001258786,0.0012596465,0.0036487596,1310988,-0.0007767777,0.002960131,-0.12000823,0.4,0.03414221,0.03414398,0.004311901,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4592000,4512000,1310988,-0.001018301,-0.005057682,0.0006283147,0.15,0.0012796948,0.0012805864,0.0035215016,1310988,-0.00078008906,0.0029886398,-0.121011235,0.4,0.034711257,0.03471303,0.0043834993,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4664000,4584000,1310988,-0.0012980239,-0.0053763413,0.0008126738,0.15,0.0004940083,0.0004942392,0.0034466393,1310988,-0.00116922,0.0033788846,-0.12287701,0.4,0.033826087,0.033828307,0.003809312,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4736000,4656000,1310988,-0.0012772576,-0.005418157,0.0020514508,0.15,0.00049747335,0.0004977147,0.0033649674,1310988,-0.0011986004,0.0033639404,-0.12330769,0.4,0.03406633,0.034068562,0.0038361447,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4872000,4792000,1310988,-0.0016885424,-0.00546941,0.0019980378,0.15,0.00022450663,0.00022442386,0.0032945354,1310988,-0.0012514922,0.003990703,-0.1252529,0.4,0.033892136,0.033895046,0.0032939573,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
