timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8]
5388000,5388000,0.018084839,0.021042336,0.0002020048,0.001,0.0,0.0,0.0,0.0,0.0
5440000,5440000,0.017900223,0.022008985,-0.00074577995,0.001,0.0,0.0,0.0,0.0,0.0
5484000,5484000,0.018149486,0.020255854,0.0012706899,0.001,0.0,0.0,0.0,0.0,0.0
5540000,5540000,0.01781052,0.02107426,-0.0004954987,0.001,0.0,0.0,0.0,0.0,0.0
5588000,5588000,0.017673071,0.021204505,0.00049141137,0.001,0.0,0.0,0.0,0.0,0.0
5640000,5640000,0.017580317,0.021108871,0.00031465566,0.001,0.0,0.0,0.0,0.0,0.0
5688000,5688000,0.017686944,0.020457115,0.00040008707,0.001,0.0,0.0,0.0,0.0,0.0
5740000,5740000,0.016839143,0.020438671,4.0791465e-06,0.001,0.0,0.0,0.0,0.0,0.0
5788000,5788000,0.01776784,0.020708425,0.00049893814,0.001,0.0,0.0,0.0,0.0,0.0
5840000,5840000,0.0178231,0.020636939,0.00051455916,0.001,0.0,0.0,0.0,0.0,0.0
5888000,5888000,0.016936306,0.019484218,0.00047571046,0.001,0.0,0.0,0.0,0.0,0.0
5940000,5940000,0.017804231,0.020845558,0.00069780875,0.001,0.0,0.0,0.0,0.0,0.0
5988000,5988000,0.018276569,0.020532679,0.00027547163,0.001,0.0,0.0,0.0,0.0,0.0
6040000,6040000,0.016890118,0.020406403,0.0005110238,0.001,0.0,0.0,0.0,0.0,0.0
6088000,6088000,0.017704926,0.01934589,0.00027425252,0.001,0.0,0.0,0.0,0.0,0.0
6136000,6136000,0.01836094,0.02065787,0.0004385948,0.001,0.0,0.0,0.0,0.0,0.0
6184000,6184000,0.017358465,0.020184081,0.00027011448,0.001,0.0,0.0,0.0,0.0,0.0
6236000,6236000,0.017448353,0.018916601,-0.00012320874,0.001,0.0,0.0,0.0,0.0,0.0
6288000,6288000,0.017288178,0.021157961,0.0006971715,0.001,0.0,0.0,0.0,0.0,0.0
6340000,6340000,0.018316695,0.019102216,0.0005840242,0.001,0.0,0.0,0.0,0.0,0.0
6388000,6388000,0.017075904,0.020796875,0.0012937546,0.001,0.0,0.0,0.0,0.0,0.0
6436000,6436000,0.017637447,0.020386554,0.00011478263,0.001,0.0,0.0,0.0,0.0,0.0
6484000,6484000,0.017885769,0.019973425,0.00046721674,0.001,0.0,0.0,0.0,0.0,0.0
6540000,6540000,0.0175756,0.02014061,0.00012645838,0.001,0.0,0.0,0.0,0.0,0.0
6588000,6588000,0.017633691,0.021717846,0.000666358,0.001,0.0,0.0,0.0,0.0,0.0
6640000,6640000,0.017719012,0.020553926,0.0006256951,0.001,0.0,0.0,0.0,0.0,0.0
6688000,6688000,0.017632244,0.020564115,0.0007320232,0.001,0.0,0.0,0.0,0.0,0.0
6736000,6736000,0.017774709,0.019925853,0.00024438725,0.001,0.0,0.0,0.0,0.0,0.0
6784000,6784000,0.01713307,0.019586982,0.00032977632,0.001,0.0,0.0,0.0,0.0,0.0
6840000,6840000,0.01708886,0.020057185,0.00059971167,0.001,0.0,0.0,0.0,0.0,0.0
6884000,6884000,0.017334696,0.020281876,0.00025047254,0.001,0.0,0.0,0.0,0.0,0.0
6940000,6940000,0.016303524,0.021242166,0.0005453765,0.001,0.0,0.0,0.0,0.0,0.0
6988000,6988000,0.016652891,0.020342872,1.3921259e-05,0.001,0.0,0.0,0.0,0.0,0.0
7040000,7040000,0.016470917,0.019797819,0.0005589211,0.001,0.0,0.0,0.0,0.0,0.0
7088000,7088000,0.017842196,0.020581428,0.0003675753,0.001,0.0,0.0,0.0,0.0,0.0
7140000,7140000,0.017154131,0.020730495,-0.000101703125,0.001,0.0,0.0,0.0,0.0,0.0
7188000,7188000,0.016764112,0.021043602,0.0008491678,0.001,0.0,0.0,0.0,0.0,0.0
7240000,7240000,0.017579703,0.021321902,0.0006418833,0.001,0.0,0.0,0.0,0.0,0.0
7284000,7284000,0.016725566,0.021194583,0.00049575197,0.001,0.0,0.0,0.0,0.0,0.0
7340000,7340000,0.016992917,0.021169623,0.0010566332,0.001,0.0,0.0,0.0,0.0,0.0
7388000,7388000,0.016306804,0.021222757,0.00079169264,0.001,0.0,0.0,0.0,0.0,0.0
7440000,7440000,0.015355317,0.020392599,0.00060571724,0.001,0.0,0.0,0.0,0.0,0.0
7488000,7488000,0.016190948,0.019507235,0.0003413097,0.001,0.0,0.0,0.0,0.0,0.0
7540000,7540000,0.017317433,0.020704608,0.00026624624,0.001,0.0,0.0,0.0,0.0,0.0
7588000,7588000,0.016901907,0.019786129,0.00048381483,0.001,0.0,0.0,0.0,0.0,0.0
7640000,7640000,0.016574223,0.021692768,0.0004879546,0.001,0.0,0.0,0.0,0.0,0.0
7688000,7688000,0.017942041,0.021652522,0.0005348203,0.001,0.0,0.0,0.0,0.0,0.0
7740000,7740000,0.016614208,0.021450508,0.0008027483,0.001,0.0,0.0,0.0,0.0,0.0
7788000,7788000,0.017286874,0.02046904,0.0012440421,0.001,0.0,0.0,0.0,0.0,0.0
7840000,7840000,0.017269488,0.02000727,0.0006046255,0.001,0.0,0.0,0.0,0.0,0.0
7888000,7888000,0.017714119,0.021335594,0.0003980211,0.001,0.0,0.0,0.0,0.0,0.0
7940000,7940000,0.017129805,0.021197584,0.00061026646,0.001,0.0,0.0,0.0,0.0,0.0
7988000,7988000,0.016570836,0.019778065,0.00055376196,0.001,0.0,0.0,0.0,0.0,0.0
8036000,8036000,0.016605215,0.021537067,0.0005889061,0.001,0.0,0.0,0.0,0.0,0.0
8084000,8084000,0.017457107,0.020732857,0.0006587414,0.001,0.0,0.0,0.0,0.0,0.0
8136000,8136000,0.016928084,0.02015843,0.00049863796,0.001,0.0,0.0,0.0,0.0,0.0
8184000,8184000,0.01706587,0.021136772,0.00035892427,0.001,0.0,0.0,0.0,0.0,0.0
8236000,8236000,0.017295,0.021750294,0.00066932745,0.001,0.0,0.0,0.0,0.0,0.0
8288000,8288000,0.017223299,0.020288115,0.0003750034,0.001,0.0,0.0,0.0,0.0,0.0
8336000,8336000,0.017094985,0.020933388,0.00071062363,0.001,0.0,0.0,0.0,0.0,0.0
8384000,8384000,0.01818314,0.020184197,-8.39903e-05,0.001,0.0,0.0,0.0,0.0,0.0
8440000,8440000,0.018302059,0.020366434,0.00093185867,0.001,0.0,0.0,0.0,0.0,0.0
8488000,8488000,0.017925264,0.020366352,8.086126e-05,0.001,0.0,0.0,0.0,0.0,0.0
8540000,8540000,0.016275197,0.019460583,0.0005485501,0.001,0.0,0.0,0.0,0.0,0.0
8588000,8588000,0.0164771,0.019989397,0.00042045984,0.001,0.0,0.0,0.0,0.0,0.0
8636000,8636000,0.01661046,0.02005196,-8.4037856e-05,0.001,0.0,0.0,0.0,0.0,0.0
8684000,8684000,0.018137002,0.020677714,9.689003e-05,0.001,0.0,0.0,0.0,0.0,0.0
8736000,8736000,0.016325543,0.019763418,0.00015621223,0.001,0.0,0.0,0.0,0.0,0.0
8788000,8788000,0.016964361,0.020107785,-8.3567495e-05,0.001,0.0,0.0,0.0,0.0,0.0
8840000,8840000,0.018289125,0.020710351,0.00038925497,0.001,0.0,0.0,0.0,0.0,0.0
8884000,8884000,0.016558273,0.020257108,-0.00013211025,0.001,0.0,0.0,0.0,0.0,0.0
8936000,8936000,0.017229281,0.021138925,0.00020805078,0.001,0.0,0.0,0.0,0.0,0.0
8984000,8984000,0.017381905,0.020296415,0.00017706052,0.001,0.0,0.0,0.0,0.0,0.0
9036000,9036000,0.016734336,0.020231638,0.00028560552,0.001,0.0,0.0,0.0,0.0,0.0
9088000,9088000,0.016351225,0.01964218,0.00024549948,0.001,0.0,0.0,0.0,0.0,0.0
9140000,9140000,0.017186724,0.020386921,0.000291886,0.001,0.0,0.0,0.0,0.0,0.0
9188000,9188000,0.017360142,0.019446654,0.0002648538,0.001,0.0,0.0,0.0,0.0,0.0
9240000,9240000,0.016686663,0.019595245,0.00047798548,0.001,0.0,0.0,0.0,0.0,0.0
9284000,9284000,0.017682523,0.018941237,3.7255802e-05,0.001,0.0,0.0,0.0,0.0,0.0
9340000,9340000,0.017886769,0.020353701,-6.2235566e-05,0.001,0.0,0.0,0.0,0.0,0.0
9388000,9388000,0.017010761,0.019412301,0.00034108563,0.001,0.0,0.0,0.0,0.0,0.0
9440000,9440000,0.017560422,0.019255873,-0.0003702653,0.001,0.0,0.0,0.0,0.0,0.0
9484000,9484000,0.016016012,0.018698478,-0.00016493523,0.001,0.0,0.0,0.0,0.0,0.0
9540000,9540000,0.01691089,0.021122122,0.00046992712,0.001,0.0,0.0,0.0,0.0,0.0
9588000,9588000,0.016885443,0.018340373,-9.0837784e-05,0.001,0.0,0.0,0.0,0.0,0.0
9640000,9640000,0.017101044,0.020018287,-0.00010129861,0.001,0.0,0.0,0.0,0.0,0.0
9688000,9688000,0.017124845,0.019598424,0.00024357841,0.001,0.0,0.0,0.0,0.0,0.0
9736000,9736000,0.016344493,0.01993267,0.00013306759,0.001,0.0,0.0,0.0,0.0,0.0
9788000,9788000,0.016877849,0.020081377,0.000120207646,0.001,0.0,0.0,0.0,0.0,0.0
9840000,9840000,0.017030988,0.020109741,-0.00016365976,0.001,0.0,0.0,0.0,0.0,0.0
9888000,9888000,0.016496899,0.020152155,0.00043123524,0.001,0.0,0.0,0.0,0.0,0.0
9936000,9936000,0.016486216,0.020168088,0.00029701868,0.001,0.0,0.0,0.0,0.0,0.0
9984000,9984000,0.016068486,0.02002998,0.0001695312,0.001,0.0,0.0,0.0,0.0,0.0
10036000,10036000,0.0173019,0.02005154,-0.00047900045,0.001,0.0,0.0,0.0,0.0,0.0
10084000,10084000,0.015501151,0.019004136,0.00018761387,0.001,0.0,0.0,0.0,0.0,0.0
10140000,10140000,0.01778526,0.019611932,-0.00085260824,0.001,0.0,0.0,0.0,0.0,0.0
10188000,10188000,0.016546855,0.019991478,-5.9840015e-05,0.001,0.0,0.0,0.0,0.0,0.0
10240000,10240000,0.015479922,0.019967077,0.00010268012,0.001,0.0,0.0,0.0,0.0,0.0
10288000,10288000,0.016110081,0.019791298,8.3846324e-05,0.001,0.0,0.0,0.0,0.0,0.0
10340000,10340000,0.016022833,0.020719714,0.00029419805,0.001,0.0,0.0,0.0,0.0,0.0
10388000,10388000,0.016234344,0.019131564,6.231051e-05,0.001,0.0,0.0,0.0,0.0,0.0
10436000,10436000,0.017143311,0.01951733,-6.969548e-05,0.001,0.0,0.0,0.0,0.0,0.0
10488000,10488000,0.01819464,0.019209813,2.254264e-05,0.001,0.0,0.0,0.0,0.0,0.0
10540000,10540000,0.01705593,0.020880664,4.7693145e-05,0.001,0.0,0.0,0.0,0.0,0.0
10588000,10588000,0.017013997,0.02031399,-3.1697215e-05,0.001,0.0,0.0,0.0,0.0,0.0
10640000,10640000,0.016405025,0.01895735,-8.657086e-05,0.001,0.0,0.0,0.0,0.0,0.0
10688000,10688000,0.017106539,0.018194504,-0.00019114882,0.001,0.0,0.0,0.0,0.0,0.0
10736000,10736000,0.017659603,0.019168798,-6.200067e-05,0.001,0.0,0.0,0.0,0.0,0.0
10788000,10788000,0.01653668,0.020624258,0.00041297302,0.001,0.0,0.0,0.0,0.0,0.0
10836000,10836000,0.016903955,0.01986356,0.00053400005,0.001,0.0,0.0,0.0,0.0,0.0
10888000,10888000,0.016110204,0.01967566,0.00025344553,0.001,0.0,0.0,0.0,0.0,0.0
10940000,10940000,0.015611109,0.020613037,-5.701005e-05,0.001,0.0,0.0,0.0,0.0,0.0
10988000,10988000,0.016934294,0.020250246,-0.0002882682,0.001,0.0,0.0,0.0,0.0,0.0
11040000,11040000,0.015945243,0.020220071,-0.0003613696,0.001,0.0,0.0,0.0,0.0,0.0
11088000,11088000,0.015528913,0.019055381,0.00070648675,0.001,0.0,0.0,0.0,0.0,0.0
11140000,11140000,0.016832136,0.019286823,0.00045722304,0.001,0.0,0.0,0.0,0.0,0.0
11188000,11188000,0.0171909,0.020571915,0.0005039679,0.001,0.0,0.0,0.0,0.0,0.0
11240000,11240000,0.015847998,0.020123633,0.00022406437,0.001,0.0,0.0,0.0,0.0,0.0
11288000,11288000,0.016493525,0.019580746,-2.279298e-05,0.001,0.0,0.0,0.0,0.0,0.0
11340000,11340000,0.01710001,0.019957652,1.5473099e-05,0.001,0.0,0.0,0.0,0.0,0.0
11388000,11388000,0.016950175,0.01893561,0.00063684647,0.001,0.0,0.0,0.0,0.0,0.0
11440000,11440000,0.016484017,0.019312516,0.00027944005,0.001,0.0,0.0,0.0,0.0,0.0
11488000,11488000,0.015315234,0.020738006,2.9481773e-05,0.001,0.0,0.0,0.0,0.0,0.0
11540000,11540000,0.016260697,0.019323057,0.00013139714,0.001,0.0,0.0,0.0,0.0,0.0
11588000,11588000,0.01588596,0.020705065,-0.00025220984,0.001,0.0,0.0,0.0,0.0,0.0
11640000,11640000,0.016417563,0.019839881,2.796764e-05,0.001,0.0,0.0,0.0,0.0,0.0
11688000,11688000,0.016491322,0.01899028,6.864497e-05,0.001,0.0,0.0,0.0,0.0,0.0
11740000,11740000,0.016445842,0.019726774,0.0003715856,0.001,0.0,0.0,0.0,0.0,0.0
11788000,11788000,0.016274007,0.01985695,-0.00011012673,0.001,0.0,0.0,0.0,0.0,0.0
11840000,11840000,0.015575417,0.018951265,0.00025921868,0.001,0.0,0.0,0.0,0.0,0.0
11888000,11888000,0.016555691,0.019054705,0.00041096337,0.001,0.0,0.0,0.0,0.0,0.0
11940000,11940000,0.016440857,0.018609326,9.792117e-05,0.001,0.0,0.0,0.0,0.0,0.0
11988000,11988000,0.017255343,0.019806845,0.00039176937,0.001,0.0,0.0,0.0,0.0,0.0
12040000,12040000,0.016593471,0.019788185,-6.86511e-05,0.001,0.0,0.0,0.0,0.0,0.0
12088000,12088000,0.016676318,0.020040324,0.0005799445,0.001,0.0,0.0,0.0,0.0,0.0
12140000,12140000,0.015428558,0.018343449,6.5999935e-05,0.001,0.0,0.0,0.0,0.0,0.0
12188000,12188000,0.01629409,0.017724425,0.00020468219,0.001,0.0,0.0,0.0,0.0,0.0
12240000,12240000,0.01587267,0.019905552,-0.0005531196,0.001,0.0,0.0,0.0,0.0,0.0
12288000,12288000,0.016350245,0.018575631,-0.00026568444,0.001,0.0,0.0,0.0,0.0,0.0
12340000,12340000,0.016276093,0.019685753,1.8402045e-05,0.001,0.0,0.0,0.0,0.0,0.0
12388000,12388000,0.016128689,0.019647155,0.00051064644,0.001,0.0,0.0,0.0,0.0,0.0
12440000,12440000,0.016516568,0.018836008,-2.9967958e-05,0.001,0.0,0.0,0.0,0.0,0.0
12488000,12488000,0.016438484,0.01969902,0.00013176123,0.001,0.0,0.0,0.0,0.0,0.0
12540000,12540000,0.016998004,0.021324892,0.00025587424,0.001,0.0,0.0,0.0,0.0,0.0
12588000,12588000,0.01539794,0.01979963,0.00014619945,0.001,0.0,0.0,0.0,0.0,0.0
12640000,12640000,0.016558103,0.020905476,0.00027221974,0.001,0.0,0.0,0.0,0.0,0.0
12684000,12684000,0.016720813,0.020043924,6.590879e-05,0.001,0.0,0.0,0.0,0.0,0.0
12736000,12736000,0.017203446,0.019636635,0.00012633295,0.001,0.0,0.0,0.0,0.0,0.0
12784000,12784000,0.016277889,0.019589312,0.00020344705,0.001,0.0,0.0,0.0,0.0,0.0
12840000,12840000,0.015239781,0.019359138,0.0008081118,0.001,0.0,0.0,0.0,0.0,0.0
12888000,12888000,0.017649274,0.018746328,0.00035734402,0.001,0.0,0.0,0.0,0.0,0.0
12936000,12936000,0.018035606,0.019009901,-0.00012129801,0.001,0.0,0.0,0.0,0.0,0.0
12984000,12984000,0.01702423,0.018165017,-0.00021128454,0.001,0.0,0.0,0.0,0.0,0.0
13036000,13036000,0.01621647,0.019799065,0.000597417,0.001,0.0,0.0,0.0,0.0,0.0
13084000,13084000,0.016045537,0.018527862,-9.0032074e-05,0.001,0.0,0.0,0.0,0.0,0.0
13136000,13136000,0.01632881,0.018890504,0.0003821506,0.001,0.0,0.0,0.0,0.0,0.0
13184000,13184000,0.016937232,0.017038569,0.00030726762,0.001,0.0,0.0,0.0,0.0,0.0
13240000,13240000,0.015637854,0.018578226,0.00032567364,0.001,0.0,0.0,0.0,0.0,0.0
13288000,13288000,0.015996864,0.020498639,0.0002424425,0.001,0.0,0.0,0.0,0.0,0.0
13336000,13336000,0.016742114,0.020183424,0.00026119626,0.001,0.0,0.0,0.0,0.0,0.0
13388000,13388000,0.016009314,0.018823272,-0.00020948265,0.001,0.0,0.0,0.0,0.0,0.0
13436000,13436000,0.017065648,0.018663261,-8.193067e-05,0.001,0.0,0.0,0.0,0.0,0.0
13488000,13488000,0.016974993,0.01875588,0.00046448814,0.001,0.0,0.0,0.0,0.0,0.0
13540000,13540000,0.016981667,0.018820321,-0.0002983555,0.001,0.0,0.0,0.0,0.0,0.0
13588000,13588000,0.017137432,0.018650655,0.000638471,0.001,0.0,0.0,0.0,0.0,0.0
13640000,13640000,0.016696466,0.018237589,2.7421176e-05,0.001,0.0,0.0,0.0,0.0,0.0
13684000,13684000,0.016089821,0.019032657,0.00011988005,0.001,0.0,0.0,0.0,0.0,0.0
13736000,13736000,0.015778296,0.019375479,0.00019721854,0.001,0.0,0.0,0.0,0.0,0.0
13788000,13788000,0.015272162,0.018946694,0.00026913104,0.001,0.0,0.0,0.0,0.0,0.0
13840000,13840000,0.015874477,0.019536976,0.00030688313,0.001,0.0,0.0,0.0,0.0,0.0
13888000,13888000,0.015565243,0.018769307,0.0004964124,0.001,0.0,0.0,0.0,0.0,0.0
13940000,13940000,0.0153941875,0.019141853,-6.203163e-05,0.001,0.0,0.0,0.0,0.0,0.0
13988000,13988000,0.017104654,0.019237015,0.00019970411,0.001,0.0,0.0,0.0,0.0,0.0
14040000,14040000,0.01574752,0.01872172,0.00038197718,0.001,0.0,0.0,0.0,0.0,0.0
14088000,14088000,0.017135127,0.019663531,-0.00016611,0.001,0.0,0.0,0.0,0.0,0.0
14136000,14136000,0.015589752,0.01869067,2.1848135e-05,0.001,0.0,0.0,0.0,0.0,0.0
14184000,14184000,0.016548114,0.01888196,-0.0002674948,0.001,0.0,0.0,0.0,0.0,0.0
14236000,14236000,0.016496088,0.01911768,-0.00015189525,0.001,0.0,0.0,0.0,0.0,0.0
14284000,14284000,0.017144151,0.019135641,-7.079728e-06,0.001,0.0,0.0,0.0,0.0,0.0
14340000,14340000,0.016516268,0.01835498,7.769066e-05,0.001,0.0,0.0,0.0,0.0,0.0
14388000,14388000,0.015271757,0.019775348,0.00054207345,0.001,0.0,0.0,0.0,0.0,0.0
14440000,14440000,0.01630378,0.018190011,0.0008160118,0.001,0.0,0.0,0.0,0.0,0.0
14488000,14488000,0.015635049,0.018480275,0.00028037847,0.001,0.0,0.0,0.0,0.0,0.0
14536000,14536000,0.015669607,0.018848345,0.00016797664,0.001,0.0,0.0,0.0,0.0,0.0
14588000,14588000,0.016190527,0.01873056,0.00020919021,0.001,0.0,0.0,0.0,0.0,0.0
14640000,14640000,0.016253853,0.018535161,0.00041193888,0.001,0.0,0.0,0.0,0.0,0.0
14688000,14688000,0.015667498,0.019148225,0.00038062542,0.001,0.0,0.0,0.0,0.0,0.0
14740000,14740000,0.01691005,0.016801244,-4.049898e-05,0.001,0.0,0.0,0.0,0.0,0.0
14788000,14788000,0.015140516,0.018439654,5.0208702e-05,0.001,0.0,0.0,0.0,0.0,0.0
14840000,14840000,0.016125418,0.018476084,-0.00013712246,0.001,0.0,0.0,0.0,0.0,0.0
14888000,14888000,0.01614938,0.017338863,-0.00035197075,0.001,0.0,0.0,0.0,0.0,0.0
14940000,14940000,0.016364532,0.018889459,-0.0005006086,0.001,0.0,0.0,0.0,0.0,0.0
14984000,14984000,0.016787643,0.019753179,0.0002826736,0.001,0.0,0.0,0.0,0.0,0.0
15040000,15040000,0.01632796,0.018978067,0.00032350325,0.001,0.0,0.0,0.0,0.0,0.0
15084000,15084000,0.016244065,0.01809059,0.00018956716,0.001,0.0,0.0,0.0,0.0,0.0
15140000,15140000,0.015775297,0.01901745,-0.00012537076,0.001,0.0,0.0,0.0,0.0,0.0
15188000,15188000,0.014874097,0.01777602,0.00029379,0.001,0.0,0.0,0.0,0.0,0.0
15240000,15240000,0.016624512,0.017775236,0.00028607144,0.001,0.0,0.0,0.0,0.0,0.0
15288000,15288000,0.015847826,0.017880427,0.00019802517,0.001,0.0,0.0,0.0,0.0,0.0
15340000,15340000,0.015260478,0.017991407,7.4744166e-06,0.001,0.0,0.0,0.0,0.0,0.0
15388000,15388000,0.015686719,0.017773522,0.0010042976,0.001,0.0,0.0,0.0,0.0,0.0
15440000,15440000,0.015534823,0.017467422,0.0002305103,0.001,0.0,0.0,0.0,0.0,0.0
15484000,15484000,0.015577804,0.019133486,0.00010984594,0.001,0.0,0.0,0.0,0.0,0.0
15536000,15536000,0.0153065175,0.018885607,-4.083086e-05,0.001,0.0,0.0,0.0,0.0,0.0
15588000,15588000,0.015192925,0.017539067,-0.00017602944,0.001,0.0,0.0,0.0,0.0,0.0
15636000,15636000,0.015797555,0.017547801,0.00051346567,0.001,0.0,0.0,0.0,0.0,0.0
15688000,15688000,0.01568468,0.017652769,-0.00013186014,0.001,0.0,0.0,0.0,0.0,0.0
15740000,15740000,0.0158065,0.01801127,0.00025154193,0.001,0.0,0.0,0.0,0.0,0.0
15788000,15788000,0.0156252,0.018561786,5.9684575e-05,0.001,0.0,0.0,0.0,0.0,0.0
15840000,15840000,0.015817821,0.018821796,0.00058308017,0.001,0.0,0.0,0.0,0.0,0.0
15888000,15888000,0.014860043,0.017540338,0.000110110755,0.001,0.0,0.0,0.0,0.0,0.0
15940000,15940000,0.015558656,0.018460948,5.748414e-06,0.001,0.0,0.0,0.0,0.0,0.0
15988000,15988000,0.0152780255,0.017779084,0.00038726936,0.001,0.0,0.0,0.0,0.0,0.0
16040000,16040000,0.015773498,0.01689719,0.00042328975,0.001,0.0,0.0,0.0,0.0,0.0
16088000,16088000,0.015576461,0.01792198,7.239088e-05,0.001,0.0,0.0,0.0,0.0,0.0
16140000,16140000,0.015397587,0.017683143,0.00044143223,0.001,0.0,0.0,0.0,0.0,0.0
16184000,16184000,0.016372673,0.017208364,0.0006972348,0.001,0.0,0.0,0.0,0.0,0.0
16236000,16236000,0.015725402,0.01697021,0.00015307647,0.001,0.0,0.0,0.0,0.0,0.0
16284000,16284000,0.016367074,0.015411194,-3.2846106e-05,0.001,0.0,0.0,0.0,0.0,0.0
16340000,16340000,0.016319439,0.017597381,0.0002759506,0.001,0.0,0.0,0.0,0.0,0.0
16388000,16388000,0.016592247,0.01796407,0.0006774758,0.001,0.0,0.0,0.0,0.0,0.0
16440000,16440000,0.01617434,0.016944868,0.0002447646,0.001,0.0,0.0,0.0,0.0,0.0
16488000,16488000,0.017459402,0.017079724,-0.00025607977,0.001,0.0,0.0,0.0,0.0,0.0
16540000,16540000,0.01598722,0.017895922,4.232734e-05,0.001,0.0,0.0,0.0,0.0,0.0
16588000,16588000,0.015809152,0.017926445,0.00041376805,0.001,0.0,0.0,0.0,0.0,0.0
16636000,16636000,0.015574906,0.016008234,0.0002992551,0.001,0.0,0.0,0.0,0.0,0.0
16688000,16688000,0.015667852,0.01734296,0.00082681066,0.001,0.0,0.0,0.0,0.0,0.0
16736000,16736000,0.01571507,0.016373795,0.00023961249,0.001,0.0,0.0,0.0,0.0,0.0
