timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
3408000,3289167,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.0022948785,-0.0023818808,-0.0470885,0.13517632,0.13518374,0.2053005,1.5583994e-06,1.6787096e-06,0.00043201586,3,1,0,0
3808000,3689496,0,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,0.0014979197,-0.00012535276,0.012618829,0.09496655,0.09496687,0.20400357,9.450752e-07,6.61844e-09,3.122197e-05,3,1,0,0
4208000,4089695,0,0,0.0,0.01,0.01,0.09,0.09,0.20250002,0.002376588,-0.011694078,-0.021798747,0.09956925,0.09956948,0.20701148,2.2690422e-06,5.4937103e-05,9.181817e-05,3,1,0,0
4608000,4489816,0,0,0.02,0.01,-0.04,0.09,0.09,0.20250002,-0.017667279,-0.013335913,0.027815469,0.09537507,0.09537495,0.20987815,0.00013090747,7.458839e-05,0.00014745706,3,1,0,0
5008000,4889889,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.0005269616,-0.0036987127,-0.0007998552,0.09349133,0.093491204,0.21131264,1.1880824e-07,5.8531605e-06,1.2110367e-07,3,1,0,0
5408000,5289933,0,0,-0.01,0.01,0.03,0.09,0.09,0.20250002,0.011123063,-0.008665838,-0.03905017,0.09233279,0.092332736,0.21148653,5.3598524e-05,3.25331e-05,0.0002884185,3,1,0,0
5808000,5689960,0,0,0.0,0.01,-0.02,0.09,0.09,0.20250002,0.00069981144,-0.009144181,0.011140395,0.09171994,0.09171991,0.21104868,2.1357889e-07,3.6465823e-05,2.352223e-05,3,1,0,0
6208000,6089976,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.00043745223,-0.00028850633,-0.007553242,0.091376476,0.09137644,0.21042609,8.376968e-08,3.6436486e-08,1.0844941e-05,3,1,0,0
6608000,6489986,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.006827599,0.010363447,0.0048856903,0.09116189,0.091161884,0.20979741,2.0454208e-05,4.712541e-05,4.5510515e-06,3,1,0,0
7008000,6889991,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.008473217,0.014241222,0.006822655,0.091015264,0.09101525,0.20922911,3.1553125e-05,8.913338e-05,8.899072e-06,3,1,0,0
7408000,7289995,0,0,0.01,0.0,0.049999997,0.09,0.09,0.20250002,-0.008942794,0.0052804966,-0.051144995,0.09090757,0.09090756,0.20874095,3.5188954e-05,1.2269011e-05,0.00050125486,3,1,0,0
7808000,7689997,0,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.009887762,0.0014749289,-0.01945677,0.090824,0.09082399,0.20833488,4.3058153e-05,9.580796e-07,7.268412e-05,3,1,0,0
8208000,8089999,0,0,0.02,0.0,0.0,0.09,0.09,0.20250002,-0.021735696,0.0008783204,-0.0009484589,0.09075665,0.090756655,0.20801303,0.00020822298,3.400067e-07,1.7298423e-07,3,1,0,0
8608000,8489999,0,0,-0.02,0.0,0.049999997,0.09,0.09,0.20250002,0.019635573,0.00087364763,-0.049837135,0.090712555,0.09071258,0.20857076,0.00017001206,3.36562e-07,0.0004763352,3,1,0,0
9008000,8890000,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.0019743773,0.0021417346,0.010595823,0.09066276,0.090662785,0.20835496,1.719853e-06,2.023775e-06,2.1553882e-05,3,1,0,0
9408000,9290000,0,0,0.0,-0.02,0.0,0.09,0.09,0.20250002,0.003254184,0.023051625,0.0010605305,0.09106297,0.091063,0.20818384,4.6516e-06,0.0002334109,2.1610228e-07,3,1,0,0
9808000,9690000,0,0,-0.02,0.01,-0.03,0.09,0.09,0.20250002,0.023879392,-0.006839551,0.033169284,0.09099883,0.09099884,0.20804575,0.00025065173,2.0562662e-05,0.00021153067,3,1,0,0
10208000,10090000,0,0,0.02,0.01,0.0,0.09,0.09,0.20250002,-0.019822141,-0.009521995,0.0058042333,0.09094235,0.09094229,0.20793,0.00017282036,3.9879524e-05,6.480859e-06,3,1,0,0
10608000,10490000,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,-0.0018280257,-0.0015535268,-0.013663258,0.090892166,0.09089206,0.20783055,1.4706121e-06,1.0621151e-06,3.5930163e-05,3,1,0,0
11008000,10890000,0,0,0.01,-0.02,0.01,0.09,0.09,0.20250002,-0.010630001,0.01684002,-0.0005451534,0.09084634,0.090846196,0.20774482,4.9752995e-05,0.00012486435,5.7222554e-08,3,1,0,0
11408000,11290000,0,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.012533934,-0.0037473426,-0.007846963,0.09080444,0.090804294,0.20766577,6.920344e-05,6.1858645e-06,1.186037e-05,3,1,0,0
11808000,11690000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00357888,-0.0026420606,0.015059724,0.09076566,0.09076551,0.20759314,5.644594e-06,3.0762715e-06,4.369996e-05,3,1,0,0
12208000,12090000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0030457082,-0.00060333253,0.01317586,0.09072982,0.090729676,0.20752573,4.089654e-06,1.6048118e-07,3.3461543e-05,3,1,0,0
12608000,12490000,0,0,-0.01,0.01,-0.03,0.09,0.09,0.20250002,0.0099054845,-0.008271375,0.043060943,0.09069571,0.09069561,0.20746182,4.327377e-05,3.0173738e-05,0.00035751058,3,1,0,0
13008000,12890000,0,0,0.01,0.0,0.01,0.09,0.09,0.20250002,-0.009720334,0.0040385565,0.0030365642,0.09066338,0.09066331,0.20740381,4.1686017e-05,7.195827e-06,1.7783129e-06,3,1,0,0
13408000,13290000,0,0,-0.03,0.0,-0.02,0.09,0.09,0.20250002,0.03126011,0.0028056204,0.032582376,0.09063263,0.09063258,0.20734528,0.00043127715,3.4740292e-06,0.00020480066,3,1,0,0
13808000,13690000,0,0,-0.01,0.0,-0.01,0.09,0.09,0.20250002,0.012240654,0.00088386924,0.021614814,0.0906129,0.09061284,0.20794515,6.614228e-05,3.4486277e-07,8.9869885e-05,3,1,0,0
14208000,14090000,0,0,0.01,0.0,-0.01,0.09,0.09,0.20250002,-0.008993015,-0.001585109,0.021268906,0.09058435,0.090584256,0.20788923,3.5712266e-05,1.1094955e-06,8.703989e-05,3,1,0,0
14608000,14490000,0,0,0.01,-0.01,0.0,0.09,0.09,0.20250002,-0.007572016,0.008738186,0.010036267,0.09090656,0.09090632,0.20783086,2.5228292e-05,3.359762e-05,1.9386276e-05,3,1,0,0
15008000,14890000,0,0,0.02,0.0,-0.02,0.09,0.09,0.20250002,-0.016806701,-0.0001807959,0.02946942,0.09878071,0.09878137,0.20921718,0.000114380724,1.3236163e-08,0.00016603737,3,1,0,0
15408000,15290000,0,0,-0.01,-0.01,0.0,0.09,0.09,0.20250002,0.014542289,0.009609259,0.012091756,0.12597057,0.1259745,0.21077348,6.715161e-05,2.9319537e-05,2.7747428e-05,3,1,0,0
15808000,15690000,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.0043831156,-0.0012737351,0.02517599,0.17227644,0.1722857,0.21247068,4.4606686e-06,3.766769e-07,0.000119325734,3,1,0,0
16208000,16090000,0,0,0.0,0.01,-0.01,0.09,0.09,0.20250002,0.0065012528,-0.013435025,0.027560966,0.23766528,0.23768212,0.21421446,7.113583e-06,3.0376688e-05,0.00014184044,3,1,0,0
16608000,16490000,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.0069907256,-0.007056523,0.032615125,0.32168025,0.3217083,0.21593194,6.076872e-06,6.1912633e-06,0.00019705217,3,1,0,0
17008000,16886000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0070452797,-0.009986414,0.026764385,0.4232018,0.42325032,0.21753544,4.6914706e-06,9.42501e-06,0.00013171782,3,1,0,0
17408000,17290000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0053220503,-0.010434053,0.009993024,0.5402261,0.5403122,0.21894369,2.0972122e-06,8.059746e-06,1.8244058e-05,3,1,0,0
17808000,17690000,0,0,-0.11,-0.089999996,-0.22999999,0.09,0.09,0.20250002,0.015303016,0.19201615,0.050908297,0.67365193,0.67385375,0.21996973,1.3905239e-05,0.0021886176,0.00047127478,3,1,0,0
18208000,18090000,0,0,-0.21,-0.19,-0.53,0.09,0.09,0.20250002,0.04097253,0.36333457,7.748604e-06,0.81669044,0.81701446,0.22072604,8.222201e-05,0.0064631416,1.08806115e-11,3,1,0,0
18608000,18490000,0,0,-0.14,-0.14,-0.61,0.09,0.09,0.20250002,0.027131781,0.24269184,0.039715648,0.9384141,0.9388106,0.2214405,3.137777e-05,0.00250953,0.00028492216,3,1,0,0
19008000,18890000,0,0,-0.07,-0.07,-0.65999997,0.09,0.09,0.20250002,0.044586033,0.0645415,0.03333819,1.0385959,1.0390426,0.22179434,7.656161e-05,0.0001603632,0.00020044424,3,1,0,0
19408000,19290000,0,0,0.04,0.0,-0.68,0.09,0.09,0.20250002,0.01551142,-0.09481262,0.03378725,1.1042266,1.1047069,0.22189984,8.715752e-06,0.00032549564,0.00020578264,3,1,0,0
19808000,19690000,0,0,0.099999994,0.04,-0.71,0.09,0.09,0.20250002,0.008263588,-0.1927948,0.07375902,1.2061142,1.2066851,0.22182563,2.2646905e-06,0.0012321306,0.0009810216,3,1,0,0
20208000,20090000,0,0,0.07,0.08,-0.65999997,0.09,0.09,0.20250002,0.07243153,-0.25579897,0.062277913,1.2060797,1.206651,0.22175248,0.00017399601,0.0021690815,0.0006996158,3,1,0,0
20608000,20490000,0,0,0.089999996,0.07,-0.61,0.09,0.09,0.20250002,0.06139847,-0.23904756,0.0714035,1.1694977,1.170049,0.22143184,0.00012893644,0.0019535501,0.00092099863,3,1,0,0
21008000,20890000,0,0,0.07,0.089999996,-0.37,0.09,0.09,0.20250002,0.070636086,-0.24021459,0.115840465,1.0996202,1.1001136,0.22109704,0.00018149745,0.002098076,0.0024277149,3,1,0,0
21408000,21290000,0,0,0.04,0.07,-0.16,0.09,0.09,0.20250002,0.08879603,-0.1999943,0.038412176,1.0207167,1.0211395,0.22096588,0.00030898815,0.0015667876,0.0002670992,3,1,0,0
21808000,21690000,0,0,0.03,0.06,-0.21,0.09,0.09,0.20250002,0.078809015,-0.17398497,0.055303857,0.94032097,0.94066465,0.22072588,0.00026420175,0.0012872078,0.00055426516,3,1,0,0
22208000,22090000,0,0,0.03,0.04,-0.16,0.09,0.09,0.20250002,0.0534918,-0.14426965,0.029595882,0.8584423,0.85870373,0.22054474,0.00013332859,0.0009695418,0.00015886413,3,1,0,0
22608000,22490000,0,0,0.02,0.04,-0.099999994,0.09,0.09,0.20250002,0.0411876,-0.13598943,-0.008618869,0.78095865,0.7811476,0.22057486,8.688903e-05,0.0009469721,1.3471145e-05,3,1,0,0
23008000,22890000,0,0,0.04,0.02,-0.14,0.09,0.09,0.20250002,0.0028406307,-0.10748556,0.046857096,0.71014833,0.71027946,0.22050504,4.5450687e-07,0.0006506254,0.0003982834,3,1,0,0
23408000,23290000,0,0,0.02,0.01,-0.12,0.09,0.09,0.20250002,0.00270563,-0.08529066,0.046733484,0.6467869,0.64687216,0.22048128,4.5272608e-07,0.00044982595,0.00039622746,3,1,0,0
23808000,23690000,0,0,0.01,0.0,-0.11,0.09,0.09,0.20250002,0.0005125413,-0.058790274,0.05946911,0.59103215,0.5910845,0.22064261,1.777897e-08,0.00023389526,0.00064114097,3,1,0,0
24208000,24086000,0,0,-0.02,-0.04,-0.14,0.09,0.09,0.20250002,0.01824291,-0.008140005,0.11015288,0.5425862,0.5426129,0.22068372,2.453463e-05,4.8844904e-06,0.0021992843,3,1,0,0
24608000,24490000,0,0,-0.02,-0.04,-0.049999997,0.09,0.09,0.20250002,0.01453349,-0.0037877373,0.044753976,0.5007807,0.5007882,0.22074929,1.6871443e-05,1.1459499e-06,0.0003629309,3,1,0,0
25008000,24890000,0,0,0.0,-0.03,-0.01,0.09,0.09,0.20250002,0.006793159,-0.019976975,0.020273233,0.50062406,0.5006225,0.220833,3.687159e-06,3.1886662e-05,7.4446114e-05,3,1,0,0
25408000,25290000,0,0,-0.01,0.0,-0.03,0.09,0.09,0.20250002,0.031774864,-0.054967802,0.044247597,0.46619186,0.4661785,0.22092645,8.6628876e-05,0.00025925343,0.0003544799,3,1,0,0
25808000,25690000,0,0,-0.01,-0.01,-0.07,0.09,0.09,0.20250002,0.04362478,-0.047139615,0.08794526,0.437115,0.43709418,0.22116096,0.00017415293,0.00020335602,0.0013988669,3,1,0,0
26208000,26090000,0,0,0.01,0.0,-0.06,0.09,0.09,0.20250002,0.030809382,-0.058353864,0.092118084,0.41268566,0.41265938,0.22123493,9.2003975e-05,0.00033007108,0.0015342499,3,1,0,0
26608000,26490000,0,0,0.0,0.04,-0.049999997,0.09,0.09,0.20250002,0.046035357,-0.10384268,0.09400618,0.39244604,0.3924149,0.22129981,0.00021600463,0.0010991737,0.0015973193,3,1,0,0
27008000,26890000,0,0,0.0,0.02,0.02,0.09,0.09,0.20250002,0.04795357,-0.08161708,0.035272125,0.37588903,0.37585515,0.2213553,0.00024470463,0.0007089271,0.00022481916,3,1,0,0
27408000,27290000,0,0,0.01,0.04,-0.02,0.09,0.09,0.20250002,0.031102179,-0.0999293,0.07826642,0.362653,0.36261395,0.2215459,0.00010669655,0.0011015424,0.0011059798,3,1,0,0
