timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
3388000,3388000,-0.002400531,-0.006402076,0.0011173346,-0.0060656182,-0.13720386,0.11673322
3392000,3392000,-0.0020517786,-0.0059065167,0.0003276486,0.034021247,-0.024967793,-0.018312097
3400000,3400000,-0.00067189656,-0.004898487,-0.00074558373,0.114490256,0.08600895,-0.08183095
3408000,3408000,-0.0014512317,-0.0035903687,-0.0026962685,-0.01928484,0.11464708,-0.18933696
3420000,3420000,-0.0039685196,-0.005253195,-0.0018083802,-0.21419585,-0.0727771,0.014912921
3428000,3428000,-0.0028012274,-0.004375671,0.0004353556,0.027698763,0.03928271,0.19584914
3440000,3440000,-0.002882462,-0.0042213947,-0.00012419978,0.05300135,0.0959537,-0.03930513
3448000,3448000,-0.001751031,-0.003787248,-0.0004329465,0.08036071,0.035712514,-0.019730322
3460000,3460000,-0.0025413737,-0.005804782,0.00040300583,0.038324457,-0.13013586,0.0011424175
3464000,3464000,-0.0014833334,-0.004748809,-0.0009012394,0.13555461,0.03928793,-0.13951229
3476000,3476000,-0.0013156568,-0.0040618316,-0.0016317645,-0.12012474,-0.036512256,-0.0043572416
3484000,3484000,-0.0031697014,-0.007909161,0.0011301171,-0.13260704,-0.3069852,0.21318719
3496000,3496000,0.0020945095,-0.0061673545,7.5552365e-05,0.27457535,-0.029729873,-0.011144132
3504000,3504000,-0.0004096898,-0.008982309,0.0007729441,-0.15523471,-0.20196196,0.07357778
3516000,3516000,0.00020715437,-0.0038496468,0.0001845357,0.11954312,0.14351091,-0.010173251
3524000,3524000,0.00021751873,-0.0062902747,0.0008838692,-0.0010056198,-0.10671027,0.03763371
3536000,3536000,-0.001137214,-0.0038815932,-0.0005117945,0.052604184,0.038008388,-0.16393441
3544000,3544000,-0.000536734,-0.00630744,0.00038157857,0.03251262,-0.17112768,0.054987762
3556000,3556000,-0.00021354754,-0.0031078332,-0.0011464044,0.082710795,0.22109577,-0.08172969
3564000,3564000,-0.00027991907,-0.006979629,-0.00039324648,-0.0097633,-0.2943462,-0.0048879622
3576000,3576000,-0.001220186,-0.0061789444,0.0004958499,0.07913364,0.0399529,0.11759325
3584000,3584000,0.0008304892,-0.0035441667,-0.0005547579,0.18572856,0.24478923,-0.06482789
3596000,3596000,-0.0003359098,-0.0070925183,-0.00055225973,-0.05515825,-0.23619097,0.015064634
3604000,3604000,-0.0006671252,-0.0027631747,-0.001293767,-0.064953335,0.27468288,-0.086895674
3616000,3616000,-0.001846055,-0.006662343,-0.00013275673,-0.068681665,-0.27005416,0.12349916
3624000,3624000,-0.0011301956,-0.005056143,0.0007947716,0.052453674,0.095855586,0.12390292
3636000,3636000,-0.00080277526,-0.0023539192,-8.193244e-05,0.021733206,0.07247125,-0.108282395
3644000,3644000,-0.00050468324,-0.0034752176,0.000457677,0.03461436,-0.059911143,0.04220382
3656000,3656000,-0.0028425197,-0.008674143,0.0012068886,-0.19511488,-0.4316244,0.0040751733
3664000,3664000,-0.003586823,-0.0077544604,-0.00045836126,-0.10102785,-0.041069094,-0.13259847
3676000,3676000,-0.0025654563,-0.0059834938,-0.00016187035,-0.024800926,0.06815615,0.036040317
3684000,3684000,-0.0026097225,-0.004911127,0.00059861573,0.002255192,0.14749686,0.036914025
3696000,3696000,-0.00072187034,-0.00464593,0.00020384713,0.14986278,0.034420475,0.08184651
3704000,3704000,-0.0026370217,-0.003863643,0.002563243,-0.1402961,0.029168408,0.2054989
3716000,3716000,-0.00083833706,-0.005826122,-0.0007799962,0.1260185,-0.07066874,-0.296148
3724000,3724000,0.000844357,-0.0030657374,-0.0021739206,0.20878151,0.23603797,-0.17240804
3736000,3736000,-0.0018867181,-0.003991763,0.00069653464,-0.20884961,-0.063134566,0.17520183
3744000,3744000,-0.0023528864,-0.0027163946,0.0021422827,-0.09031473,0.10772248,0.1379672
3760000,3760000,-0.00044732133,-0.004582869,7.541671e-05,0.05059287,-0.087480254,-0.111281924
3768000,3768000,-0.0022176087,-0.0053170165,0.00069300266,-0.12475991,-0.13552824,0.010558126
3780000,3780000,-0.0001999676,-0.0089360075,-0.0013611657,0.095954746,-0.15363342,-0.14689642
3788000,3788000,-0.0017826734,-0.006157347,-0.0010019175,-0.12302671,0.18522857,-0.0055542258
3800000,3800000,-0.0024246187,-0.004231101,0.0007734337,0.038442038,0.10522586,0.12499096
3804000,3804000,-0.0018654157,-0.0037314063,-4.940864e-05,0.082012974,0.11369333,-0.017167328
3820000,3820000,-9.829927e-05,-0.0061783693,-0.00091565284,0.0041696504,-0.07053997,-0.0027372253
3828000,3828000,0.00072088605,-0.0064182277,0.00018899766,0.0830734,-0.052564435,0.09512775
3840000,3840000,-0.001483813,-0.0075459355,0.00012563937,-0.040181674,-0.033362933,0.018523207
3848000,3848000,0.00031864448,-0.006301506,0.0011646434,0.15142275,0.07157563,0.07914688
3860000,3860000,0.0010866816,-0.007893298,-0.00047416036,-0.032982826,-0.13280654,-0.08024296
3868000,3868000,-9.986049e-05,-0.006476898,-0.0027569088,-0.09652206,0.10242553,-0.22777176
3880000,3880000,0.00061807595,-0.005595376,0.000900052,0.012817452,0.030978385,0.22993004
3884000,3884000,-0.00017677454,-0.0053416006,0.00014357777,-0.07811274,0.04493425,0.049794108
3896000,3896000,-0.00199442,-0.0058442424,-0.0010636084,-0.13412555,-0.01503355,-0.003298499
3908000,3908000,-0.0005162069,-0.007750392,0.0016208328,0.0784293,-0.11697312,0.12939619
3920000,3920000,-0.0013929042,-0.002939788,0.0007010451,-0.03373014,0.36540774,-0.009167448
3928000,3928000,-0.00069175253,-0.0020456186,-0.00015165555,0.05407642,0.15274778,-0.08034788
3940000,3940000,-0.0011627758,-0.004615775,-0.0005932455,-0.08730696,-0.07452442,-0.022945378
3948000,3948000,-0.0024220345,-0.0044111717,-0.0015541246,-0.09090869,-0.013945295,-0.099997796
3960000,3960000,-0.0008581772,-0.0037561136,-0.0011863918,0.06506583,0.06772256,0.039720222
3968000,3968000,-0.0021588993,-0.0037841375,0.0008140286,-0.11909001,-0.010717454,0.17336136
3980000,3980000,-0.001009981,-0.0067851054,-0.0010244232,0.13624726,-0.25629175,-0.021743268
3988000,3988000,-0.003682925,-0.0067207064,0.0020532075,-0.1929225,-0.07743951,0.24025926
4000000,4000000,0.000581874,-0.005831871,-0.0024377264,0.30513486,-0.08338922,-0.25786728
4008000,4008000,-0.0028072621,-0.0058463416,-0.0030082166,-0.23599324,0.046803534,-0.09888953
4020000,4020000,0.00039153677,-0.0024986698,0.0004257029,0.3342109,0.059546556,0.22125757
4028000,4028000,-0.0011688024,-0.006224778,0.0005173547,-0.08434583,-0.2687417,0.053093344
4040000,4040000,-0.0008162618,-0.004241604,1.2331453e-05,0.08446854,0.035549477,0.025320973
4048000,4048000,-0.0023409973,-0.0029889317,0.0027740283,-0.10488656,0.12010265,0.2157343
4060000,4060000,-0.00089114823,-0.0052753263,-0.00064199953,0.08884894,-0.19499318,-0.16773438
4068000,4068000,0.00038831602,-0.007852985,0.00016071238,0.13573223,-0.2532427,0.018244691
4080000,4080000,-0.0021617454,-0.0024495795,0.0026830495,-0.19221398,0.294358,0.10461178
4088000,4088000,-0.0018351423,-0.0036444776,0.00029821438,-0.0055272505,0.00600849,-0.14940588
4100000,4100000,-0.00013109516,-0.0035215023,-0.0014838618,0.08970946,-0.034598712,-0.17166139
4108000,4108000,0.0006869045,-0.0053628655,0.0008346637,0.08778114,-0.13580796,0.15214138
4120000,4120000,0.00016821243,-0.007050243,0.0014057051,0.00565405,-0.17606366,-0.0016359494
