timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3388000,3308000,13488881664,0.0007547682,0.017667945,0.0014608809,0,14.172738,10.008659,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3396000,3316000,13488881664,0.0006873336,0.0047688293,0.0015482885,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3588000,3508000,13488881664,7.033595e-05,0.0024810887,0.001607399,0,0.015024374,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3788000,3708000,13488881665,0.00061935507,0.019083658,0.005757243,0,0.010514579,5.7735023,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3988000,3908000,13488881665,0.0010841141,0.008135645,0.0047461,0,0.012888844,5.000002,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4180000,4100000,4898947585,0.00046856503,0.003489046,0.043734647,0,0.037665486,2.2180395,nan,nan,nan,0.004356478,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4388000,4308000,4898947585,0.00026737317,0.0029752261,0.028498938,0,0.031871613,1.4938079,nan,nan,nan,7.622352e-05,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4588000,4508000,4898947585,0.0001509746,0.0022467922,0.007576747,0,0.02756624,1.1362847,nan,nan,nan,0.00018092988,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4788000,4708000,4898947585,0.00016377876,0.0017509809,0.009421529,0,0.0251636,0.9907021,nan,nan,nan,0.004048223,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4988000,4908000,4898947585,0.00021774993,0.0016807795,0.007728871,0,0.023342503,0.8899909,nan,nan,nan,0.0022898805,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
