timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
3644000,3564000,0.13517632,0.13518374,0.2053005,1.0001314,1.0001314,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.249985,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100414,1.1004351,1.0000906,0.0,0.0,0.0,0.0,0.0,0.0
4148000,4068000,0.09496655,0.09496687,0.20400357,1.0000918,1.0000918,26.000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250107,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2204714,1.2205119,1.0002146,0.0,0.0,0.0,0.0,0.0,0.0
4652000,4572000,0.09956926,0.09956948,0.20701146,1.0005435,1.0005435,3.2314754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.541327,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084939,1.0849459,1.0000833,0.0,0.0,0.0,0.0,0.0,0.0
5148000,5068000,0.09537507,0.09537495,0.20987804,1.0003363,1.0003363,1.9815286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95193,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0746683,1.0746746,1.0000718,0.0,0.0,0.0,0.0,0.0,0.0
5652000,5572000,0.09233278,0.092332736,0.21148773,1.0001898,1.0001898,1.4654032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.733783,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0686548,1.0686629,1.0000638,0.0,0.0,0.0,0.0,0.0,0.0
6148000,6068000,0.09171994,0.09171991,0.21105018,1.0001527,1.0001527,1.3814344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60986,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0632616,1.0632685,1.0000584,0.0,0.0,0.0,0.0,0.0,0.0
6652000,6572000,0.091376476,0.091376446,0.21042442,1.0001287,1.0001287,1.3157136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.544595,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0624067,1.0624139,1.0000563,0.0,0.0,0.0,0.0,0.0,0.0
7148000,7068000,0.0911619,0.09116189,0.2097959,1.0001118,1.0001118,1.2700648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49543,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0610765,1.0610847,1.0000539,0.0,0.0,0.0,0.0,0.0,0.0
7652000,7572000,0.09090757,0.09090755,0.20873977,1.000089,1.000089,1.214764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4652195,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0608932,1.0609007,1.0000532,0.0,0.0,0.0,0.0,0.0,0.0
8148000,8068000,0.09082399,0.090823986,0.20833394,1.0000808,1.0000808,1.1940295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4423895,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0607489,1.0607555,1.0000527,0.0,0.0,0.0,0.0,0.0,0.0
8644000,8564000,0.09075665,0.09075665,0.20801643,1.0000739,1.0000739,1.1774051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421823,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602788,1.0602844,1.0000511,0.0,0.0,0.0,0.0,0.0,0.0
9148000,9068000,0.090712555,0.09071257,0.2085705,1.0000685,1.0000685,1.1675036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.965675,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602124,1.0602177,1.0000502,0.0,0.0,0.0,0.0,0.0,0.0
9644000,9564000,0.09106298,0.091063045,0.20818372,1.000148,1.000148,1.319528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.506511,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059933,1.0599377,1.0000495,0.0,0.0,0.0,0.0,0.0,0.0
10148000,10068000,0.090998836,0.090998866,0.20804568,1.0001361,1.0001361,1.2181581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.446712,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0599179,1.0599217,1.0000482,0.0,0.0,0.0,0.0,0.0,0.0
10644000,10564000,0.09094235,0.09094229,0.20792995,1.0001254,1.0001254,1.1644751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.417579,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0599105,1.0599141,1.0000476,0.0,0.0,0.0,0.0,0.0,0.0
11148000,11068000,0.090892166,0.09089205,0.20783052,1.0001159,1.0001159,1.1329497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402052,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0597622,1.0597665,1.0000464,0.0,0.0,0.0,0.0,0.0,0.0
