timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3200000,3120000,13488881664,0.0007547682,0.017667945,0.0014608809,0,14.172738,10.008659,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3208000,3128000,13488881664,0.0006873336,0.0047688293,0.0015482885,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3216000,3136000,13488881664,0.00062599336,0.0046765795,0.0015427815,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3224000,3144000,13488881664,0.000100323916,0.0011482467,4.0655308e-05,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3232000,3152000,13488881664,0.00015552684,0.0011368518,6.874134e-05,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3240000,3160000,13488881664,0.00020963703,0.0012141095,9.735422e-05,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3248000,3168000,13488881664,0.00026280587,0.0010952565,0.00012573902,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3256000,3176000,13488881664,0.00031523404,0.001078579,0.00015394393,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3264000,3184000,13488881664,0.00036710605,0.0011064707,0.00018199289,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3272000,3192000,13488881664,0.0004142036,0.001105108,0.0002105175,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3280000,3200000,13488881664,0.00045581776,0.0011414161,0.00024001575,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3288000,3208000,13488881664,0.00049356994,0.0012114538,0.00027107267,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3296000,3216000,13488881664,0.0005279004,0.0014323032,0.00030019664,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3304000,3224000,13488881664,0.00049687736,0.0014972738,0.00018839298,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3312000,3232000,13488881664,0.00049197633,0.0014121087,0.00018216818,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3320000,3240000,13488881664,0.00048430832,0.0013302349,0.0001767309,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3328000,3248000,13488881664,0.00047386778,0.0012511008,0.00017202302,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3336000,3256000,13488881664,0.00046078663,0.0011757546,0.00016816087,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3344000,3264000,13488881664,0.00044503933,0.0011036384,0.0001649879,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3352000,3272000,13488881664,0.0004267385,0.0010349966,0.00016200732,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3360000,3280000,13488881664,0.00040609323,0.00097043073,0.00015982662,0,14.142144,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3368000,3288000,13488881664,0.0003834092,0.00090925925,0.00015799023,0,14.142145,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3376000,3296000,13488881664,0.0003587959,0.0008513125,0.00015653043,0,14.142147,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3384000,3304000,13488881664,0.0003325086,0.0007979457,0.0004808497,0,0.014084185,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3392000,3312000,13488881664,0.000307714,0.0007477541,0.00046249008,0,0.014298914,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3400000,3320000,13488881664,0.0002831777,0.00070106215,0.00044524632,0,0.014962205,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3408000,3328000,13488881664,0.00025918797,0.00065819616,0.000428636,0,0.01607267,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3416000,3336000,13488881664,0.0018526039,0.028470822,0.0025836981,0,0.01408681,7.071067,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3424000,3344000,13488881665,0.0018360107,0.028396752,0.0027302091,0,0.0140868835,7.071067,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3432000,3352000,13488881665,0.0018201619,0.028323,0.0028784717,0,0.014086941,7.071067,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3440000,3360000,13488881683,0.0023172144,0.028250141,0.0030284906,0,0.014087189,7.071067,0.01845823,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3448000,3368000,13488881683,0.0023108367,0.028178308,0.0031801073,0,0.0140879005,7.071067,0.01845823,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3456000,3376000,13488881683,0.0023049475,0.028106874,0.0033333597,0,0.014089408,7.071067,0.01845823,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3464000,3384000,13488881683,0.00229986,0.028035685,0.0034881087,0,0.014092242,7.071067,0.01845823,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3472000,3392000,13488881683,0.0022955637,0.02796541,0.0036445323,0,0.014097294,7.071067,0.01845823,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3480000,3400000,13488881683,0.0022918822,0.027895933,0.0038022103,0,0.01410582,7.071067,0.01845823,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3488000,3408000,13488881683,0.002288689,0.02782708,0.003961386,0,0.01411943,7.071067,0.01845823,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3496000,3416000,13488881683,0.0022861022,0.027758585,0.0041218554,0,0.014140085,7.071067,0.01845823,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
