timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
8616000,8531999,6620172,487.3074,0.00013523837,-0.00491333,13.250135,2.0243661e-07
11016000,10932000,6620172,487.3063,0.038943272,-0.1812439,12.391024,0.00029456225
12120000,12036000,6620172,487.3073,0.054131042,0.10760498,12.385561,0.00010387393
12656000,12576000,6620172,487.30853,0.060731966,0.1138916,12.380581,0.000116412564
13680000,13596000,6620172,487.3097,0.071834244,0.055664062,12.385007,2.7797838e-05
13968000,13884000,6620172,487.31094,0.07450192,0.08685303,12.385185,6.7674475e-05
14208000,14124000,6620172,487.30954,0.07667747,-0.14709473,12.388383,0.00019406047
14328000,14244000,6620172,487.3084,0.077724956,-0.094696045,12.385854,8.044429e-05
14928000,14842666,6620172,487.30948,0.08257513,0.020629883,12.3926525,3.81581e-06
15512000,15432000,6620172,487.31238,0.08655393,0.09515381,12.39909,8.11372e-05
16040000,15960000,6620172,487.31384,0.08972197,0.13684082,12.410574,0.00016764745
16520000,16440000,6620172,487.31525,0.09238488,0.055267334,12.4232855,2.7318576e-05
17032000,16952000,6620172,487.3167,0.09458348,-0.05911255,12.43115,3.1232412e-05
17432000,17352000,6620172,487.31964,0.09613906,0.112457275,12.441229,0.0001129456
18008000,17928000,6620172,487.32092,0.09814629,0.072387695,12.460776,4.6724203e-05
18432000,18348000,6620172,487.32355,0.099713296,0.1583252,12.472388,0.00022330988
19152000,19068000,6620172,487.3272,0.10192714,0.13497925,12.48377,0.00016216074
19632000,19548000,6620172,487.33173,0.10318204,0.15594482,12.494598,0.00021626047
19976000,19896000,6620172,487.3346,0.103765786,0.018829346,12.495145,3.152729e-06
20576000,20496000,6620172,487.33804,0.10501969,0.122283936,12.510468,0.00013280755
21176000,21094000,6620172,487.34042,0.106077395,0.12185669,12.502342,0.00013196685
21528000,21444000,6620172,487.34305,0.1065161,0.09451294,12.500299,7.939984e-05
22064000,21984000,6620172,487.34595,0.10720456,0.07662964,12.508193,5.2162268e-05
22664000,22584000,6620172,487.3508,0.10791743,0.08972168,12.497797,7.156799e-05
23144000,23064000,6620172,487.35648,0.1084026,0.1144104,12.502055,0.000116334115
23504000,23424000,6620172,487.35873,0.10872492,0.07019043,12.499974,4.3792945e-05
23744000,23664000,6620172,487.3598,0.10892212,0.07583618,12.512717,5.1069168e-05
24632000,24552000,6620172,487.3645,0.10936077,0.06124878,12.496073,3.3356373e-05
25088000,25008000,6620172,487.3663,0.1092747,-0.08190918,12.498287,5.9644735e-05
25512000,25428000,6620172,487.3695,0.109612055,0.07421875,12.500175,4.8963073e-05
25928000,25848000,6620172,487.37457,0.10978448,0.11361694,12.501326,0.00011473281
26640000,26556000,6620172,487.3807,0.110016055,0.08602905,12.497383,6.580042e-05
27168000,27084000,6620172,487.38675,0.110082224,0.103302,12.504269,9.482365e-05
27584000,27504000,6620172,487.38928,0.11019989,0.0925293,12.505526,7.6070115e-05
27992000,27912000,6620172,487.39468,0.110163346,0.045135498,12.5059395,1.8099961e-05
28656000,28570666,6620172,487.40176,0.110484414,0.093322754,12.499819,7.741567e-05
29072000,28990000,6620172,487.40793,0.110553786,0.17852783,12.500893,0.0002832881
29600000,29520000,6620172,487.41376,0.11053384,0.056884766,12.507689,2.8745664e-05
30144000,30060000,6620172,487.42123,0.11075806,0.14007568,12.516173,0.00017418526
30680000,30600000,6620172,487.4277,0.110823564,0.096221924,12.502075,8.228553e-05
31160000,31080000,6620172,487.43497,0.1109249,0.101867676,12.506543,9.219195e-05
31640000,31560000,6620172,487.4389,0.111013666,0.028778076,12.511024,7.3550923e-06
32120000,32038000,6620172,487.44412,0.11108997,0.20379639,12.515522,0.00036872408
32592000,32508000,6620172,487.4495,0.11104216,0.11898804,12.519279,0.00012565644
33128000,33048000,6620172,487.45712,0.11106551,0.14068604,12.504883,0.00017586518
33608000,33528000,6620172,487.46118,0.1111343,0.059783936,12.509287,3.174636e-05
34152000,34068000,6620172,487.49252,0.11126906,0.688324,12.516106,0.0042060465
34632000,34548000,6620172,487.5506,0.111318596,0.8154907,12.496782,0.0059128567
35168000,35088000,6620172,487.6367,0.11129626,1.0797119,12.499605,0.0103627965
35640000,35556000,6620172,487.72702,0.111201026,1.2492676,12.49914,0.013873572
36168000,36082666,6620172,487.83127,0.11106395,1.3739319,12.500864,0.016778298
36648000,36564000,6620172,487.92188,0.1111315,1.2241516,12.484744,0.013336697
37128000,37044000,6620172,488.01114,0.11118913,1.0788879,12.485603,0.01035859
37664000,37584000,6620172,488.10553,0.11117554,1.1817627,12.487999,0.012425824
38120000,38040000,6620172,488.1847,0.110835105,1.1963196,12.487033,0.012734816
38664000,38580000,6620172,488.26364,0.11099565,0.79711914,12.476214,0.0056587583
39144000,39058666,6620172,488.32623,0.1110653,0.85769653,12.478244,0.006550453
39680000,39600000,6620172,488.38922,0.11106619,0.7374878,12.483041,0.0048411307
40160000,40080000,6620172,488.438,0.11111911,0.7357178,12.487167,0.0048163277
40632000,40548000,6620172,488.47238,0.1110497,0.40109253,12.477124,0.0014326237
41168000,41088000,6620172,488.50717,0.1110557,0.45718384,12.485239,0.0018601262
41400000,41314666,6620172,488.51746,0.1109552,0.19509888,12.47332,0.00033906655
42168000,42084000,6620172,488.50824,0.110863,-0.17852783,12.443017,0.00028460575
42680000,42600000,6620172,488.48737,0.11049791,-0.25506592,12.432278,0.00058144896
43160000,43080000,6620172,488.46512,0.11059602,-0.28155518,12.42906,0.0007086735
43640000,43560000,6620172,488.4433,0.11067846,-0.34857178,12.424902,0.0010865481
44160000,44076000,6620172,488.4145,0.11046314,-0.25500488,12.423119,0.00058159925
