timestamp,timestamp_sample,device_id,pressure,temperature,error_count
3996000,3996000,6620172,95607.266,11.832727,0
4980000,4980000,6620172,95605.89,11.832727,0
5988000,5988000,6620172,95606.17,11.832727,0
6996000,6996000,6620172,95607.1,11.832727,0
7980000,7980000,6620172,95606.29,11.832727,0
8984000,8984000,6620172,95605.625,11.832727,0
9996000,9996000,6620172,95605.336,11.832727,0
10980000,10980000,6620172,95603.664,11.832727,0
11988000,11988000,6620172,95606.37,11.832727,0
12996000,12996000,6620172,95608.46,11.832727,0
13980000,13980000,6620172,95606.61,11.832727,0
14988000,14988000,6620172,95606.695,11.832727,0
15996000,15996000,6620172,95605.97,11.832727,0
16980000,16980000,6620172,95607.56,11.832727,0
17988000,17988000,6620172,95607.0,11.832727,0
18996000,18996000,6620172,95606.85,11.832727,0
19980000,19980000,6620172,95604.95,11.832727,0
20988000,20988000,6620172,95608.19,11.832727,0
21996000,21996000,6620172,95607.234,11.832727,0
23004000,23004000,6620172,95605.83,11.832727,0
23988000,23988000,6620172,95606.945,11.832727,0
24996000,24996000,6620172,95605.15,11.832727,0
25980000,25980000,6620172,95605.9,11.832727,0
26988000,26988000,6620172,95606.66,11.832727,0
27996000,27996000,6620172,95607.48,11.832727,0
28980000,28980000,6620172,95606.04,11.832727,0
29984000,29984000,6620172,95606.61,11.832727,0
30996000,30996000,6620172,95607.17,11.832727,0
31980000,31980000,6620172,95605.12,11.832727,0
32988000,32988000,6620172,95604.9,11.832727,0
33996000,33996000,6620172,95605.59,11.832727,0
34980000,34980000,6620172,95606.39,11.832727,0
35988000,35988000,6620172,95604.695,11.832727,0
36996000,36996000,6620172,95605.51,11.832727,0
37980000,37980000,6620172,95606.7,11.832727,0
38988000,38988000,6620172,95606.96,11.832727,0
39996000,39996000,6620172,95605.0,11.832727,0
40980000,40980000,6620172,95604.19,11.832727,0
41988000,41988000,6620172,95605.29,11.832727,0
42996000,42996000,6620172,95606.266,11.832727,0
43980000,43980000,6620172,95605.28,11.832727,0
44988000,44988000,6620172,95606.68,11.832727,0
45996000,45996000,6620172,95606.57,11.832727,0
46980000,46980000,6620172,95606.875,11.832727,0
47988000,47988000,6620172,95605.42,11.832727,0
48992000,48992000,6620172,95605.5,11.832727,0
49980000,49980000,6620172,95605.95,11.832727,0
50988000,50988000,6620172,95605.59,11.832727,0
51996000,51996000,6620172,95606.414,11.832727,0
52976000,52976000,6620172,95606.8,11.832727,0
53984000,53984000,6620172,95606.87,11.832727,0
54996000,54996000,6620172,95608.234,11.832727,0
55980000,55980000,6620172,95606.66,11.832727,0
56984000,56984000,6620172,95607.63,11.832727,0
57996000,57996000,6620172,95605.484,11.832666,0
58980000,58980000,6620172,95600.84,11.829889,0
59988000,59988000,6620172,95593.484,11.825312,0
60996000,60996000,6620172,95586.09,11.821131,0
61980000,61980000,6620172,95581.2,11.819452,0
62988000,62988000,6620172,95581.26,11.818293,0
63996000,63996000,6620172,95578.83,11.81756,0
64980000,64980000,6620172,95578.98,11.817163,0
65988000,65988000,6620172,95578.945,11.81698,0
66996000,66996000,6620172,95578.805,11.81695,0
67980000,67980000,6620172,95579.47,11.81695,0
68988000,68988000,6620172,95578.85,11.817072,0
69996000,69996000,6620172,95579.3,11.8172245,0
70980000,70980000,6620172,95579.9,11.817499,0
71988000,71988000,6620172,95579.44,11.817713,0
72996000,72996000,6620172,95578.78,11.817804,0
73980000,73980000,6620172,95583.4,11.819269,0
74988000,74988000,6620172,95590.5,11.823877,0
75996000,75996000,6620172,95597.61,11.828547,0
77004000,77004000,6620172,95606.71,11.832636,0
77988000,77988000,6620172,95600.96,11.829737,0
78996000,78996000,6620172,95604.56,11.830622,0
79980000,79980000,6620172,95605.875,11.831781,0
80988000,80988000,6620172,95602.945,11.829645,0
81996000,81996000,6620172,95606.805,11.83227,0
82980000,82980000,6620172,95607.234,11.832727,0
83988000,83988000,6620172,95606.42,11.832727,0
84996000,84996000,6620172,95605.9,11.832727,0
85980000,85980000,6620172,95605.89,11.832727,0
86988000,86988000,6620172,95608.805,11.832727,0
87996000,87996000,6620172,95606.516,11.832727,0
88980000,88980000,6620172,95607.516,11.832727,0
