timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3340000,3260000,13488881664,0.00024170727,0.0132056475,0.0007275614,0,14.166938,10.007018,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3348000,3268000,13488881664,0.00021945575,0.003450037,0.0012817659,0,14.1421385,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3540000,3460000,13488881664,1.7013597e-05,0.0017944707,0.0015876761,0,0.014318878,7.0710673,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3740000,3660000,13488881665,0.0010905348,0.0186482,0.005574596,0,0.010399869,5.773502,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3940000,3860000,13488881665,0.00016033997,0.007166287,0.0043820287,0,0.030260077,5.7735043,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4140000,4060000,4898947585,0.00027354594,0.0025279964,0.04103826,0,0.037529048,2.2180407,nan,nan,nan,0.0008594564,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4340000,4260000,4898947585,0.0003674217,0.002740349,0.007240615,0,0.030610962,1.4938078,nan,nan,nan,0.0010689766,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4540000,4460000,4898947585,0.00021094536,0.0023443557,0.00234217,0,0.026500303,1.1362894,nan,nan,nan,0.0006675589,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4740000,4660000,4898947585,0.0002668555,0.0020683806,0.009472577,0,0.024219528,0.99070436,nan,nan,nan,0.0034694516,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4940000,4860000,4898947585,0.0002941613,0.0017842291,0.008309344,0,0.022529587,0.8625403,nan,nan,nan,0.0036690237,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
