timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
4092000,4012000,0.99988246,-0.0099362815,-0.011686078,-0.00010804415,0.004243209,-0.0005574591,-0.010883316,0.0004052749,-3.100121e-05,-0.052738797,-4.671919e-06,-1.5945669e-05,-9.223898e-08,-9.238358e-06,1.1089667e-05,-0.00093873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4145533e-07,0.00054616446,0.0005463171,0.0004607727,0.012340763,0.012341495,0.0023140716,0.0004261615,0.0004261829,8.221501,2.587414e-07,2.5888008e-07,2.8102406e-07,3.7703103e-06,3.77055e-06,3.804396e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5084000,5004000,0.9998939,-0.009594639,-0.010961965,-4.5200144e-05,0.00068594934,-0.002887011,-0.013863504,0.0001657871,-0.00041105135,-0.0341457,-1.1198041e-05,-4.113438e-05,4.3364597e-07,-1.8265402e-05,1.5731861e-05,-0.0010023894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574756e-08,0.00019130805,0.00019137556,0.0007055669,0.0025550975,0.0025550544,0.007896689,0.00014953029,0.00014952922,0.6639957,6.695466e-09,6.695698e-09,6.855306e-08,3.758315e-06,3.7586356e-06,2.1812404e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6084000,6004000,0.99990183,-0.00925967,-0.010513702,-0.00013170594,0.0010742038,-0.00041232532,-0.01119598,0.00012548166,4.400224e-05,-0.03250427,-1.2778831e-05,-4.412646e-05,5.970416e-07,-2.2328177e-05,1.7377546e-05,-0.0010512356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7650552e-08,0.00016386456,0.00016391664,0.0005090549,0.0011848307,0.0011848516,0.007718703,9.313053e-05,9.313068e-05,0.34952638,9.353784e-10,9.345061e-10,1.9338454e-08,3.753639e-06,3.7540233e-06,9.712718e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7084000,7004000,0.99990505,-0.008850612,-0.010568843,-5.315138e-05,-0.0012226371,0.00384203,-0.0064834706,-0.00023904265,0.00026733827,-0.031076796,-1.2417359e-05,-4.3305834e-05,6.998122e-07,-2.1549302e-05,1.697879e-05,-0.0010706488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4545065e-08,0.00015868201,0.00015872189,0.0004498334,0.0008216054,0.000821585,0.0076350523,6.9962734e-05,6.996285e-05,0.24168849,3.0935676e-10,3.0859257e-10,9.07159e-09,3.7523591e-06,3.752766e-06,5.784963e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8084000,8004000,0.9999048,-0.008995702,-0.010460663,-0.00028229554,0.0005544437,0.0019953153,-0.002403386,0.0001463281,0.00076380995,-0.02794004,-1.0371795e-05,-4.3352095e-05,5.020384e-07,-2.1802995e-05,1.4016754e-05,-0.0010767776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.315007e-08,0.00015787175,0.00015792073,0.00034393268,0.0011642947,0.0011642654,0.0063186996,0.00014801067,0.00014800904,0.19012491,1.6615072e-10,1.6591177e-10,4.3261763e-09,3.7520551e-06,3.7524615e-06,5.000022e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9092000,9012000,0.9999083,-0.008816147,-0.010279095,-0.00036727492,0.0021509917,0.002888205,-0.0016378537,0.00029257702,0.0004889885,-0.049507767,-9.854005e-06,-4.3204356e-05,2.479884e-08,-2.1576798e-05,1.26087925e-05,-0.0010796989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1079048e-08,0.00015655786,0.00015660687,0.00027844656,0.0009736605,0.0009736994,0.0056496644,0.00012121574,0.00012121741,0.6718221,9.3933694e-11,9.378514e-11,2.3967366e-09,3.7515617e-06,3.7519608e-06,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10084000,10004000,0.9999122,-0.008859739,-0.009851355,-0.00030894176,0.0016115818,0.0013445421,0.002452463,0.0006619581,0.00044570045,-0.04195406,-9.225657e-06,-4.389897e-05,-2.6109214e-07,-2.4106066e-05,1.1235966e-05,-0.0010797175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9598525e-08,0.00015580494,0.00015585766,0.00023261942,0.0008136039,0.000813582,0.005264746,9.474639e-05,9.474618e-05,0.17230754,6.123917e-11,6.118646e-11,1.4697495e-09,3.7512336e-06,3.7516486e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11084000,11004000,0.9999152,-0.008676363,-0.009711304,-0.0003589897,-0.00041939045,-0.00286688,0.0077667236,-5.6087752e-05,-0.0004365508,-0.040482618,-9.266351e-06,-4.3990127e-05,-4.9543206e-07,-2.480248e-05,1.1742715e-05,-0.001073766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8595267e-08,0.00015542202,0.00015547061,0.00020016056,0.0007070697,0.0007070851,0.0050379033,7.7986224e-05,7.798643e-05,0.11408313,4.4022133e-11,4.3979282e-11,9.696017e-10,3.7510542e-06,3.7514944e-06,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12084000,12004000,0.99991834,-0.008434765,-0.009593349,-0.00040042307,-0.0031197446,0.00015909791,0.011776423,-0.0004680116,-0.00038565416,-0.03902477,-9.758126e-06,-4.3711803e-05,-6.437239e-07,-2.5410367e-05,1.3712909e-05,-0.0010594476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7538495e-08,0.00015526783,0.0001553138,0.0001890271,0.0006201853,0.00062022556,0.0048470255,6.4915876e-05,6.491705e-05,0.08100002,3.3946103e-11,3.3890522e-11,7.23803e-10,3.7509687e-06,3.751372e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
13084000,13004000,0.9999189,-0.008246696,-0.009707988,-0.00035955,0.00046469865,0.005191788,0.013282165,3.8980754e-05,0.0011066634,-0.03821548,-9.7909e-06,-4.34754e-05,-7.973408e-07,-2.5277503e-05,1.502825e-05,-0.0010471813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7064325e-08,0.00015532746,0.00015537142,0.00016722179,0.00091526296,0.0009151999,0.005359147,0.00013294871,0.00013294742,0.07044681,2.8682638e-11,2.8638173e-11,5.2263643e-10,3.7507696e-06,3.7511318e-06,5.000011e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
