timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
3344000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3348000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3444000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3544000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3644000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3744000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3844000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3944000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4044000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4144000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4244000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4344000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4444000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4544000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4644000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4744000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4844000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4944000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5044000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5144000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5244000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5344000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5444000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5544000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5644000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5744000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5844000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5944000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6044000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6144000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6244000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6344000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6444000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6544000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6644000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6744000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6844000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6944000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7044000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7144000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
