timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3236000,3236000,1310988,0.0,0.0,0.0,0.15,0.009960121,0.009960121,0.009960038,1310988,0.0,0.0,0.0,0.4,0.039840482,0.039840482,0.039840482,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
3556000,3476000,1310988,-0.0003328784,-0.00031784744,0.00010808196,0.15,0.010158829,0.010159873,0.0032455765,1310988,-0.0017064145,0.0010426197,-0.096176036,0.4,0.04087794,0.040881842,0.004500458,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
3612000,3532000,1310988,-0.00033676942,-0.0003215545,0.00010893965,0.15,0.010397058,0.010398143,0.003293555,1310988,-0.0017263193,0.0010547885,-0.09729727,0.4,0.0418366,0.041840583,0.0046060104,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3668000,3588000,1310988,-0.00034095676,-0.000325264,9.7761535e-05,0.15,0.010626746,0.0106278565,0.0033654952,1310988,-0.0017443886,0.001065643,-0.098366156,0.4,0.04276084,0.042764917,0.0047077704,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3724000,3644000,1310988,-0.00034406668,-0.00032847843,0.000109196204,0.15,0.010847746,0.010848885,0.0034324161,1310988,-0.0017631885,0.0010772836,-0.099383734,0.4,0.04365013,0.043654297,0.004805684,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3772000,3692000,1310988,-0.0004250906,-0.0003572961,0.000108550295,0.15,0.010891655,0.010892738,0.003489947,1310988,-0.0016565028,0.00070941605,-0.1004186,0.4,0.0409976,0.04099232,0.004849936,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3836000,3756000,1310988,-0.0004294249,-0.00036100787,0.00011326007,0.15,0.011122004,0.011123117,0.003557118,1310988,-0.001674162,0.00071705476,-0.10147495,0.4,0.04186467,0.041859295,0.004952518,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3908000,3828000,1310988,-0.0004481413,-0.00036954356,-0.00024042188,0.15,0.011367691,0.011368845,0.003624457,1310988,-0.0016693823,0.00070705655,-0.10259044,0.4,0.04278949,0.042784013,0.005061934,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3940000,3860000,1310988,-0.0006529859,-0.00073331647,-0.00018805983,0.15,0.01039212,0.010397972,0.0036404177,1310988,-0.00059015164,0.0001645386,-0.10309551,0.4,0.033937417,0.03387601,0.0051008253,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3972000,3892000,1310988,-0.000651268,-0.000943418,-0.00019178676,0.15,0.010123147,0.010128387,0.003672623,1310988,-0.00051291817,0.00018963216,-0.104126245,0.4,0.034162037,0.03410231,0.005009678,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4052000,3972000,1310988,-0.00065188116,-0.00095267023,1.4069516e-05,0.15,0.010335574,0.010340944,0.0037265888,1310988,-0.0005262342,0.00019714377,-0.105212964,0.4,0.03487894,0.03481798,0.0051148194,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
