timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
3612000,3532000,0.0035165441,-0.0030811913,-0.040122684,0.00023730905,-0.00024549247,488.10373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033459526,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01973966,0.012415303,0.00064278365,0.0,0.0,0.0,0.0,0.0,0.0
4108000,4028000,0.0020455243,0.0001684656,0.012112986,0.00015476823,-1.668731e-05,488.11014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07525475,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017854312,0.0051371898,5.756179e-05,0.0,0.0,0.0,0.0,0.0,0.0
4612000,4532000,0.0030482411,-0.0002228001,0.026270814,0.00037798722,-4.623696e-05,-0.000119909644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022815786,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017958809,0.010372011,0.0005880783,0.0,0.0,0.0,0.0,0.0,0.0
5108000,5028000,0.001112209,-0.0027616275,-0.00419282,0.00018011087,-0.007982761,0.013756998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013748523,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013786812,-0.023936212,-0.00019414462,0.0,0.0,0.0,0.0,0.0,0.0
5604000,5524000,0.01128411,-0.008477662,-0.042433627,0.00021626706,-0.0075557902,0.010299925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013802089,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052436595,0.01980082,0.0002291349,0.0,0.0,0.0,0.0,0.0,0.0
6108000,6028000,0.0008137427,-0.009394975,0.008191537,0.00014193504,-0.007342927,0.016845979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031656038,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02121737,0.00634065,0.0005380086,0.0,0.0,0.0,0.0,0.0,0.0
6604000,6524000,0.00053569826,-0.00034448202,-0.01036156,0.000107726504,-0.0075379,0.011817198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12111333,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012630276,-0.009224965,-0.00044584757,0.0,0.0,0.0,0.0,0.0,0.0
7108000,7028000,0.008906871,0.013850311,0.0045302454,-0.00025240434,-0.007215427,0.026002405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020058978,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001972828,-0.0003854013,-4.8209782e-05,0.0,0.0,0.0,0.0,0.0,0.0
7612000,7532000,-0.008759762,0.004663283,-0.053921647,1.353156e-05,-0.0068488973,0.022241104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026303567,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011248085,0.028932132,0.0007035546,0.0,0.0,0.0,0.0,0.0,0.0
8108000,8028000,-0.009317519,0.0027410493,-0.021939535,0.0003257305,-0.006413359,0.019542653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016545245,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006894941,0.0050439024,7.549286e-05,0.0,0.0,0.0,0.0,0.0,0.0
