timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
15500000,15420000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15508000,15428000,2.3561945,3.577728,-2.5132895,-1.2566524,-1.519564e-05,1.2566218,2.513259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15516000,15436000,2.6779451,3.5801764,-2.513276,-1.256639,-1.86174e-06,1.2566352,2.5132723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15524000,15444000,2.8501358,3.666541,-2.5132833,-1.2566459,-8.843234e-06,1.2566283,2.5132654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15532000,15452000,3.1415927,3.9478445,-2.5132742,-1.2566369,1.8663404e-07,1.2566372,2.5132744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15540000,15460000,-2.6779451,3.5801835,-2.5132556,-1.2566184,1.8668481e-05,1.2566557,2.513293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15548000,15468000,2.976444,3.7675798,-2.5132658,-1.2566286,8.487335e-06,1.2566456,2.5132828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15556000,15476000,-2.0899425,3.7322679,-2.5132697,-1.2566324,4.6101013e-06,1.2566416,2.513279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15564000,15484000,-2.6779451,3.580182,-2.5132666,-1.2566295,7.5892312e-06,1.2566447,2.5132818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15572000,15492000,2.6779451,3.5801737,-2.5132558,-1.2566185,1.8529729e-05,1.2566556,2.5132928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15580000,15500000,2.976444,3.7675796,-2.5132623,-1.256625,1.2008222e-05,1.256649,2.5132864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15588000,15508000,-2.3561945,3.5777354,-2.5132632,-1.2566261,1.0936192e-05,1.2566481,2.5132852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
15596000,15516000,-2.896614,3.7000325,-2.5132513,-1.2566141,2.2977632e-05,1.25666,2.5132973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
