timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
3340000,3260000,0.99988824,-0.010672706,-0.010476955,-0.00016579652,0.0003215383,-0.00038206216,-0.020637438,3.036321e-05,-1.4439167e-05,-0.0014922868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.702458e-07,0.0025489782,0.0025484434,0.0002127986,25.020836,25.020826,10.000214,100.43325,100.43325,100.17326,1.0000002e-06,9.999932e-07,9.844545e-07,4.0000004e-06,4.0000004e-06,4.0000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3348000,3268000,0.9998879,-0.0106761865,-0.010505247,-0.0001756513,1.4552038e-11,-5.820866e-11,-1.8626451e-09,1.2207962e-05,5.2667634e-05,0.0014430601,-1.9876004e-10,-6.3047914e-11,-1.5538434e-12,-1.6103376e-10,1.0733135e-10,-8.760088e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7306875e-07,0.0025539014,0.002553352,0.0001156017,1.9073486e-06,1.9073486e-06,1e-06,100.000114,100.000114,100.0,9.999958e-07,9.999874e-07,9.81531e-07,4e-06,4e-06,3.9999986e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3356000,3276000,0.99988765,-0.010682586,-0.010523348,-0.00017499253,-0.00020850833,-0.00020493922,-0.0011131391,1.1373929e-05,5.1847877e-05,0.0014386076,-1.9876004e-10,-6.3047914e-11,-1.5538434e-12,-1.6103376e-10,1.0733135e-10,-8.760088e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.761275e-07,0.0025616535,0.0025610973,7.9754114e-05,8.3131745e-05,8.311059e-05,1.7552265e-05,100.000114,100.000114,100.0,9.999958e-07,9.999858e-07,9.781107e-07,4e-06,4e-06,3.9999986e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3364000,3284000,0.68657863,0.0003231828,-0.015012481,0.7269005,-0.00017373903,-0.00046044908,-0.0022824407,9.844939e-06,4.9186325e-05,0.0014250253,-1.9876004e-10,-6.3047914e-11,-1.5538434e-12,-1.6103376e-10,1.0733135e-10,-8.760088e-09,0.20781907,0.011569003,0.43101725,0.0,0.0,0.0,0.0,0.0,5.7897853e-07,0.0025699052,0.0025638016,7.041558e-05,0.00030167124,0.00030214986,4.2052663e-05,100.000114,100.000114,100.0,9.999959e-07,9.999095e-07,9.755602e-07,4.0000004e-06,4.0000004e-06,3.999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3372000,3292000,0.68657476,0.0003354782,-0.0150366165,0.7269036,1.1252021e-05,-0.00051574904,-0.0032783002,9.194991e-06,4.5281533e-05,0.0014027823,-1.9876004e-10,-6.3047914e-11,-1.5538434e-12,-1.6103376e-10,1.0733135e-10,-8.760088e-09,0.20781907,0.011569003,0.43101725,0.0,0.0,0.0,0.0,0.0,7.10093e-07,0.0025759954,0.0025656235,6.3065585e-05,0.0005588654,0.00056038453,7.4501244e-05,100.000114,100.000114,100.0,9.999959e-07,9.998413e-07,9.702281e-07,4.0000004e-06,4.0000004e-06,3.999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3380000,3300000,0.68657637,0.00034810114,-0.015055095,0.72690177,0.00022691175,-0.00045777444,-0.004381299,1.0147646e-05,4.138744e-05,0.0013721439,-1.9876004e-10,-6.3047914e-11,-1.5538434e-12,-1.6103376e-10,1.0733135e-10,-8.760088e-09,0.20781907,0.011569003,0.43101725,0.0,0.0,0.0,0.0,0.0,1.0899918e-06,0.0025825852,0.0025688633,5.7250185e-05,0.0009537676,0.0009567853,0.00011489849,100.000114,100.000114,100.0,9.999959e-07,9.997788e-07,9.614968e-07,4.0000004e-06,4.0000004e-06,3.999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3388000,3308000,0.68658036,0.00035576048,-0.015069569,0.7268977,0.0005281542,-0.00032152463,-0.005404249,1.316791e-05,3.8270246e-05,0.0013330017,-1.9876004e-10,-6.3047914e-11,-1.5538434e-12,-1.6103376e-10,1.0733135e-10,-8.760088e-09,0.20781907,0.011569003,0.43101725,0.0,0.0,0.0,0.0,0.0,1.7069444e-06,0.0025896747,0.0025732971,5.2524454e-05,0.0014860026,0.0014908717,0.000163247,100.000114,100.000114,100.0,9.999959e-07,9.997206e-07,9.4894995e-07,4.0000004e-06,4.0000004e-06,3.999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3396000,3316000,0.6865866,0.00036501652,-0.015085504,0.7268914,0.0009499503,-7.902627e-05,-0.0066955015,1.9080328e-05,3.6668043e-05,0.0012846027,-1.9876004e-10,-6.3047914e-11,-1.5538434e-12,-1.6103376e-10,1.0733135e-10,-8.760088e-09,0.20781907,0.011569003,0.43101725,0.0,0.0,0.0,0.0,0.0,2.5431984e-06,0.0025972642,0.002578769,4.8597984e-05,0.0021587468,0.0021657543,0.00021955054,100.000114,100.000114,100.0,9.999959e-07,9.996658e-07,9.323603e-07,4.0000004e-06,4.0000004e-06,3.999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3404000,3324000,0.68659174,0.00036925756,-0.015111378,0.72688603,0.0011781664,8.5445645e-05,-0.007848784,2.7592796e-05,3.669372e-05,0.0012264255,-1.9876004e-10,-6.3047914e-11,-1.5538434e-12,-1.6103376e-10,1.0733135e-10,-8.760088e-09,0.20781907,0.011569003,0.43101725,0.0,0.0,0.0,0.0,0.0,3.5748642e-06,0.0026053532,0.002585169,4.5275316e-05,0.0029696624,0.0029789659,0.00028380257,100.000114,100.000114,100.0,9.999959e-07,9.99614e-07,9.116864e-07,4.000001e-06,4.000001e-06,3.9999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3412000,3332000,0.6865904,0.0003746743,-0.015130438,0.7268869,0.0013323261,0.0003407903,-0.008824363,3.7634767e-05,3.8398663e-05,0.0011597329,-1.9876004e-10,-6.3047914e-11,-1.5538434e-12,-1.6103376e-10,1.0733135e-10,-8.760088e-09,0.20781907,0.011569003,0.43101725,0.0,0.0,0.0,0.0,0.0,4.770528e-06,0.0026139428,0.0025924202,4.2417207e-05,0.0039182627,0.003929959,0.0003560052,100.000114,100.000114,100.0,9.999959e-07,9.995653e-07,8.8706656e-07,4.000001e-06,4.000001e-06,3.9999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
