timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
3344000,0.0,0.0,0.0,0.0
3348000,0.0,0.0,0.0,0.0
3544000,0.0,0.0,0.0,0.0
3744000,0.0,0.0,0.0,0.0
3944000,0.0,0.0,0.0,0.0
4144000,0.0,0.0,0.0,0.0
4340000,0.0,0.0,0.0,0.0
4544000,0.0,0.0,0.0,0.0
4744000,0.0,0.0,0.0,0.0
4940000,0.0,0.0,0.0,0.0
5144000,0.0,0.0,0.0,0.0
5340000,0.0,0.0,0.0,0.0
5544000,0.0,0.0,0.0,0.0
5740000,0.0,0.0,0.0,0.0
5944000,0.0,0.0,0.0,0.0
6144000,0.0,0.0,0.0,0.0
6344000,0.0,0.0,0.0,0.0
6544000,0.0,0.0,0.0,0.0
6744000,0.0,0.0,0.0,0.0
6944000,0.0,0.0,0.0,0.0
7144000,0.0,0.0,0.0,0.0
7344000,0.0,0.0,0.0,0.0
7540000,0.0,0.0,0.0,0.0
7744000,0.0,0.0,0.0,0.0
7940000,0.0,0.0,0.0,0.0
8140000,0.0,0.0,0.0,0.0
8344000,0.0,0.0,0.0,0.0
8540000,0.0,0.0,0.0,0.0
8744000,0.0,0.0,0.0,0.0
8944000,0.0,0.0,0.0,0.0
9144000,0.0,0.0,0.0,0.0
9344000,0.0,0.0,0.0,0.0
9540000,0.0,0.0,0.0,0.0
9744000,0.0,0.0,0.0,0.0
9944000,0.0,0.0,0.0,0.0
10144000,0.0,0.0,0.0,0.0
10340000,0.0,0.0,0.0,0.0
10544000,0.0,0.0,0.0,0.0
10744000,0.0,0.0,0.0,0.0
10940000,0.0,0.0,0.0,0.0
11144000,0.0,0.0,0.0,0.0
11344000,0.0,0.0,0.0,0.0
11540000,0.0,0.0,0.0,0.0
11744000,0.0,0.0,0.0,0.0
11944000,0.0,0.0,0.0,0.0
12144000,0.0,0.0,0.0,0.0
12344000,0.0,0.0,0.0,0.0
12544000,0.0,0.0,0.0,0.0
12740000,0.0,0.0,0.0,0.0
12944000,0.0,0.0,0.0,0.0
13144000,0.0,0.0,0.0,0.0
13340000,0.0,0.0,0.0,0.0
13544000,0.0,0.0,0.0,0.0
13740000,0.0,0.0,0.0,0.0
13944000,0.0,0.0,0.0,0.0
14144000,0.0,0.0,0.0,0.0
14340000,0.0,0.0,0.0,0.0
14544000,0.0,0.0,0.0,0.0
14740000,0.0,0.0,0.0,0.0
