timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
3500000,3385276,0,0,0.0,0.0,1.0,1.0,0.00023730905,-0.00024549247,101.000084,101.000084,2.2303184e-11,2.386792e-11,3,1,0,0
3900000,3781562,0,0,0.0,0.0,1.0,1.0,0.00015476823,-1.668731e-05,1.0002747,1.0002747,9.578651e-10,1.1135595e-11,3,1,0,0
4300000,4181735,0,0,0.0,0.0,1.0,1.0,0.00037798722,-4.623696e-05,1.0003304,1.0003304,5.713086e-09,8.5486014e-11,3,1,0,0
4700000,4581840,0,0,0.0,0.0075268387,1.0,1.0,0.00049527315,-0.0077062016,1.0002158,1.0002158,9.809703e-09,2.3749094e-06,3,1,0,0
5100000,4981903,0,0,0.0,0.0075268387,1.0,1.0,0.00018011087,-0.007982761,1.0001674,1.0001674,1.29738e-09,2.5485522e-06,3,1,0,0
5500000,5381942,0,0,0.0,0.0075268387,1.0,1.0,0.00021626706,-0.0075557902,1.0001332,1.0001332,1.8706086e-09,2.2832946e-06,3,1,0,0
5900000,5781965,0,0,0.0,0.0075268387,1.0,1.0,0.00014193504,-0.007342927,1.0001103,1.0001103,8.057334e-10,2.1565054e-06,3,1,0,0
6300000,6181979,0,0,0.0,0.0075268387,1.0,1.0,0.000107726504,-0.0075379,1.0000948,1.0000948,4.64156e-10,2.2725822e-06,3,1,0,0
6700000,6581987,0,0,0.0,0.0075268387,1.0,1.0,-0.00031052504,-0.007505029,1.0000834,1.0000834,3.85671e-09,2.2528304e-06,3,1,0,0
7100000,6981993,0,0,0.0,0.0075268387,1.0,1.0,-0.00025240434,-0.007215427,1.0000749,1.0000749,2.5481273e-09,2.0823395e-06,3,1,0,0
7500000,7381996,0,0,0.0,0.0075268387,1.0,1.0,1.353156e-05,-0.0068488973,1.0000685,1.0000685,7.3236235e-12,1.8761672e-06,3,1,0,0
7900000,7781998,0,0,0.0,0.0075268387,1.0,1.0,0.0003257305,-0.006413359,1.000168,1.000168,4.2433017e-09,1.6449708e-06,3,1,0,0
8300000,8181999,0,0,0.0,0.0075268387,1.0,1.0,-0.000103738326,-0.0071434192,1.0001515,1.0001515,4.304004e-10,2.0408283e-06,3,1,0,0
8700000,8581999,0,0,0.0,0.0075268387,1.0,1.0,-0.00026695608,-0.007348456,1.0001377,1.0001377,2.8502294e-09,2.1596948e-06,3,1,0,0
9100000,8982000,0,0,0.0,0.0075268387,1.0,1.0,0.00031125324,-0.007015457,1.0001256,1.0001256,3.874656e-09,1.968418e-06,3,1,0,0
9500000,9382000,0,0,0.0,0.0075268387,1.0,1.0,0.000745855,-0.0068848496,1.0001153,1.0001153,2.2249422e-08,1.8958276e-06,3,1,0,0
9900000,9782000,0,0,0.0,0.0075268387,1.0,1.0,0.00079269795,-0.006915506,1.000106,1.000106,2.513214e-08,1.9127663e-06,3,1,0,0
10300000,10182000,0,0,0.0,0.015053677,1.0,1.0,0.00037708346,-0.014738876,1.0000978,1.0000978,5.6871214e-09,8.68853e-06,3,1,0,0
10700000,10582000,0,0,0.0,0.0075268387,1.0,1.0,-0.00016702739,-0.007739196,1.0000904,1.0000904,1.1158252e-09,2.3955897e-06,3,1,0,0
11100000,10982000,0,0,0.0,0.0075268387,1.0,1.0,-6.2565516e-05,-0.008009854,1.0000837,1.0000837,1.5656465e-10,2.5660954e-06,3,1,0,0
11500000,11382000,0,0,0.0,0.0075268387,1.0,1.0,-0.00029074552,-0.008105605,1.0000776,1.0000776,3.3810559e-09,2.6278292e-06,3,1,0,0
11900000,11782000,0,0,-0.011119492,0.0075268387,1.0,1.0,0.01069791,-0.00811928,1.0000721,1.0000721,4.577481e-06,2.6367186e-06,3,1,0,0
