timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
4012000,4012000,1310988,0.0005326322,-0.0053263223,0.0010652645,11.832727,0,0,0,0,1
5012000,5012000,1310988,0.0037284256,-0.0058589545,0.0,11.832727,0,0,0,0,1
6012000,6012000,1310988,-0.002130529,-0.0010652645,0.0015978967,11.832727,0,0,0,0,1
7012000,7012000,1310988,0.0015978967,-0.009054748,-0.0015978967,11.832727,0,0,0,0,1
8012000,8012000,1310988,-0.0005326322,-0.0053263223,-0.00479369,11.832727,0,0,0,0,1
9012000,9012000,1310988,0.0,-0.0053263223,-0.0010652645,11.832727,0,0,0,0,1
10012000,10012000,1310988,-0.0005326322,-0.008522116,-0.0026631611,11.832727,0,0,0,0,1
11012000,11012000,1310988,-0.0010652645,-0.0031957934,-0.0010652645,11.832727,0,0,0,0,1
12012000,12012000,1310988,-0.0031957934,-0.009054748,-0.0015978967,11.832727,0,0,0,0,1
13012000,13012000,1310988,0.002130529,-0.0026631611,0.0031957934,11.832727,0,0,0,0,1
14012000,14012000,1310988,-0.00479369,-0.00479369,-0.0010652645,11.832727,0,0,0,0,1
15012000,15012000,1310988,0.0026631611,-0.0026631611,0.0,11.832727,0,0,0,0,1
16012000,16012000,1310988,-0.0015978967,-0.0010652645,0.0015978967,11.832727,0,0,0,0,1
17012000,17012000,1310988,-0.0010652645,-0.0005326322,0.0010652645,11.832727,0,0,0,0,1
18012000,18012000,1310988,0.14327806,0.0628506,0.007456851,11.832697,0,0,0,0,1
19012000,19012000,1310988,-0.037284255,-0.04474111,-0.0026631611,11.830347,0,0,0,0,1
20012000,20012000,1310988,0.0127831735,0.0058589545,-0.0026631611,11.825983,0,0,0,0,1
21012000,21012000,1310988,0.0053263223,0.0,0.0015978967,11.82165,0,0,0,0,1
22012000,22012000,1310988,0.0063915867,-0.010652645,-0.0015978967,11.8193,0,0,0,0,1
23012000,23012000,1310988,-0.00958738,0.009054748,0.0,11.8180485,0,0,0,0,1
24012000,24012000,1310988,-0.0015978967,-0.007989483,-0.006924219,11.817194,0,0,0,0,1
25012000,25012000,1310988,0.0015978967,-0.002130529,0.0026631611,11.816553,0,0,0,0,1
26012000,26012000,1310988,-0.0015978967,-0.0058589545,-0.0005326322,11.816156,0,0,0,0,1
27012000,27012000,1310988,-0.0031957934,-0.006924219,0.0015978967,11.815943,0,0,0,0,1
28012000,28012000,1310988,0.0,-0.00958738,-0.002130529,11.81579,0,0,0,0,1
29012000,29012000,1310988,-0.0005326322,-0.0058589545,0.0010652645,11.815577,0,0,0,0,1
30012000,30012000,1310988,-0.0053263223,-0.006924219,0.0,11.815424,0,0,0,0,1
31012000,31012000,1310988,-0.002130529,-0.00479369,0.0010652645,11.815271,0,0,0,0,1
32012000,32012000,1310988,-0.00479369,-0.0053263223,-0.0010652645,11.81518,0,0,0,0,1
33012000,33012000,1310988,0.0010652645,0.0,0.0005326322,11.815149,0,0,0,0,1
34012000,34012000,1310988,-0.0010652645,-0.009054748,0.0005326322,11.815149,0,0,0,0,1
35012000,35012000,1310988,-0.016511599,-0.004261058,-0.002130529,11.81579,0,0,0,0,1
36012000,36012000,1310988,0.0,0.0037284256,0.0005326322,11.82052,0,0,0,0,1
37012000,37012000,1310988,-0.0053263223,-0.00479369,0.0005326322,11.8250675,0,0,0,0,1
38012000,38012000,1310988,-0.0005326322,-0.0053263223,-0.0005326322,11.829798,0,0,0,0,1
39012000,39012000,1310988,0.018109497,-0.00479369,-0.0015978967,11.83169,0,0,0,0,1
40012000,40012000,1310988,-0.0005326322,-0.009054748,-0.0010652645,11.829157,0,0,0,0,1
41012000,41012000,1310988,0.002130529,-0.0010652645,0.0015978967,11.830774,0,0,0,0,1
42012000,42012000,1310988,0.0037284256,-0.0031957934,-0.00479369,11.832727,0,0,0,0,1
43012000,43012000,1310988,0.0005326322,-0.0037284256,0.0015978967,11.832727,0,0,0,0,1
44012000,44012000,1310988,-0.002130529,-0.0037284256,0.0005326322,11.832727,0,0,0,0,1
45012000,45012000,1310988,0.0005326322,-0.008522116,0.0005326322,11.832727,0,0,0,0,1
46012000,46012000,1310988,-0.0010652645,-0.0053263223,0.0005326322,11.832727,0,0,0,0,1
47012000,47012000,1310988,-0.002130529,-0.0026631611,0.0010652645,11.832727,0,0,0,0,1
48012000,48012000,1310988,-0.006924219,-0.0026631611,-0.0031957934,11.832727,0,0,0,0,1
49012000,49012000,1310988,0.002130529,-0.0058589545,0.0,11.832727,0,0,0,0,1
