timestamp,timestamp_sample,device_id,pressure,temperature,error_count
69080000,69080000,6620428,95492.33,11.767786,0
70088000,70088000,6620428,95492.1,11.768,0
71072000,71072000,6620428,95494.2,11.768335,0
72080000,72080000,6620428,95494.89,11.7685795,0
73088000,73088000,6620428,95494.12,11.768763,0
74072000,74072000,6620428,95492.195,11.768763,0
75080000,75080000,6620428,95493.89,11.768854,0
76088000,76088000,6620428,95492.93,11.768824,0
77072000,77072000,6620428,95494.234,11.769007,0
78080000,78080000,6620428,95495.35,11.769007,0
79088000,79088000,6620428,95493.625,11.768854,0
80072000,80072000,6620428,95491.62,11.7686405,0
81080000,81080000,6620428,95493.04,11.768427,0
82088000,82088000,6620428,95493.484,11.768305,0
83072000,83072000,6620428,95492.0,11.768183,0
84080000,84080000,6620428,95493.234,11.768152,0
85088000,85088000,6620428,95491.48,11.768091,0
86072000,86072000,6620428,95494.234,11.76803,0
87080000,87080000,6620428,95492.74,11.7677555,0
88088000,88088000,6620428,95492.98,11.767725,0
89072000,89072000,6620428,95490.47,11.767603,0
90080000,90080000,6620428,95492.914,11.767725,0
91088000,91088000,6620428,95491.25,11.767725,0
92072000,92072000,6620428,95491.31,11.767786,0
93076000,93076000,6620428,95490.09,11.767969,0
94088000,94088000,6620428,95492.58,11.768183,0
95072000,95072000,6620428,95491.16,11.768335,0
96080000,96080000,6620428,95492.81,11.768335,0
97084000,97084000,6620428,95475.55,11.758142,0
98072000,98072000,6620428,95446.58,11.741083,0
99076000,99076000,6620428,95416.98,11.7242985,0
100088000,100088000,6620428,95386.875,11.707514,0
101072000,101072000,6620428,95357.26,11.691004,0
102080000,102080000,6620428,95326.87,11.674402,0
103088000,103088000,6620428,95305.68,11.661982,0
104072000,104072000,6620428,95290.0,11.65365,0
105080000,105080000,6620428,95280.81,11.648066,0
106088000,106088000,6620428,95273.78,11.644526,0
107072000,107072000,6620428,95270.43,11.642237,0
108080000,108080000,6620428,95267.414,11.640772,0
109084000,109084000,6620428,95270.13,11.64065,0
110072000,110072000,6620428,95267.63,11.640589,0
111080000,111080000,6620428,95268.26,11.640497,0
112084000,112084000,6620428,95267.01,11.640253,0
113072000,113072000,6620428,95266.85,11.639887,0
114080000,114080000,6620428,95266.98,11.63946,0
115088000,115088000,6620428,95263.734,11.639002,0
116068000,116068000,6620428,95263.99,11.638544,0
117080000,117080000,6620428,95264.84,11.638178,0
118088000,118088000,6620428,95264.66,11.637995,0
119072000,119072000,6620428,95272.805,11.642237,0
120080000,120080000,6620428,95287.984,11.652033,0
121088000,121088000,6620428,95307.49,11.66189,0
122072000,122072000,6620428,95322.62,11.671747,0
123080000,123080000,6620428,95340.164,11.6817875,0
124088000,124088000,6620428,95359.016,11.691828,0
125072000,125072000,6620428,95376.05,11.701654,0
126080000,126080000,6620428,95394.54,11.711695,0
127088000,127088000,6620428,95410.7,11.721735,0
128072000,128072000,6620428,95429.52,11.73147,0
129080000,129080000,6620428,95447.016,11.741358,0
130088000,130088000,6620428,95463.37,11.751184,0
131072000,131072000,6620428,95476.266,11.759516,0
132080000,132080000,6620428,95485.33,11.764246,0
133088000,133088000,6620428,95495.71,11.770136,0
134072000,134072000,6620428,95509.836,11.778589,0
135080000,135080000,6620428,95524.336,11.785883,0
136084000,136084000,6620428,95535.24,11.79217,0
137072000,137072000,6620428,95545.77,11.797419,0
138080000,138080000,6620428,95552.805,11.802027,0
139088000,139088000,6620428,95562.09,11.806299,0
140072000,140072000,6620428,95566.58,11.810541,0
141080000,141080000,6620428,95576.58,11.814875,0
142088000,142088000,6620428,95584.1,11.819178,0
143072000,143072000,6620428,95591.586,11.823267,0
144080000,144080000,6620428,95597.89,11.827539,0
145088000,145088000,6620428,95603.13,11.831873,0
146072000,146072000,6620428,95605.375,11.832727,0
147080000,147080000,6620428,95604.64,11.832727,0
148088000,148088000,6620428,95607.4,11.832727,0
149072000,149072000,6620428,95607.984,11.832727,0
