timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
32396000,32316000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32404000,32324000,2.782822,3.6257257,-2.5132942,-1.256657,-1.9931693e-05,1.2566172,2.5132544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32412000,32332000,-3.0172377,3.8070066,-2.5133057,-1.2566684,-3.1374588e-05,1.2566057,2.513243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32420000,32340000,-3.041924,3.8324754,-2.513326,-1.2566888,-5.1661296e-05,1.2565855,2.5132227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32428000,32348000,3.041924,3.8326085,-2.5133476,-1.2567105,-7.338265e-05,1.2565637,2.513201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32436000,32356000,-2.819842,3.6469886,-2.5133655,-1.2567283,-9.1214024e-05,1.2565459,2.513183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32444000,32364000,3.1415927,3.9477286,-2.5133674,-1.2567302,-9.3131915e-05,1.256544,2.5131812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32452000,32372000,3.041924,3.8326201,-2.5133572,-1.25672,-8.285513e-05,1.2565542,2.5131915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32460000,32380000,3.1415927,3.9477606,-2.5133433,-1.256706,-6.8858615e-05,1.2565682,2.5132055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32468000,32388000,2.782822,3.6257558,-2.5133417,-1.2567043,-6.7302724e-05,1.2565699,2.513207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
32476000,32396000,2.8501358,3.6665912,-2.513351,-1.2567137,-7.661206e-05,1.2565606,2.5131977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
