timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
27612000,27612000,1310988,1310988,-7.45685e-06,-2.6631615e-05,1.0652483e-06,-0.000545878,0.0005698208,-0.039513905,4000,4000,0,0,0,1
28112000,28112000,1310988,1310988,1.0652565e-06,-2.6631613e-05,2.1305389e-06,-0.00071826053,0.00067995413,-0.039566584,4000,4000,0,0,0,1
28612000,28612000,1310988,1310988,-6.39159e-06,-1.4913705e-05,2.1305148e-06,-0.00077572133,0.0005793976,-0.03947081,4000,4000,0,0,0,1
29112000,29112000,1310988,1310988,-5.3263293e-06,-2.343582e-05,1.0652748e-06,-0.00069910695,0.00058897445,-0.039442085,4000,4000,0,0,0,1
29612000,29612000,1310988,1310988,-8.5109177e-13,-2.8762142e-05,3.1957934e-06,-0.0007517794,0.0007038961,-0.03947561,4000,4000,0,0,0,1
30112000,30112000,1310988,1310988,-3.1957939e-06,-1.1717911e-05,1.0652686e-06,-0.00084275904,0.00070389605,-0.039509118,4000,4000,0,0,0,1
30612000,30612000,1310988,1310988,-8.522113e-06,-2.4501087e-05,-7.1417924e-12,-0.00072304904,0.0006703773,-0.039427716,4000,4000,0,0,0,1
31112000,31112000,1310988,1310988,-1.171791e-05,-1.9174762e-05,3.1957882e-06,-0.0007565678,0.00048841786,-0.039609674,4000,4000,0,0,0,1
31612000,31612000,1310988,1310988,-4.2610677e-06,-6.3915795e-06,1.1717912e-05,-0.0008188171,0.0005746092,-0.03953306,4000,4000,0,0,0,1
32112000,32112000,1310988,1310988,-4.261069e-06,-3.0892672e-05,1.5536994e-11,-0.00071826053,0.00060333963,-0.039432503,4000,4000,0,0,0,1
32612000,32612000,1310988,1310988,-1.0652584e-06,-9.587383e-06,-4.2610536e-06,-0.0007805097,0.000536302,-0.039485183,4000,4000,0,0,0,1
33112000,33112000,1310988,1310988,-1.8109506e-05,-1.9174755e-05,2.1305202e-06,-0.0007900867,0.00040701503,-0.039475597,4000,4000,0,0,0,1
33612000,33612000,1310988,1310988,4.2610554e-06,-7.456859e-06,7.4568466e-06,-0.00069431856,0.00051714835,-0.039542634,4000,4000,0,0,0,1
34112000,34112000,1310988,1310988,2.1305361e-06,-1.5978967e-05,5.0167947e-12,-0.0007613562,0.00048841786,-0.0395187,4000,4000,0,0,0,1
34612000,34612000,1310988,1310988,-7.456852e-06,-2.7696875e-05,-2.1305273e-06,-0.0007613562,0.00053151353,-0.03979164,4000,4000,0,0,0,1
35112000,35112000,1310988,1310988,0.0009395633,0.00049002114,0.00011185569,-0.0007422026,0.00053630193,-0.040921703,4000,4000,0,0,0,1
35612000,35612000,1310988,1310988,-0.00036538581,-0.00018855167,-3.1962156e-06,-0.00064164604,0.00018196012,-0.043268014,4000,4000,0,0,0,1
36112000,36112000,1310988,1310988,-0.00010120013,-2.876214e-05,-7.4568716e-06,-0.0007996635,0.000335189,-0.040265687,4000,4000,0,0,0,1
36612000,36612000,1310988,1310988,-1.7044233e-05,-6.391594e-06,3.1957936e-06,-0.000675165,0.00062728155,-0.04061045,4000,4000,0,0,0,1
37112000,37112000,1310988,1310988,4.580638e-05,-2.1305284e-05,2.1305004e-06,-0.00070868374,0.00073262653,-0.040452432,4000,4000,0,0,0,1
37612000,37612000,1310988,1310988,8.4155894e-05,-1.3848463e-05,-2.130618e-06,-0.0007805098,0.0007709337,-0.040198654,4000,4000,0,0,0,1
38112000,38112000,1310988,1310988,3.515374e-05,2.9827395e-05,6.3916123e-06,-0.00072783744,0.0009959886,-0.04002627,4000,4000,0,0,0,1
38612000,38612000,1310988,1310988,-7.989486e-05,-3.195793e-05,2.130455e-06,-0.00082360546,0.0008858554,-0.039949656,4000,4000,0,0,0,1
39112000,39112000,1310988,1310988,8.522119e-06,-3.1957945e-05,1.597895e-05,-0.00072783744,0.0008283946,-0.039806,4000,4000,0,0,0,1
39612000,39612000,1310988,1310988,7.4568525e-06,-3.0892665e-05,-7.456874e-06,-0.00076614454,0.0008379714,-0.039868254,4000,4000,0,0,0,1
40112000,40112000,1310988,1310988,2.2370554e-05,-4.0480063e-05,-1.0652591e-05,-0.00084754743,0.00063206995,-0.039671928,4000,4000,0,0,0,1
40612000,40612000,1310988,1310988,-2.769686e-05,-3.3023214e-05,6.3915973e-06,-0.000746991,0.0007134729,-0.039403778,4000,4000,0,0,0,1
41112000,41112000,1310988,1310988,5.3263166e-06,-5.1132694e-05,9.587417e-06,-0.00092416187,0.00059855124,-0.039432503,4000,4000,0,0,0,1
41612000,41612000,1310988,1310988,-1.4913705e-05,-2.1305348e-06,-3.1957877e-06,-0.0007517794,0.000656012,-0.036841977,4000,4000,0,0,0,1
42112000,42112000,1310988,1310988,-1.5978963e-05,4.261071e-06,6.391592e-06,-0.00071826053,0.000679954,-0.03769432,4000,4000,0,0,0,1
42612000,42612000,1310988,1310988,-6.39158e-06,-5.3263226e-05,3.195779e-06,-0.0009097967,0.00064164674,-0.03741659,4000,4000,0,0,0,1
43112000,43112000,1310988,1310988,-0.00071905396,-0.0004399544,-0.0005592634,-0.00072304904,0.0005889744,-0.036162023,4000,4000,0,0,0,1
43612000,43612000,1310988,1310988,-0.0015904369,-0.0001885486,-0.00424082,-0.0012880805,0.0012066785,-0.037450105,4000,4000,0,0,0,1
44112000,44112000,1310988,1310988,0.00010333021,-0.00018536247,-0.0032788839,-0.0031603468,0.0017142493,-0.041290406,4000,4000,0,0,0,1
44612000,44612000,1310988,1310988,0.00023648808,-0.0002972121,-0.0028687571,-0.0051235915,0.0008427598,-0.039882615,4000,4000,0,0,0,1
