timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
3724000,3644000,25.1528,25.15281,10.202984,103.26637,103.26637,101.90604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.86484,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1824708,2.1827936,1.0011374,0.0,0.0,0.0,0.0,0.0,0.0
4228000,4148000,0.10023292,0.10023488,0.20299897,1.125376,1.1253762,34.333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250008,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1254069,1.1254417,1.0001205,0.0,0.0,0.0,0.0,0.0,0.0
4732000,4652000,0.094430394,0.09443138,0.20320658,1.0000994,1.0000994,3.7282925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.540942,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1209753,1.1209869,1.0001202,0.0,0.0,0.0,0.0,0.0,0.0
5228000,5148000,0.09330625,0.0933063,0.20782135,1.0001634,1.0001634,1.6632533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.951151,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894462,1.0894538,1.0000865,0.0,0.0,0.0,0.0,0.0,0.0
5724000,5644000,0.092443824,0.092443906,0.20947182,1.0001389,1.0001389,1.4823458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.714855,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0687968,1.0688044,1.0000654,0.0,0.0,0.0,0.0,0.0,0.0
6228000,6148000,0.09172823,0.09172826,0.21163167,1.0001111,1.0001111,1.3927366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.599157,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0652466,1.0652521,1.0000615,0.0,0.0,0.0,0.0,0.0,0.0
6732000,6652000,0.091325305,0.091325305,0.2115838,1.0000975,1.0000975,1.3235686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.537648,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0635476,1.0635535,1.0000591,0.0,0.0,0.0,0.0,0.0,0.0
7228000,7148000,0.09088152,0.09088149,0.21035734,1.0000715,1.0000715,1.2410896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49593,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0615644,1.0615714,1.0000567,0.0,0.0,0.0,0.0,0.0,0.0
7724000,7644000,0.091466144,0.091466084,0.20974445,1.0001819,1.0001819,1.2185512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461525,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0612361,1.0612421,1.0000563,0.0,0.0,0.0,0.0,0.0,0.0
8228000,8148000,0.09129175,0.0912917,0.2091985,1.0001607,1.0001607,1.1971992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.439787,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0605807,1.0605855,1.0000552,0.0,0.0,0.0,0.0,0.0,0.0
