timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3444000,3364000,13421772800,0.00028196987,0.010736789,0.00059153617,0,14.166938,10.007018,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3452000,3372000,13421772800,0.00025618353,0.010579698,0.0006742755,0,14.171185,10.008221,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3460000,3380000,13421772800,0.00023388492,0.010386463,0.00075248006,0,14.175758,10.009516,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3468000,3388000,13421772800,6.940107e-05,0.0010572978,3.5891273e-05,0,14.180656,10.010903,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3476000,3396000,13421772800,8.8840745e-05,0.0011312959,5.4870554e-05,0,14.185877,10.0123825,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3484000,3404000,13421772800,0.00010758877,0.001413345,0.00014224637,0,14.191417,10.013951,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3492000,3412000,13421772800,0.00012590719,0.0018359426,0.00022672814,0,14.197274,10.015612,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3500000,3420000,13421772800,0.00014383941,0.0019905756,0.00030845223,0,14.203448,10.017362,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3508000,3428000,13421772800,0.00016154996,0.0023063112,0.00038772103,0,14.209936,10.0192,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3516000,3436000,13421772800,0.0001790441,0.0020910292,0.0004641746,0,14.216737,10.021129,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3524000,3444000,13421772800,0.0001949375,0.002302605,0.00053701154,0,14.223847,10.023146,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3532000,3452000,13421772800,0.00020903411,0.0026056445,0.0006069883,0,14.231266,10.02525,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3540000,3460000,13421772800,0.00022186222,0.0025614765,0.000673385,0,14.238991,10.027443,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3548000,3468000,13421772800,0.00020537718,0.002508921,0.0008593454,0,14.247021,10.029722,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3556000,3476000,13421772800,0.00020196039,0.0024115737,0.0008363146,0,14.255352,10.032087,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
