timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
4040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036584508,0.0018323101,1.8616107e-11,-0.20848708,0.19134478,-9.920327,-0.0016618125,-0.0055393754,-0.00053263234,0.0004881543,0.0002564778,0.000439045,4.4285116e-06,4.822851e-06,3.9717597e-06,11.832729,11.832729
5040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.025203424,0.0022072662,1.4292683e-11,-0.21720198,0.19440936,-9.932106,0.0003834953,-0.0049641323,-0.0008948222,0.00077075197,0.00042657135,0.00054694654,4.6460127e-06,5.8564538e-06,4.6743826e-06,11.832729,11.832729
6040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022517715,0.002027975,1.3347358e-11,-0.20896593,0.17736264,-9.945514,-0.0010439592,-0.0058589545,-0.00017044246,0.00043541804,0.00029039336,0.00028899685,3.2265814e-06,5.4848106e-06,3.3031797e-06,11.832729,11.832729
7040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023784619,0.0022260828,1.1504725e-11,-0.2054225,0.1909617,-9.926456,-0.00051132694,-0.0048149955,-0.00029827416,0.0005904167,0.0004529778,0.00043061154,2.020869e-06,2.3991315e-06,4.4228377e-06,11.832729,11.832729
8040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024078408,0.0022576314,1.1416762e-11,-0.21097705,0.18818443,-9.944173,-0.00010652641,-0.0049002166,-0.0004261059,0.00035984855,0.00038740126,0.00026706356,3.6644205e-06,5.9339977e-06,2.4114254e-06,11.832729,11.832729
9040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022761222,0.0020147439,1.2268807e-11,-0.19450495,0.18780136,-9.939768,-0.0008735169,-0.005006743,-0.0009161275,0.00031206105,0.00027136243,0.00021830233,2.4085884e-06,4.4918706e-06,2.8965476e-06,11.832729,11.832729
10040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024376927,0.0021284856,1.4885813e-11,-0.20111294,0.17439383,-9.937565,-0.0010013486,-0.005901565,-0.0005326323,0.0006114349,0.00046033406,0.00022007825,2.4189906e-06,4.1117164e-06,4.160891e-06,11.832729,11.832729
11040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024535798,0.002152853,1.0847652e-11,-0.19699492,0.17018004,-9.918508,-6.391587e-05,-0.004921522,0.00057524274,0.0003078765,0.0006567766,0.0003704502,1.8515964e-06,5.5623545e-06,3.1897011e-06,11.832729,11.832729
12040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023737969,0.0021450387,9.754371e-12,-0.19632454,0.16663662,-9.932202,-0.00080960104,-0.0041758367,-0.00042610586,0.0006635023,0.00032004784,0.00038743712,2.887091e-06,7.5340495e-06,1.6785411e-06,11.832729,11.832729
13040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023596156,0.0022684992,1.30176e-11,-0.19460072,0.16807313,-9.927222,-0.00021305289,-0.005113269,-0.00031957944,0.00029497914,0.00036924932,0.00037970018,2.222294e-06,5.224755e-06,6.0285633e-06,11.832729,11.832729
14040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023126801,0.0021373199,9.945633e-12,-0.1934515,0.16242282,-9.924829,-0.0015978967,-0.0053263223,-0.0012783174,0.0005555458,0.00022244768,0.00056169456,2.5296324e-06,2.884254e-06,2.4350666e-06,11.832729,11.832729
15040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024447216,0.0020705608,1.1407876e-11,-0.17726669,0.16615778,-9.938427,-0.0010226539,-0.005368933,-8.64296e-11,0.00040100573,0.00048198257,0.0005194689,3.8753024e-06,4.6318282e-06,2.1986525e-06,11.832729,11.832729
16040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023190664,0.00212606,9.954861e-12,-0.16184804,0.14441842,-9.937182,-0.00072437985,-0.004644553,-0.00040480055,0.0005211527,0.00021577918,0.00036500517,2.4322298e-06,2.376436e-06,2.1579892e-06,11.832729,11.832729
17040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023406519,0.0021811458,1.2235241e-11,-0.16903064,0.15428254,-9.914293,-0.0020453078,-0.0051771854,0.00031957924,0.00039838802,0.00024843364,0.00045355211,3.9169113e-06,4.2913916e-06,2.2459353e-06,11.832729,11.832729
18040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02496079,0.0021636614,1.0946756e-11,-0.16050728,0.1546656,-9.921763,-0.0003834952,-0.0046871635,0.0004048004,0.0007277413,0.00024075246,0.0004504104,2.2818704e-06,3.6407796e-06,4.1911517e-06,11.832729,11.832729
19040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023746261,0.002126639,1.5912358e-11,-0.17123331,0.13924696,-9.916401,-0.0007882957,-0.0056245965,-2.1305405e-05,0.00057709904,0.00025588553,0.00047467148,2.225131e-06,5.344853e-06,5.4488755e-06,11.832729,11.832729
20040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023854319,0.0021314363,1.40477265e-11,-0.15667656,0.14623801,-9.9245405,-0.0010226539,-0.0054967646,0.00061785325,0.00044380617,0.0002975586,0.00052558165,4.537262e-06,3.4213872e-06,2.7111987e-06,11.832729,11.832729
21040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022952678,0.0021413013,1.04373715e-11,-0.15868768,0.16041169,-9.900982,-0.0012570121,-0.0043249736,-0.00070307456,0.0005266556,0.0001958502,0.00046812714,3.7797909e-06,5.988846e-06,4.154271e-06,11.832729,11.832729
22040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024025993,0.002080194,1.7165255e-11,-0.17822437,0.14834492,-9.91257,-0.0012996227,-0.0051771854,-0.00027696884,0.0006363125,0.00026008906,0.00045822863,6.054096e-06,5.42618e-06,4.305576e-06,11.832729,11.832729
23040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02343914,0.0022295574,1.2052218e-11,-0.16117766,0.14250307,-9.90261,-0.0014913703,-0.004346279,-0.00095873803,0.0004001651,0.00026517163,0.00030663496,3.6171382e-06,6.139205e-06,1.6548997e-06,11.832729,11.832729
24040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023073012,0.0020975997,1.1018969e-11,-0.15830462,0.14853646,-9.906632,-0.00091612746,-0.004474111,-0.00021305296,0.00025810185,0.00064128055,0.0002829226,3.6767142e-06,1.7967484e-06,3.4280065e-06,11.832729,11.832729
25040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023824984,0.002130409,1.463286e-11,-0.16098613,0.13867234,-9.902706,-0.0012357067,-0.0054115434,0.00074568496,0.0004247944,0.00035440293,0.00044200907,1.8374116e-06,2.1910873e-06,4.6100777e-06,11.832729,11.832729
26040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024185454,0.0020909598,1.0148552e-11,-0.17161638,0.1466211,-9.889202,-0.0012996226,-0.005454154,-0.0010652646,0.0002888647,0.00051507656,0.00041038432,2.4133167e-06,3.0090805e-06,4.113608e-06,11.832729,11.832729
27040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024551686,0.002135143,8.849325e-12,-0.17209522,0.16060323,-9.887191,-0.0014487597,-0.0047510797,0.00021305279,0.00031112478,0.00043751995,0.00041601132,2.2345876e-06,3.3315496e-06,1.9858799e-06,11.832729,11.832729
28040000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02476888,0.0022457314,1.1803343e-11,-0.17171215,0.16242282,-9.882882,-0.001619202,-0.0051771854,-1.1946276e-10,0.00068715727,0.0003155959,0.00030365516,2.3991317e-06,3.3693757e-06,3.4989307e-06,11.832729,11.832729
