timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
38612000,32767,32767,32767,32767,32767,32767
38616000,32767,32767,32767,32767,32767,32767
38620000,32767,32767,32767,32767,32767,32767
38624000,32767,32767,32767,0,32767,32767
38628000,32767,32767,32767,32767,32767,32767
38632000,32767,32767,32767,32767,32767,32767
38636000,32767,32767,32767,32767,32767,32767
38640000,32767,32767,32767,32767,32767,32767
38644000,32767,32767,32767,32767,32767,32767
38648000,32767,32767,32767,32767,32767,32767
38652000,32767,32767,32767,32767,32767,32767
38656000,32767,32767,32767,32767,32767,32767
38660000,32767,32767,32767,32767,0,32767
38664000,32767,32767,32767,32767,32767,32767
38668000,32767,32767,32767,32767,32767,32767
38672000,32767,32767,32767,32767,32767,32767
38676000,32767,32767,32767,32767,-40,32767
38680000,32767,32767,32767,32767,32767,32767
38684000,32767,32767,32767,32767,32767,32767
38688000,32767,32767,32767,32767,32767,32767
38692000,32767,32767,32767,32767,32767,32767
38696000,32767,32767,32767,32767,32767,32767
38700000,32767,32767,32767,32767,32767,32767
38704000,32767,32767,32767,32767,32767,32767
38708000,32767,32767,32767,32767,32767,32767
38712000,32767,32767,32767,32767,32767,32767
38716000,32767,32767,32767,32767,32767,32767
38720000,32767,32767,32767,0,32767,32767
38724000,32767,32767,32767,32767,32767,32767
38728000,32767,32767,32767,32767,32767,32767
38732000,32767,32767,32767,32767,32767,32767
38736000,32767,32767,32767,32767,32767,32767
38740000,32767,32767,32767,32767,32767,32767
38744000,32767,32767,32767,0,32767,32767
38748000,32767,32767,32767,32767,32767,32767
38752000,32767,32767,32767,32767,32767,32767
38756000,32767,32767,32767,32767,32767,32767
38760000,32767,32767,32767,32767,32767,32767
38764000,32767,32767,32767,32767,32767,32767
38768000,32767,32767,32767,32767,32767,32767
38772000,32767,32767,32767,32767,32767,32767
38776000,32767,32767,32767,32767,32767,32767
38780000,32767,32767,32767,32767,32767,32767
38784000,32767,32767,32767,32767,32767,32767
38788000,32767,32767,32767,32767,32767,32767
38792000,32767,32767,32767,32767,32767,32767
38796000,32767,32767,32767,32767,32767,32767
38800000,32767,32767,32767,32767,32767,32767
38804000,32767,32767,32767,32767,0,32767
38808000,32767,32767,32767,32767,32767,32767
38812000,32767,32767,32767,32767,0,32767
38816000,32767,32767,32767,32767,32767,32767
38820000,32767,32767,32767,32767,32767,32767
38824000,32767,32767,32767,32767,32767,32767
38828000,32767,32767,32767,32767,32767,32767
38832000,32767,32767,32767,32767,32767,32767
38836000,32767,32767,32767,32767,32767,32767
38840000,32767,32767,32767,-40,32767,32767
38844000,32767,32767,32767,32767,32767,32767
38848000,32767,32767,32767,32767,32767,32767
38852000,32767,32767,32767,32767,32767,32767
38856000,32767,32767,32767,32767,32767,32767
38860000,32767,32767,32767,32767,32767,32767
38864000,32767,32767,32767,0,32767,32767
38868000,32767,32767,32767,32767,32767,32767
38872000,32767,32767,32767,32767,32767,32767
38876000,32767,32767,32767,32767,32767,32767
38880000,32767,32767,32767,32767,32767,32767
38884000,32767,32767,32767,32767,32767,32767
38888000,32767,32767,32767,32767,32767,32767
38892000,32767,32767,32767,32767,32767,32767
38896000,32767,32767,32767,32767,32767,32767
38900000,32767,32767,32767,32767,32767,32767
38904000,32767,32767,32767,32767,32767,32767
38908000,32767,32767,32767,32767,32767,32767
38912000,32767,32767,32767,32767,32767,32767
38916000,32767,32767,32767,32767,32767,32767
38920000,32767,32767,32767,32767,32767,32767
38924000,32767,32767,32767,32767,32767,32767
38928000,32767,32767,32767,32767,32767,32767
38932000,32767,32767,32767,32767,0,32767
38936000,32767,32767,32767,32767,32767,32767
38940000,32767,32767,32767,32767,32767,32767
38944000,32767,32767,32767,32767,32767,32767
38948000,32767,32767,32767,32767,32767,32767
38952000,32767,32767,32767,32767,-40,32767
38956000,32767,32767,32767,32767,32767,32767
38960000,32767,32767,32767,32767,32767,32767
38964000,32767,32767,32767,-40,32767,32767
38968000,32767,32767,32767,32767,32767,32767
38972000,32767,32767,32767,32767,32767,32767
38976000,32767,32767,32767,32767,32767,32767
38980000,32767,32767,32767,32767,32767,32767
38984000,32767,32767,32767,0,32767,32767
38988000,32767,32767,32767,32767,32767,32767
38992000,32767,32767,32767,32767,32767,32767
38996000,32767,32767,32767,32767,32767,32767
39000000,32767,32767,32767,32767,32767,32767
39004000,32767,32767,32767,32767,32767,32767
39008000,32767,32767,32767,32767,32767,32767
39012000,32767,32767,32767,32767,32767,32767
39016000,32767,32767,32767,32767,32767,32767
39020000,32767,32767,32767,32767,32767,32767
39024000,32767,32767,32767,32767,32767,32767
39028000,32767,32767,32767,32767,32767,32767
39032000,32767,32767,32767,32767,32767,32767
39036000,32767,32767,32767,32767,32767,32767
39040000,32767,32767,32767,32767,32767,32767
39044000,32767,32767,32767,32767,32767,32767
39048000,32767,32767,32767,32767,32767,32767
39052000,32767,32767,32767,32767,32767,32767
39056000,32767,32767,32767,32767,32767,32767
39060000,32767,32767,32767,32767,32767,32767
39064000,32767,32767,32767,32767,32767,32767
39068000,32767,32767,32767,32767,32767,32767
39072000,32767,32767,32767,32767,32767,32767
39076000,32767,32767,32767,32767,32767,32767
39080000,32767,32767,32767,32767,32767,32767
39084000,32767,32767,32767,-40,-40,32767
39088000,32767,32767,32767,32767,32767,32767
39092000,32767,32767,32767,32767,0,32767
39096000,32767,32767,32767,32767,32767,32767
39100000,32767,32767,32767,32767,32767,32767
39104000,32767,32767,32767,0,32767,32767
39108000,32767,32767,32767,32767,32767,32767
39112000,32767,32767,32767,32767,32767,32767
39116000,32767,32767,32767,32767,32767,32767
39120000,32767,32767,32767,32767,32767,32767
39124000,32767,32767,32767,32767,32767,32767
39128000,32767,32767,32767,32767,32767,32767
39132000,32767,32767,32767,32767,32767,32767
39136000,32767,32767,32767,32767,32767,32767
39140000,32767,32767,32767,32767,32767,32767
39144000,32767,32767,32767,32767,32767,32767
39148000,32767,32767,32767,32767,32767,32767
39152000,32767,32767,32767,32767,32767,32767
39156000,32767,32767,32767,32767,32767,32767
39160000,32767,32767,32767,32767,32767,32767
39164000,32767,32767,32767,32767,32767,32767
39168000,32767,32767,32767,32767,32767,32767
39172000,32767,32767,32767,32767,32767,32767
39176000,32767,32767,32767,32767,32767,32767
39180000,32767,32767,32767,32767,32767,32767
39184000,32767,32767,32767,32767,32767,32767
39188000,32767,32767,32767,32767,32767,32767
39192000,32767,32767,32767,32767,32767,32767
39196000,32767,32767,32767,32767,32767,32767
39200000,32767,32767,32767,32767,32767,32767
39204000,32767,32767,32767,-40,32767,32767
39208000,32767,32767,32767,32767,32767,32767
39212000,32767,32767,32767,32767,32767,32767
39216000,32767,32767,32767,32767,32767,32767
39220000,32767,32767,32767,32767,0,32767
39224000,32767,32767,32767,-40,32767,32767
39228000,32767,32767,32767,32767,32767,32767
39232000,32767,32767,32767,32767,32767,32767
39236000,32767,32767,32767,32767,0,32767
39240000,32767,32767,32767,32767,32767,32767
39244000,32767,32767,32767,32767,32767,32767
39248000,32767,32767,32767,32767,32767,32767
39252000,32767,32767,32767,32767,32767,32767
39256000,32767,32767,32767,32767,32767,32767
39260000,32767,32767,32767,32767,32767,32767
39264000,32767,32767,32767,32767,32767,32767
39268000,32767,32767,32767,32767,32767,32767
39272000,32767,32767,32767,32767,32767,32767
39276000,32767,32767,32767,32767,32767,32767
39280000,32767,32767,32767,32767,32767,32767
39284000,32767,32767,32767,32767,32767,32767
39288000,32767,32767,32767,32767,32767,32767
39292000,32767,32767,32767,32767,32767,32767
39296000,32767,32767,32767,0,32767,32767
39300000,32767,32767,32767,32767,32767,32767
39304000,32767,32767,32767,32767,32767,32767
39308000,32767,32767,32767,32767,32767,32767
39312000,32767,32767,32767,32767,32767,32767
39316000,32767,32767,32767,32767,32767,32767
39320000,32767,32767,32767,32767,32767,32767
39324000,32767,32767,32767,32767,32767,32767
39328000,32767,32767,32767,32767,32767,32767
39332000,32767,32767,32767,32767,32767,32767
39336000,32767,32767,32767,32767,32767,32767
39340000,32767,32767,32767,32767,32767,32767
39344000,32767,32767,32767,32767,32767,32767
39348000,32767,32767,32767,-40,32767,32767
39352000,32767,32767,32767,32767,32767,32767
39356000,32767,32767,32767,32767,32767,32767
39360000,32767,32767,32767,32767,32767,32767
39364000,32767,32767,32767,32767,32767,32767
39368000,32767,32767,32767,32767,32767,32767
39372000,32767,32767,32767,32767,-40,32767
39376000,32767,32767,32767,32767,32767,32767
39380000,32767,32767,32767,32767,32767,32767
39384000,32767,32767,32767,32767,-40,32767
39388000,32767,32767,32767,32767,32767,32767
39392000,32767,32767,32767,32767,32767,32767
39396000,32767,32767,32767,32767,32767,32767
39400000,32767,32767,32767,32767,32767,32767
39404000,32767,32767,32767,32767,32767,32767
39408000,32767,32767,32767,32767,32767,32767
39412000,32767,32767,32767,32767,32767,32767
39416000,32767,32767,32767,32767,32767,32767
39420000,32767,32767,32767,-40,32767,32767
39424000,32767,32767,32767,32767,32767,32767
39428000,32767,32767,32767,32767,32767,32767
39432000,32767,32767,32767,32767,32767,32767
39436000,32767,32767,32767,32767,32767,32767
39440000,32767,32767,32767,32767,32767,32767
39444000,32767,32767,32767,32767,32767,32767
39448000,32767,32767,32767,32767,32767,32767
39452000,32767,32767,32767,32767,32767,32767
39456000,32767,32767,32767,32767,32767,32767
39460000,32767,32767,32767,32767,32767,32767
39464000,32767,32767,32767,32767,32767,32767
39468000,32767,32767,32767,-40,32767,32767
39472000,32767,32767,32767,32767,32767,32767
39476000,32767,32767,32767,32767,32767,32767
39480000,32767,32767,32767,32767,32767,32767
39484000,32767,32767,32767,32767,32767,32767
39488000,32767,32767,32767,32767,32767,32767
39492000,32767,32767,32767,32767,32767,32767
39496000,32767,32767,32767,32767,32767,32767
39500000,32767,32767,32767,32767,32767,32767
39504000,32767,32767,32767,32767,32767,32767
39508000,32767,32767,32767,32767,32767,32767
39512000,32767,32767,32767,32767,0,32767
39516000,32767,32767,32767,32767,32767,32767
39520000,32767,32767,32767,32767,32767,32767
39524000,32767,32767,32767,32767,0,32767
39528000,32767,32767,32767,32767,32767,32767
39532000,32767,32767,32767,32767,32767,32767
39536000,32767,32767,32767,0,32767,32767
39540000,32767,32767,32767,32767,32767,32767
39544000,32767,32767,32767,32767,32767,32767
39548000,32767,32767,32767,32767,32767,32767
39552000,32767,32767,32767,32767,32767,32767
39556000,32767,32767,32767,32767,32767,32767
39560000,32767,32767,32767,32767,32767,32767
39564000,32767,32767,32767,32767,32767,32767
39568000,32767,32767,32767,32767,32767,32767
39572000,32767,32767,32767,32767,32767,32767
39576000,32767,32767,32767,32767,32767,32767
39580000,32767,32767,32767,32767,32767,32767
39584000,32767,32767,32767,0,32767,32767
39588000,32767,32767,32767,32767,32767,32767
39592000,32767,32767,32767,32767,32767,32767
39596000,32767,32767,32767,32767,32767,32767
39600000,32767,32767,32767,32767,32767,32767
39604000,32767,32767,32767,32767,32767,32767
39608000,32767,32767,32767,32767,32767,32767
39612000,32767,32767,32767,32767,32767,32767
39616000,32767,32767,32767,32767,32767,32767
39620000,32767,32767,32767,32767,32767,32767
39624000,32767,32767,32767,32767,32767,32767
39628000,32767,32767,32767,32767,32767,32767
39632000,32767,32767,32767,32767,32767,32767
39636000,32767,32767,32767,32767,32767,32767
39640000,32767,32767,32767,32767,32767,32767
39644000,32767,32767,32767,32767,32767,32767
39648000,32767,32767,32767,32767,32767,32767
39652000,32767,32767,32767,32767,32767,32767
39656000,32767,32767,32767,0,0,32767
39660000,32767,32767,32767,32767,32767,32767
39664000,32767,32767,32767,32767,32767,32767
39668000,32767,32767,32767,32767,0,32767
39672000,32767,32767,32767,32767,32767,32767
39676000,32767,32767,32767,32767,32767,32767
39680000,32767,32767,32767,32767,32767,32767
39684000,32767,32767,32767,32767,32767,32767
39688000,32767,32767,32767,32767,32767,32767
39692000,32767,32767,32767,32767,32767,32767
39696000,32767,32767,32767,32767,32767,32767
39700000,32767,32767,32767,0,32767,32767
39704000,32767,32767,32767,32767,32767,32767
39708000,32767,32767,32767,32767,32767,32767
39712000,32767,32767,32767,32767,32767,32767
39716000,32767,32767,32767,32767,32767,32767
39720000,32767,32767,32767,32767,32767,32767
39724000,32767,32767,32767,32767,32767,32767
39728000,32767,32767,32767,32767,32767,32767
39732000,32767,32767,32767,32767,32767,32767
39736000,32767,32767,32767,32767,32767,32767
39740000,32767,32767,32767,32767,32767,32767
39744000,32767,32767,32767,32767,32767,32767
39748000,32767,32767,32767,32767,32767,32767
39752000,32767,32767,32767,32767,32767,32767
39756000,32767,32767,32767,-40,32767,32767
39760000,32767,32767,32767,32767,32767,32767
39764000,32767,32767,32767,32767,32767,32767
39768000,32767,32767,32767,32767,32767,32767
39772000,32767,32767,32767,32767,32767,32767
39776000,32767,32767,32767,32767,32767,32767
39780000,32767,32767,32767,32767,32767,32767
39784000,32767,32767,32767,32767,32767,32767
39788000,32767,32767,32767,32767,32767,32767
39792000,32767,32767,32767,32767,32767,32767
39796000,32767,32767,32767,32767,32767,32767
39800000,32767,32767,32767,32767,32767,32767
39804000,32767,32767,32767,32767,-40,32767
39808000,32767,32767,32767,32767,32767,32767
39812000,32767,32767,32767,32767,32767,32767
39816000,32767,32767,32767,32767,-40,32767
39820000,32767,32767,32767,32767,32767,32767
39824000,32767,32767,32767,0,32767,32767
39828000,32767,32767,32767,32767,32767,32767
39832000,32767,32767,32767,32767,32767,32767
39836000,32767,32767,32767,32767,32767,32767
39840000,32767,32767,32767,32767,32767,32767
39844000,32767,32767,32767,32767,32767,32767
39848000,32767,32767,32767,32767,32767,32767
39852000,32767,32767,32767,32767,32767,32767
39856000,32767,32767,32767,32767,32767,32767
39860000,32767,32767,32767,32767,32767,32767
39864000,32767,32767,32767,32767,32767,32767
39868000,32767,32767,32767,32767,32767,32767
39872000,32767,32767,32767,0,32767,32767
39876000,32767,32767,32767,32767,32767,32767
39880000,32767,32767,32767,32767,32767,32767
39884000,32767,32767,32767,32767,32767,32767
39888000,32767,32767,32767,32767,32767,32767
39892000,32767,32767,32767,32767,32767,32767
39896000,32767,32767,32767,32767,32767,32767
39900000,32767,32767,32767,32767,32767,32767
39904000,32767,32767,32767,32767,32767,32767
39908000,32767,32767,32767,32767,32767,32767
39912000,32767,32767,32767,32767,32767,32767
39916000,32767,32767,32767,32767,32767,32767
39920000,32767,32767,32767,32767,32767,32767
39924000,32767,32767,32767,32767,32767,32767
39928000,32767,32767,32767,32767,32767,32767
39932000,32767,32767,32767,32767,32767,32767
39936000,32767,32767,32767,32767,32767,32767
39940000,32767,32767,32767,32767,32767,32767
39944000,32767,32767,32767,32767,-40,32767
39948000,32767,32767,32767,-40,32767,32767
39952000,32767,32767,32767,32767,32767,32767
39956000,32767,32767,32767,32767,32767,32767
39960000,32767,32767,32767,32767,-40,32767
39964000,32767,32767,32767,32767,32767,32767
39968000,32767,32767,32767,32767,32767,32767
39972000,32767,32767,32767,32767,32767,32767
39976000,32767,32767,32767,32767,32767,32767
39980000,32767,32767,32767,32767,32767,32767
39984000,32767,32767,32767,32767,32767,32767
39988000,32767,32767,32767,32767,32767,32767
39992000,32767,32767,32767,32767,32767,32767
39996000,32767,32767,32767,-40,32767,32767
40000000,32767,32767,32767,32767,32767,32767
40004000,32767,32767,32767,32767,32767,32767
40008000,32767,32767,32767,32767,32767,32767
40012000,32767,32767,32767,32767,32767,32767
40016000,32767,32767,32767,32767,32767,32767
40020000,32767,32767,32767,32767,32767,32767
40024000,32767,32767,32767,32767,32767,32767
40028000,32767,32767,32767,32767,32767,32767
40032000,32767,32767,32767,32767,32767,32767
40036000,32767,32767,32767,32767,32767,32767
40040000,32767,32767,32767,32767,32767,32767
40044000,32767,32767,32767,32767,32767,32767
40048000,32767,32767,32767,32767,32767,32767
40052000,32767,32767,32767,32767,32767,32767
40056000,32767,32767,32767,32767,32767,32767
40060000,32767,32767,32767,32767,32767,32767
40064000,32767,32767,32767,0,32767,32767
40068000,32767,32767,32767,32767,32767,32767
40072000,32767,32767,32767,32767,32767,32767
40076000,32767,32767,32767,32767,32767,32767
40080000,32767,32767,32767,32767,32767,32767
40084000,32767,32767,32767,32767,0,32767
40088000,32767,32767,32767,32767,32767,32767
40092000,32767,32767,32767,32767,32767,32767
40096000,32767,32767,32767,32767,32767,32767
40100000,32767,32767,32767,32767,0,32767
40104000,32767,32767,32767,32767,32767,32767
40108000,32767,32767,32767,32767,32767,32767
40112000,32767,32767,32767,0,32767,32767
40116000,32767,32767,32767,32767,32767,32767
40120000,32767,32767,32767,32767,32767,32767
40124000,32767,32767,32767,32767,32767,32767
40128000,32767,32767,32767,32767,32767,32767
40132000,32767,32767,32767,32767,32767,32767
40136000,32767,32767,32767,32767,32767,32767
40140000,32767,32767,32767,32767,32767,32767
40144000,32767,32767,32767,32767,32767,32767
40148000,32767,32767,32767,32767,32767,32767
40152000,32767,32767,32767,32767,32767,32767
40156000,32767,32767,32767,32767,32767,32767
40160000,32767,32767,32767,32767,32767,32767
40164000,32767,32767,32767,32767,32767,32767
40168000,32767,32767,32767,32767,32767,32767
40172000,32767,32767,32767,32767,32767,32767
40176000,32767,32767,32767,32767,32767,32767
40180000,32767,32767,32767,32767,32767,32767
40184000,32767,32767,32767,32767,32767,32767
40188000,32767,32767,32767,-40,32767,32767
40192000,32767,32767,32767,32767,32767,32767
40196000,32767,32767,32767,32767,32767,32767
40200000,32767,32767,32767,32767,32767,32767
40204000,32767,32767,32767,32767,32767,32767
40208000,32767,32767,32767,32767,32767,32767
40212000,32767,32767,32767,32767,32767,32767
40216000,32767,32767,32767,32767,32767,32767
40220000,32767,32767,32767,32767,32767,32767
40224000,32767,32767,32767,32767,32767,32767
40228000,32767,32767,32767,32767,32767,32767
40232000,32767,32767,32767,32767,32767,32767
40236000,32767,32767,32767,-40,-40,32767
40240000,32767,32767,32767,32767,32767,32767
40244000,32767,32767,32767,32767,0,32767
40248000,32767,32767,32767,32767,32767,32767
40252000,32767,32767,32767,32767,32767,32767
40256000,32767,32767,32767,32767,32767,32767
40260000,32767,32767,32767,32767,32767,32767
40264000,32767,32767,32767,32767,32767,32767
40268000,32767,32767,32767,32767,32767,32767
40272000,32767,32767,32767,32767,32767,32767
40276000,32767,32767,32767,32767,32767,32767
40280000,32767,32767,32767,32767,32767,32767
40284000,32767,32767,32767,32767,32767,32767
40288000,32767,32767,32767,32767,32767,32767
40292000,32767,32767,32767,32767,32767,32767
40296000,32767,32767,32767,32767,32767,32767
40300000,32767,32767,32767,32767,32767,32767
40304000,32767,32767,32767,0,32767,32767
40308000,32767,32767,32767,32767,32767,32767
40312000,32767,32767,32767,32767,32767,32767
40316000,32767,32767,32767,32767,32767,32767
40320000,32767,32767,32767,32767,32767,32767
40324000,32767,32767,32767,32767,32767,32767
40328000,32767,32767,32767,32767,32767,32767
40332000,32767,32767,32767,32767,32767,32767
40336000,32767,32767,32767,32767,32767,32767
40340000,32767,32767,32767,32767,32767,32767
40344000,32767,32767,32767,32767,32767,32767
40348000,32767,32767,32767,0,32767,32767
40352000,32767,32767,32767,32767,32767,32767
40356000,32767,32767,32767,32767,32767,32767
40360000,32767,32767,32767,32767,32767,32767
40364000,32767,32767,32767,32767,32767,32767
40368000,32767,32767,32767,32767,32767,32767
40372000,32767,32767,32767,32767,32767,32767
40376000,32767,32767,32767,32767,0,32767
40380000,32767,32767,32767,32767,32767,32767
40384000,32767,32767,32767,32767,32767,32767
40388000,32767,32767,32767,32767,32767,32767
40392000,32767,32767,32767,32767,-40,32767
40396000,32767,32767,32767,32767,32767,32767
40400000,32767,32767,32767,32767,32767,32767
40404000,32767,32767,32767,-40,32767,32767
40408000,32767,32767,32767,32767,32767,32767
40412000,32767,32767,32767,32767,32767,32767
40416000,32767,32767,32767,32767,32767,32767
40420000,32767,32767,32767,32767,32767,32767
40424000,32767,32767,32767,32767,32767,32767
40428000,32767,32767,32767,32767,32767,32767
40432000,32767,32767,32767,32767,32767,32767
40436000,32767,32767,32767,32767,32767,32767
40440000,32767,32767,32767,32767,32767,32767
40444000,32767,32767,32767,32767,32767,32767
40448000,32767,32767,32767,32767,32767,32767
40452000,32767,32767,32767,32767,32767,32767
40456000,32767,32767,32767,32767,32767,32767
40460000,32767,32767,32767,32767,32767,32767
40464000,32767,32767,32767,32767,32767,32767
40468000,32767,32767,32767,32767,32767,32767
40472000,32767,32767,32767,32767,32767,32767
40476000,32767,32767,32767,-40,32767,32767
40480000,32767,32767,32767,32767,32767,32767
40484000,32767,32767,32767,32767,32767,32767
40488000,32767,32767,32767,32767,32767,32767
40492000,32767,32767,32767,32767,32767,32767
40496000,32767,32767,32767,32767,32767,32767
40500000,32767,32767,32767,32767,32767,32767
40504000,32767,32767,32767,32767,32767,32767
40508000,32767,32767,32767,32767,32767,32767
40512000,32767,32767,32767,32767,32767,32767
40516000,32767,32767,32767,32767,32767,32767
40520000,32767,32767,32767,32767,32767,32767
40524000,32767,32767,32767,-40,-40,32767
40528000,32767,32767,32767,32767,32767,32767
40532000,32767,32767,32767,32767,0,32767
40536000,32767,32767,32767,32767,32767,32767
40540000,32767,32767,32767,32767,32767,32767
40544000,32767,32767,32767,32767,32767,32767
40548000,32767,32767,32767,32767,32767,32767
40552000,32767,32767,32767,32767,32767,32767
40556000,32767,32767,32767,32767,32767,32767
40560000,32767,32767,32767,32767,32767,32767
40564000,32767,32767,32767,32767,32767,32767
40568000,32767,32767,32767,32767,32767,32767
40572000,32767,32767,32767,32767,32767,32767
40576000,32767,32767,32767,32767,32767,32767
40580000,32767,32767,32767,32767,32767,32767
40584000,32767,32767,32767,32767,32767,32767
40588000,32767,32767,32767,32767,32767,32767
40592000,32767,32767,32767,0,32767,32767
40596000,32767,32767,32767,32767,32767,32767
40600000,32767,32767,32767,32767,32767,32767
40604000,32767,32767,32767,32767,32767,32767
40608000,32767,32767,32767,32767,32767,32767
40612000,32767,32767,32767,32767,32767,32767
40616000,32767,32767,32767,32767,32767,32767
40620000,32767,32767,32767,32767,32767,32767
40624000,32767,32767,32767,32767,32767,32767
40628000,32767,32767,32767,32767,32767,32767
40632000,32767,32767,32767,32767,32767,32767
40636000,32767,32767,32767,32767,32767,32767
40640000,32767,32767,32767,-40,32767,32767
40644000,32767,32767,32767,32767,32767,32767
40648000,32767,32767,32767,32767,32767,32767
40652000,32767,32767,32767,32767,32767,32767
40656000,32767,32767,32767,32767,32767,32767
40660000,32767,32767,32767,32767,32767,32767
40664000,32767,32767,32767,32767,0,32767
40668000,32767,32767,32767,32767,32767,32767
40672000,32767,32767,32767,32767,32767,32767
40676000,32767,32767,32767,32767,0,32767
40680000,32767,32767,32767,32767,32767,32767
40684000,32767,32767,32767,32767,32767,32767
40688000,32767,32767,32767,0,32767,32767
40692000,32767,32767,32767,32767,32767,32767
40696000,32767,32767,32767,32767,32767,32767
40700000,32767,32767,32767,32767,32767,32767
40704000,32767,32767,32767,32767,32767,32767
40708000,32767,32767,32767,32767,32767,32767
40712000,32767,32767,32767,32767,32767,32767
40716000,32767,32767,32767,32767,32767,32767
40720000,32767,32767,32767,32767,32767,32767
40724000,32767,32767,32767,32767,32767,32767
40728000,32767,32767,32767,32767,32767,32767
40732000,32767,32767,32767,32767,32767,32767
40736000,32767,32767,32767,32767,32767,32767
40740000,32767,32767,32767,32767,32767,32767
40744000,32767,32767,32767,32767,32767,32767
40748000,32767,32767,32767,32767,32767,32767
40752000,32767,32767,32767,32767,32767,32767
40756000,32767,32767,32767,32767,32767,32767
40760000,32767,32767,32767,0,32767,32767
40764000,32767,32767,32767,32767,32767,32767
40768000,32767,32767,32767,32767,32767,32767
40772000,32767,32767,32767,32767,32767,32767
40776000,32767,32767,32767,32767,32767,32767
40780000,32767,32767,32767,32767,32767,32767
40784000,32767,32767,32767,32767,32767,32767
40788000,32767,32767,32767,32767,32767,32767
40792000,32767,32767,32767,32767,32767,32767
40796000,32767,32767,32767,32767,32767,32767
40800000,32767,32767,32767,32767,32767,32767
40804000,32767,32767,32767,32767,32767,32767
40808000,32767,32767,32767,0,0,32767
40812000,32767,32767,32767,32767,32767,32767
40816000,32767,32767,32767,32767,32767,32767
40820000,32767,32767,32767,32767,0,32767
40824000,32767,32767,32767,32767,32767,32767
40828000,32767,32767,32767,32767,32767,32767
40832000,32767,32767,32767,32767,32767,32767
40836000,32767,32767,32767,32767,32767,32767
40840000,32767,32767,32767,32767,32767,32767
40844000,32767,32767,32767,32767,32767,32767
40848000,32767,32767,32767,32767,32767,32767
40852000,32767,32767,32767,32767,32767,32767
40856000,32767,32767,32767,32767,32767,32767
40860000,32767,32767,32767,32767,32767,32767
40864000,32767,32767,32767,32767,32767,32767
40868000,32767,32767,32767,32767,32767,32767
40872000,32767,32767,32767,32767,32767,32767
40876000,32767,32767,32767,32767,32767,32767
40880000,32767,32767,32767,0,32767,32767
40884000,32767,32767,32767,32767,32767,32767
40888000,32767,32767,32767,32767,32767,32767
40892000,32767,32767,32767,32767,32767,32767
40896000,32767,32767,32767,32767,32767,32767
40900000,32767,32767,32767,32767,32767,32767
40904000,32767,32767,32767,32767,32767,32767
40908000,32767,32767,32767,32767,32767,32767
40912000,32767,32767,32767,32767,32767,32767
40916000,32767,32767,32767,32767,32767,32767
40920000,32767,32767,32767,32767,32767,32767
40924000,32767,32767,32767,32767,32767,32767
40928000,32767,32767,32767,0,32767,32767
40932000,32767,32767,32767,32767,32767,32767
40936000,32767,32767,32767,32767,32767,32767
40940000,32767,32767,32767,32767,32767,32767
40944000,32767,32767,32767,32767,32767,32767
40948000,32767,32767,32767,32767,32767,32767
40952000,32767,32767,32767,32767,32767,32767
40956000,32767,32767,32767,32767,-40,32767
40960000,32767,32767,32767,32767,32767,32767
40964000,32767,32767,32767,32767,32767,32767
40968000,32767,32767,32767,32767,-40,32767
40972000,32767,32767,32767,32767,32767,32767
40976000,32767,32767,32767,32767,32767,32767
40980000,32767,32767,32767,32767,32767,32767
40984000,32767,32767,32767,32767,32767,32767
40988000,32767,32767,32767,32767,32767,32767
40992000,32767,32767,32767,32767,32767,32767
40996000,32767,32767,32767,32767,32767,32767
41000000,32767,32767,32767,32767,32767,32767
41004000,32767,32767,32767,-40,32767,32767
41008000,32767,32767,32767,32767,32767,32767
41012000,32767,32767,32767,32767,32767,32767
41016000,32767,32767,32767,32767,32767,32767
41020000,32767,32767,32767,32767,32767,32767
41024000,32767,32767,32767,32767,32767,32767
41028000,32767,32767,32767,32767,32767,32767
41032000,32767,32767,32767,32767,32767,32767
41036000,32767,32767,32767,32767,32767,32767
41040000,32767,32767,32767,32767,32767,32767
41044000,32767,32767,32767,32767,32767,32767
41048000,32767,32767,32767,32767,32767,32767
41052000,32767,32767,32767,-40,32767,32767
41056000,32767,32767,32767,32767,32767,32767
41060000,32767,32767,32767,32767,32767,32767
41064000,32767,32767,32767,32767,32767,32767
41068000,32767,32767,32767,32767,32767,32767
41072000,32767,32767,32767,32767,32767,32767
41076000,32767,32767,32767,32767,32767,32767
41080000,32767,32767,32767,32767,32767,32767
41084000,32767,32767,32767,32767,32767,32767
41088000,32767,32767,32767,32767,32767,32767
41092000,32767,32767,32767,32767,32767,32767
41096000,32767,32767,32767,32767,0,32767
41100000,32767,32767,32767,32767,32767,32767
41104000,32767,32767,32767,32767,32767,32767
41108000,32767,32767,32767,32767,0,32767
41112000,32767,32767,32767,32767,32767,32767
41116000,32767,32767,32767,32767,32767,32767
41120000,32767,32767,32767,32767,32767,32767
41124000,32767,32767,32767,-40,32767,32767
41128000,32767,32767,32767,32767,32767,32767
41132000,32767,32767,32767,32767,32767,32767
41136000,32767,32767,32767,32767,32767,32767
41140000,32767,32767,32767,32767,32767,32767
