timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
8836000,8751999,6620172,487.3378,0.00081135606,-0.084228516,13.251279,5.948644e-05
12940000,12854000,6620172,487.3388,0.061999567,0.017425537,12.43109,2.7140673e-06
13452000,13372000,6620172,487.3375,0.06754689,-0.07763672,12.438373,5.384288e-05
13756000,13672000,6620172,487.33853,0.07072212,0.083221436,12.43593,6.18799e-05
13996000,13912000,6620172,487.3396,0.0730836,0.018920898,12.443581,3.196654e-06
14412000,14332000,6620172,487.33813,0.076884836,-0.16625977,12.43384,0.00024701684
14596000,14512000,6620172,487.33707,0.078509465,-0.021820068,12.442492,4.2516976e-06
15004000,14920000,6620172,487.33813,0.08172625,0.034606934,12.444822,1.0692888e-05
15364000,15280000,6620172,487.33966,0.08442074,0.10543823,12.445223,9.925469e-05
15604000,15518000,6620172,487.34085,0.08609793,0.1053772,12.440357,9.917859e-05
15708000,15628000,6620172,487.34186,0.086636744,0.05731201,12.444505,2.9327239e-05
15892000,15808000,6620172,487.34085,0.087876454,-0.11325073,12.45298,0.00011443694
16180000,16096000,6620172,487.342,0.08952653,0.045806885,12.449685,1.8726674e-05
16644000,16562666,6620172,487.34305,0.09198016,0.036895752,12.454277,1.21448375e-05
16876000,16792000,6620172,487.34412,0.09309871,0.09515381,12.448713,8.081377e-05
16996000,16911000,6620172,487.34537,0.09370055,0.047790527,12.4539795,2.037666e-05
17172000,17092000,6620172,487.34378,0.09450353,-0.09188843,12.46192,7.528252e-05
17412000,17332000,6620172,487.34515,0.09560115,0.08685303,12.456631,6.7286324e-05
17652000,17572000,6620172,487.34616,0.096633606,0.04711914,12.451529,1.9812056e-05
18060000,17980000,6620172,487.34503,0.098090954,-0.048950195,12.453292,2.1378744e-05
18244000,18160000,6620172,487.34616,0.09882262,0.082214355,12.461461,6.026759e-05
18652000,18568000,6620172,487.34464,0.1000542,-0.106170654,12.463164,0.00010049354
18948000,18868000,6620172,487.34628,0.100930035,0.114868164,12.459998,0.00011766272
19780000,19696000,6620172,487.34796,0.10308455,0.13476562,12.463918,0.00016190534
20124000,20044000,6620172,487.35007,0.10366054,0.17138672,12.462269,0.00026188747
20364000,20280000,6620172,487.34888,0.10418595,-0.052856445,12.472944,2.488768e-05
20484000,20404000,6620172,487.34647,0.10443435,-0.20852661,12.461675,0.00038770735
20604000,20524000,6620172,487.34756,0.10467514,0.09857178,12.466829,8.659776e-05
20844000,20764000,6620172,487.34863,0.10513376,0.033447266,12.460984,9.97531e-06
20964000,20880000,6620172,487.34656,0.105350874,-0.2692871,12.466051,0.00064633804
21196000,21112000,6620172,487.34528,0.10564324,-0.07748413,12.471534,5.3488835e-05
21900000,21820000,6620172,487.34393,0.10651339,-0.115753174,12.472996,0.00011935828
22020000,21936000,6620172,487.3453,0.106684156,0.10385132,12.461839,9.616109e-05
22308000,22228000,6620172,487.3465,0.10690056,0.072143555,12.4737425,4.636132e-05
22668000,22588000,6620172,487.3476,0.10735714,0.08358765,12.472676,6.224178e-05
22900000,22816000,6620172,487.34918,0.10751031,0.08078003,12.465842,5.816261e-05
23020000,22936000,6620172,487.35043,0.10764922,0.111846924,12.470919,0.000111456946
23196000,23114666,6620172,487.35205,0.10778275,0.076049805,12.473949,5.1516898e-05
23316000,23234666,6620172,487.35306,0.107909374,0.081848145,12.466927,5.9705697e-05
23484000,23404000,6620172,487.3551,0.1078938,0.14709473,12.473687,0.00019273334
23724000,23644000,6620172,487.35672,0.1081357,0.07913208,12.467381,5.5806842e-05
23844000,23764000,6620172,487.35782,0.108250916,0.14907837,12.472455,0.00019798614
24316000,24232000,6620172,487.35635,0.10855813,-0.094940186,12.475796,8.027667e-05
24436000,24350000,6620172,487.3582,0.108660966,0.18746948,12.4644575,0.00031328909
24604000,24520000,6620172,487.35938,0.10861505,0.09613037,12.47101,8.23336e-05
25020000,24937333,6620172,487.36072,0.10888611,0.06491089,12.472038,3.753662e-05
25068000,24988000,6620172,487.3619,0.10873259,0.13616943,12.473693,0.0001651664
25252000,25168000,6620172,487.36075,0.1089405,-0.09567261,12.465249,8.158902e-05
25428000,25348000,6620172,487.3619,0.109006286,0.14425659,12.472396,0.00018538685
25548000,25468000,6620172,487.36075,0.109091945,-0.19171143,12.477592,0.00032728244
25732000,25648000,6620172,487.36185,0.10927953,0.059387207,12.468871,3.1427957e-05
25908000,25828000,6620172,487.36386,0.10932852,0.18814087,12.476191,0.00031524032
26028000,25948000,6620172,487.36545,0.1094022,0.13925171,12.464913,0.00017284996
26268000,26188000,6620172,487.36667,0.10954166,0.047790527,12.474823,2.0342613e-05
26572000,26487000,6620172,487.36783,0.10977004,0.062408447,12.471159,3.4700635e-05
26692000,26608000,6620172,487.36896,0.10983099,0.085357666,12.476248,6.488713e-05
26812000,26728000,6620172,487.37003,0.109889306,0.066223145,12.464916,3.9091985e-05
26932000,26848000,6620172,487.3714,0.10994506,0.05508423,12.469734,2.7036773e-05
26988000,26908000,6620172,487.37256,0.10990548,0.13208008,12.471917,0.00015541713
27108000,27028000,6620172,487.37357,0.10995947,0.07904053,12.477017,5.5634777e-05
27412000,27328000,6620172,487.37503,0.11015157,0.06838989,12.473248,4.166408e-05
27940000,27856000,6620172,487.37738,0.11015692,0.1609497,12.478546,0.00023066085
28116000,28036000,6620172,487.37854,0.11015933,0.024627686,12.469166,5.404647e-06
28572000,28488000,6620172,487.38016,0.10994997,0.07766724,12.470958,5.374442e-05
