timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
3596000,3473268,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
3996000,3873557,0.0,0.0006988526,0.0,0,0,0,0,0,0,0,0,0,0,0
4396000,4273732,0.0007526839,0.00033007818,0.0,1,0,0,0,0,0,0,0,0,0,0
4788000,4673837,3.0107389e-05,0.00021616704,0.00089442724,1,0,0,0,0,0,0,0,0,0,0
5188000,5073901,2.8903092e-05,0.00020752035,0.00085865014,1,0,0,0,0,0,0,0,0,0,0
5596000,5473941,2.7746968e-05,0.0006997079,0.00083938387,1,0,0,0,0,0,0,0,0,0,0
5988000,5873964,2.6637088e-05,7.052324e-05,0.0011830649,1,0,0,0,0,0,0,0,0,0,0
6396000,6273979,2.5571604e-05,0.00056819065,0.0011357423,1,0,0,0,0,0,0,0,0,0,0
6796000,6673987,2.4548739e-05,0.0005531699,0.00065659103,1,0,0,0,0,0,0,0,0,0,0
7196000,7073993,2.3566789e-05,0.00063175114,0.00054511445,1,0,0,0,0,0,0,0,0,0,0
7596000,7473996,2.2624117e-05,8.336501e-06,0.00022748264,1,0,0,0,0,0,0,0,0,0,0
7988000,7873998,2.1719152e-05,0.00019341298,0.00038479947,1,0,0,0,0,0,0,0,0,0,0
8396000,8273999,2.0850386e-05,8.4968444e-05,0.0011297745,1,0,0,0,0,0,0,0,0,0,0
8788000,8673999,2.001637e-05,8.1569706e-05,0.00032800916,1,0,0,0,0,0,0,0,0,0,0
9196000,9074000,1.9215715e-05,0.00022076539,0.0003148888,1,0,0,0,0,0,0,0,0,0,0
9588000,9474000,1.8447086e-05,0.00028855357,0.00067262474,1,0,0,0,0,0,0,0,0,0,0
9996000,9874000,1.7709202e-05,0.00117728,0.00059761154,1,0,0,0,0,0,0,0,0,0,0
10396000,10274000,0.00076968473,0.001227845,0.0003322659,1,0,0,0,0,0,0,0,0,0,0
