timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
3428000,3428000,0,nan,nan,2.1239257e-05,2.8431621e-05,-0.00077686686,-5.255593e-08,1.3669487e-08,0.0,0.0012214874,-0.00018715383,-0.014960865,-0.016224168,-8.759322e-06,2.2782478e-06,0.0014087781,0.050874658,-0.008039656,-0.12280791,-5.7202782e-05,0.0,nan,0.1,14.172738,10.008659,7.0740013,3.1623116,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3436000,3436000,0,nan,nan,2.9938607e-05,2.5686728e-05,-0.00087222754,-5.255593e-08,1.3669487e-08,0.0,0.0012825074,-0.00017930884,-0.01593368,-0.017123457,-8.759322e-06,2.2782478e-06,0.0014087781,-0.010476112,0.014203672,-0.13063382,-5.3839503e-05,0.0,nan,0.10214929,14.142143,10.0,0.001953125,0.001,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3444000,3444000,0,nan,nan,3.825223e-05,2.335827e-05,-0.0009722863,-5.255593e-08,1.3669487e-08,0.0,0.0012964631,-0.00011743308,-0.016915428,-0.018024348,-8.759322e-06,2.2782478e-06,0.0014087781,0.016422708,0.0007942726,-0.13217422,-5.930928e-05,0.0,nan,0.10224428,14.142143,10.0,0.01291335,0.004189447,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3452000,3452000,0,nan,nan,-3.828185e-05,-3.228222e-05,0.0003712514,-5.255593e-08,1.3669487e-08,0.0,0.001100155,-0.0006431091,-0.013341243,-0.018570513,-8.759322e-06,2.2782478e-06,0.0014087781,0.011159921,-0.038105875,-0.08484162,1.6358068,0.0,nan,0.100886144,14.142143,10.0,0.024588006,0.006484639,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3460000,3460000,0,nan,nan,-2.9522102e-05,-3.671716e-05,0.00026306958,-5.255593e-08,1.3669487e-08,0.0,0.0010124365,-0.00038928518,-0.014162304,-0.019210491,-8.759322e-06,2.2782478e-06,0.0014087781,-0.030637033,0.03532112,-0.115619965,1.6358111,0.0,nan,0.100970596,14.142143,10.0,0.03347068,0.008631168,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3468000,3468000,0,nan,nan,-2.1599875e-05,-3.91976e-05,0.00014804472,-5.255593e-08,1.3669487e-08,0.0,0.0010375279,-0.00015147914,-0.015254827,-0.020118067,-8.759322e-06,2.2782478e-06,0.0014087781,0.01943165,0.029836707,-0.14358944,1.6357967,0.0,nan,0.10105323,14.142143,10.0,0.043705486,0.010718797,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3476000,3476000,0,nan,nan,-1.2528909e-05,-4.0052615e-05,2.4748806e-05,-5.255593e-08,1.3669487e-08,0.0,0.0012315328,1.9646204e-06,-0.01644721,-0.021123739,-8.759322e-06,2.2782478e-06,0.0014087781,0.02325831,0.01131065,-0.15116481,1.6357846,0.0,nan,0.10113573,14.142143,10.0,0.054564465,0.012776456,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3484000,3484000,0,nan,nan,-1.9287302e-06,-3.97784e-05,-0.00010614622,-5.255593e-08,1.3669487e-08,0.0,0.0013972683,0.00015277504,-0.017372472,-0.021862162,-8.759322e-06,2.2782478e-06,0.0014087781,0.012856907,0.015035256,-0.11175591,1.6357945,0.0,nan,0.10121734,14.142143,10.0,0.065729454,0.014816692,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3492000,3492000,0,nan,nan,8.855076e-06,-3.820787e-05,-0.00024365116,-5.255593e-08,1.3669487e-08,0.0,0.0012998721,0.00030959636,-0.018394172,-0.02269816,-8.759322e-06,2.2782478e-06,0.0014087781,-0.016791293,0.015144963,-0.13624969,1.6357944,0.0,nan,0.10129628,14.142143,10.0,0.077116884,0.016845932,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3500000,3500000,0,nan,nan,1.830923e-05,-3.508644e-05,-0.00038906874,-5.255593e-08,1.3669487e-08,0.0,0.0011137575,0.0004640361,-0.019590553,-0.023710938,-8.759322e-06,2.2782478e-06,0.0014087781,-0.01862325,0.010023068,-0.15558022,1.6357971,0.0,nan,0.101373374,14.142143,10.0,0.088606745,0.018867623,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
