timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
3596000,3477124,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.0025018388,-0.0009859551,-0.04139516,0.11862898,0.11863357,0.20434281,2.1105122e-06,3.277681e-07,0.00033542837,3,1,0,0
3996000,3877470,0,0,0.0,-0.01,0.01,0.09,0.09,0.20250002,0.002554703,0.009503171,-0.018551828,0.10323341,0.10323615,0.20376262,2.5288352e-06,3.4991717e-05,6.7563e-05,3,1,0,0
4396000,4277680,0,0,0.0,0.01,0.01,0.09,0.09,0.20250002,0.003172689,-0.009657748,-0.024566913,0.09768064,0.0976809,0.20660947,4.121985e-06,3.8194612e-05,0.000116845215,3,1,0,0
4796000,4677806,0,0,0.01,0.0,-0.03,0.09,0.09,0.20250002,-0.0069253827,-0.0018651807,0.014272472,0.09444224,0.09444228,0.20941399,2.0313337e-05,1.4734497e-06,3.8909235e-05,3,1,0,0
5196000,5077883,0,0,0.01,0.0,-0.03,0.09,0.09,0.20250002,-0.009047516,-0.0027278531,0.015887005,0.09296092,0.09296091,0.21087864,3.5222347e-05,3.2018545e-06,4.78753e-05,3,1,0,0
5596000,5477929,0,0,0.0,0.0,-0.03,0.09,0.09,0.20250002,0.0011768515,0.0015644323,0.01801621,0.09201187,0.092011884,0.21111788,6.0208725e-07,1.0639706e-06,6.149812e-05,3,1,0,0
5996000,5877958,0,0,0.0,0.01,-0.02,0.09,0.09,0.20250002,0.000697724,-0.009323085,0.008923408,0.09149872,0.0914987,0.21074452,2.1281993e-07,3.7998314e-05,1.51135055e-05,3,1,0,0
6396000,6277974,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.00042363803,-0.00032312222,-0.029392254,0.091207355,0.09120731,0.21017145,7.870821e-08,4.5789296e-08,0.00016441902,3,1,0,0
6796000,6677985,0,0,0.0,0.0,0.04,0.09,0.09,0.20250002,-0.002882448,0.00034280773,-0.046607964,0.091023535,0.09102352,0.20958647,3.651147e-06,5.1642537e-08,0.00041458826,3,1,0,0
7196000,7077991,0,0,0.0,0.01,0.02,0.09,0.09,0.20250002,-0.0012757555,-0.006004632,-0.024295647,0.09089677,0.09089675,0.20904888,7.1622e-07,1.5866619e-05,0.00011294554,3,1,0,0
7596000,7477995,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.0011360772,0.004884341,-0.022545557,0.09081923,0.09081923,0.20966955,5.684573e-07,1.05073705e-05,9.697206e-05,3,1,0,0
7996000,7877997,0,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.009888441,0.001238703,-0.020571645,0.09074378,0.09074377,0.20915098,4.310214e-05,6.763595e-07,8.093533e-05,3,1,0,0
8396000,8277998,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,-0.0018483555,0.0013705028,0.007800052,0.09120983,0.09120981,0.20874132,1.4982675e-06,8.237175e-07,1.1658604e-05,3,1,0,0
8796000,8677999,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,-0.0007095474,0.0010834655,0.009317109,0.09111392,0.09111391,0.20842722,2.2102333e-07,5.153538e-07,1.665973e-05,3,1,0,0
9196000,9078000,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.0023812612,0.0027947342,0.009966621,0.091034584,0.09103461,0.20821548,2.4915387e-06,3.431899e-06,1.9082834e-05,3,1,0,0
9596000,9478000,0,0,0.0,-0.02,0.0,0.09,0.09,0.20250002,0.003070208,0.02276996,0.00054176897,0.090967275,0.09096731,0.20804745,4.144865e-06,0.00022798126,5.643205e-08,3,1,0,0
9996000,9878000,0,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,0.013639265,0.0029312759,0.0026833713,0.09090856,0.09090859,0.2079109,8.185348e-05,3.7806676e-06,1.3853014e-06,3,1,0,0
10396000,10278000,0,0,-0.01,0.01,0.0,0.09,0.09,0.20250002,0.01004224,-0.0096714925,0.0052357614,0.09085663,0.09085666,0.20779806,4.439812e-05,4.118037e-05,5.276892e-06,3,1,0,0
10796000,10678000,0,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,-0.0017506323,-0.0015002344,0.025813442,0.09081026,0.090810336,0.20770048,1.3499415e-06,9.913863e-07,0.0001283259,3,1,0,0
11196000,11078000,0,0,0.01,-0.02,0.01,0.09,0.09,0.20250002,-0.010575887,0.017012201,-0.0012558643,0.09076778,0.09076782,0.20761444,4.929035e-05,0.00012754078,3.0387002e-07,3,1,0,0
11596000,11478000,0,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.012361212,-0.0035054244,-0.0085311495,0.0907288,0.090728775,0.2075389,6.73654e-05,5.417465e-06,1.4027347e-05,3,1,0,0
11996000,11878000,0,0,0.02,0.01,0.0,0.09,0.09,0.20250002,-0.023342641,-0.01237371,0.014429182,0.09069258,0.09069248,0.20746763,0.00024031906,6.752873e-05,4.014145e-05,3,1,0,0
12396000,12278000,0,0,0.01,0.0,-0.01,0.09,0.09,0.20250002,-0.012759837,-0.0005329819,0.022744687,0.09065895,0.090658836,0.20740096,7.183557e-05,1.2533569e-07,9.9772114e-05,3,1,0,0
12796000,12678000,0,0,0.02,-0.01,0.03,0.09,0.09,0.20250002,-0.019946398,0.01172427,-0.015580138,0.09063687,0.09063678,0.20800392,0.00017558364,6.066346e-05,4.6680023e-05,3,1,0,0
13196000,13078000,0,0,0.01,0.0,0.01,0.09,0.09,0.20250002,-0.009712035,0.003788398,0.0043828543,0.090606116,0.09060602,0.20793699,4.164117e-05,6.3359853e-06,3.6952372e-06,3,1,0,0
13596000,13478000,0,0,-0.03,0.0,-0.02,0.09,0.09,0.20250002,0.031533506,0.0040170792,0.033921603,0.090939514,0.0909393,0.20787321,0.0004373729,7.0978886e-06,0.00022141864,3,1,0,0
