timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
3596000,3477124,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
3996000,3877470,0.0,0.0005981446,0.00040000002,0,0,0,0,0,0,0,0,0,0,0
4396000,4277680,0.0007526839,0.0003260498,1.6000005e-05,1,0,0,0,0,0,0,0,0,0,0
4796000,4677806,3.0107389e-05,0.00011159177,0.0004002948,1,0,0,0,0,0,0,0,0,0,0
5196000,5077883,2.8903092e-05,0.0003085441,0.0007841387,1,0,0,0,0,0,0,0,0,0,0
5596000,5477929,2.7746968e-05,0.0005952746,0.00075277314,1,0,0,0,0,0,0,0,0,0,0
5996000,5877958,2.6637088e-05,7.097528e-05,0.00083253364,1,0,0,0,0,0,0,0,0,0,0
6396000,6277974,2.5571604e-05,0.0007700406,0.0007992323,1,0,0,0,0,0,0,0,0,0,0
6796000,6677985,2.4548739e-05,0.00046315364,0.000767263,1,0,0,0,0,0,0,0,0,0,0
7196000,7077991,2.3566789e-05,0.00054228376,0.0009976337,1,0,0,0,0,0,0,0,0,0,0
7596000,7477995,2.2624117e-05,2.3155822e-05,0.00095772836,1,0,0,0,0,0,0,0,0,0,0
7996000,7877997,2.1719152e-05,0.00017918643,0.0012151706,1,0,0,0,0,0,0,0,0,0,0
8396000,8277998,0.0011121448,0.00012705332,0.0011665637,1,0,0,0,0,0,0,0,0,0,0
8796000,8677999,4.8774444e-05,0.00017710112,0.0011199012,1,0,0,0,0,0,0,0,0,0,0
9196000,9078000,4.6823465e-05,0.00022976325,0.001075105,1,0,0,0,0,0,0,0,0,0,0
9596000,9478000,4.4950524e-05,0.00027991564,0.00086370576,1,0,0,0,0,0,0,0,0,0,0
9996000,9878000,4.3152504e-05,0.0009675716,0.00044976815,1,0,0,0,0,0,0,0,0,0,0
10396000,10278000,0.0007706113,0.0011302847,0.0002154655,1,0,0,0,0,0,0,0,0,0,0
10796000,10678000,3.8798233e-05,0.00048387703,0.00020684689,1,0,0,0,0,0,0,0,0,0,0
11196000,11078000,3.72463e-05,0.0005652299,0.0007175328,1,0,0,0,0,0,0,0,0,0,0
11596000,11478000,3.5756446e-05,0.0010595522,0.0009668453,1,0,0,0,0,0,0,0,0,0,0
11996000,11878000,0.0010799323,0.00071504596,0.0015520664,1,0,0,0,0,0,0,0,0,0,0
12396000,12278000,7.6185686e-05,1.2408476e-05,0.0018884176,1,0,0,0,0,0,0,0,0,0,0
12796000,12678000,7.313825e-05,8.8795874e-05,0.0026630943,1,0,0,0,0,0,0,0,0,0,0
13196000,13078000,7.021272e-05,0.00018290029,0.0029493128,1,0,0,0,0,0,0,0,0,0,0
13596000,13478000,6.740422e-05,0.00057536457,0.0016637293,1,0,0,0,0,0,0,0,0,0,0
13996000,13878000,0.0007454854,0.00065305794,0.0023724295,1,0,0,0,0,0,0,0,0,0,0
14396000,14278000,0.000794713,0.0006269356,0.0022775321,1,0,0,0,0,0,0,0,0,0,0
14796000,14678000,5.9461745e-05,0.00020207788,0.0021709278,1,0,0,0,0,0,0,0,0,0,0
15196000,15078000,5.7083274e-05,0.00039541078,0.002876175,1,0,0,0,0,0,0,0,0,0,0
15596000,15478000,5.4799944e-05,0.001179155,0.0023424237,1,0,0,0,0,0,0,0,0,0,0
15996000,15878000,5.2607942e-05,0.0005678405,0.0022487268,1,0,0,0,0,0,0,0,0,0,0
16396000,16278000,0.00076109334,4.4638582e-05,0.0021836923,1,0,0,0,0,0,0,0,0,0,0
16796000,16678000,5.353701e-05,0.0006440494,0.002072968,1,0,0,0,0,0,0,0,0,0,0
17196000,17078000,5.1395527e-05,0.00041687133,0.0019900494,1,0,0,0,0,0,0,0,0,0,0
17596000,17478000,4.933971e-05,0.00019794813,0.0019104474,1,0,0,0,0,0,0,0,0,0,0
17996000,17878000,4.736612e-05,0.0001900302,0.0014343932,1,0,0,0,0,0,0,0,0,0,0
18396000,18278000,4.5471475e-05,0.00011664331,0.0013770175,1,0,0,0,0,0,0,0,0,0,0
18796000,18678000,0.00073447375,0.0007131739,0.0021213572,1,0,0,0,0,0,0,0,0,0,0
19196000,19078000,6.1446764e-05,0.00038252285,0.0016367275,1,0,0,0,0,0,0,0,0,0,0
19596000,19478000,5.8988888e-05,6.814962e-05,0.002370888,1,0,0,0,0,0,0,0,0,0,0
19996000,19878000,5.6629335e-05,0.00046520395,0.0022760523,1,0,0,0,0,0,0,0,0,0,0
20396000,20278000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
20796000,20678000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21196000,21078000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21596000,21478000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21996000,21878000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
22396000,22278000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
22796000,22678000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
23196000,23078000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
23596000,23478000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
23996000,23878000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
24396000,24278000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
24796000,24678000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
25196000,25078000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
25596000,25478000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
25996000,25878000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
26396000,26278000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
26796000,26678000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
27196000,27078000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
27596000,27478000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
27996000,27878000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
28396000,28278000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
28796000,28678000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
29196000,29078000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
29596000,29478000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
29996000,29878000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
30396000,30278000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
30796000,30678000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
31204000,31082000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
31596000,31478000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
31996000,31878000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
32396000,32278000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
32796000,32678000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
33196000,33078000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
33596000,33478000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
33996000,33878000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
34396000,34278000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
34796000,34678000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
35196000,35078000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
35596000,35478000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
35996000,35878000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
36396000,36278000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
