timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3328000,3324000,1310988,0.0,0.0,0.0,0.15,0.009960121,0.009960121,0.009960038,1310988,0.0,0.0,0.0,0.4,0.039840482,0.039840482,0.039840482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3644000,3564000,1310988,-4.6766516e-05,-0.00045236238,9.488406e-07,0.15,0.0100595765,0.0100630345,0.0036953443,1310988,-0.001205787,0.0018330556,-0.09758096,0.4,0.0406975,0.040700138,0.0044995835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3700000,3620000,1310988,-4.7308775e-05,-0.00045763623,1.1047039e-06,0.15,0.010295481,0.010299034,0.0037507773,1310988,-0.001219844,0.0018544268,-0.09871857,0.4,0.041651953,0.041654646,0.0046051154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3756000,3676000,1310988,-4.7828482e-05,-0.00046266356,1.1168395e-06,0.15,0.010522927,0.010526558,0.0038336392,1310988,-0.0012332445,0.0018747984,-0.09980304,0.4,0.04257212,0.042574875,0.0047068554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3812000,3732000,1310988,-4.8323272e-05,-0.00046744983,1.1283934e-06,0.15,0.010741774,0.010745481,0.0039133686,1310988,-0.0012460025,0.0018941934,-0.10083551,0.4,0.0434575,0.043460313,0.0048047504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3860000,3780000,1310988,-0.00033922188,-0.00054484286,7.181824e-06,0.15,0.009787652,0.00979122,0.0039785756,1310988,-0.0012684787,0.0019375129,-0.10185741,0.4,0.044180095,0.044182964,0.0048518027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3924000,3844000,1310988,-0.00034271326,-0.00055058254,1.0945769e-05,0.15,0.009994563,0.009998302,0.0038383403,1310988,-0.0012818186,0.001957906,-0.10292891,0.4,0.045114506,0.045117434,0.004954424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3988000,3908000,1310988,-0.0003460725,-0.0005559793,1.1053058e-05,0.15,0.010191455,0.010195267,0.0039139558,1310988,-0.0012943828,0.0019770972,-0.10393781,0.4,0.04600326,0.046006247,0.0050520315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4028000,3948000,1310988,-0.00088926835,-0.0016489349,1.6243685e-05,0.15,0.003703578,0.0037052487,0.003955709,1310988,-0.0014077761,0.002041164,-0.10453473,0.4,0.04647328,0.046476267,0.0051104627,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4060000,3980000,1310988,-0.00085374917,-0.0018673115,1.404109e-05,0.15,0.003347513,0.0033490255,0.0039906492,1310988,-0.0014554785,0.0020565712,-0.1055412,0.4,0.046879776,0.046882827,0.0050195153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4140000,4060000,1310988,-0.00086291065,-0.0018866425,2.5146558e-06,0.15,0.003417529,0.003419211,0.0035572709,1310988,-0.001470665,0.0020780086,-0.10664291,0.4,0.04786361,0.047866724,0.0051248632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4220000,4140000,1310988,-0.0008711365,-0.0019046296,2.5386205e-06,0.15,0.003482983,0.0034846973,0.0036254013,1310988,-0.0014846047,0.0020977585,-0.107656434,0.4,0.04878031,0.048783485,0.005223004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4236000,4156000,1310988,-0.0009387367,-0.0030157634,-2.2730026e-06,0.15,0.0011635468,0.0011640048,0.0036372642,1310988,-0.0016294444,0.0021100284,-0.10784729,0.4,0.048917357,0.048920542,0.005241764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4268000,4188000,1310988,-0.00093085226,-0.0031203236,-3.1181414e-06,0.15,0.0011034054,0.0011038309,0.0036627352,1310988,-0.0016865557,0.0021370938,-0.109312795,0.4,0.049256377,0.049259666,0.004988594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4364000,4284000,1310988,-0.00093993545,-0.0031508908,-1.7970807e-06,0.15,0.0011247892,0.0011253221,0.0030059668,1310988,-0.001703053,0.0021580062,-0.1103823,0.4,0.050225396,0.050228745,0.0050867256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4468000,4388000,1310988,-0.00091308926,-0.003729308,-5.3250856e-06,0.15,0.0005742429,0.0005744303,0.003062712,1310988,-0.0018405307,0.0021706237,-0.11142922,0.4,0.051150367,0.051153786,0.005183146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4476000,4396000,1310988,-0.00090033736,-0.0037861115,-5.9882495e-06,0.15,0.00054901175,0.00054918544,0.0030668462,1310988,-0.0019049234,0.0021992014,-0.11302641,0.4,0.051215358,0.051218916,0.0047412985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4596000,4516000,1310988,-0.0009088946,-0.0038219283,-7.63355e-06,0.15,0.0005591248,0.0005593749,0.002372197,1310988,-0.001922791,0.0022198933,-0.1140904,0.4,0.052189656,0.05219328,0.0048313783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4684000,4604000,1310988,-0.0008859506,-0.004367768,-1.049973e-05,0.15,0.0003066994,0.0003067851,0.0024012316,1310988,-0.002181929,0.00226326,-0.11666402,0.4,0.05279492,0.052798748,0.004327444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4828000,4748000,1310988,-0.0008938935,-0.0044058017,-1.9797017e-05,0.15,0.00031181113,0.0003119463,0.0018022935,1310988,-0.0022013164,0.0022832819,-0.11769632,0.4,0.0537228,0.0537267,0.0044032154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4892000,4812000,1310988,-0.0010652462,-0.004825903,-1.6379056e-05,0.15,0.00017494732,0.00017496945,0.0018145782,1310988,-0.0024662963,0.0024143173,-0.11997413,0.4,0.054054406,0.0540586,0.003826272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5068000,4988000,1310988,-0.0013637783,-0.005068972,3.1691845e-05,0.15,0.00010548911,0.00010546638,0.0013530311,1310988,-0.002614039,0.0026154937,-0.12095757,0.4,0.05491308,0.0549174,0.0038883071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5100000,5020000,1310988,-0.0013857392,-0.0050758887,3.240307e-05,0.15,0.00010253982,0.00010251193,0.001356555,1310988,-0.0026673614,0.0026634564,-0.12285103,0.4,0.0550538,0.055058446,0.0033114895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5308000,5228000,1310988,-0.0016075977,-0.0052066613,6.1374165e-05,0.15,6.303971e-05,6.29933e-05,0.0010182768,1310988,-0.0027981272,0.0028633147,-0.12525332,0.4,0.055843662,0.055848673,0.0028327387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5516000,5436000,1310988,-0.0017257087,-0.005337313,7.1507966e-05,0.15,4.0969644e-05,4.0925424e-05,0.00077320915,1310988,-0.0029346498,0.0029914551,-0.12725098,0.4,0.056464568,0.056469858,0.0024130144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5724000,5644000,1310988,-0.0016919632,-0.0054150643,6.638224e-05,0.15,2.8065237e-05,2.803085e-05,0.00059573364,1310988,-0.0030293083,0.0029802718,-0.12897325,0.4,0.056950513,0.056956016,0.0020584015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5932000,5852000,1310988,-0.0016269779,-0.0054752305,7.256156e-05,0.15,2.0110181e-05,2.0084706e-05,0.00046606633,1310988,-0.0031094844,0.0029252896,-0.13044089,0.4,0.05732889,0.05733455,0.0017639094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
6140000,6060000,1310988,-0.0015993187,-0.005519602,7.737352e-05,0.15,1.4956108e-05,1.4935944e-05,0.00037009243,1310988,-0.0031724018,0.002902392,-0.13166143,0.4,0.05762269,0.057628475,0.0015220816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
6348000,6268000,1310988,-0.0015974505,-0.005555485,7.448585e-05,0.15,1.1467557e-05,1.1450844e-05,0.00029802122,1310988,-0.0032268707,0.0029072708,-0.13269699,0.4,0.057850093,0.057855982,0.001323423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
6756000,6676000,1310988,-0.0016064614,-0.005527341,8.172869e-05,0.15,7.305704e-06,7.2920698e-06,0.00020064221,1310988,-0.0031853167,0.0029252488,-0.13369866,0.4,0.0581576,0.058163617,0.0011617276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
7148000,7068000,1310988,-0.0015642684,-0.005436519,8.809218e-05,0.15,4.9619025e-06,4.9509326e-06,0.00014103283,1310988,-0.0030634494,0.0028662453,-0.1346972,0.4,0.058337536,0.058343716,0.000914278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
8148000,8068000,1310988,-0.0013048261,-0.0054404964,6.4542706e-05,0.15,2.658497e-06,2.6558687e-06,6.750477e-05,1310988,-0.0030787867,0.002486608,-0.13543497,0.4,0.058541402,0.05854762,0.00078014424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
9148000,9068000,1310988,-0.0012371704,-0.0054176473,4.42173e-06,0.15,1.4964525e-06,1.4946888e-06,3.74386e-05,1310988,-0.0030326727,0.0023041856,-0.13567473,0.4,0.05859321,0.05859937,0.0007809415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
10148000,10068000,1310988,-0.0011572844,-0.005500142,-3.1583073e-05,0.15,9.720924e-07,9.714842e-07,2.2966202e-05,1310988,-0.003344447,0.0021288302,-0.13551398,0.4,0.0586049,0.05861137,0.00078116776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
