timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
11628000,0.017066468,0.017854055,-6.306972e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
11828000,0.017695751,0.019104887,0.00024034227,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12028000,0.016678277,0.018451901,0.0002641744,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12220000,0.016170286,0.017583566,0.00047393003,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12428000,0.016207503,0.017572146,0.00036348935,0.0,0.0,4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12628000,0.016457655,0.017546091,0.00031888476,0.0,0.0,3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12828000,0.017267507,0.018193195,0.00012366765,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13020000,0.01644474,0.016345933,0.00043035037,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13220000,0.017786283,0.017632298,-4.541208e-05,0.0,0.0,6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13420000,0.016793922,0.017433427,0.0004153418,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13620000,0.018112864,0.017900279,0.000959918,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13828000,0.016451648,0.017891124,-5.880816e-05,0.0,0.0,3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
14028000,0.016246988,0.017559813,0.00040942585,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
14228000,0.016215991,0.016925026,-0.00010165603,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
14428000,0.017593589,0.01795893,0.00045491575,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
14620000,0.016283613,0.016964765,0.00032075078,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
14828000,0.015994983,0.017113205,-0.000121988254,0.0,0.0,3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
15028000,0.015432208,0.016454443,0.00026921678,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
15220000,0.016715132,0.016829206,0.0002823522,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
15428000,0.015707852,0.017519828,0.00037231142,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
15628000,0.016338868,0.016449597,0.00027409405,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
15828000,0.016015997,0.015639331,0.00044413473,0.0,0.0,6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16020000,0.015882563,0.01564903,-0.00018075062,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16228000,0.01629593,0.015275922,0.00033725868,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16428000,0.015449208,0.016197462,0.0006335811,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16620000,0.016365152,0.015244009,-4.0458657e-05,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16828000,0.016805014,0.016670067,7.2257026e-05,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17028000,0.017509533,0.01634384,0.00048648258,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17220000,0.01627413,0.015591727,0.00038313877,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17428000,0.015472481,0.015543875,0.00022023478,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17628000,0.015856331,0.014676652,0.0007789372,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17828000,0.016077317,0.014587987,0.00054540165,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18020000,0.016108397,0.014488073,0.00016049594,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18228000,0.014599246,0.014729516,-6.7978406e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18420000,0.014342746,0.015525092,0.00024910583,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18628000,0.015663035,0.014630028,-0.00020738924,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18828000,0.015253429,0.01463694,-6.658904e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
19028000,0.01550744,0.014020648,0.00011641754,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
19228000,0.015502284,0.016002288,-0.00012930707,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
19428000,0.014542388,0.014544395,0.0005488997,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
19628000,-3.7252903e-09,-1.8626451e-09,3.9744918e-10,0.0,0.0,-1.8626451e-09,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
19828000,-3.7252903e-09,1.8626451e-09,-4.2200554e-10,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20028000,-3.7252903e-09,-1.8626451e-09,2.1245796e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20220000,-5.5879354e-09,-7.450581e-09,-1.5716068e-09,0.0,0.0,-1.4901161e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20428000,4.0978193e-08,-1.4901161e-08,-1.990702e-08,0.0,0.0,-1.4901161e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20628000,1.4901161e-08,0.0,-2.165325e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20820000,7.450581e-09,1.4901161e-08,1.816079e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21028000,7.4505806e-08,1.4901161e-08,-3.4924597e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21220000,1.4901161e-08,0.0,1.0244548e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21420000,1.4901161e-08,-2.9802322e-08,4.004687e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21628000,2.9802322e-08,-2.9802322e-08,-2.8871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21828000,4.4703484e-08,-1.4901161e-08,-4.284084e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22028000,1.4901161e-08,1.4901161e-08,-3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22220000,3.7252903e-08,-1.1175871e-08,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22428000,-2.7008355e-08,8.381903e-09,1.071021e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22628000,-3.8184226e-08,1.3038516e-08,-5.122274e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22820000,6.9849193e-10,3.0733645e-08,-1.7229468e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23028000,-3.7020072e-08,-1.6763806e-08,3.085006e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23228000,1.0652002e-07,-2.7939677e-08,2.3457687e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23428000,5.797483e-08,-1.8626451e-09,1.6982085e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23628000,-6.868504e-08,5.5879354e-09,9.487849e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23828000,-3.0355295e-08,5.122274e-09,2.7615897e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24028000,2.6542693e-08,6.519258e-09,2.4068868e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24220000,-4.656613e-10,-1.0157237e-08,1.1990778e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24420000,4.1909516e-08,1.7695129e-08,-8.96398e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24628000,-4.8428774e-08,-7.916242e-09,-1.9499566e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24828000,-5.5646524e-08,-1.5366822e-08,-1.1466909e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25028000,-1.3504177e-08,6.9849193e-09,-8.6729415e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25220000,2.4680048e-08,-1.5832484e-08,2.0954758e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25420000,-1.4901161e-08,-1.1874363e-08,-1.5163096e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25628000,0.0,-1.8626451e-09,3.5681296e-08,0.0,0.0,-1.1920929e-07,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25828000,-2.3283064e-08,-3.678724e-08,-2.4214387e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26028000,3.9115548e-08,-2.7939677e-08,1.8655555e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26228000,1.7695129e-08,8.381903e-09,3.4924597e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26428000,-2.7939677e-08,1.3969839e-08,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26620000,-8.1025064e-08,-1.0099029e-08,-2.712477e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26828000,-5.5879354e-08,-1.071021e-08,-1.2456439e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
27028000,7.0314854e-08,3.259629e-09,2.8521754e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
27228000,7.9962774e-08,3.213063e-08,1.7695129e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
27428000,-2.6542693e-08,1.1175871e-08,-6.7520887e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
27628000,-3.0733645e-08,4.656613e-10,1.7462298e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
27820000,6.798655e-08,1.7695129e-08,-1.7076673e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
28028000,-4.2375177e-08,-1.4872057e-08,1.8102583e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
28228000,3.3527613e-08,-3.9115548e-08,-2.1362212e-08,0.0,0.0,-1.1920929e-07,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
28428000,-1.9557774e-08,3.3294782e-08,2.2235326e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
28628000,-4.004687e-08,-2.7939677e-08,-7.603376e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
28828000,-5.5879354e-09,-1.21071935e-08,2.3137545e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
29028000,-6.3329935e-08,3.632158e-08,-5.9371814e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
29228000,3.5390258e-08,2.6077032e-08,2.158049e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
29420000,-1.1175871e-08,-2.8871e-08,-1.4406396e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
29620000,-2.3283064e-08,-1.3853423e-08,2.3283064e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
29828000,-1.7695129e-08,-2.8871e-08,1.2576493e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
30028000,-4.656613e-08,-2.7939677e-09,-2.4738256e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
30220000,-5.5879354e-08,-3.7252903e-09,3.6379788e-10,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
30428000,-4.004687e-08,2.3406756e-08,-2.3210305e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
30628000,-4.5169145e-08,-2.3283064e-08,-1.2922101e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
30828000,-3.7252903e-09,-2.1769665e-08,1.2398232e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
31028000,-7.450581e-09,9.313226e-09,4.656613e-10,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
31228000,-1.7229468e-08,-3.1432137e-09,5.1004463e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
31428000,-2.7008355e-08,0.0,3.0428055e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
31628000,-4.4237822e-08,1.3504177e-08,1.8044375e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
31828000,-3.5390258e-08,-1.071021e-08,6.9849193e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32028000,-3.4924597e-08,2.3283064e-09,-1.6298145e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32228000,-1.6356353e-08,1.071021e-08,3.085006e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32428000,1.1269003e-07,3.1723175e-09,-9.138603e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32628000,-1.4610123e-08,3.0267984e-08,-3.760215e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32828000,3.4924597e-08,-7.799827e-09,-9.888026e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33020000,-4.6682544e-08,-1.4202669e-08,2.0227162e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33228000,-4.1909516e-09,-3.1897798e-08,1.4930265e-08,0.0,0.0,-1.1920929e-07,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33420000,5.2939868e-08,-6.2864274e-09,-2.4505425e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33628000,-2.0954758e-08,-9.313226e-09,1.6443664e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33820000,1.169974e-08,2.8871e-08,4.3961336e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34028000,5.5180863e-08,3.4924597e-08,2.0954758e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34220000,1.8568244e-08,2.514571e-08,-3.5506673e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34428000,-5.3900294e-08,4.5867637e-08,2.6033376e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34628000,5.4817065e-08,3.0733645e-08,-3.434252e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34828000,5.9138983e-08,-1.6298145e-08,2.8521754e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
35028000,3.0442607e-08,-2.4680048e-08,1.8218998e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
35228000,-8.381903e-09,-6.519258e-09,-3.198511e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
35428000,1.1641532e-10,3.632158e-08,7.072231e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
