timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
3428000,3428000,-0.18776548,0.18960592,-9.936525
3432000,3432000,-0.18600121,0.19062494,-9.931402
3480000,3480000,-0.21372664,0.17297174,-9.9503975
3524000,3524000,-0.21513322,0.1973634,-9.944662
3580000,3580000,-0.21635798,0.17245114,-9.914639
3628000,3628000,-0.20627666,0.17832857,-9.934414
3680000,3680000,-0.21285719,0.19080098,-9.82201
3728000,3728000,-0.20257735,0.18110377,-9.826972
3780000,3780000,-0.23884226,0.19007343,-9.829215
3824000,3824000,-0.20918998,0.20876326,-9.8159895
3880000,3880000,-0.21838251,0.18752867,-9.817952
3924000,3924000,-0.20634428,0.21295884,-9.812275
3980000,3980000,-0.20202643,0.20215268,-9.806082
4028000,4028000,-0.2053726,0.18217373,-9.804477
4080000,4080000,-0.1858574,0.19759606,-9.837162
4128000,4128000,-0.22664686,0.19677214,-9.8321905
4176000,4176000,-0.21916014,0.19295725,-9.836363
4228000,4228000,-0.22203013,0.18620491,-9.808376
4280000,4280000,-0.20728713,0.18944165,-9.829039
4328000,4328000,-0.21470389,0.21387358,-9.816442
4380000,4380000,-0.216506,0.21128152,-9.813562
4428000,4428000,-0.20213763,0.18309942,-9.82597
4480000,4480000,-0.20888591,0.19075426,-9.827008
4528000,4528000,-0.21492526,0.18880714,-9.807822
4576000,4576000,-0.20811589,0.17900231,-9.816566
4628000,4628000,-0.20483321,0.1822121,-9.8189945
4680000,4680000,-0.22914514,0.19583008,-9.810422
4728000,4728000,-0.21685338,0.20248273,-9.824408
4780000,4780000,-0.19029656,0.2078039,-9.84103
4828000,4828000,-0.242236,0.19034691,-9.834391
4880000,4880000,-0.20212723,0.16654345,-9.832982
4924000,4924000,-0.20600827,0.17744383,-9.801022
4980000,4980000,-0.19224392,0.19809811,-9.804619
5028000,5028000,-0.21070746,0.18175504,-9.8342495
5080000,5080000,-0.20610431,0.17536186,-9.821655
5128000,5128000,-0.19617975,0.21070078,-9.8102255
5180000,5180000,-0.19167219,0.1717502,-9.815612
5228000,5228000,-0.21429461,0.1761922,-9.821876
5280000,5280000,-0.21198018,0.18477847,-9.801126
5328000,5328000,-0.21081634,0.16230461,-9.81784
5380000,5380000,-0.19331414,0.1850039,-9.79783
5428000,5428000,-0.21305497,0.19317165,-9.79586
5480000,5480000,-0.21013412,0.18047947,-9.821398
5528000,5528000,-0.2295037,0.18952776,-9.794648
5580000,5580000,-0.24504425,0.19056883,-9.812999
5628000,5628000,-0.21298932,0.16843334,-9.819036
5680000,5680000,-0.19095638,0.18202409,-9.829876
5728000,5728000,-0.20440005,0.16838196,-9.796425
5780000,5780000,-0.2409111,0.1815107,-9.8030205
5824000,5824000,-0.21523188,0.16034217,-9.8067
5880000,5880000,-0.1836892,0.18437785,-9.795219
5928000,5928000,-0.20724699,0.17843026,-9.801177
5980000,5980000,-0.21545967,0.1810173,-9.810579
6028000,6028000,-0.22649619,0.16513434,-9.820304
6080000,6080000,-0.20556137,0.17550069,-9.819462
6128000,6128000,-0.19033861,0.17827629,-9.832262
6180000,6180000,-0.20582877,0.17638575,-9.802267
6228000,6228000,-0.20048842,0.19152425,-9.829017
6280000,6280000,-0.2027266,0.16210741,-9.811945
6328000,6328000,-0.1930013,0.16940935,-9.815189
6380000,6380000,-0.21328564,0.16574046,-9.814361
6428000,6428000,-0.235437,0.20432149,-9.806461
6480000,6480000,-0.20872836,0.17520766,-9.800054
6528000,6528000,-0.24385715,0.1932563,-9.812604
6580000,6580000,-0.19961187,0.16145185,-9.7843685
6628000,6628000,-0.22565705,0.18978482,-9.794034
6680000,6680000,-0.21072814,0.18517637,-9.814824
6728000,6728000,-0.19914533,0.16547449,-9.817273
6780000,6780000,-0.22098541,0.18356413,-9.799009
6828000,6828000,-0.20874819,0.20797427,-9.83438
6880000,6880000,-0.18862417,0.18736821,-9.795877
6928000,6928000,-0.19407995,0.19213171,-9.799047
6980000,6980000,-0.21352556,0.1907745,-9.787706
7028000,7028000,-0.1959333,0.20815572,-9.808809
7080000,7080000,-0.22988236,0.1860261,-9.848894
7128000,7128000,-0.2032567,0.17357475,-9.80508
7180000,7180000,-0.20170933,0.18437915,-9.79398
7228000,7228000,-0.18997724,0.18284094,-9.812587
7280000,7280000,-0.20789576,0.17399558,-9.790304
7328000,7328000,-0.20818286,0.19766328,-9.814056
7380000,7380000,-0.18527253,0.18240568,-9.827679
7428000,7428000,-0.21069908,0.18414831,-9.798302
7480000,7480000,-0.2060038,0.19223696,-9.800142
7524000,7524000,-0.21256961,0.18415722,-9.777355
7576000,7576000,-0.22018325,0.16361982,-9.815451
7628000,7628000,-0.20166665,0.16168882,-9.799313
7680000,7680000,-0.19998646,0.18822294,-9.7878895
7728000,7728000,-0.22742128,0.20298567,-9.794953
7780000,7780000,-0.19692115,0.17841417,-9.817458
7828000,7828000,-0.20696802,0.15714681,-9.804089
7880000,7880000,-0.22926895,0.16961803,-9.783295
7928000,7928000,-0.2098786,0.18943465,-9.81246
7980000,7980000,-0.19593884,0.19833615,-9.811741
8028000,8028000,-0.21709721,0.1782377,-9.817564
8080000,8080000,-0.1901949,0.17837188,-9.817781
8128000,8128000,-0.21223223,0.17093132,-9.815617
8180000,8180000,-0.21105327,0.17570403,-9.804293
8228000,8228000,-0.21115401,0.18384409,-9.827292
8280000,8280000,-0.20040455,0.17401302,-9.802379
8328000,8328000,-0.20880732,0.17951846,-9.823338
8380000,8380000,-0.19775054,0.19862239,-9.835665
8428000,8428000,-0.19749855,0.18175815,-9.803192
8480000,8480000,-0.19450709,0.19360444,-9.809151
8528000,8528000,-0.21893191,0.14961797,-9.828045
8576000,8576000,-0.18380342,0.16179816,-9.807314
8624000,8624000,-0.2018143,0.16633773,-9.77968
8680000,8680000,-0.20410459,0.16554478,-9.803134
8728000,8728000,-0.17061274,0.18042797,-9.795381
8780000,8780000,-0.19218215,0.1663942,-9.804607
8828000,8828000,-0.19675776,0.17881493,-9.801684
8880000,8880000,-0.19786611,0.16713625,-9.780513
8928000,8928000,-0.19331309,0.17641103,-9.781345
8980000,8980000,-0.16635746,0.16603734,-9.799229
9028000,9028000,-0.19874234,0.18573853,-9.8044405
9080000,9080000,-0.20322019,0.16721918,-9.798819
9128000,9128000,-0.17603844,0.16783911,-9.771871
9180000,9180000,-0.18104336,0.18082692,-9.795029
9224000,9224000,-0.2026033,0.18114273,-9.789599
9280000,9280000,-0.18103224,0.20317262,-9.796392
9328000,9328000,-0.19145606,0.2203387,-9.817442
9380000,9380000,-0.21835916,0.19495453,-9.817119
9428000,9428000,-0.22022553,0.1961009,-9.787473
9480000,9480000,-0.20097813,0.18460822,-9.823046
9528000,9528000,-0.20213422,0.18384382,-9.803405
9580000,9580000,-0.17366713,0.1989882,-9.808949
9628000,9628000,-0.18211772,0.16525619,-9.780598
9680000,9680000,-0.17753585,0.1586371,-9.792367
9728000,9728000,-0.16844355,0.19117369,-9.818142
9780000,9780000,-0.20403343,0.20549756,-9.794355
9828000,9828000,-0.19130516,0.18722935,-9.814506
9880000,9880000,-0.2069274,0.1778326,-9.783533
9928000,9928000,-0.1740882,0.15107521,-9.757193
9980000,9980000,-0.16699894,0.17098095,-9.805288
10024000,10024000,-0.2241954,0.16257213,-9.808218
10080000,10080000,-0.22548725,0.18502596,-9.786909
10128000,10128000,-0.20195565,0.16805312,-9.801241
10180000,10180000,-0.20458405,0.1842107,-9.787764
