timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
3596000,3477124,0,0,0.0,0.0,1.0,1.0,0.00011575423,-0.00014387963,101.00002,101.00002,5.30655e-12,8.198552e-12,3,1,0,0
3996000,3877470,0,0,0.0,0.0,1.0,1.0,0.00023333168,-0.00014688392,1.0003272,1.0003272,2.1770346e-09,8.627131e-10,3,1,0,0
4396000,4277680,0,0,0.0,0.0,1.0,1.0,0.00042738754,1.5528063e-05,1.0003848,1.0003848,7.3035933e-09,9.6411195e-12,3,1,0,0
4796000,4677806,0,0,0.0,0.0075268387,1.0,1.0,0.0005178699,-0.0076469816,1.0002476,1.0002476,1.0724913e-08,2.3384741e-06,3,1,0,0
5196000,5077883,0,0,0.0,0.0075268387,1.0,1.0,0.00016689893,-0.0079931365,1.0001888,1.0001888,1.1139998e-09,2.555127e-06,3,1,0,0
5596000,5477929,0,0,0.0,0.0075268387,1.0,1.0,0.00021115332,-0.007543065,1.0001479,1.0001479,1.7831652e-09,2.2755767e-06,3,1,0,0
5996000,5877958,0,0,0.0,0.0075268387,1.0,1.0,0.00012756757,-0.007320851,1.0001214,1.0001214,6.508604e-10,2.1435342e-06,3,1,0,0
6396000,6277974,0,0,0.0,0.0075268387,1.0,1.0,9.1947644e-05,-0.0075377245,1.0001036,1.0001036,3.3813974e-10,2.2724562e-06,3,1,0,0
6796000,6677985,0,0,0.0,0.0075268387,1.0,1.0,-0.00036721517,-0.007493586,1.0000908,1.0000908,5.393389e-09,2.2459492e-06,3,1,0,0
7196000,7077991,0,0,0.0,0.0075268387,1.0,1.0,-0.00029657807,-0.0071665244,1.0000812,1.0000812,3.5180565e-09,2.054196e-06,3,1,0,0
7596000,7477995,0,0,0.0,0.0075268387,1.0,1.0,1.5245769e-07,-0.006771238,1.0000741,1.0000741,9.296649e-16,1.8338507e-06,3,1,0,0
7996000,7877997,0,0,0.0,0.0075268387,1.0,1.0,0.00010985688,-0.0070743267,1.0000676,1.0000676,4.8270876e-10,2.0017087e-06,3,1,0,0
8396000,8277998,0,0,-0.011119492,0.0075268387,1.0,1.0,0.010972499,-0.0071041943,1.0001633,1.0001633,4.8150428e-06,2.0184532e-06,3,1,0,0
8796000,8677999,0,0,0.0,0.0075268387,1.0,1.0,-0.00033129405,-0.0073279575,1.0001482,1.0001482,4.38958e-09,2.1476403e-06,3,1,0,0
9196000,9078000,0,0,0.0,0.0075268387,1.0,1.0,0.00028225867,-0.0069824317,1.0001353,1.0001353,3.1863672e-09,1.9499105e-06,3,1,0,0
9596000,9478000,0,0,0.0,0.0075268387,1.0,1.0,0.00075771206,-0.0068294327,1.000124,1.000124,2.2962256e-08,1.8654148e-06,3,1,0,0
9996000,9878000,0,0,0.0,0.0075268387,1.0,1.0,0.000804136,-0.006866413,1.000114,1.000114,2.5862441e-08,1.8856903e-06,3,1,0,0
10396000,10278000,0,0,0.0,0.015053677,1.0,1.0,0.0003746731,-0.014707765,1.000105,1.000105,5.614608e-09,8.651825e-06,3,1,0,0
