timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3428000,3348000,13488881664,0.0006092646,0.014153969,0.0011702278,0,14.172738,10.008659,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3436000,3356000,13488881664,0.00055480294,0.004893209,0.0013911615,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3444000,3364000,13488881664,0.0005052871,0.0047968845,0.0013923572,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3452000,3372000,13488881664,8.5139654e-05,0.0011228634,4.546361e-05,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3460000,3380000,13488881664,0.00013021959,0.0011346058,7.619089e-05,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3468000,3388000,13488881664,0.00017412673,0.001130605,0.00010663686,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3476000,3396000,13488881664,0.00021718528,0.0011823262,0.00013680047,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3484000,3404000,13488881664,0.00025960905,0.0013716237,0.00016644828,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3492000,3412000,13488881664,0.00030154956,0.0018049735,0.00019573144,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3500000,3420000,13488881664,0.00033962575,0.0020593698,0.00022554687,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3508000,3428000,13488881664,0.00037327045,0.0023826205,0.00025658472,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3516000,3436000,13488881664,0.0004037564,0.0023836666,0.00028941358,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3524000,3444000,13488881664,0.00043150331,0.0022934717,0.00032075797,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3532000,3452000,13488881664,0.000390362,0.002139571,0.00021481546,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3540000,3460000,13488881664,0.00038610853,0.0020433923,0.0002171772,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3548000,3468000,13488881664,0.00037960298,0.0019504932,0.00022057831,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3556000,3476000,13488881664,0.00037091787,0.0018607144,0.00022481912,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3564000,3484000,13488881664,0.0003600754,0.0017738852,0.00022975738,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3572000,3492000,13488881664,0.00034710343,0.001690857,0.00023487191,0,14.142142,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3580000,3500000,13488881664,0.00033204176,0.0016107755,0.00024005774,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3588000,3508000,13488881664,0.0003150844,0.0015349683,0.000245395,0,14.142145,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3596000,3516000,13488881664,0.0002968562,0.0014630358,0.00025017248,0,14.142146,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3604000,3524000,13488881664,0.00027709763,0.0013943232,0.00025465133,0,14.142147,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3612000,3532000,13488881664,0.0002559772,0.0013299907,0.00058164913,0,0.014084185,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3620000,3540000,13488881664,0.00023687935,0.0012686148,0.00056412973,0,0.014298603,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3628000,3548000,13488881664,0.00021799906,0.0012107223,0.00054753193,0,0.014960912,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3636000,3556000,13488881664,0.00019944129,0.0011563861,0.000531703,0,0.01606968,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3644000,3564000,13488881664,0.0020924364,0.027661357,0.0026003825,0,0.0140868025,7.071067,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3652000,3572000,13488881665,0.0020785823,0.027580408,0.0027402947,0,0.014086874,7.071067,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3660000,3580000,13488881665,0.0020653734,0.02750073,0.002882011,0,0.01408693,7.071067,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3668000,3588000,13488881683,0.0020598297,0.027422015,0.0030251232,0,0.014087176,7.071067,0.0024266047,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3676000,3596000,13488881683,0.0020481665,0.027344598,0.003169893,0,0.014087884,7.071067,0.0024266047,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3684000,3604000,13488881683,0.0020374209,0.027268028,0.0033161065,0,0.014089388,7.071067,0.0024266047,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3692000,3612000,13488881683,0.0020276245,0.02719241,0.003463762,0,0.014092215,7.071067,0.0024266047,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3700000,3620000,13488881683,0.0020188398,0.02711778,0.0036129232,0,0.014097263,7.071067,0.0024266047,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
3708000,3628000,13488881683,0.0020110016,0.027043562,0.0037633672,0,0.014105788,7.071067,0.0024266047,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,129,1,1,1,1,1,0,0,0,0,0,0,0
