timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
3420000,3420000,6620172,487.39386,11.832727,95606.125,1.1359589,0
3516000,3480000,6620172,487.32346,11.832727,95606.9,1.1359681,0
3540000,3540000,6620172,487.39386,11.832727,95606.15,1.1359593,0
3632000,3598000,6620172,487.39386,11.832727,95606.164,1.1359593,0
3660000,3660000,6620172,487.21545,11.832727,95608.17,1.1359832,0
3756000,3720000,6620172,487.361,11.832727,95606.48,1.1359631,0
3780000,3780000,6620172,487.3563,11.832727,95606.57,1.1359643,0
3876000,3840000,6620172,487.3751,11.832727,95606.336,1.1359614,0
3896000,3896000,6620172,487.192,11.832727,95608.45,1.1359866,0
3972000,3948000,6620172,487.29526,11.832728,95607.24,1.1359723,0
4020000,4008000,6620172,487.38916,11.832727,95606.19,1.1359596,0
4088000,4066666,6620172,487.3845,11.832728,95606.26,1.1359605,0
4136000,4124000,6620172,487.4737,11.832727,95605.22,1.1359482,0
4188000,4174000,6620172,487.34222,11.832727,95606.72,1.135966,0
4260000,4234666,6620172,487.40796,11.832728,95605.98,1.1359571,0
4308000,4296000,6620172,487.4596,11.832727,95605.41,1.1359503,0
4380000,4356000,6620172,487.23422,11.832728,95607.94,1.1359805,0
4428000,4416000,6620172,487.39856,11.832727,95606.08,1.1359584,0
4500000,4476000,6620172,487.4549,11.832728,95605.44,1.1359508,0
4544000,4534000,6620172,487.39856,11.832727,95606.07,1.1359583,0
4596000,4584000,6620172,487.30466,11.832727,95607.16,1.1359712,0
4668000,4644000,6620172,487.3798,11.832728,95606.31,1.135961,0
4716000,4704000,6620172,487.2906,11.832727,95607.3,1.1359729,0
4788000,4764000,6620172,487.34692,11.832728,95606.69,1.1359656,0
4836000,4824000,6620172,487.41733,11.832727,95605.84,1.1359556,0
4908000,4884000,6620172,487.40326,11.832728,95606.0,1.1359575,0
4956000,4944000,6620172,487.2671,11.832727,95607.586,1.1359763,0
5028000,5004000,6620172,487.42203,11.832728,95605.82,1.1359552,0
5076000,5064000,6620172,487.42203,11.832727,95605.81,1.1359552,0
5148000,5124000,6620172,487.31876,11.832728,95606.96,1.1359688,0
5196000,5184000,6620172,487.39386,11.832727,95606.17,1.1359594,0
5268000,5244000,6620172,487.30936,11.832728,95607.1,1.1359705,0
5316000,5304000,6620172,487.3657,11.832727,95606.47,1.135963,0
5388000,5364000,6620172,487.43143,11.832728,95605.72,1.1359541,0
5436000,5424000,6620172,487.2812,11.832727,95607.39,1.1359739,0
5508000,5482666,6620172,487.39386,11.832728,95606.164,1.1359593,0
5556000,5544000,6620172,487.40326,11.832727,95606.016,1.1359577,0
5628000,5602666,6620172,487.40326,11.832728,95606.03,1.1359577,0
5676000,5664000,6620172,487.361,11.832727,95606.53,1.1359637,0
5748000,5724000,6620172,487.24832,11.832728,95607.81,1.135979,0
5796000,5784000,6620172,487.3798,11.832727,95606.29,1.1359609,0
5868000,5844000,6620172,487.43143,11.832728,95605.695,1.1359538,0
5916000,5904000,6620172,487.3798,11.832727,95606.28,1.1359608,0
5988000,5962666,6620172,487.3798,11.832728,95606.27,1.1359607,0
6036000,6022000,6620172,487.33752,11.832727,95606.75,1.1359663,0
6084000,6072000,6620172,487.40326,11.832727,95606.055,1.1359581,0
6156000,6132000,6620172,487.3845,11.832728,95606.21,1.13596,0
6204000,6192000,6620172,487.32812,11.832727,95606.875,1.1359679,0
6276000,6252000,6620172,487.38916,11.832728,95606.19,1.1359596,0
6324000,6312000,6620172,487.29526,11.832727,95607.25,1.1359723,0
6396000,6372000,6620172,487.3751,11.832728,95606.37,1.1359618,0
