timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
4096000,4096000,1310988,-0.0010652645,-0.0037284256,-0.0026631611,11.832727,0,0,0,0,1
5096000,5096000,1310988,0.0015978967,-0.004261058,0.0015978967,11.832727,0,0,0,0,1
6096000,6096000,1310988,0.0005326322,-0.0026631611,-0.0031957934,11.832727,0,0,0,0,1
7096000,7096000,1310988,-0.0053263223,-0.006924219,0.002130529,11.832727,0,0,0,0,1
8096000,8096000,1310988,-0.0005326322,-0.006924219,0.0,11.832727,0,0,0,0,1
9096000,9096000,1310988,0.0031957934,-0.0053263223,0.0,11.832727,0,0,0,0,1
10096000,10096000,1310988,0.0,0.0,0.0015978967,11.832727,0,0,0,0,1
11096000,11096000,1310988,-0.0010652645,-0.0037284256,0.0026631611,11.832727,0,0,0,0,1
12096000,12096000,1310988,0.0,-0.0037284256,-0.0005326322,11.832727,0,0,0,0,1
13096000,13096000,1310988,0.0015978967,-0.0063915867,-0.0031957934,11.832727,0,0,0,0,1
14096000,14096000,1310988,0.0005326322,-0.00479369,0.0005326322,11.832727,0,0,0,0,1
15096000,15096000,1310988,-0.0010652645,-0.00479369,-0.002130529,11.832727,0,0,0,0,1
16096000,16096000,1310988,-0.0026631611,-0.0037284256,0.0,11.832727,0,0,0,0,1
17096000,17096000,1310988,-0.0005326322,-0.0058589545,0.0005326322,11.832727,0,0,0,0,1
18096000,18096000,1310988,-0.0010652645,-0.0031957934,0.0031957934,11.832727,0,0,0,0,1
19096000,19096000,1310988,0.0010652645,-0.0037284256,0.0010652645,11.832727,0,0,0,0,1
20096000,20096000,1310988,0.0,-0.008522116,0.0031957934,11.832727,0,0,0,0,1
21096000,21096000,1310988,-0.004261058,-0.0037284256,0.0015978967,11.832727,0,0,0,0,1
22096000,22096000,1310988,-0.47830373,0.4511395,0.25406557,11.83227,0,0,0,0,1
23096000,23096000,1310988,0.13528858,-0.18535602,-0.023435818,11.830164,0,0,0,0,1
24096000,24096000,1310988,-0.043675844,0.036751624,-0.013315806,11.824823,0,0,0,0,1
25096000,25096000,1310988,-0.07669904,0.08575379,-0.00958738,11.822229,0,0,0,0,1
26096000,26096000,1310988,-0.068176925,0.066046394,-0.0026631611,11.825251,0,0,0,0,1
27096000,27096000,1310988,0.0031957934,-0.04314321,-0.020240024,11.82934,0,0,0,0,1
28096000,28096000,1310988,0.07669904,-0.06924219,-0.011717909,11.831415,0,0,0,0,1
29096000,29096000,1310988,0.053263225,-0.04580637,0.0,11.829889,0,0,0,0,1
30096000,30096000,1310988,0.007989483,0.019707393,0.007456851,11.82464,0,0,0,0,1
31096000,31096000,1310988,0.002130529,-0.029294772,0.00479369,11.81875,0,0,0,0,1
32096000,32096000,1310988,-0.066046394,0.05273059,0.0015978967,11.814905,0,0,0,0,1
33096000,33096000,1310988,0.006924219,-0.0053263223,0.0037284256,11.812555,0,0,0,0,1
34096000,34096000,1310988,-0.0031957934,-0.0063915867,-0.0010652645,11.811487,0,0,0,0,1
35096000,35096000,1310988,0.01438107,-0.01438107,0.0031957934,11.811335,0,0,0,0,1
36096000,36096000,1310988,-0.0005326322,0.0010652645,0.0,11.811701,0,0,0,0,1
37096000,37096000,1310988,-0.007456851,-0.010120012,-0.0010652645,11.812372,0,0,0,0,1
38096000,38096000,1310988,0.0015978967,-0.0058589545,0.0,11.813105,0,0,0,0,1
39096000,39096000,1310988,0.0010652645,-0.002130529,0.002130529,11.813807,0,0,0,0,1
40096000,40096000,1310988,0.00479369,-0.01438107,0.0015978967,11.814356,0,0,0,0,1
41096000,41096000,1310988,-0.010120012,0.0,-0.0010652645,11.814783,0,0,0,0,1
42096000,42096000,1310988,0.0053263223,-0.010120012,-0.002130529,11.815058,0,0,0,0,1
43096000,43096000,1310988,-0.0037284256,-0.002130529,0.0015978967,11.815241,0,0,0,0,1
44096000,44096000,1310988,0.002130529,-0.011185277,-0.002130529,11.815393,0,0,0,0,1
45096000,45096000,1310988,0.00479369,-0.009054748,-0.0031957934,11.815546,0,0,0,0,1
46096000,46096000,1310988,0.0010652645,-0.0031957934,-0.0005326322,11.815638,0,0,0,0,1
47096000,47096000,1310988,-0.0063915867,0.0037284256,0.0015978967,11.815699,0,0,0,0,1
48096000,48096000,1310988,-0.0005326322,-0.0005326322,-0.002130529,11.81576,0,0,0,0,1
49096000,49096000,1310988,-0.007456851,-0.0127831735,-0.0005326322,11.81576,0,0,0,0,1
50096000,50096000,1310988,-0.054328486,0.03888215,-0.002130529,11.815638,0,0,0,0,1
51096000,51096000,1310988,0.037284255,-0.041545313,0.00479369,11.814112,0,0,0,0,1
52096000,52096000,1310988,0.037284255,-0.033023197,-0.0005326322,11.811213,0,0,0,0,1
53096000,53096000,1310988,0.041545313,-0.053795855,0.0031957934,11.809534,0,0,0,0,1
54096000,54096000,1310988,-0.025033714,0.009054748,0.0026631611,11.810755,0,0,0,0,1
55096000,55096000,1310988,-0.060720075,0.053795855,0.0031957934,11.815119,0,0,0,0,1
56096000,56096000,1310988,-0.01438107,-0.009054748,0.002130529,11.820673,0,0,0,0,1
57096000,57096000,1310988,-0.0644485,0.07403588,-0.0010652645,11.825403,0,0,0,0,1
58096000,58096000,1310988,0.022370555,-0.027696876,-0.0031957934,11.827356,0,0,0,0,1
59096000,59096000,1310988,0.008522116,-0.02609898,-0.0037284256,11.825922,0,0,0,0,1
60096000,60096000,1310988,0.06551377,-0.049534798,0.0,11.821405,0,0,0,0,1
61096000,61096000,1310988,0.034088463,-0.044208474,0.0026631611,11.816584,0,0,0,0,1
62096000,62096000,1310988,-0.05006743,0.056991648,0.0,11.813807,0,0,0,0,1
63096000,63096000,1310988,-0.010120012,0.0,-0.0010652645,11.81225,0,0,0,0,1
64096000,64096000,1310988,-0.018109497,0.008522116,0.004261058,11.811548,0,0,0,0,1
65096000,65096000,1310988,0.0015978967,-0.017576864,0.002130529,11.811457,0,0,0,0,1
66096000,66096000,1310988,0.0026631611,-0.0053263223,0.0015978967,11.811792,0,0,0,0,1
67096000,67096000,1310988,0.0053263223,-0.004261058,0.0,11.815393,0,0,0,0,1
68096000,68096000,1310988,0.004261058,-0.0005326322,0.0,11.820337,0,0,0,0,1
69096000,69096000,1310988,-0.0058589545,-0.010120012,0.0,11.825678,0,0,0,0,1
70096000,70096000,1310988,-0.0015978967,-0.009054748,0.0,11.8310795,0,0,0,0,1
71096000,71096000,1310988,-0.0053263223,0.010120012,0.0031957934,11.831018,0,0,0,0,1
72096000,72096000,1310988,0.0127831735,-0.0005326322,0.0010652645,11.830957,0,0,0,0,1
73096000,73096000,1310988,-0.0010652645,-0.0058589545,-0.0037284256,11.832727,0,0,0,0,1
74096000,74096000,1310988,0.0026631611,-0.00479369,-0.002130529,11.832727,0,0,0,0,1
