timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
3428000,0.0,0.0,0.0,0.0
3432000,0.0,0.0,0.0,0.0
3628000,0.0,0.0,0.0,0.0
3828000,0.0,0.0,0.0,0.0
4028000,0.0,0.0,0.0,0.0
4228000,0.0,0.0,0.0,0.0
4428000,0.0,0.0,0.0,0.0
4628000,0.0,0.0,0.0,0.0
4828000,0.0,0.0,0.0,0.0
5028000,0.0,0.0,0.0,0.0
5228000,0.0,0.0,0.0,0.0
5428000,0.0,0.0,0.0,0.0
5628000,0.0,0.0,0.0,0.0
5824000,0.0,0.0,0.0,0.0
6028000,0.0,0.0,0.0,0.0
6228000,0.0,0.0,0.0,0.0
6428000,0.0,0.0,0.0,0.0
6628000,0.0,0.0,0.0,0.0
6828000,0.0,0.0,0.0,0.0
7028000,0.0,0.0,0.0,0.0
7228000,0.0,0.0,0.0,0.0
7424000,0.0,0.0,0.0,0.0
7628000,0.0,0.0,0.0,0.0
7828000,0.0,0.0,0.0,0.0
8028000,0.0,0.0,0.0,0.0
8228000,0.0,0.0,0.0,0.0
8428000,0.0,0.0,0.0,0.0
8624000,0.0,0.0,0.0,0.0
8824000,0.0,0.0,0.0,0.0
9028000,0.0,0.0,0.0,0.0
9228000,0.0,0.0,0.0,0.0
9428000,0.0,0.0,0.0,0.0
9628000,0.0,0.0,0.0,0.0
9828000,0.0,0.0,0.0,0.0
10024000,0.0,0.0,0.0,0.0
10228000,0.0,0.0,0.0,0.0
10428000,0.0,0.0,0.0,0.0
10628000,0.0,0.0,0.0,0.0
10828000,0.0,0.0,0.0,0.0
11028000,0.0,0.0,0.0,0.0
11228000,0.0,0.0,0.0,0.0
11428000,0.0,0.0,0.0,0.0
11628000,0.0,0.0,0.0,0.0
11828000,0.0,0.0,0.0,0.0
12028000,0.0,0.0,0.0,0.0
12224000,0.0,0.0,0.0,0.0
12428000,0.0,0.0,0.0,0.0
12628000,0.0,0.0,0.0,0.0
12828000,0.0,0.0,0.0,0.0
13028000,0.0,0.0,0.0,0.0
13224000,0.0,0.0,0.0,0.0
13424000,0.0,0.0,0.0,0.0
13628000,0.0,0.0,0.0,0.0
13828000,0.0,0.0,0.0,0.0
14028000,0.0,0.0,0.0,0.0
14228000,0.0,0.0,0.0,0.0
14428000,0.0,0.0,0.0,0.0
14624000,0.0,0.0,0.0,0.0
14828000,0.0,0.0,0.0,0.0
15028000,0.0,0.0,0.0,0.0
15224000,0.0,0.0,0.0,0.0
15428000,0.0,0.0,0.0,0.0
15628000,0.0,0.0,0.0,0.0
15828000,0.0,0.0,0.0,0.0
16024000,0.0,0.0,0.0,0.0
16228000,0.0,0.0,0.0,0.0
16428000,0.0,0.0,0.0,0.0
16628000,0.0,0.0,0.0,0.0
16828000,0.0,0.0,0.0,0.0
17028000,0.0,0.0,0.0,0.0
17224000,0.0,0.0,0.0,0.0
17428000,0.0,0.0,0.0,0.0
17628000,0.0,0.0,0.0,0.0
17828000,0.0,0.0,0.0,0.0
18024000,0.0,0.0,0.0,0.0
18228000,0.0,0.0,0.0,0.0
18424000,0.0,0.0,0.0,0.0
18628000,0.0,0.0,0.0,0.0
18828000,0.0,0.0,0.0,0.0
19028000,0.0,0.0,0.0,0.0
19228000,0.0,0.0,0.0,0.0
19428000,0.0,0.0,0.0,0.0
19628000,0.0,0.0,0.0,0.0
19828000,0.0,0.0,0.0,0.0
20028000,0.0,0.0,0.0,0.0
20224000,-0.00016316125,0.0007239082,2.2681365e-06,0.0
20428000,-0.006078271,0.01612592,0.000106496605,0.0
20628000,-0.016412387,0.03518166,0.000275802,0.0
20824000,-0.03193754,0.058826152,0.00052908727,0.0
21028000,-0.051262647,0.08611181,0.0008696006,0.0
21224000,-0.07444179,0.11647546,0.0013091466,0.0
21424000,-0.099607706,0.14863096,0.0018040962,0.0
21628000,-0.12856688,0.18233193,0.0023727664,0.0
21828000,-0.14934425,0.19701408,0.0013036564,0.0
22028000,-0.14916982,0.19009861,-0.0024784966,0.0
22224000,-0.119989835,0.15393291,-0.007812114,0.0
22428000,-0.07840465,0.10550374,-0.009711365,0.0
22628000,-0.061608292,0.08650365,-0.008559615,0.0
22824000,-0.050909363,0.07332248,-0.007373914,0.0
23028000,-0.039003704,0.05652864,-0.0065170294,0.0
23228000,-0.031198477,0.04648621,-0.005859926,0.0
23428000,-0.024087494,0.03719885,-0.0052963025,0.0
23628000,-0.019101204,0.030429909,-0.0048099784,0.0
23828000,-0.014840421,0.024584832,-0.0043756464,0.0
24028000,-0.011165949,0.019559305,-0.00397028,0.0
24224000,-0.008851907,0.01604292,-0.0036373567,0.0
24424000,-0.0056637633,0.012033148,-0.0033055563,0.0
24628000,-0.004883254,0.010563698,-0.0030125636,0.0
24828000,-0.0020151401,0.0072508235,-0.0027459757,0.0
25028000,-0.0021768652,0.0071817944,-0.0025352743,0.0
25224000,0.0004707026,0.0039986237,-0.0023684104,0.0
25424000,-0.0005525077,0.0049482356,-0.002142187,0.0
25628000,0.0022425016,0.0018237187,-0.0019635945,0.0
25828000,-0.0006750274,0.0050997357,-0.0017681349,0.0
26028000,0.0033131714,0.0008979527,-0.0016533093,0.0
26228000,-4.5680783e-05,0.004456702,-0.0015621269,0.0
26428000,0.004208887,-0.00016206488,-0.0016655013,0.0
26624000,0.001174068,0.002613975,-0.0016000895,0.0
26828000,0.003222126,0.00081171293,-0.0015315152,0.0
27028000,0.0012804599,0.002390397,-0.0013992768,0.0
27228000,0.0015203594,0.0029216446,-0.0012991761,0.0
27428000,0.0005620102,0.003502067,-0.0012156438,0.0
27628000,-0.0007619424,0.0054783653,-0.0010809778,0.0
27824000,-0.00065367913,0.005229119,-0.0009835651,0.0
28028000,-0.0027657966,0.0075247986,-0.0008372423,0.0
28228000,-0.0015886566,0.006216476,-0.0007131078,0.0
28428000,-0.0036679895,0.008751337,-0.00059056666,0.0
28628000,-0.0020928255,0.0066089737,-0.0005178236,0.0
28828000,-0.004233236,0.009276637,-0.00045846132,0.0
29028000,-0.0019099056,0.006798702,-0.00036818188,0.0
29228000,-0.004446703,0.009279602,-0.0003462643,0.0
29424000,-0.0015985287,0.006191032,-0.00031900042,0.0
29624000,-0.0043271817,0.008892086,-0.0003312092,0.0
29828000,-0.0013329682,0.005691047,-0.00032489919,0.0
30028000,-0.0037035702,0.0081059225,-0.0003415091,0.0
30224000,0.0010767716,0.0029470597,-0.00033829478,0.0
30428000,-0.002868015,0.007498935,-0.000359275,0.0
30628000,-0.00026539445,0.0047475393,-0.0003419549,0.0
30828000,-0.0025082931,0.0067834184,-0.00036367695,0.0
31028000,-0.00016572686,0.004399307,-0.0003563404,0.0
31228000,-0.002008104,0.0062720147,-0.0003825397,0.0
31428000,0.0003065727,0.0039525325,-0.0003518097,0.0
31628000,-0.0010174811,0.0051295194,-0.00035497153,0.0
31828000,0.00061758794,0.0033362536,-0.0003460234,0.0
32028000,-0.0002334171,0.0044192662,-0.00035190204,0.0
32228000,0.0011887747,0.0029207284,-0.0003306668,0.0
32428000,0.00044517947,0.0037503836,-0.00030019117,0.0
32628000,0.0015891654,0.0025348738,-0.00027922844,0.0
32828000,0.0007673402,0.0033856966,-0.0002807446,0.0
33024000,0.0017212508,0.0025418785,-0.00026330905,0.0
33228000,0.0009156965,0.0032203,-0.0002526222,0.0
33424000,0.0014946047,0.002562062,-0.00022444561,0.0
33628000,0.0008725692,0.0033481845,-0.00020743272,0.0
33824000,0.0013636757,0.0028120137,-0.00019582518,0.0
34028000,0.0007912525,0.0034469047,-0.00016153707,0.0
34228000,0.0011814326,0.003011408,-0.00013911078,0.0
34428000,0.0006063232,0.003668931,-0.00013270958,0.0
34628000,0.00083181716,0.0034961957,-8.905479e-05,0.0
34828000,0.00040495212,0.0037820688,-7.9072655e-05,0.0
35028000,0.00066695496,0.003633239,-7.0643495e-05,0.0
35228000,0.00022007867,0.0040383767,-8.0234386e-05,0.0
35428000,0.0005021571,0.0038024008,-6.696893e-05,0.0
35628000,0.00015000926,0.0040780334,-5.093614e-05,0.0
35828000,0.0003439568,0.0039445097,-5.865539e-05,0.0
36024000,0.00016862864,0.004060945,-5.320127e-05,0.0
36228000,0.00034330843,0.004067964,-4.4291784e-05,0.0
36424000,0.00010349756,0.0039697364,-2.515045e-05,0.0
36628000,0.00016776103,0.004147287,-4.2920285e-05,0.0
36828000,0.00017860072,0.0040249713,-4.2013857e-05,0.0
37024000,8.288221e-05,0.003983439,-4.8432557e-05,0.0
37228000,0.00020194058,0.0039815838,-3.4039913e-05,0.0
37428000,9.1179354e-05,0.0041770446,-1.627049e-05,0.0
37628000,0.00019746578,0.004018981,-1.0574688e-05,0.0
37824000,0.000116921256,0.0042499052,-1.4624032e-05,0.0
38028000,0.00030982617,0.003977768,-1.6862465e-05,0.0
38228000,0.00011321544,0.0043272823,-1.3652744e-05,0.0
38428000,0.00026425306,0.003960139,-9.093798e-06,0.0
38628000,6.783982e-05,0.0042409645,-1.831087e-05,0.0
38828000,0.00025148198,0.003924558,-7.662655e-06,0.0
39024000,-1.13315455e-05,0.004292243,-1.0233052e-05,0.0
39228000,0.00014192333,0.004056133,-1.0564543e-06,0.0
39424000,-0.00011179402,0.00431545,-9.867609e-06,0.0
39628000,0.00016929196,0.004079698,-1.7971892e-05,0.0
39828000,-0.00010429627,0.0045633074,-2.5669586e-05,0.0
40028000,0.00019285985,0.0041356264,-1.7413482e-05,0.0
40228000,-0.00011710482,0.0043700426,-1.7777222e-05,0.0
40424000,0.00015830138,0.004125232,-2.5942998e-05,0.0
40628000,-0.00012225413,0.0045034722,-2.200575e-05,0.0
40828000,0.00018355313,0.004159203,-1.9768098e-05,0.0
41028000,-3.996077e-05,0.0044909264,-2.345885e-05,0.0
41224000,0.00025285434,0.0041496945,-2.5164933e-05,0.0
41424000,-0.00020560388,0.004531242,-2.6158901e-05,0.0
41628000,0.00020516608,0.0042035473,-1.9648192e-05,0.0
41824000,-0.00015955402,0.0044174697,-2.2307122e-05,0.0
42028000,0.00014160288,0.004249392,-2.4708177e-05,0.0
42228000,-9.4037605e-05,0.0046469066,-1.4237908e-05,0.0
42428000,7.934309e-05,0.004195407,-8.912744e-06,0.0
42628000,-0.00016587532,0.0043354696,-1.4509909e-05,0.0
42824000,2.4101697e-05,0.0042465692,-1.747094e-05,0.0
43024000,-0.0002029517,0.004518591,-6.8285735e-06,0.0
43228000,-1.2532064e-05,0.0042452035,-4.115854e-06,0.0
43428000,-0.00017864654,0.004505086,-1.7294384e-05,0.0
43628000,-1.9868405e-05,0.004306143,-1.6977026e-05,0.0
43828000,-0.00015801967,0.0043985504,-8.579719e-06,0.0
44024000,-0.00015650365,0.004232023,-1.4481782e-05,0.0
44228000,-0.0002092174,0.0043685655,-6.3622156e-06,0.0
44428000,-8.857263e-05,0.0042827856,-1.3121917e-07,0.0
44628000,-0.0002081753,0.0045311395,-2.523685e-06,0.0
44828000,-8.4415886e-05,0.004296516,-4.7431604e-06,0.0
45028000,-0.00011956061,0.004429974,1.0463316e-06,0.0
45228000,-0.00011337877,0.0043317447,-1.8250563e-05,0.0
45428000,-0.00016295839,0.004408529,-1.7579885e-05,0.0
45628000,-4.5534387e-05,0.0042821816,-2.4734785e-05,0.0
45824000,-3.843518e-05,0.004455244,-2.8700808e-05,0.0
46028000,3.8113438e-05,0.004366283,-2.362381e-05,0.0
46228000,-6.56296e-05,0.004489051,-1.802221e-05,0.0
46428000,2.0521094e-05,0.004287743,8.628314e-07,0.0
46624000,-5.6405815e-06,0.0043194573,-9.770524e-07,0.0
46828000,7.511752e-05,0.004240268,2.9632379e-06,0.0
47028000,-2.8375242e-05,0.0044795163,-9.843438e-06,0.0
47228000,6.20216e-05,0.0042355075,-2.485364e-05,0.0
47428000,-2.7699647e-05,0.0043408093,-2.9766818e-05,0.0
47628000,4.9604692e-05,0.004261111,-1.6392627e-05,0.0
47828000,3.652375e-05,0.0043312125,-2.6318521e-05,0.0
48028000,6.841978e-05,0.004289911,-3.171741e-05,0.0
48228000,-6.3965796e-05,0.0043301196,-2.7842054e-05,0.0
48428000,5.7546687e-05,0.004285467,-2.2678898e-05,0.0
48628000,6.4212014e-05,0.004295313,-1.5265101e-05,0.0
48824000,1.1325811e-05,0.0042610904,-2.1753589e-05,0.0
49028000,-6.610507e-05,0.004224013,-2.0082036e-05,0.0
49228000,1.4742393e-05,0.004317718,-3.0321495e-05,0.0
49424000,3.5177538e-05,0.0044320486,-2.786107e-05,0.0
49628000,-5.382898e-05,0.004202318,-1.0755601e-05,0.0
49828000,-0.00015596747,0.0043113804,-4.722876e-06,0.0
50028000,-0.00016022066,0.0043270346,-6.369537e-06,0.0
50224000,-0.0016705414,0.0059852893,-1.5880119e-08,0.0
50428000,-0.00062640716,0.0046213646,-1.2616758e-05,0.0
50628000,-7.093152e-05,0.004053388,-2.9738558e-05,0.0
50824000,-0.00037863693,0.0045133373,-2.3250383e-05,0.0
51028000,0.0004617953,0.00362921,-4.1106214e-05,0.0
51228000,-0.0005348002,0.004767408,-5.0132126e-05,0.0
51428000,0.00046236915,0.0036762818,-8.615796e-05,0.0
51624000,-0.000885534,0.0052774977,-6.400155e-05,0.0
51828000,0.0001767186,0.0040630396,-6.247542e-05,0.0
52028000,-0.0011880187,0.005757271,-4.5593246e-05,0.0
52228000,-1.140239e-05,0.0044682133,-1.5987502e-05,0.0
52428000,-0.001406281,0.005983988,-1.0070316e-05,0.0
52624000,-0.00016801443,0.004597246,9.656982e-07,0.0
52824000,-0.0013580743,0.005799361,9.386712e-06,0.0
53028000,-0.00022823295,0.0045527667,2.9326538e-06,0.0
53228000,-0.00095331116,0.005334641,6.200713e-06,0.0
53428000,1.1046551e-05,0.0044388045,1.785577e-05,0.0
53628000,-0.0005077246,0.0045509012,2.040159e-05,0.0
53828000,0.00020996759,0.0040730885,5.5631294e-06,0.0
54028000,0.00029003154,0.0036856132,1.8195735e-05,0.0
54228000,0.0005721556,0.003670898,-4.5325864e-06,0.0
54428000,0.0012187794,0.002811864,-2.2123562e-05,0.0
54628000,0.0009010895,0.0034410274,-3.8064725e-05,0.0
54828000,0.0021491265,0.0018980704,-5.9637405e-05,0.0
55028000,0.0012818779,0.0029941355,-8.233902e-05,0.0
55228000,0.002912937,0.0011461612,-0.000107698455,0.0
55428000,0.0015726691,0.0027696006,-0.00015232226,0.0
55628000,0.0034982376,0.0006055113,-0.00019208775,0.0
55828000,0.001592519,0.0027636732,-0.00020277998,0.0
56028000,0.0037084166,0.00046384535,-0.00022043711,0.0
56228000,0.0014702126,0.0028978747,-0.00021885155,0.0
56428000,0.0037254074,0.00040136487,-0.00025049935,0.0
56624000,0.0013034688,0.0030824863,-0.0002558693,0.0
56824000,0.0035242396,0.0007019783,-0.00030435217,0.0
57028000,0.0010594175,0.0034733722,-0.00030799193,0.0
57228000,0.0029592272,0.0011501238,-0.00033931143,0.0
57424000,0.0005796203,0.003913906,-0.00032106394,0.0
57628000,0.0022868903,0.0018784585,-0.00033928553,0.0
57824000,0.00013601354,0.004182542,-0.00030999383,0.0
58028000,0.0014863333,0.0028080072,-0.00031560045,0.0
58228000,-0.00036368213,0.004813979,-0.00028542025,0.0
58424000,0.0004650178,0.003870602,-0.00028907246,0.0
58624000,-0.000575663,0.005070525,-0.00026609292,0.0
58828000,-0.00047051857,0.0050051506,-0.00024609023,0.0
59028000,-0.0010085733,0.0055246036,-0.00021001538,0.0
59228000,-0.0013417702,0.006045768,-0.00018505771,0.0
59428000,-0.001228418,0.005863637,-0.00016511857,0.0
59628000,-0.0021150508,0.007124434,-0.00012388812,0.0
59828000,-0.0012275174,0.0061033503,-0.00012519454,0.0
60028000,-0.002575017,0.0077685253,-0.00010833207,0.0
60228000,0.00028727663,0.0044339295,-0.00014505388,0.0
60428000,-0.0027150472,0.008059088,-0.00013700282,0.0
60628000,-0.0015632572,0.0065284604,-8.6754146e-05,0.0
60828000,-0.0031357745,0.008332109,-7.159728e-05,0.0
61028000,-0.0017788715,0.0066981404,-6.755087e-05,0.0
61228000,-0.0030751436,0.008008689,-0.000112676535,0.0
61428000,-0.001493886,0.006164797,-0.00011964812,0.0
61628000,-0.0024346546,0.0071239634,-0.00012270139,0.0
61828000,-0.0010317486,0.0052676634,-0.00013078519,0.0
62028000,-0.0015912633,0.0060070343,-0.00013562523,0.0
62228000,-0.0003083728,0.004371037,-0.00014261015,0.0
62424000,-0.00084772834,0.0050522247,-0.0001317289,0.0
62628000,0.0003568555,0.003626915,-0.00015231526,0.0
62828000,-0.00021032344,0.004300833,-0.00013628033,0.0
63028000,0.0007531874,0.003183786,-0.00012721913,0.0
63228000,0.00025810683,0.0038530733,-0.00012334844,0.0
63428000,0.0010064503,0.0029945006,-0.00011418111,0.0
63624000,0.0005252039,0.0035985196,-9.871421e-05,0.0
63824000,0.0011521477,0.002859066,-0.00010406718,0.0
64028000,0.00070049375,0.0034926177,-8.8905574e-05,0.0
64228000,0.0010143525,0.002909201,-0.00011329064,0.0
64428000,0.00074076507,0.003536884,-9.929833e-05,0.0
64628000,0.00094925024,0.0031140642,-9.705516e-05,0.0
64824000,0.00074044656,0.0035845647,-8.542638e-05,0.0
65028000,0.00090813724,0.0032571657,-8.40606e-05,0.0
65228000,0.0007071444,0.003736522,-6.6050954e-05,0.0
65424000,0.0008066628,0.0036498895,-6.0932754e-05,0.0
65624000,0.0004961661,0.0037756087,-4.9847717e-05,0.0
65828000,0.00047879526,0.0035520745,-5.01651e-05,0.0
66028000,0.00040354862,0.0038127056,-4.4408316e-05,0.0
66224000,0.0005158675,0.00397765,-7.8039695e-05,0.0
66428000,0.00020003007,0.0038864878,-4.207164e-05,0.0
66628000,8.1868806e-05,0.0035715408,-3.251164e-05,0.0
66824000,0.0003439106,0.0037155345,-2.3936318e-05,0.0
67028000,0.0002814849,0.0038982898,-1.7113955e-05,0.0
67228000,0.0002937434,0.0041183475,-9.1325455e-06,0.0
67428000,0.00012449163,0.0040227855,-9.9737545e-06,0.0
67628000,0.0003165669,0.0041541206,7.3702194e-07,0.0
67828000,9.2773604e-05,0.004241439,1.4292928e-05,0.0
68028000,0.00031972665,0.0042061103,1.1397718e-06,0.0
68228000,4.8313144e-05,0.0041829986,4.86946e-06,0.0
68428000,0.0002915128,0.0042283507,-6.2237596e-06,0.0
68628000,5.5086097e-05,0.004284969,-8.532853e-06,0.0
68828000,0.00028346098,0.004208781,2.5655406e-06,0.0
69028000,4.8871434e-06,0.004207043,-9.863697e-06,0.0
69228000,0.00028747143,0.004249074,7.985845e-06,0.0
69428000,-9.670467e-05,0.0043332484,1.3879201e-05,0.0
69628000,0.00022440727,0.004252131,1.1610929e-06,0.0
69828000,-1.0616861e-05,0.0042524626,8.670164e-06,0.0
70028000,0.00018220837,0.004191085,3.8689764e-06,0.0
70228000,-0.00012525359,0.004306584,1.8326535e-05,0.0
70428000,-0.0012962527,0.0022905986,2.2143457e-05,0.0
70628000,-0.0010069923,0.0027040567,0.00012515487,0.0
70828000,-0.00042238348,0.0040231384,0.00013846093,0.0
71028000,-0.00060941116,0.0038695375,0.00012548755,0.0
71228000,-0.00023809857,0.0035490878,0.000109378154,0.0
71428000,-0.00040112526,0.0041232673,0.00011355139,0.0
71628000,-0.00020627599,0.003670721,0.00010049553,0.0
71828000,-0.0004918407,0.004062622,9.1723174e-05,0.0
72028000,-0.00012719148,0.0036974072,6.378376e-05,0.0
72228000,-0.0001376004,0.0041077733,5.7312194e-05,0.0
72428000,-0.00022661651,0.0037597776,5.4054668e-05,0.0
72628000,-0.00029358792,0.0041359365,4.9379258e-05,0.0
72828000,-0.004258595,0.010357748,0.00013642448,0.0
73028000,-0.005969204,0.014595851,0.00020244242,0.0
73228000,-0.006263127,0.018140586,0.00027994707,0.0
73428000,-0.0060479157,0.021625573,0.00037268817,0.0
73628000,-0.0053731604,0.025011592,0.00046561364,0.0
73828000,-0.0041798307,0.028689817,0.00057380385,0.0
74028000,-0.002532062,0.032606207,0.0007114434,0.0
74228000,-0.000841845,0.03664232,0.0008472268,0.0
74428000,0.0009782786,0.04070597,0.0009869211,0.0
74628000,0.0027883637,0.044517636,0.0011466007,0.0
74828000,0.00477397,0.047947332,0.0012968557,0.0
