timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
3428000,0,6.390556e-05,7.506919e-05,7.512669e-09,0.0,0.0,0.0
3432000,0,6.3905565e-05,7.506918e-05,7.500026e-09,0.0,0.0,0.0
3440000,0,6.3905594e-05,7.5069176e-05,7.474745e-09,0.0,0.0,0.0
3448000,0,6.390564e-05,7.506916e-05,7.449466e-09,0.0,0.0,0.0
3460000,0,6.3905674e-05,7.506915e-05,7.4115425e-09,0.0,0.0,0.0
3468000,0,6.390571e-05,7.506914e-05,7.386263e-09,0.0,0.0,0.0
3480000,0,6.3905754e-05,7.506912e-05,7.34834e-09,0.0,0.0,0.0
3488000,0,6.390579e-05,7.506911e-05,7.3230604e-09,0.0,0.0,0.0
3500000,0,6.390584e-05,7.5069096e-05,7.2851387e-09,0.0,0.0,0.0
3508000,0,6.390587e-05,7.506908e-05,7.2598576e-09,0.0,0.0,0.0
3520000,0,6.3905914e-05,7.506907e-05,7.221936e-09,0.0,0.0,0.0
3528000,0,6.390595e-05,7.506905e-05,7.196655e-09,0.0,0.0,0.0
3540000,0,6.3905994e-05,7.506904e-05,7.158733e-09,0.0,0.0,0.0
3548000,0,6.390602e-05,7.506903e-05,7.133452e-09,0.0,0.0,0.0
3560000,0,6.3906075e-05,7.506901e-05,7.0955304e-09,0.0,0.0,0.0
3568000,0,6.39061e-05,7.5069e-05,7.0702493e-09,0.0,0.0,0.0
3580000,0,6.3906155e-05,7.506899e-05,7.0323276e-09,0.0,0.0,0.0
3588000,0,6.390618e-05,7.506897e-05,7.007046e-09,0.0,0.0,0.0
3600000,0,6.390623e-05,7.506896e-05,6.969125e-09,0.0,0.0,0.0
3608000,0,6.390626e-05,7.506894e-05,6.9438433e-09,0.0,0.0,0.0
3620000,0,6.390631e-05,7.506893e-05,6.9059225e-09,0.0,0.0,0.0
3628000,0,6.390634e-05,7.506892e-05,6.8806405e-09,0.0,0.0,0.0
3640000,0,6.390639e-05,7.506891e-05,6.8427197e-09,0.0,0.0,0.0
3648000,0,6.390642e-05,7.506889e-05,6.8174377e-09,0.0,0.0,0.0
3660000,0,6.390647e-05,7.506888e-05,6.779517e-09,0.0,0.0,0.0
3668000,0,6.390649e-05,7.506886e-05,6.754235e-09,0.0,0.0,0.0
3680000,0,6.390654e-05,7.506885e-05,6.716314e-09,0.0,0.0,0.0
3688000,0,6.390657e-05,7.506884e-05,6.691032e-09,0.0,0.0,0.0
3700000,0,6.390662e-05,7.506882e-05,6.6531105e-09,0.0,0.0,0.0
3708000,0,6.390665e-05,7.506881e-05,6.627829e-09,0.0,0.0,0.0
3720000,0,6.390669e-05,7.50688e-05,6.5899077e-09,0.0,0.0,0.0
3728000,0,6.390672e-05,7.506878e-05,6.564626e-09,0.0,0.0,0.0
3740000,0,6.390677e-05,7.506877e-05,6.526705e-09,0.0,0.0,0.0
3748000,0,6.39068e-05,7.5068754e-05,6.5014234e-09,0.0,0.0,0.0
3760000,0,6.390685e-05,7.506874e-05,6.463502e-09,0.0,0.0,0.0
3768000,0,6.390688e-05,7.506873e-05,6.4382206e-09,0.0,0.0,0.0
3780000,0,6.390693e-05,7.506871e-05,6.4002994e-09,0.0,0.0,0.0
3788000,0,6.390696e-05,7.50687e-05,6.375018e-09,0.0,0.0,0.0
3800000,0,6.3907006e-05,7.506869e-05,6.337096e-09,0.0,0.0,0.0
3808000,0,6.3907035e-05,7.5068674e-05,6.311815e-09,0.0,0.0,0.0
3820000,0,6.3907086e-05,7.506866e-05,6.2738934e-09,0.0,0.0,0.0
3828000,0,6.3907115e-05,7.5068645e-05,6.2486123e-09,0.0,0.0,0.0
3840000,0,6.390716e-05,7.506863e-05,6.2106906e-09,0.0,0.0,0.0
3848000,0,6.3907195e-05,7.506862e-05,6.1854095e-09,0.0,0.0,0.0
3860000,0,6.390724e-05,7.50686e-05,6.147488e-09,0.0,0.0,0.0
3868000,0,6.3907275e-05,7.5068594e-05,6.1222067e-09,0.0,0.0,0.0
3880000,0,6.390732e-05,7.506858e-05,6.084285e-09,0.0,0.0,0.0
3888000,0,6.390735e-05,7.5068565e-05,6.059004e-09,0.0,0.0,0.0
3900000,0,6.39074e-05,7.506855e-05,6.0210823e-09,0.0,0.0,0.0
3908000,0,6.3907435e-05,7.506854e-05,5.9958025e-09,0.0,0.0,0.0
3920000,0,6.390747e-05,7.506852e-05,5.9578795e-09,0.0,0.0,0.0
3928000,0,6.3907515e-05,7.5068514e-05,5.9325997e-09,0.0,0.0,0.0
3940000,0,6.390755e-05,7.506849e-05,5.8946767e-09,0.0,0.0,0.0
3948000,0,6.3907595e-05,7.5068485e-05,5.869397e-09,0.0,0.0,0.0
3960000,0,6.390763e-05,7.506847e-05,5.831474e-09,0.0,0.0,0.0
3968000,0,6.390767e-05,7.5068456e-05,5.806194e-09,0.0,0.0,0.0
3980000,0,6.390771e-05,7.506844e-05,5.768271e-09,0.0,0.0,0.0
3988000,0,6.390775e-05,7.5068434e-05,5.7429914e-09,0.0,0.0,0.0
4000000,0,6.390779e-05,7.506842e-05,5.7050697e-09,0.0,0.0,0.0
4008000,0,6.390783e-05,7.5068405e-05,5.6797886e-09,0.0,0.0,0.0
4020000,0,6.390787e-05,7.506839e-05,5.641867e-09,0.0,0.0,0.0
4028000,0,6.39079e-05,7.5068376e-05,5.616586e-09,0.0,0.0,0.0
4040000,0,6.390795e-05,7.506836e-05,5.578664e-09,0.0,0.0,0.0
4048000,0,6.390798e-05,7.5068354e-05,5.553383e-09,0.0,0.0,0.0
4060000,0,6.390803e-05,7.506833e-05,5.5154614e-09,0.0,0.0,0.0
4068000,0,6.390806e-05,7.5068325e-05,5.4901803e-09,0.0,0.0,0.0
4080000,0,6.3908104e-05,7.506831e-05,5.4522586e-09,0.0,0.0,0.0
4088000,0,6.390814e-05,7.5068296e-05,5.426977e-09,0.0,0.0,0.0
4100000,0,6.3908185e-05,7.506828e-05,5.389056e-09,0.0,0.0,0.0
4108000,0,6.390821e-05,7.506827e-05,5.363774e-09,0.0,0.0,0.0
4120000,0,6.3908265e-05,7.506825e-05,5.3258526e-09,0.0,0.0,0.0
4128000,0,6.3908294e-05,7.5068245e-05,5.300571e-09,0.0,0.0,0.0
4140000,0,6.3908345e-05,7.506822e-05,5.26265e-09,0.0,0.0,0.0
4148000,0,6.390837e-05,7.5068216e-05,5.2373683e-09,0.0,0.0,0.0
4160000,0,6.390842e-05,7.50682e-05,5.199447e-09,0.0,0.0,0.0
4168000,0,6.390845e-05,7.506819e-05,5.174165e-09,0.0,0.0,0.0
4180000,0,6.39085e-05,7.506817e-05,5.1362443e-09,0.0,0.0,0.0
4188000,0,6.390853e-05,7.506816e-05,5.1109623e-09,0.0,0.0,0.0
4200000,0,6.390857e-05,7.506814e-05,5.0730407e-09,0.0,0.0,0.0
4208000,0,6.39086e-05,7.506813e-05,5.047759e-09,0.0,0.0,0.0
4220000,0,6.390865e-05,7.5068114e-05,5.009838e-09,0.0,0.0,0.0
4228000,0,6.390868e-05,7.506811e-05,4.9845563e-09,0.0,0.0,0.0
4240000,0,6.390873e-05,7.506809e-05,4.946635e-09,0.0,0.0,0.0
4248000,0,6.390876e-05,7.506808e-05,4.9213535e-09,0.0,0.0,0.0
4260000,0,6.390881e-05,7.506806e-05,4.8834323e-09,0.0,0.0,0.0
4268000,0,6.390883e-05,7.506805e-05,4.8581503e-09,0.0,0.0,0.0
4280000,0,6.390888e-05,7.5068034e-05,4.8202295e-09,0.0,0.0,0.0
4288000,0,6.390891e-05,7.506803e-05,4.7949476e-09,0.0,0.0,0.0
4300000,0,6.390896e-05,7.5068005e-05,4.757026e-09,0.0,0.0,0.0
4308000,0,6.390899e-05,7.5068e-05,4.7317448e-09,0.0,0.0,0.0
4320000,0,6.3909036e-05,7.506798e-05,4.693823e-09,0.0,0.0,0.0
4328000,0,6.390907e-05,7.506797e-05,4.668542e-09,0.0,0.0,0.0
4340000,0,6.3909116e-05,7.5067954e-05,4.6306203e-09,0.0,0.0,0.0
4348000,0,6.3909145e-05,7.506794e-05,4.605339e-09,0.0,0.0,0.0
4360000,0,6.3909196e-05,7.5067925e-05,4.5674176e-09,0.0,0.0,0.0
4368000,0,6.3909225e-05,7.506792e-05,4.5421364e-09,0.0,0.0,0.0
4380000,0,6.3909276e-05,7.5067896e-05,4.5042143e-09,0.0,0.0,0.0
4388000,0,6.3909305e-05,7.506789e-05,4.4789332e-09,0.0,0.0,0.0
4400000,0,6.390935e-05,7.5067874e-05,4.4410116e-09,0.0,0.0,0.0
4408000,0,6.390939e-05,7.506786e-05,4.415732e-09,0.0,0.0,0.0
4420000,0,6.390943e-05,7.5067845e-05,4.377809e-09,0.0,0.0,0.0
4428000,0,6.3909465e-05,7.506784e-05,4.352529e-09,0.0,0.0,0.0
4440000,0,6.390951e-05,7.5067815e-05,4.314606e-09,0.0,0.0,0.0
4448000,0,6.3909545e-05,7.506781e-05,4.2893262e-09,0.0,0.0,0.0
4460000,0,6.390959e-05,7.506779e-05,4.2514032e-09,0.0,0.0,0.0
4468000,0,6.3909625e-05,7.506778e-05,4.2261235e-09,0.0,0.0,0.0
4480000,0,6.390966e-05,7.5067765e-05,4.1882e-09,0.0,0.0,0.0
4488000,0,6.3909705e-05,7.506775e-05,4.1629202e-09,0.0,0.0,0.0
4500000,0,6.390975e-05,7.5067735e-05,4.1249986e-09,0.0,0.0,0.0
4508000,0,6.390978e-05,7.506773e-05,4.0997175e-09,0.0,0.0,0.0
4520000,0,6.390983e-05,7.5067706e-05,4.061796e-09,0.0,0.0,0.0
4528000,0,6.390986e-05,7.50677e-05,4.0365147e-09,0.0,0.0,0.0
4540000,0,6.39099e-05,7.5067685e-05,3.998593e-09,0.0,0.0,0.0
4548000,0,6.390994e-05,7.506767e-05,3.9733115e-09,0.0,0.0,0.0
4560000,0,6.390998e-05,7.5067655e-05,3.93539e-09,0.0,0.0,0.0
4568000,0,6.391001e-05,7.506764e-05,3.9101087e-09,0.0,0.0,0.0
4580000,0,6.391006e-05,7.5067626e-05,3.872187e-09,0.0,0.0,0.0
4588000,0,6.391009e-05,7.506762e-05,3.846906e-09,0.0,0.0,0.0
4600000,0,6.391014e-05,7.50676e-05,3.8089842e-09,0.0,0.0,0.0
4608000,0,6.391016e-05,7.506759e-05,3.7837022e-09,0.0,0.0,0.0
4620000,0,6.3910215e-05,7.5067575e-05,3.745781e-09,0.0,0.0,0.0
4628000,0,6.391024e-05,7.506756e-05,3.7204995e-09,0.0,0.0,0.0
4640000,0,6.3910295e-05,7.5067546e-05,3.6825782e-09,0.0,0.0,0.0
4648000,0,6.3910324e-05,7.506753e-05,3.6572965e-09,0.0,0.0,0.0
4660000,0,6.3910375e-05,7.506752e-05,3.6193755e-09,0.0,0.0,0.0
4668000,0,6.3910404e-05,7.506751e-05,3.5940935e-09,0.0,0.0,0.0
4680000,0,6.3910455e-05,7.506749e-05,3.5561725e-09,0.0,0.0,0.0
4688000,0,6.391048e-05,7.506748e-05,3.5308907e-09,0.0,0.0,0.0
4700000,0,6.391053e-05,7.5067466e-05,3.4929688e-09,0.0,0.0,0.0
4708000,0,6.391056e-05,7.506745e-05,3.4676872e-09,0.0,0.0,0.0
4720000,0,6.39106e-05,7.506744e-05,3.429766e-09,0.0,0.0,0.0
4728000,0,6.391063e-05,7.506742e-05,3.4044843e-09,0.0,0.0,0.0
4740000,0,6.391068e-05,7.506741e-05,3.366563e-09,0.0,0.0,0.0
4748000,0,6.391071e-05,7.50674e-05,3.3412813e-09,0.0,0.0,0.0
4760000,0,6.391076e-05,7.506738e-05,3.30336e-09,0.0,0.0,0.0
4768000,0,6.391079e-05,7.506737e-05,3.2780785e-09,0.0,0.0,0.0
4780000,0,6.391084e-05,7.506736e-05,3.2401573e-09,0.0,0.0,0.0
4788000,0,6.391087e-05,7.506734e-05,3.2148755e-09,0.0,0.0,0.0
4800000,0,6.391091e-05,7.506733e-05,3.1769543e-09,0.0,0.0,0.0
4808000,0,6.391094e-05,7.506731e-05,3.1516725e-09,0.0,0.0,0.0
4820000,0,6.391099e-05,7.50673e-05,3.1137508e-09,0.0,0.0,0.0
4828000,0,6.391102e-05,7.506729e-05,3.0884697e-09,0.0,0.0,0.0
4840000,0,6.3911066e-05,7.506727e-05,3.0505478e-09,0.0,0.0,0.0
4848000,0,6.39111e-05,7.506726e-05,3.0252667e-09,0.0,0.0,0.0
4860000,0,6.3911146e-05,7.506725e-05,2.9873448e-09,0.0,0.0,0.0
4868000,0,6.3911175e-05,7.506723e-05,2.9620637e-09,0.0,0.0,0.0
4880000,0,6.3911226e-05,7.506722e-05,2.924142e-09,0.0,0.0,0.0
4888000,0,6.3911255e-05,7.5067204e-05,2.8988607e-09,0.0,0.0,0.0
4900000,0,6.3911306e-05,7.506719e-05,2.860939e-09,0.0,0.0,0.0
4908000,0,6.391134e-05,7.506718e-05,2.835659e-09,0.0,0.0,0.0
4920000,0,6.391138e-05,7.506716e-05,2.797736e-09,0.0,0.0,0.0
4928000,0,6.391142e-05,7.506715e-05,2.7724563e-09,0.0,0.0,0.0
4940000,0,6.391146e-05,7.506714e-05,2.734533e-09,0.0,0.0,0.0
4948000,0,6.3911495e-05,7.5067124e-05,2.7092533e-09,0.0,0.0,0.0
4960000,0,6.391154e-05,7.506711e-05,2.6713303e-09,0.0,0.0,0.0
4968000,0,6.3911575e-05,7.50671e-05,2.6460503e-09,0.0,0.0,0.0
4980000,0,6.391161e-05,7.506708e-05,2.6081273e-09,0.0,0.0,0.0
4988000,0,6.3911655e-05,7.506707e-05,2.5828473e-09,0.0,0.0,0.0
5000000,0,6.39117e-05,7.506706e-05,2.5449256e-09,0.0,0.0,0.0
5008000,0,6.391173e-05,7.5067044e-05,2.5196443e-09,0.0,0.0,0.0
5020000,0,6.391178e-05,7.506703e-05,2.4817226e-09,0.0,0.0,0.0
5028000,0,6.391181e-05,7.5067015e-05,2.4564413e-09,0.0,0.0,0.0
5040000,0,6.391186e-05,7.5067e-05,2.4185196e-09,0.0,0.0,0.0
5048000,0,6.391189e-05,7.5066986e-05,2.3932385e-09,0.0,0.0,0.0
5060000,0,6.391193e-05,7.506697e-05,2.3553166e-09,0.0,0.0,0.0
5068000,0,6.391197e-05,7.5066964e-05,2.3300355e-09,0.0,0.0,0.0
5080000,0,6.391201e-05,7.506694e-05,2.2921136e-09,0.0,0.0,0.0
5088000,0,6.391204e-05,7.5066935e-05,2.2668325e-09,0.0,0.0,0.0
5100000,0,6.391209e-05,7.506692e-05,2.2289108e-09,0.0,0.0,0.0
5108000,0,6.391211e-05,7.5066906e-05,2.2036288e-09,0.0,0.0,0.0
5120000,0,6.3912164e-05,7.506689e-05,2.1657076e-09,0.0,0.0,0.0
5128000,0,6.391219e-05,7.506688e-05,2.1404258e-09,0.0,0.0,0.0
