timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
4008000,3928000,0.9998829,-0.009940097,-0.0116396975,-0.0001247076,0.003964362,-0.0001676461,-0.013377838,0.00039658413,-2.1068628e-05,-0.09771927,-7.117854e-06,-1.7688382e-05,-5.2521912e-08,-7.709223e-06,3.0487777e-06,-0.00091746973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4635542e-07,0.0005511398,0.0005512999,0.00044849023,0.012136673,0.012137472,0.0023884696,0.000428018,0.00042804045,8.2214985,2.691673e-07,2.693178e-07,2.8026e-07,3.7708419e-06,3.7710688e-06,4.045055e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5008000,4928000,0.99989426,-0.009568802,-0.010958945,-7.7803e-05,0.00094165595,-0.0023285141,-0.016742632,0.00014491333,-0.00038065284,-0.0501559,-1.2401544e-05,-4.1687126e-05,5.142952e-07,-1.6670016e-05,7.529642e-06,-0.0009991822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.80881e-08,0.00019257024,0.00019263799,0.0007051023,0.0026716036,0.00267157,0.008130407,0.00015940619,0.00015940535,0.6639847,6.9883144e-09,6.9893216e-09,6.8502395e-08,3.7585494e-06,3.758856e-06,2.2620058e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6008000,5928000,0.9999017,-0.009286712,-0.010503839,-0.00014776624,0.00086952077,0.00012482885,-0.012139689,0.00012459456,7.251464e-05,-0.045873795,-1.3188981e-05,-4.4464607e-05,6.0857167e-07,-2.0598203e-05,8.605026e-06,-0.0010567143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9658066e-08,0.00016418309,0.00016423521,0.00050895405,0.0012275159,0.0012275316,0.007805599,9.76408e-05,9.764103e-05,0.34948376,9.718217e-10,9.712048e-10,1.9334735e-08,3.754164e-06,3.7545308e-06,9.916061e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7008000,6928000,0.99990433,-0.008886703,-0.010602231,-8.3492145e-05,-0.001171725,0.0039958693,-0.00645601,-0.0002585938,0.00032658657,-0.044692487,-1.2607065e-05,-4.3511034e-05,7.1992514e-07,-1.9678133e-05,7.933319e-06,-0.0010766574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6494005e-08,0.00015887347,0.0001589121,0.00044978916,0.0008478093,0.00084777235,0.0076896437,7.2901996e-05,7.290167e-05,0.24646449,3.1919514e-10,3.185201e-10,9.071214e-09,3.7529383e-06,3.753328e-06,5.8829936e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8008000,7928000,0.9999044,-0.009037453,-0.010468889,-0.00034040873,0.0001233992,0.0017862429,-0.0018891245,0.00011205504,0.0007952129,-0.041017093,-1.04640285e-05,-4.3521817e-05,5.1991964e-07,-1.9891257e-05,4.8177703e-06,-0.0010824354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4898663e-08,0.00015803431,0.00015808242,0.00034391758,0.0011925086,0.0011924462,0.0063399468,0.00015390523,0.00015390155,0.18999594,1.7045039e-10,1.7026087e-10,4.326443e-09,3.7526179e-06,3.753008e-06,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9008000,8928000,0.9999077,-0.008876562,-0.010283382,-0.00040022188,0.0023813285,0.0027423361,-0.0005430952,0.00027292653,0.00051284157,-0.06392661,-9.911429e-06,-4.3327476e-05,3.909448e-08,-1.9559093e-05,3.2800604e-06,-0.0010846724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2741256e-08,0.00015665825,0.00015670607,0.00027763634,0.00097562233,0.00097572536,0.005633632,0.00012132819,0.000121331774,0.6369613,9.584882e-11,9.572779e-11,2.3970392e-09,3.752082e-06,3.7524674e-06,5.000011e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10008000,9928000,0.99991167,-0.008910798,-0.009854244,-0.00035575553,0.0016316029,0.0012488435,0.0034160912,0.00063723495,0.000461504,-0.059015613,-9.25995e-06,-4.4006174e-05,-2.4855294e-07,-2.2185259e-05,1.7639543e-06,-0.0010837021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1165332e-08,0.00015590138,0.00015595306,0.00023261782,0.0008310481,0.00083106087,0.005268759,9.8246775e-05,9.8248485e-05,0.17009182,6.2244265e-11,6.220267e-11,1.4700153e-09,3.7517214e-06,3.7521256e-06,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11008000,10928000,0.99991465,-0.008738311,-0.009710704,-0.0003866513,-0.00054370664,-0.002857139,0.008479639,-8.067687e-05,-0.000457743,-0.05712806,-9.299705e-06,-4.4070264e-05,-4.9166266e-07,-2.2896373e-05,2.3156022e-06,-0.001076757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0111754e-08,0.0001555025,0.00015554985,0.00020016087,0.0007222765,0.0007222875,0.005016989,8.079493e-05,8.079532e-05,0.10093166,4.4613143e-11,4.4569435e-11,9.698196e-10,3.7515213e-06,3.751953e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12008000,11928000,0.99991775,-0.008492094,-0.009606543,-0.00042870108,-0.0030352718,0.00030583586,0.012327646,-0.00050987926,-0.00036469713,-0.05596932,-9.788934e-06,-4.3769982e-05,-6.378962e-07,-2.3468825e-05,4.4736134e-06,-0.0010615563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9054257e-08,0.000155337,0.00015538099,0.0001890291,0.0006338575,0.0006338863,0.004846049,6.7179426e-05,6.718048e-05,0.08023309,3.432348e-11,3.4262992e-11,7.239885e-10,3.7514267e-06,3.751824e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
13008000,12928000,0.9999185,-0.008292014,-0.009696085,-0.00037402022,0.00033194118,0.005099205,0.01385371,2.5535268e-05,0.0011690555,-0.056995995,-9.8124465e-06,-4.3525502e-05,-7.931556e-07,-2.326772e-05,5.806286e-06,-0.0010485746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8384012e-08,0.0001553895,0.00015543133,0.00016722456,0.00093118334,0.000931143,0.0053125145,0.0001375007,0.00013750071,0.06510435,2.8957028e-11,2.8907349e-11,5.2278903e-10,3.7512089e-06,3.7515667e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
