timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
3916000,3916000,197388,0.007437077,-0.21325472,0.42517456,11.832727,0
4912000,4912000,197388,0.0021474552,-0.22133459,0.42639428,11.832727,0
5908000,5908000,197388,0.015113272,-0.21213068,0.42134902,11.832727,0
6916000,6916000,197388,0.009257532,-0.21588932,0.4293177,11.832727,0
7908000,7908000,197388,0.012367152,-0.21877249,0.4291214,11.832727,0
8908000,8908000,197388,0.0064872284,-0.21548793,0.42761135,11.832727,0
9916000,9916000,197388,0.013122527,-0.22469096,0.4364668,11.832727,0
10912000,10912000,197388,0.01223504,-0.214551,0.42681608,11.832727,0
11908000,11908000,197388,0.012355498,-0.21512793,0.42886677,11.832727,0
12916000,12916000,197388,0.0047678626,-0.21322723,0.43104422,11.832727,0
13912000,13912000,197388,0.013806623,-0.21075861,0.42913982,11.832727,0
14908000,14908000,197388,0.008351523,-0.2102831,0.43180263,11.832727,0
15916000,15916000,197388,0.015902735,-0.21358599,0.42471892,11.832727,0
16908000,16908000,197388,0.014759345,-0.21332736,0.43071622,11.832727,0
17908000,17908000,197388,0.0075378297,-0.22436807,0.42665845,11.832727,0
18916000,18916000,197388,0.00629638,-0.22247045,0.42705923,11.832727,0
19912000,19912000,197388,0.00032494008,-0.21162844,0.4320612,11.8319645,0
20908000,20908000,197388,0.0179765,-0.22663483,0.4253546,11.828058,0
21916000,21916000,197388,0.004606745,-0.22155556,0.4275209,11.823572,0
22912000,22912000,197388,0.0048187226,-0.2122487,0.43571874,11.819971,0
23908000,23908000,197388,0.0084492285,-0.21312103,0.4301359,11.818628,0
24916000,24916000,197388,0.0029469822,-0.21099555,0.42703354,11.81753,0
25912000,25912000,197388,0.01324193,-0.21466635,0.42315376,11.816797,0
26908000,26908000,197388,0.007921122,-0.21802476,0.42008257,11.81637,0
27916000,27916000,197388,0.012094535,-0.21973948,0.4310964,11.816034,0
28912000,28912000,197388,0.003135304,-0.22066191,0.43073994,11.815729,0
29908000,29908000,197388,0.0061693476,-0.21238828,0.43547025,11.815546,0
30916000,30916000,197388,0.007818426,-0.21405752,0.4237933,11.815363,0
31908000,31908000,197388,0.0072645643,-0.21918415,0.42774528,11.815241,0
32908000,32908000,197388,0.006782018,-0.21804386,0.43528464,11.815119,0
33916000,33916000,197388,0.00026959486,-0.21382874,0.43108147,11.817987,0
34912000,34912000,197388,0.011369898,-0.21723321,0.42603382,11.822474,0
35904000,35904000,197388,0.008323108,-0.21511056,0.4256369,11.827082,0
36916000,36916000,197388,0.008011933,-0.21755987,0.43106475,11.831812,0
37908000,37908000,197388,0.009599993,-0.21381511,0.4337499,11.830317,0
38908000,38908000,197388,0.0041541965,-0.22271182,0.4252595,11.830164,0
39916000,39916000,197388,0.013809145,-0.21530099,0.4310948,11.832727,0
40912000,40912000,197388,0.0043607727,-0.21706559,0.44133747,11.832727,0
41908000,41908000,197388,0.013412484,-0.2172007,0.42697704,11.832727,0
42916000,42916000,197388,0.005843359,-0.21289322,0.42488715,11.832727,0
43912000,43912000,197388,0.0024373557,-0.2101704,0.42808717,11.832727,0
44908000,44908000,197388,0.01803176,-0.21475255,0.4232381,11.832727,0
45916000,45916000,197388,0.0076771257,-0.21750613,0.4342518,11.832727,0
46912000,46912000,197388,0.0056079496,-0.21367553,0.43120182,11.832727,0
