timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
3528000,3448000,0.003691886,-0.0050980616,-0.037832286,0.00020197642,-0.00021440591,488.10428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01422106,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010015403,0.0020292508,0.00025211633,0.0,0.0,0.0,0.0,0.0,0.0
4024000,3944000,0.0019386476,0.0002605619,0.01055311,0.00015083604,9.523462e-06,488.11008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14154749,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021214359,0.021699658,0.000878969,0.0,0.0,0.0,0.0,0.0,0.0
4528000,4448000,0.002694598,-0.010020971,-0.026734905,0.00032425075,-2.326297e-05,-0.00014100224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028723735,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010727861,0.034876734,0.0008661631,0.0,0.0,0.0,0.0,0.0,0.0
5024000,4944000,0.00094165595,-0.0023285141,-0.006742632,0.00014491333,-0.007907491,0.01649449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07938033,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017485825,-0.024800774,-0.00013859956,0.0,0.0,0.0,0.0,0.0,0.0
5528000,5448000,0.011166957,-0.008191418,-0.044048265,0.00018927027,-0.007513175,0.01462521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038720623,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026420668,0.0268986,0.000988856,0.0,0.0,0.0,0.0,0.0,0.0
6032000,5952000,0.0007151669,-0.009204858,0.0072281845,0.00012329833,-0.007318244,0.021297865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010184117,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053424253,-0.020593626,-0.00029464567,0.0,0.0,0.0,0.0,0.0,0.0
6528000,6448000,0.00043795403,-0.00015928657,-0.010773286,9.1626585e-05,-0.0075059645,0.018075611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029341564,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018058416,-0.012023377,-0.000621141,0.0,0.0,0.0,0.0,0.0,0.0
7024000,6944000,0.008828275,0.013995869,0.0035439897,-0.0002585938,-0.0072002523,0.02995351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057568885,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026899913,0.017630486,0.00083006336,0.0,0.0,0.0,0.0,0.0,0.0
7528000,7448000,-0.008855035,0.004658025,-0.053560495,-2.8257027e-06,-0.006869522,0.028734699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394377,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014505643,0.011477347,0.0004925365,0.0,0.0,0.0,0.0,0.0,0.0
8024000,7944000,-0.00948006,0.0027764048,-0.021484237,0.00027899194,-0.0064224694,0.025975235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041867793,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011271195,-0.011459103,-0.0004560944,0.0,0.0,0.0,0.0,0.0,0.0
