timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
3408000,3289097,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.004656586,0.0030060427,-0.037832227,0.10889597,0.10885313,0.20386402,7.964957e-06,3.320545e-06,0.00028082982,0,1,0,0
3808000,3689454,0,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,0.00046716782,0.0021994445,0.010557521,0.103476085,0.10347683,0.20363116,8.436569e-08,1.8700055e-06,2.1894733e-05,0,1,0,0
4208000,4089670,0,0,0.0,0.01,0.01,0.09,0.09,0.20250002,-0.000100842124,-0.007232587,-0.026732417,0.10356691,0.10356656,0.20638531,3.9275614e-09,2.0203554e-05,0.00013850251,0,1,0,0
4608000,4489800,0,0,0.02,0.01,-0.04,0.09,0.09,0.20250002,-0.018383846,-0.009420268,0.021493353,0.09834611,0.09834691,0.2091524,0.00013745975,3.6093235e-05,8.8349785e-05,0,1,0,0
5008000,4885879,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.001301336,-0.0008199536,-0.006739771,0.09379053,0.093791515,0.21062976,7.2223725e-07,2.8673125e-07,8.626418e-06,0,1,0,0
5408000,5289927,0,0,-0.01,0.01,0.03,0.09,0.09,0.20250002,0.0073467814,-0.010099583,-0.044043604,0.092189476,0.09219016,0.2109052,2.3419245e-05,4.4257038e-05,0.0003679073,0,1,0,0
5808000,5689956,0,0,0.0,0.01,-0.02,0.09,0.09,0.20250002,-0.0011200537,-0.010096976,0.0072317757,0.091525935,0.09152636,0.21056804,5.4826876e-07,4.4554996e-05,9.934761e-06,0,1,0,0
6208000,6089974,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,3.2624812e-06,-0.00012465395,-0.010770448,0.09118974,0.09119001,0.21002476,4.6688512e-12,6.8159247e-09,2.2093118e-05,0,1,0,0
6608000,6489984,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.009624163,0.0068849553,0.0021752734,0.09099012,0.09099026,0.20946264,4.0718493e-05,2.0838543e-05,9.036102e-07,0,1,0,0
7008000,6889991,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.006040768,0.008364485,0.003542507,0.090876974,0.0908771,0.2101896,1.6061662e-05,3.079526e-05,2.3881973e-06,0,1,0,0
7408000,7289995,0,0,0.01,0.0,0.049999997,0.09,0.09,0.20250002,-0.014632169,0.0007111159,-0.05356305,0.09077817,0.09077824,0.20956504,9.434003e-05,2.228225e-07,0.00054761046,0,1,0,0
7808000,7689997,0,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.012623534,7.9533376e-05,-0.021486137,0.09128824,0.09128834,0.20905618,6.982437e-05,2.7716824e-09,8.833111e-05,0,1,0,0
8208000,8089998,0,0,0.02,0.0,0.0,0.09,0.09,0.20250002,-0.021044025,-0.0021443013,-0.002958119,0.09116695,0.091167055,0.20866399,0.0001943033,2.0174077e-06,1.6774276e-06,0,1,0,0
8608000,8489999,8528000,0,-0.02,0.0,0.049999997,0.09,0.09,0.20250002,0.019127581,-0.00087618234,-0.051253423,0.09106964,0.09106971,0.20835888,0.00016069652,3.3719024e-07,0.0005043055,0,1,0,0
9016000,8894000,8936000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,-0.022619806,0.0023462018,0.060355745,0.18069898,0.1806991,0.40460712,0.00011326144,1.2185259e-06,0.00036013365,0,1,0,1
9408000,9290000,9328000,0,0.0,-0.02,0.0,0.09,0.09,0.20250002,-0.013811942,0.02306027,0.020300012,0.13606134,0.13606131,0.30273938,5.6083452e-05,0.00015633425,5.4448217e-05,0,1,0,1
9808000,9690000,9728000,0,-0.02,0.01,-0.03,0.09,0.09,0.20250002,0.0073054573,-0.011428015,0.046234146,0.12185678,0.121856764,0.2685603,1.751883e-05,4.286985e-05,0.0003183786,0,1,0,1
10208000,10090000,10128000,0,0.02,0.01,0.0,0.09,0.09,0.20250002,-0.035525493,-0.008338903,0.008865058,0.115556,0.1155563,0.25148508,0.0004368655,2.407045e-05,1.2500028e-05,0,1,0,1
10608000,10490000,10528000,0,0.0,0.0,0.02,0.09,0.09,0.20250002,-0.0076006018,0.0038536745,-0.0113735385,0.1127045,0.11270521,0.24109848,2.0502872e-05,5.270673e-06,2.1461334e-05,0,1,0,1
11008000,10890000,10928000,0,0.01,-0.02,0.01,0.09,0.09,0.20250002,-0.0146760605,0.025163867,0.005524693,0.11178769,0.111788884,0.23421879,7.706993e-05,0.00022657716,5.2126024e-06,0,1,0,1
11408000,11290000,11328000,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.009561292,-0.0013894604,0.0005595479,0.1120784,0.11208035,0.22941402,3.2626554e-05,6.890058e-07,5.459019e-08,0,1,0,1
11808000,11690000,11728000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.004234948,-0.0029831193,0.026816428,0.1130864,0.113088965,0.22605495,6.343746e-06,3.1476106e-06,0.00012724707,0,1,0,1
12216000,12094000,12136000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.003506057,-0.004132757,0.02522321,0.1145741,0.11457698,0.22353204,4.2915235e-06,5.9626914e-06,0.000113846836,0,1,0,1
12608000,12490000,12528000,0,-0.01,0.01,-0.03,0.09,0.09,0.20250002,0.011704011,-0.012546645,0.05584099,0.11570148,0.11570421,0.22161418,4.7357687e-05,5.4420932e-05,0.0005628189,0,1,0,1
13008000,12890000,12928000,0,0.01,0.0,0.01,0.09,0.09,0.20250002,-0.014966719,0.00019143798,0.014762243,0.11679018,0.116792545,0.2202442,7.671969e-05,1.25516575e-08,3.9578583e-05,0,1,0,1
13408000,13290000,13328000,0,-0.03,0.0,-0.02,0.09,0.09,0.20250002,0.026817719,0.0014573082,0.04744551,0.117511764,0.117513806,0.2192503,0.00024480614,7.228928e-07,0.0004106861,0,1,0,1
13808000,13690000,13728000,0,-0.01,0.0,-0.01,0.09,0.09,0.20250002,-0.0015449058,0.0038644779,0.034537345,0.117842734,0.11784438,0.21853933,8.101421e-07,5.0691224e-06,0.0002183274,0,1,0,1
14208000,14090000,14128000,0,0.01,0.0,-0.01,0.09,0.09,0.20250002,-0.020836197,0.003794304,0.03559351,0.11781362,0.117815204,0.2181219,0.00014740134,4.8879065e-06,0.0002323284,0,1,0,1
14608000,14490000,14528000,0,0.01,-0.01,0.0,0.09,0.09,0.20250002,-0.016639866,0.0152417505,0.026046418,0.117505014,0.117506295,0.2177928,9.425475e-05,7.9080346e-05,0.0001245984,0,1,0,1
15008000,14890000,14928000,0,0.02,0.0,-0.02,0.09,0.09,0.20250002,-0.023559026,0.0032145386,0.04451466,0.116996646,0.11699776,0.21758743,0.0001897585,3.5328055e-06,0.00036427748,0,1,0,1
15408000,15290000,15328000,0,-0.01,-0.01,0.0,0.09,0.09,0.20250002,0.01242491,0.014018038,0.024930105,0.11635058,0.11635158,0.21754353,5.3073534e-05,6.7555724e-05,0.000114277835,0,1,0,1
15808000,15690000,15728000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.000291399,0.00049146666,0.03709557,0.11563175,0.11563274,0.21748777,2.937372e-08,8.3554006e-08,0.00025308665,0,1,0,1
16208000,16090000,16128000,0,0.0,0.01,-0.01,0.09,0.09,0.20250002,0.0022185608,-0.007714125,0.03786119,0.114886016,0.11488694,0.21747513,1.7137028e-06,2.0718708e-05,0.00026365678,0,1,0,1
16608000,16490000,16528000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.0051800366,0.004570854,0.041350715,0.1141382,0.114139155,0.21748225,9.40361e-06,7.321836e-06,0.00031448662,0,1,0,1
17008000,16890000,16928000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.006871224,0.0038786768,0.033665333,0.113415755,0.11341669,0.21757023,1.6651555e-05,5.305792e-06,0.00020836576,0,1,0,1
17408000,17290000,17328000,0,0.0,0.0,0.01,0.09,0.09,0.20250002,0.00919651,0.0022518593,0.025538282,0.11273106,0.11273208,0.21758148,3.0009754e-05,1.7992643e-06,0.00011990062,0,1,0,1
17808000,17690000,17728000,0,-0.01,-0.01,-0.049999997,0.09,0.09,0.20250002,0.017321024,0.01099062,0.08416955,0.11209488,0.11209564,0.21758373,0.00010705855,4.3103806e-05,0.0013023977,0,1,0,1
18208000,18090000,18128000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.007640115,0.002324713,0.033674393,0.11149945,0.11150005,0.21765211,2.0940499e-05,1.938758e-06,0.00020839949,0,1,0,1
18608000,18490000,18528000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.011540897,0.0042353654,0.046039715,0.11095495,0.110955566,0.21763343,4.801672e-05,6.4668484e-06,0.0003895827,0,1,0,1
19008000,18890000,18928000,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,0.026087591,0.0028676828,0.037037272,0.11045925,0.11046015,0.2176092,0.00024644833,2.9779444e-06,0.00025215102,0,1,0,1
19408000,19290000,19328000,0,0.01,0.0,-0.02,0.09,0.09,0.20250002,-0.0030896459,0.0036038067,0.017349508,0.11005749,0.110057734,0.21757346,3.4694274e-06,4.7202216e-06,5.5338623e-05,0,1,0,1
19808000,19690000,19728000,0,-0.11,-0.11,-0.25,0.09,0.09,0.20250002,-0.024164677,-0.008250438,0.04302284,0.10989797,0.10990318,0.21752755,0.00021253587,2.477443e-05,0.0003403642,0,1,0,1
20208000,20090000,20128000,0,-0.24,-0.17,-0.59,0.09,0.09,0.20250002,0.065718144,0.0076320767,0.029808223,0.10993573,0.10993806,0.21756053,0.0015714179,2.1193242e-05,0.00016336238,0,1,0,1
20608000,20490000,20528000,0,-0.14999999,-0.14,-0.65,0.09,0.09,0.20250002,0.02916862,0.03105031,0.06255382,0.10945195,0.10945045,0.21750908,0.00031093403,0.00035235,0.0007195986,0,1,0,1
21008000,20890000,20928000,0,-0.06,-0.04,-0.7,0.09,0.09,0.20250002,0.033153437,0.006556224,0.06296003,0.1090825,0.10908531,0.21745123,0.0004030529,1.5761636e-05,0.00072916853,0,1,0,1
21408000,21290000,21328000,0,0.01,0.02,-0.69,0.09,0.09,0.20250002,0.039764173,0.014424287,0.038893342,0.10872851,0.10873709,0.21738662,0.00058170187,7.6536926e-05,0.00027834132,0,1,0,1
21808000,21686000,21728000,0,0.07,0.06,-0.68,0.09,0.09,0.20250002,0.027081646,0.014145512,0.04589635,0.10838481,0.10839545,0.21732491,0.00027067098,7.383908e-05,0.00038770985,0,1,0,1
22208000,22090000,22128000,0,0.099999994,0.08,-0.62,0.09,0.09,0.20250002,0.018291757,0.0059166774,0.028910637,0.108058184,0.10806765,0.2173436,0.00012385489,1.2957466e-05,0.00015382555,0,1,0,1
22608000,22490000,22528000,0,0.11,0.099999994,-0.52,0.09,0.09,0.20250002,0.0071074218,-0.015839934,-0.010089278,0.113339715,0.11334407,0.2172887,1.7827977e-05,8.8545785e-05,1.8738854e-05,0,1,0,1
23008000,22890000,22928000,0,0.12,0.089999996,-0.28,0.09,0.09,0.20250002,-0.019698717,-0.01590313,0.08120036,0.13259397,0.13259077,0.21723658,0.00011706096,7.629779e-05,0.0012140679,0,1,0,1
23408000,23290000,23328000,0,0.08,0.07,-0.19,0.09,0.09,0.20250002,0.00531476,-0.007653419,0.02585107,0.1506275,0.15062068,0.21726902,7.501067e-06,1.5555584e-05,0.00012303233,0,1,0,1
23808000,23690000,23728000,0,0.049999997,0.049999997,-0.22999999,0.09,0.09,0.20250002,0.0021138415,-0.006815199,0.0611223,0.15538372,0.15537962,0.21722521,1.1502686e-06,1.1957021e-05,0.0006879377,0,1,0,1
24208000,24090000,24128000,0,-0.01,-0.01,-0.24,0.09,0.09,0.20250002,0.03911923,0.031965826,0.09879564,0.15103436,0.1510316,0.21718459,0.000405289,0.00027062258,0.0017976558,0,1,0,1
24608000,24490000,24528000,0,-0.01,-0.03,-0.14,0.09,0.09,0.20250002,0.010302135,0.02130794,0.030795015,0.14418195,0.1441806,0.217149,2.9444456e-05,0.000125961,0.00017468796,0,1,0,1
25008000,24890000,24928000,0,0.0,-0.03,-0.089999996,0.09,0.09,0.20250002,0.00048512482,0.017185593,0.009616733,0.13759202,0.13759291,0.21720111,6.841853e-08,8.586041e-05,1.7031505e-05,0,1,0,1
