timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
3704000,3704000,0,nan,nan,0.001885239,0.001221986,-0.0066358596,-3.1109433e-08,4.019123e-09,0.0,0.0059150322,0.005915844,-0.022762781,-0.01819455,-5.1849056e-06,6.6985376e-07,0.0017844737,0.012010175,-0.007197668,-0.043572854,1.6196117,-0.0046821875,nan,0.10656346,0.013124921,5.7735023,0.10414286,0.025052454,inf,inf,inf,inf,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
4200000,4200000,0,nan,nan,0.00057263195,0.0023861448,-0.048996903,-3.1109433e-08,4.019123e-09,0.0,-6.4146196e-05,0.007949932,-0.018625481,-0.048286844,-5.1849056e-06,6.6985376e-07,0.0017844737,0.012059943,0.021515107,0.012235715,1.6219263,-0.0046821875,nan,0.1,0.026123557,1.6517783,0.1595845,0.06171825,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
4704000,4704000,4204000,47.3977508,8.5456073,0.00020929173,0.0015724915,-0.06021846,-3.1109433e-08,4.019123e-09,0.0,0.0032445348,0.0027045591,-0.020799132,-0.040157788,-5.1849056e-06,6.6985376e-07,0.0017844737,0.0054494007,0.015520112,-0.020275822,1.6266551,-0.0046821875,488.03537,0.10976299,0.013649395,0.95334256,0.08146435,0.088156715,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
5200000,5200000,4204000,47.3977508,8.5456073,0.0006408173,-0.0005676042,-0.057872027,-3.1109433e-08,4.019123e-09,0.0,0.0010032781,-0.0013774135,-0.01824942,-0.02017133,-5.1849056e-06,6.6985376e-07,0.0017844737,-0.00198053,-0.02782524,0.030786728,1.62741,-0.0046821875,488.03537,0.11210154,0.017218353,0.7563428,0.07351414,0.09111029,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
5704000,5704000,4204000,47.3977508,8.5456073,-0.0016302417,-0.0010216065,-0.052688472,-3.1109433e-08,4.019123e-09,0.0,-0.004528763,-0.0017958197,-0.015067896,-0.005927706,-5.1849056e-06,6.6985376e-07,0.0017844737,0.016513323,-0.016343037,-0.01923274,1.6257223,-0.0046821875,488.03537,0.10881847,0.021027258,0.6476212,0.07159987,0.095334664,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
6200000,6200000,4204000,47.3977508,8.5456073,-0.0012716684,-0.00081376114,-0.050049722,-3.1109433e-08,4.019123e-09,0.0,-0.0013201537,-0.0020160826,-0.01199832,0.00025776654,-5.1849056e-06,6.6985376e-07,0.0017844737,-0.021539161,-0.02604519,-0.012686475,1.6260785,-0.0046821875,488.03537,0.10556198,0.013355887,0.56846404,0.04808749,0.08645752,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
6704000,6704000,4204000,47.3977508,8.5456073,-0.00069912925,-0.0021837305,-0.04670259,-3.1109433e-08,4.019123e-09,0.0,-0.00299739,-0.006260315,-0.0075835576,0.0053707706,-5.1849056e-06,6.6985376e-07,0.0017844737,-0.03226532,-0.02707548,-0.00041071323,1.6235727,-0.0046821875,488.03537,0.10134378,0.016454462,0.5200827,0.051968955,0.08643045,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
7200000,7200000,4204000,47.3977508,8.5456073,-0.0024552378,-0.0018054956,-0.043142576,-3.1109433e-08,4.019123e-09,0.0,-0.009171206,-0.0022474965,-0.0027000594,0.009338061,-5.1849056e-06,6.6985376e-07,0.0017844737,-0.030959925,0.024818115,-0.011467374,1.62238,-0.0046821875,488.03537,0.101629406,0.01160271,0.4836414,0.04005501,0.08560097,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
7704000,7704000,4204000,47.3977508,8.5456073,-0.002974814,-9.363731e-05,-0.03844692,-3.1109433e-08,4.019123e-09,0.0,-0.0056731245,9.899285e-05,0.0007655558,0.011511705,-5.1849056e-06,6.6985376e-07,0.0017844737,-0.012236035,-0.01032713,0.0052228565,1.6178745,-0.0046821875,488.03537,0.1,0.014145885,0.45003477,0.04408638,0.0784247,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
8200000,8200000,4204000,47.3977508,8.5456073,-0.0010804838,-0.00016920517,-0.040083677,-3.1109433e-08,4.019123e-09,0.0,-0.002312135,-0.00269533,-0.0021023196,0.00311616,-5.1849056e-06,6.6985376e-07,0.0017844737,-0.014169795,0.010037852,-0.00014342366,1.6172701,-0.0046821875,488.03537,0.1,0.016895805,0.4277855,0.047824472,0.07831824,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
