timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3264000,3184000,13488881664,0.00036486212,0.017910013,0.0014817517,0,14.172738,10.008659,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3272000,3192000,13488881664,0.00033199613,0.0050711185,0.0015923064,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3464000,3384000,13488881664,3.303433e-05,0.0026116967,0.0017374743,0,0.015023268,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3664000,3584000,13488881665,0.0015765558,0.019648831,0.0058306144,0,0.010516438,5.7735023,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3864000,3784000,13488881665,0.0004881185,0.008098006,0.005008979,0,0.012890598,5.000002,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4064000,3984000,4898947585,0.00025746957,0.00270055,0.02614323,0,0.039215595,2.2180412,nan,nan,nan,0.0048233154,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4256000,4176000,4898947585,0.00035425578,0.0026488532,0.003370799,0,0.030803164,1.493805,nan,nan,nan,0.0056781233,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4456000,4376000,4898947585,0.00020327316,0.0021365657,0.0037276556,0,0.026707554,1.2013524,nan,nan,nan,0.0015284168,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4656000,4576000,4898947585,0.00025715126,0.0018987493,0.0065336456,0,0.02441317,0.99068516,nan,nan,nan,0.0010329942,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4864000,4784000,4898947585,0.00024289977,0.0013743272,0.008977923,0,0.023344649,0.88998777,nan,nan,nan,0.004352511,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5056000,4976000,4898947585,0.00027149025,0.0013984396,0.0072764894,0,0.021122508,0.8150733,nan,nan,nan,0.004411384,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5256000,5176000,4898947585,0.00017425978,0.0014069311,0.007852765,0,0.019736141,0.7395881,nan,nan,nan,0.0012541176,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
