timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
17008000,16928000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17016000,16936000,2.4980917,3.5532894,-2.5132642,-1.256627,1.0094839e-05,1.2566472,2.5132842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17024000,16944000,2.896614,3.7000003,-2.5132635,-1.2566264,1.0731217e-05,1.2566478,2.513285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17032000,16952000,-2.2455373,3.6247404,-2.5132697,-1.2566326,4.5245906e-06,1.2566416,2.5132787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17040000,16960000,2.4980917,3.5532906,-2.5132759,-1.2566388,-1.6406511e-06,1.2566354,2.5132725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17048000,16968000,3.1415927,3.9478407,-2.5132706,-1.2566335,3.5822518e-06,1.2566407,2.5132778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17056000,16976000,3.1415927,3.9478245,-2.5132914,-1.256654,-1.6914208e-05,1.2566202,2.5132575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17064000,16984000,-2.55359,3.5546856,-2.5132992,-1.2566621,-2.5007603e-05,1.2566121,2.5132494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17072000,16992000,2.3561945,3.5777318,-2.5132902,-1.2566531,-1.5943668e-05,1.2566211,2.5132582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17080000,17000000,2.158799,3.678699,-2.5132983,-1.2566609,-2.3914883e-05,1.2566131,2.5132504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17088000,17008000,-2.896614,3.699994,-2.5132992,-1.2566621,-2.4965242e-05,1.2566122,2.5132494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17096000,17016000,3.041924,3.8325498,-2.5132883,-1.256651,-1.3895386e-05,1.2566233,2.5132604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17104000,17024000,3.1415927,3.9478483,-2.5132754,-1.2566383,-1.1878376e-06,1.2566359,2.513273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17112000,17032000,3.0172377,3.8070521,-2.5132813,-1.2566441,-6.988974e-06,1.2566302,2.5132673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17120000,17040000,2.819842,3.6470644,-2.5132973,-1.2566601,-2.2988223e-05,1.2566142,2.5132513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17128000,17048000,-2.782822,3.6257095,-2.513299,-1.2566618,-2.4694125e-05,1.2566124,2.5132496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17136000,17056000,-2.9441972,3.7387514,-2.513287,-1.25665,-1.280471e-05,1.2566243,2.5132616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17144000,17064000,2.896614,3.7000256,-2.5132844,-1.2566471,-1.0049305e-05,1.2566271,2.5132642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17152000,17072000,2.3561945,3.577742,-2.5132782,-1.2566409,-3.77582e-06,1.2566334,2.5132704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17160000,17080000,-3.0584514,3.8502793,-2.5132818,-1.2566447,-7.5357266e-06,1.2566296,2.5132668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17168000,17088000,2.2974386,3.5996618,-2.513259,-1.2566216,1.548281e-05,1.2566526,2.5132897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17176000,17096000,3.1415927,3.947828,-2.5132527,-1.2566154,2.1708172e-05,1.2566588,2.5132961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17184000,17104000,2.4980917,3.553303,-2.5132422,-1.2566051,3.1987474e-05,1.2566692,2.5133061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17192000,17112000,2.5829935,3.5579302,-2.5132556,-1.2566185,1.863887e-05,1.2566558,2.5132928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17200000,17120000,-3.041924,3.8325686,-2.5132504,-1.2566133,2.3916606e-05,1.256661,2.5132983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17208000,17128000,2.976444,3.767584,-2.5132575,-1.2566202,1.686138e-05,1.256654,2.5132911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17216000,17136000,-3.0172377,3.8070698,-2.5132582,-1.2566209,1.6166174e-05,1.2566533,2.5132904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17224000,17144000,2.782822,3.625725,-2.513264,-1.2566266,1.0431577e-05,1.2566476,2.5132847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17232000,17152000,2.896614,3.7000155,-2.513262,-1.2566247,1.2430843e-05,1.2566495,2.5132866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17240000,17160000,-3.0172377,3.807061,-2.5132685,-1.2566313,5.787373e-06,1.2566429,2.5132802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17248000,17168000,2.9304993,3.7271645,-2.5132878,-1.2566504,-1.3312957e-05,1.2566239,2.513261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17256000,17176000,2.55359,3.5547047,-2.5133033,-1.256666,-2.8938193e-05,1.2566082,2.5132453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17264000,17184000,3.0584514,3.8503337,-2.513309,-1.2566718,-3.4681456e-05,1.2566025,2.5132396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17272000,17192000,2.4227626,3.5612671,-2.5132942,-1.2566569,-1.9773524e-05,1.2566173,2.5132544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17280000,17200000,2.896614,3.7000344,-2.5132823,-1.256645,-7.857318e-06,1.2566292,2.5132663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17288000,17208000,-2.976444,3.7675908,-2.513291,-1.2566535,-1.6472355e-05,1.2566206,2.5132577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17296000,17216000,2.1112158,3.7147114,-2.5132992,-1.2566619,-2.4768902e-05,1.2566123,2.5132494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17304000,17224000,2.6135182,3.563135,-2.5133002,-1.256663,-2.579372e-05,1.2566113,2.5132484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17312000,17232000,2.6011732,3.560811,-2.5132933,-1.2566559,-1.8845947e-05,1.2566183,2.5132554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17320000,17240000,2.6779451,3.5802042,-2.5132923,-1.2566551,-1.792683e-05,1.2566192,2.5132563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17328000,17248000,2.5308666,3.5533938,-2.5133097,-1.2566725,-3.538982e-05,1.2566018,2.513239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17336000,17256000,2.819842,3.647109,-2.5133424,-1.256705,-6.788011e-05,1.2565693,2.5132062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17344000,17264000,2.819842,3.6471128,-2.5133471,-1.2567098,-7.264817e-05,1.2565645,2.5132015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17352000,17272000,-2.9996955,3.7896197,-2.5133464,-1.2567093,-7.2133975e-05,1.2565651,2.5132022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17360000,17280000,2.5308666,3.5533972,-2.5133402,-1.2567029,-6.5709675e-05,1.2565714,2.5132084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17368000,17288000,2.7468016,3.6076467,-2.5133293,-1.2566919,-5.478843e-05,1.2565824,2.5132194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17376000,17296000,2.4980917,3.5533154,-2.5133216,-1.2566843,-4.7221547e-05,1.2565899,2.513227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17384000,17304000,2.896614,3.700071,-2.5133195,-1.2566823,-4.5170887e-05,1.256592,2.5132291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17392000,17312000,2.5702553,3.5563412,-2.513332,-1.2566946,-5.740017e-05,1.2565798,2.5132167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17400000,17320000,2.819842,3.6471112,-2.5133379,-1.2567006,-6.3440806e-05,1.2565737,2.5132108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
