timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
3144000,3136000,197388,0.011217158,-0.20997937,0.4273909,0
3268000,3206909,197388,0.0076781046,-0.21528386,0.42834878,0
3276000,3276000,197388,0.016584555,-0.21678011,0.42892292,0
3396000,3345200,197388,0.010356781,-0.21734492,0.42832088,0
3424000,3416000,197388,0.009704949,-0.21841197,0.42853785,0
3532000,3482666,197388,0.009199813,-0.21304162,0.42817327,0
3556000,3550000,197388,0.009027701,-0.21799555,0.42922693,0
3676000,3621200,197388,0.010224251,-0.2167571,0.4292524,0
3688000,3688000,197388,0.008847909,-0.21678595,0.4320665,0
3820000,3758181,197388,0.01042369,-0.21679902,0.42984104,0
3828000,3828000,197388,0.008579639,-0.21951872,0.42903864,0
3948000,3896400,197388,0.013254299,-0.21549383,0.4294106,0
3964000,3964000,197388,0.012440238,-0.21378548,0.42928588,0
4096000,4036000,197388,0.011072086,-0.21636266,0.42885065,0
4108000,4108000,197388,0.00018584289,-0.2138204,0.43316028,0
4240000,4179272,197388,0.010638248,-0.21762599,0.42827567,0
4252000,4252000,197388,0.007988659,-0.21790615,0.4313569,0
4384000,4323272,197388,0.010667568,-0.21509598,0.4290491,0
4396000,4396000,197388,0.0069457083,-0.21301103,0.42866403,0
4528000,4467636,197388,0.00996012,-0.21743734,0.42682138,0
4540000,4540000,197388,0.011253883,-0.22112648,0.43212444,0
4668000,4611272,197388,0.011719371,-0.21575904,0.43109393,0
4684000,4684000,197388,0.009117897,-0.20763583,0.4280336,0
4812000,4754909,197388,0.009458557,-0.21598476,0.42965898,0
4828000,4828000,197388,0.006182859,-0.2184627,0.42708164,0
4960000,4897818,197388,0.008360201,-0.21679224,0.42719722,0
4972000,4972000,197388,0.009596094,-0.21596369,0.43175364,0
5100000,5043272,197388,0.01092976,-0.2169028,0.42897668,0
5116000,5116000,197388,0.009485276,-0.21519054,0.42982575,0
5244000,5187272,197388,0.01167665,-0.21566407,0.42925802,0
5260000,5260000,197388,0.011546331,-0.22072841,0.43010786,0
5392000,5331272,197388,0.0116070565,-0.21539879,0.42865542,0
5404000,5404000,197388,0.0074100285,-0.21907283,0.4326523,0
5536000,5474909,197388,0.009974177,-0.2154075,0.4300367,0
5548000,5548000,197388,0.00914997,-0.21418707,0.4337378,0
5680000,5618909,197388,0.008264567,-0.21669385,0.4296172,0
5692000,5692000,197388,0.010819141,-0.21261686,0.42459476,0
5820000,5762545,197388,0.010217972,-0.21504349,0.42873544,0
5836000,5836000,197388,0.0032846346,-0.21613753,0.4259216,0
5964000,5906181,197388,0.010578201,-0.21569327,0.4277828,0
5980000,5980000,197388,0.012677219,-0.2129458,0.43061733,0
6112000,6050545,197388,0.009377566,-0.21555795,0.4295962,0
6124000,6124000,197388,0.0103835715,-0.2114115,0.43213555,0
6256000,6194909,197388,0.010455714,-0.21397635,0.42883202,0
6268000,6268000,197388,0.0121272905,-0.2146567,0.4233935,0
6400000,6338909,197388,0.009512444,-0.21700124,0.42779845,0
6412000,6412000,197388,0.008531912,-0.21577391,0.43162033,0
6544000,6482545,197388,0.009389042,-0.21538566,0.430199,0
6556000,6556000,197388,0.016640246,-0.22017927,0.42320928,0
6684000,6626909,197388,0.009775368,-0.21781595,0.42862892,0
6700000,6700000,197388,0.008122162,-0.21288766,0.43265024,0
6832000,6770909,197388,0.009823802,-0.21654789,0.42986506,0
6844000,6844000,197388,0.006286981,-0.22103935,0.43089572,0
6976000,6914545,197388,0.010624965,-0.2153304,0.4291663,0
6988000,6988000,197388,0.014115975,-0.20998009,0.42945197,0
7120000,7058909,197388,0.011016251,-0.21523808,0.42936513,0
7132000,7132000,197388,0.01556722,-0.2117918,0.43176648,0
7264000,7202909,197388,0.007687406,-0.21495488,0.43075484,0
7276000,7276000,197388,0.015137452,-0.21651939,0.42763406,0
7404000,7345818,197388,0.010240224,-0.2126262,0.43266577,0
7420000,7420000,197388,0.015183165,-0.22002092,0.4347967,0
7552000,7491272,197388,0.008832464,-0.2159417,0.42984948,0
7564000,7564000,197388,0.012706193,-0.22196808,0.4292716,0
7696000,7634545,197388,0.012752166,-0.21577395,0.42867917,0
7708000,7708000,197388,0.012540931,-0.21601605,0.42573655,0
7836000,7777818,197388,0.009125622,-0.21477087,0.4277676,0
7852000,7852000,197388,0.007913508,-0.21455874,0.42960358,0
7984000,7923636,197388,0.01091119,-0.21757144,0.4293399,0
7996000,7996000,197388,0.010298254,-0.2207238,0.43358472,0
8128000,8066545,197388,0.010728283,-0.21665515,0.4277801,0
8140000,8140000,197388,0.010868839,-0.22049132,0.43353283,0
8272000,8211636,197388,0.0066550598,-0.21566853,0.42925835,0
8284000,8284000,197388,0.0142179495,-0.21481772,0.43137395,0
8416000,8355636,197388,0.009422071,-0.21593364,0.42770466,0
8428000,8428000,197388,0.011721137,-0.21458584,0.4344056,0
8556000,8499272,197388,0.009171946,-0.21480854,0.42973706,0
8572000,8572000,197388,0.013246536,-0.21665843,0.4287039,0
8704000,8643272,197388,0.008551456,-0.21732724,0.42760056,0
8716000,8716000,197388,0.011612541,-0.22159393,0.43399385,0
8848000,8787636,197388,0.010187958,-0.21483725,0.42824304,0
8860000,8860000,197388,0.009698083,-0.21800247,0.42811513,0
8992000,8932000,197388,0.008320717,-0.21486366,0.4275691,0
9004000,9004000,197388,0.006721952,-0.21389194,0.42773998,0
9132000,9074909,197388,0.009123143,-0.21697348,0.42955023,0
9144000,9144000,197388,0.012076965,-0.21748926,0.43318325,0
9268000,9213600,197388,0.009406172,-0.21657375,0.4294713,0
9292000,9284000,197388,0.010803705,-0.21353883,0.42768598,0
9400000,9352000,197388,0.007666558,-0.21767148,0.42948902,0
9436000,9422666,197388,0.013211517,-0.2122728,0.43075466,0
9544000,9495111,197388,0.0075368113,-0.21665883,0.43109593,0
9568000,9562000,197388,0.005961671,-0.21631595,0.42983925,0
9684000,9631600,197388,0.009712955,-0.21490125,0.4272085,0
9708000,9702000,197388,0.008687531,-0.21828729,0.43021607,0
9820000,9771111,197388,0.009950912,-0.21622904,0.4277648,0
9844000,9838000,197388,0.0051153754,-0.21478176,0.42408413,0
9964000,9910000,197388,0.00993318,-0.21774979,0.4298368,0
9988000,9982000,197388,0.0089392355,-0.21536388,0.43089622,0
10108000,10054000,197388,0.009075749,-0.21677406,0.42965373,0
10132000,10126000,197388,0.010484052,-0.21157849,0.42817047,0
10252000,10196000,197388,0.009811519,-0.21493399,0.4282239,0
10276000,10268000,197388,0.009223371,-0.21900332,0.43348336,0
10384000,10334666,197388,0.010343929,-0.21508145,0.42838275,0
10420000,10406666,197388,0.012326505,-0.21366327,0.43322787,0
10516000,10473500,197388,0.008415169,-0.21529025,0.4298326,0
