timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
3160000,3131000,0,0,0.011217158,-0.20997937,0.4273909,0.0,0.0,0.0,-0.011217158,0.20997937,-0.4273909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3288000,3201838,0,0,0.0076781046,-0.21528386,0.42834878,0.0,0.0,0.0,-0.0076781046,0.21528386,-0.42834878,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3352000,3270939,0,0,0.016584555,-0.21678011,0.42892292,0.0,0.0,0.0,-0.0055877287,0.006201476,-0.0014735758,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3424000,3340288,0,0,0.010356781,-0.21734492,0.42832088,0.0,0.0,0.0,0.00080200564,0.0067462325,-0.0008856058,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3496000,3411115,0,0,0.009704949,-0.21841197,0.42853785,0.0,0.0,0.0,0.0004981812,0.009081826,-0.00045603514,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3560000,3477897,0,0,0.009199813,-0.21304162,0.42817327,0.0,0.0,0.0,0.0019372255,0.00057958066,-0.00040867925,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3632000,3545254,0,0,0.009027701,-0.21799555,0.42922693,0.0,0.0,0.0,0.0020468272,0.0054922104,-0.0014812946,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3704000,3616559,0,0,0.010224251,-0.2167571,0.4292524,0.0,0.0,0.0,0.0008051712,0.004239425,-0.0015126467,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3768000,3683371,0,0,0.008847909,-0.21678595,0.4320665,0.0,0.0,0.0,0.0022861492,0.0042824596,-0.0043224692,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3840000,3753646,0,0,0.01042369,-0.21679902,0.42984104,0.0,0.0,0.0,0.0006728694,0.004271224,-0.002108097,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3904000,3823470,0,0,0.008579639,-0.21951872,0.42903864,0.0,0.0,0.0,0.0023947908,0.007020682,-0.0012877584,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3976000,3891944,0,0,0.013254299,-0.21549383,0.4294106,0.0,0.0,0.0,-0.0023366353,0.0029796958,-0.0016662776,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4040000,3959553,0,0,0.012440238,-0.21378548,0.42928588,0.0,0.0,0.0,-0.001271572,0.0012899488,-0.0015388131,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4112000,4031620,0,0,0.011072086,-0.21636266,0.42885065,0.0,0.0,0.0,-0.00016896613,0.0039207637,-0.0010700226,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4184000,4103627,0,0,0.00018584289,-0.2138204,0.43316028,0.0,0.0,0.0,0.010802348,0.0013476312,-0.005397171,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4256000,4174958,0,0,0.010638248,-0.21762599,0.42827567,0.0,0.0,0.0,-0.00028647855,0.0051383227,-0.0005041063,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
