timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
3408000,3289097,0,0,0.0,0.0,1.0,1.0,0.00020197642,-0.00021440591,101.0,101.0,1.6156227e-11,1.8205899e-11,3,1,0,0
3808000,3689454,0,0,0.0,0.0,1.0,1.0,0.00015083604,9.523462e-06,1.0002395,1.0002396,9.098426e-10,3.626984e-12,3,1,0,0
4208000,4089670,0,0,0.0,0.0,1.0,1.0,0.00032425075,-2.326297e-05,1.0003103,1.0003103,4.2042374e-09,2.1639917e-11,3,1,0,0
4608000,4489800,0,0,0.0,0.0075268387,1.0,1.0,0.00042529267,-0.0076559414,1.0002052,1.0002052,7.2334703e-09,2.3440566e-06,3,1,0,0
5008000,4885879,0,0,0.0,0.0075268387,1.0,1.0,0.00014491333,-0.007907491,1.0001594,1.0001594,8.39861e-10,2.500738e-06,3,1,0,0
5408000,5289927,0,0,0.0,0.0075268387,1.0,1.0,0.00018927027,-0.007513175,1.0001272,1.0001272,1.4327471e-09,2.2576246e-06,3,1,0,0
5808000,5689956,0,0,0.0,0.0075268387,1.0,1.0,0.00012329833,-0.007318244,1.0001056,1.0001056,6.0803496e-10,2.1420417e-06,3,1,0,0
6208000,6089974,0,0,0.0,0.0075268387,1.0,1.0,9.1626585e-05,-0.0075059645,1.000091,1.000091,3.357867e-10,2.2533752e-06,3,1,0,0
6608000,6489984,0,0,0.0,0.0075268387,1.0,1.0,-0.00030605317,-0.0074833306,1.0000803,1.0000803,3.746441e-09,2.2398297e-06,3,1,0,0
7008000,6889991,0,0,0.0,0.0075268387,1.0,1.0,-0.0002585938,-0.0072002523,1.000073,1.000073,2.6746347e-09,2.073594e-06,3,1,0,0
7408000,7289995,0,0,0.0,0.0075268387,1.0,1.0,-2.8257027e-06,-0.006869522,1.0000662,1.0000662,3.193627e-13,1.8874885e-06,3,1,0,0
7808000,7689997,0,0,0.0,0.0075268387,1.0,1.0,0.00027899194,-0.0064224694,1.0001622,1.0001622,3.112955e-09,1.6496568e-06,3,1,0,0
8208000,8089998,0,0,0.0,0.0075268387,1.0,1.0,-0.00013914029,-0.007132084,1.0001463,1.0001463,7.742876e-10,2.0343673e-06,3,1,0,0
8608000,8489999,0,0,0.0,0.0075268387,1.0,1.0,-0.0002905468,-0.007331768,1.0001329,1.0001329,3.376249e-09,2.1499072e-06,3,1,0,0
9016000,8894000,0,0,0.0,0.0075268387,1.0,1.0,0.0002928345,-0.0069924337,1.0001258,1.0001258,3.4296508e-09,1.9555193e-06,3,1,0,0
9408000,9290000,0,0,0.0,0.0075268387,1.0,1.0,0.000692987,-0.0068937703,1.0001112,1.0001112,1.9207103e-08,1.9007514e-06,3,1,0,0
9808000,9690000,0,0,0.0,0.0075268387,1.0,1.0,0.00074018945,-0.0069244625,1.0001023,1.0001023,2.1912975e-08,1.9177312e-06,3,1,0,0
10208000,10090000,0,0,0.0,0.015053677,1.0,1.0,0.0003395394,-0.0147422375,1.0000944,1.0000944,4.611045e-09,8.692522e-06,3,1,0,0
10608000,10490000,0,0,0.0,0.0075268387,1.0,1.0,-0.00018046658,-0.00772297,1.0000873,1.0000873,1.3026138e-09,2.3855625e-06,3,1,0,0
11008000,10890000,0,0,0.0,0.0075268387,1.0,1.0,-8.067672e-05,-0.007984581,1.0000808,1.0000808,2.603283e-10,2.5499357e-06,3,1,0,0
11408000,11290000,0,0,0.0,0.0075268387,1.0,1.0,-0.00029510137,-0.008074739,1.000075,1.000075,3.4831316e-09,2.607861e-06,3,1,0,0
11808000,11690000,0,0,-0.011119492,0.0075268387,1.0,1.0,0.0107009625,-0.008090362,1.0000696,1.0000696,4.5801053e-06,2.617976e-06,3,1,0,0
12216000,12094000,0,0,0.0,0.0075268387,1.0,1.0,-0.0005468603,-0.0077013243,1.0000676,1.0000676,1.1961437e-08,2.3722555e-06,3,1,0,0
12608000,12490000,0,0,0.0,0.0075268387,1.0,1.0,-0.00030165672,-0.0075738635,1.0000608,1.0000608,3.63965e-09,2.2943968e-06,3,1,0,0
13008000,12890000,0,0,0.0,0.0075268387,1.0,1.0,2.5538306e-05,-0.0063577876,1.0001374,1.0001374,2.6084617e-11,1.6166363e-06,3,1,0,0
13408000,13290000,0,0,0.0,0.0075268387,1.0,1.0,0.00024557617,-0.006408069,1.000128,1.000128,2.4119975e-09,1.6423237e-06,3,1,0,0
13808000,13690000,0,0,0.0,0.015053677,1.0,1.0,0.0007613142,-0.014302016,1.0001192,1.0001192,2.3181208e-08,8.180932e-06,3,1,0,0
14208000,14090000,0,0,0.0,0.0,1.0,1.0,0.00039757398,-5.867987e-07,1.000111,1.000111,6.3219012e-09,1.377178e-14,3,1,0,0
14608000,14490000,0,0,0.0,0.0075268387,1.0,1.0,0.00039823662,-0.00786253,1.0001034,1.0001034,6.3430403e-09,2.4725193e-06,3,1,0,0
15008000,14890000,0,0,0.0,0.0075268387,1.0,1.0,0.00053701387,-0.007675866,1.0000963,1.0000963,1.1534245e-08,2.35653e-06,3,1,0,0
15408000,15290000,0,0,0.0,0.0075268387,1.0,1.0,0.00029764383,-0.007493814,1.0000898,1.0000898,3.5433556e-09,2.2460883e-06,3,1,0,0
15808000,15690000,0,0,0.0,0.0,1.0,1.0,0.00021029044,-2.8297965e-05,1.0000837,1.0000837,1.7687347e-09,3.2028314e-11,3,1,0,0
