timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
3932000,3932000,1310988,0.0010652645,-0.007456851,0.0,11.832727,0,0,0,0,1
4932000,4932000,1310988,0.0015978967,-0.0058589545,0.0005326322,11.832727,0,0,0,0,1
5932000,5932000,1310988,-0.0005326322,-0.0037284256,0.0005326322,11.832727,0,0,0,0,1
6932000,6932000,1310988,0.0,-0.0031957934,-0.0010652645,11.832727,0,0,0,0,1
7932000,7932000,1310988,0.0,-0.0063915867,-0.0015978967,11.832727,0,0,0,0,1
8932000,8932000,1310988,-0.0026631611,-0.0053263223,-0.0015978967,11.832727,0,0,0,0,1
9932000,9932000,1310988,0.0010652645,-0.007456851,0.0,11.832727,0,0,0,0,1
10932000,10932000,1310988,-0.0015978967,-0.00479369,0.002130529,11.832727,0,0,0,0,1
11932000,11932000,1310988,-0.0010652645,-0.007456851,0.0005326322,11.832727,0,0,0,0,1
12932000,12932000,1310988,0.0,-0.0005326322,0.0005326322,11.832727,0,0,0,0,1
13932000,13932000,1310988,0.0005326322,-0.0053263223,-0.0015978967,11.832727,0,0,0,0,1
14932000,14932000,1310988,0.0,-0.007456851,-0.0015978967,11.832727,0,0,0,0,1
15932000,15932000,1310988,-0.0005326322,-0.00479369,0.0010652645,11.832727,0,0,0,0,1
16932000,16932000,1310988,-0.002130529,-0.00479369,0.0015978967,11.832727,0,0,0,0,1
17932000,17932000,1310988,-0.0010652645,-0.002130529,-0.0037284256,11.832727,0,0,0,0,1
18932000,18932000,1310988,-0.0026631611,-0.0026631611,-0.0005326322,11.832727,0,0,0,0,1
19932000,19932000,1310988,-0.14434333,-0.16458336,-0.0031957934,11.8319645,0,0,0,0,1
20932000,20932000,1310988,-0.0005326322,-0.008522116,-0.0026631611,11.827967,0,0,0,0,1
21932000,21932000,1310988,0.0127831735,0.0031957934,-0.002130529,11.823481,0,0,0,0,1
22932000,22932000,1310988,0.007456851,0.0005326322,0.0,11.819971,0,0,0,0,1
23932000,23932000,1310988,-0.0031957934,-0.0037284256,-0.0037284256,11.818598,0,0,0,0,1
24932000,24932000,1310988,-0.0026631611,-0.010652645,0.002130529,11.817499,0,0,0,0,1
25932000,25932000,1310988,-0.002130529,-0.010652645,0.0026631611,11.816797,0,0,0,0,1
26932000,26932000,1310988,-0.002130529,0.0015978967,-0.0010652645,11.8163395,0,0,0,0,1
27932000,27932000,1310988,0.0058589545,-0.0005326322,-0.0005326322,11.816034,0,0,0,0,1
28932000,28932000,1310988,0.0026631611,-0.006924219,0.004261058,11.815729,0,0,0,0,1
29932000,29932000,1310988,-0.0031957934,-0.008522116,-0.0015978967,11.815546,0,0,0,0,1
30932000,30932000,1310988,-0.00479369,-0.006924219,-0.0005326322,11.815363,0,0,0,0,1
31932000,31932000,1310988,0.0005326322,-0.0026631611,0.0015978967,11.815241,0,0,0,0,1
32932000,32932000,1310988,-0.0005326322,-0.00479369,0.0015978967,11.815119,0,0,0,0,1
33932000,33932000,1310988,0.0063915867,0.0026631611,0.0,11.818079,0,0,0,0,1
34932000,34932000,1310988,-0.00479369,-0.004261058,0.0026631611,11.822565,0,0,0,0,1
35932000,35932000,1310988,-0.0026631611,0.0015978967,0.0031957934,11.827204,0,0,0,0,1
36932000,36932000,1310988,-0.00479369,-0.0058589545,0.0010652645,11.831934,0,0,0,0,1
37932000,37932000,1310988,-0.0010652645,-0.004261058,-0.0015978967,11.830286,0,0,0,0,1
38932000,38932000,1310988,0.0053263223,0.0,0.0015978967,11.830225,0,0,0,0,1
39932000,39932000,1310988,0.0031957934,-0.00479369,0.0015978967,11.832727,0,0,0,0,1
40932000,40932000,1310988,0.0015978967,-0.0058589545,0.0,11.832727,0,0,0,0,1
41932000,41932000,1310988,-0.002130529,-0.00479369,0.0010652645,11.832727,0,0,0,0,1
42932000,42932000,1310988,-0.0026631611,-0.006924219,-0.0010652645,11.832727,0,0,0,0,1
43932000,43932000,1310988,0.0010652645,-0.00958738,0.0015978967,11.832727,0,0,0,0,1
44932000,44932000,1310988,-0.0005326322,-0.0058589545,0.002130529,11.832727,0,0,0,0,1
45932000,45932000,1310988,0.002130529,-0.0053263223,0.0,11.832727,0,0,0,0,1
46932000,46932000,1310988,-0.0005326322,-0.0037284256,0.002130529,11.832727,0,0,0,0,1
