timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
3264000,3264000,-0.212684,0.18377058,-9.915943
3268000,3268000,-0.20877458,0.17401055,-9.902502
3316000,3316000,-0.21927729,0.21338749,-9.948717
3364000,3364000,-0.21589926,0.1948189,-9.907037
3416000,3416000,-0.22960842,0.17747974,-9.925365
3464000,3464000,-0.21742597,0.2062248,-9.93914
3512000,3512000,-0.23233674,0.2009331,-9.864136
3564000,3564000,-0.20326275,0.17841548,-9.836596
3616000,3616000,-0.21676438,0.20539188,-9.823705
3664000,3664000,-0.20912766,0.18429473,-9.841424
3712000,3712000,-0.23186277,0.19464388,-9.841571
3764000,3764000,-0.21172519,0.20381814,-9.820929
3812000,3812000,-0.2238947,0.18180165,-9.820539
3864000,3864000,-0.20274876,0.2035027,-9.825917
3916000,3916000,-0.20804755,0.18828309,-9.832738
3964000,3964000,-0.22636048,0.20686111,-9.821611
4016000,4016000,-0.22460899,0.19398148,-9.819053
4064000,4064000,-0.22545893,0.18078014,-9.843405
4116000,4116000,-0.21696359,0.19115454,-9.836191
4164000,4164000,-0.20403853,0.19226146,-9.823462
4216000,4216000,-0.20132846,0.18260945,-9.821234
4264000,4264000,-0.20326807,0.20178083,-9.824847
4316000,4316000,-0.22054422,0.20393203,-9.833712
4364000,4364000,-0.21637243,0.18509245,-9.815178
4416000,4416000,-0.20846999,0.19584152,-9.828228
4464000,4464000,-0.22063799,0.2049151,-9.807025
4516000,4516000,-0.21095006,0.16614382,-9.811399
4564000,4564000,-0.20805833,0.16695015,-9.802138
4616000,4616000,-0.21594165,0.1656075,-9.811337
4664000,4664000,-0.2195315,0.18169433,-9.787899
4716000,4716000,-0.21633127,0.16236965,-9.809355
4764000,4764000,-0.23603976,0.21180603,-9.817351
4816000,4816000,-0.25655705,0.1802216,-9.827145
4864000,4864000,-0.20525822,0.18555519,-9.8001795
4916000,4916000,-0.2080592,0.18063636,-9.814952
4960000,4960000,-0.20499238,0.17930415,-9.790241
5016000,5016000,-0.21487775,0.19320187,-9.800016
5064000,5064000,-0.19178882,0.17419341,-9.83024
5116000,5116000,-0.22557867,0.16645187,-9.798706
5164000,5164000,-0.2203573,0.19302854,-9.831366
5212000,5212000,-0.21066839,0.20594683,-9.790884
5264000,5264000,-0.22159626,0.17470424,-9.827022
5316000,5316000,-0.19055466,0.21023184,-9.809879
5364000,5364000,-0.20154893,0.20349021,-9.801132
5416000,5416000,-0.197776,0.17805298,-9.835679
5464000,5464000,-0.18708003,0.19575506,-9.80925
5516000,5516000,-0.20645589,0.18539236,-9.8076935
5564000,5564000,-0.19328102,0.1882154,-9.814013
5616000,5616000,-0.18847224,0.18195254,-9.804529
5660000,5660000,-0.2239492,0.18584262,-9.843414
5716000,5716000,-0.20119143,0.16843316,-9.848066
5764000,5764000,-0.18782333,0.19127047,-9.7954235
5816000,5816000,-0.19597174,0.16355488,-9.816408
5860000,5860000,-0.19651338,0.17465314,-9.811012
5912000,5912000,-0.18643396,0.18916813,-9.818091
5964000,5964000,-0.2266458,0.18738465,-9.785299
6016000,6016000,-0.20857312,0.16528621,-9.821331
6064000,6064000,-0.2136181,0.16227946,-9.810013
6116000,6116000,-0.18847722,0.196039,-9.785427
6164000,6164000,-0.2077415,0.18078366,-9.7844305
6216000,6216000,-0.20345975,0.19529817,-9.830282
6260000,6260000,-0.23349714,0.18275723,-9.821894
6312000,6312000,-0.19215433,0.16235721,-9.801996
6360000,6360000,-0.216779,0.18170562,-9.809044
6416000,6416000,-0.1955122,0.17715707,-9.8102665
6464000,6464000,-0.22272463,0.18995759,-9.790186
6516000,6516000,-0.20581536,0.17120656,-9.810871
6564000,6564000,-0.21972188,0.17890625,-9.812283
6616000,6616000,-0.22162262,0.18232332,-9.802136
6660000,6660000,-0.21828142,0.17867783,-9.7911625
6716000,6716000,-0.21061447,0.19666563,-9.774889
6764000,6764000,-0.20272888,0.15711556,-9.797766
6816000,6816000,-0.2372537,0.16996202,-9.792719
6864000,6864000,-0.19051996,0.21241485,-9.784081
6916000,6916000,-0.22715907,0.18517058,-9.809632
6960000,6960000,-0.21940637,0.22146502,-9.791514
7012000,7012000,-0.19630964,0.17644355,-9.793404
7060000,7060000,-0.21013719,0.21954183,-9.795163
7116000,7116000,-0.23796591,0.1805977,-9.802046
7164000,7164000,-0.19045982,0.18037054,-9.784766
7216000,7216000,-0.20604925,0.1812627,-9.79411
7264000,7264000,-0.22612977,0.20517538,-9.794585
7312000,7312000,-0.19196662,0.17027438,-9.793181
7364000,7364000,-0.18975922,0.1802631,-9.783272
7416000,7416000,-0.19693637,0.18604714,-9.811194
7464000,7464000,-0.22920102,0.1433411,-9.813298
7516000,7516000,-0.21292052,0.17862482,-9.771731
7564000,7564000,-0.18895078,0.16098055,-9.801147
7616000,7616000,-0.19555491,0.19454744,-9.825968
7660000,7660000,-0.1918567,0.18473656,-9.799779
7712000,7712000,-0.20481831,0.19220705,-9.797838
7764000,7764000,-0.20914839,0.17445785,-9.819677
7816000,7816000,-0.22549975,0.18966526,-9.79584
7860000,7860000,-0.20672165,0.18506715,-9.815503
7912000,7912000,-0.20248583,0.16407077,-9.793041
7960000,7960000,-0.23430191,0.17804337,-9.78629
8016000,8016000,-0.22311236,0.15965211,-9.791751
8060000,8060000,-0.20772657,0.18922251,-9.811623
8112000,8112000,-0.22378752,0.2179591,-9.817686
8164000,8164000,-0.2301836,0.18345559,-9.804171
8216000,8216000,-0.20948198,0.184805,-9.771606
8260000,8260000,-0.18834595,0.15995923,-9.782491
8312000,8312000,-0.18993658,0.16749378,-9.778715
8360000,8360000,-0.20385115,0.18853809,-9.778187
8416000,8416000,-0.23513377,0.1943198,-9.79477
8464000,8464000,-0.17799728,0.16558231,-9.7982
8516000,8516000,-0.2023311,0.20779033,-9.810092
8560000,8560000,-0.2083408,0.19741437,-9.801605
8616000,8616000,-0.21622312,0.21219827,-9.805521
8664000,8664000,-0.21086824,0.16464047,-9.813508
8712000,8712000,-0.20434637,0.1659985,-9.778267
8764000,8764000,-0.17728281,0.17836796,-9.813171
8812000,8812000,-0.19376935,0.21075952,-9.813288
8860000,8860000,-0.2107053,0.1893277,-9.796124
8916000,8916000,-0.20296451,0.18809316,-9.819908
8960000,8960000,-0.19069415,0.17539206,-9.8024645
9016000,9016000,-0.2029384,0.15797052,-9.798538
9064000,9064000,-0.19210446,0.17248945,-9.817563
9112000,9112000,-0.20439632,0.17332837,-9.807642
9160000,9160000,-0.19432384,0.18644854,-9.828232
9212000,9212000,-0.20189258,0.15433472,-9.789766
9264000,9264000,-0.18000728,0.1796089,-9.818462
9312000,9312000,-0.18751368,0.20112172,-9.802019
9360000,9360000,-0.19503374,0.20611018,-9.793916
9416000,9416000,-0.22063586,0.16008908,-9.813503
9464000,9464000,-0.18389612,0.17695716,-9.782393
9512000,9512000,-0.18108058,0.19678512,-9.788279
9560000,9560000,-0.20405957,0.16774298,-9.784758
9616000,9616000,-0.1832148,0.1926299,-9.794002
9660000,9660000,-0.17687483,0.19374067,-9.799896
9712000,9712000,-0.18360822,0.17818093,-9.785628
9760000,9760000,-0.20412885,0.15642136,-9.806271
9816000,9816000,-0.2045644,0.17340305,-9.799019
9864000,9864000,-0.20796244,0.17774741,-9.803993
9916000,9916000,-0.1880549,0.18606816,-9.77098
9964000,9964000,-0.20454215,0.17324224,-9.795671
10012000,10012000,-0.1849125,0.182832,-9.766207
10060000,10060000,-0.20055106,0.18826413,-9.79431
10112000,10112000,-0.19060645,0.15381494,-9.781026
10164000,10164000,-0.21902776,0.1632973,-9.814845
10216000,10216000,-0.21069509,0.17544764,-9.823324
10264000,10264000,-0.22108531,0.17543422,-9.791582
10316000,10316000,-0.17810284,0.16640618,-9.822804
10364000,10364000,-0.21780413,0.17853242,-9.768213
10416000,10416000,-0.19566065,0.16345334,-9.789203
10464000,10464000,-0.21663943,0.17645396,-9.7855015
10516000,10516000,-0.19904202,0.17225003,-9.804059
10564000,10564000,-0.18550427,0.16177249,-9.799206
10616000,10616000,-0.19963461,0.1797174,-9.767418
10664000,10664000,-0.19929937,0.15394336,-9.801464
10716000,10716000,-0.18170215,0.18525371,-9.795718
