timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3744000,3744000,0.68947977,0.0015278643,-0.015204018,0.72414374,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
4244000,4244000,0.6884747,0.0016327258,-0.015335633,0.72509646,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
4744000,4744000,0.6871551,0.0010329679,-0.014668635,0.726362,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
5244000,5244000,0.68687814,0.0014406232,-0.014008093,0.72663623,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
5744000,5744000,0.68737394,0.0013512187,-0.013881128,0.7261698,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
6244000,6244000,0.6873918,0.0012760476,-0.013855048,0.72615355,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
6744000,6744000,0.68838745,0.0014933125,-0.013684764,0.7252125,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
7244000,7244000,0.688908,0.0015613602,-0.0137432385,0.7247169,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
7744000,7744000,0.6903505,0.0013610728,-0.013898315,0.72334033,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
8244000,8244000,0.69048864,0.0012360177,-0.013785867,0.7232108,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
8744000,8744000,0.69062465,0.0012958619,-0.013652404,0.72308344,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
9244000,9244000,0.690177,0.0012731502,-0.0135533465,0.7235126,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
9744000,9744000,0.6898124,0.0012312883,-0.013369459,0.72386366,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
10244000,10244000,0.6892301,0.0013158551,-0.013342278,0.7244186,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
10744000,10744000,0.6894235,0.001257356,-0.013245525,0.7242363,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
11244000,11244000,0.6892084,0.0011896254,-0.01312893,0.72444326,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
11744000,11744000,0.68909067,0.0011535406,-0.013105512,0.7245558,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
12244000,12244000,0.68904704,0.0011862144,-0.012901247,0.72460085,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
12744000,12744000,0.6891921,0.0012824223,-0.01293053,0.72446215,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
13244000,13244000,0.689253,0.0012447637,-0.012849971,0.72440577,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
13744000,13744000,0.6886074,0.0013510882,-0.012709349,0.7250218,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
14244000,14244000,0.6888245,0.0012696367,-0.012649651,0.7248167,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
14744000,14744000,0.68917215,0.001018947,-0.012510368,0.7244889,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
15244000,15244000,0.6895128,0.0009307098,-0.012472306,0.72416556,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
15744000,15744000,0.68964773,0.0007842622,-0.012160362,0.72404253,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
16244000,16244000,0.6898021,0.0006164542,-0.0120754745,0.7238971,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
16744000,16744000,0.68996024,0.0005973343,-0.012049859,0.7237467,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
17244000,17244000,0.69017833,0.0005299764,-0.012026598,0.72353923,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
17744000,17744000,0.6907234,0.0005247584,-0.011862435,0.72302157,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
18244000,18244000,0.6906592,0.00045610906,-0.011702203,0.72308564,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
18744000,18744000,0.69083863,0.00036119946,-0.011608112,0.7229158,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
19244000,19244000,0.69119215,0.0009015277,-0.010851756,0.722589,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
19744000,19744000,0.6880734,-0.0009926074,0.024337158,0.7252322,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
20244000,20244000,0.6885887,-0.00043801483,-0.015290293,0.72499084,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
20744000,20744000,0.68916774,-0.0015916617,-0.025276266,0.7241592,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
21244000,21244000,0.6898385,-0.001273696,-0.024249645,0.7235559,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
21744000,21744000,0.6900015,-0.0011063422,-0.019670973,0.7235398,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
22244000,22244000,0.69031787,-0.00020918468,-0.015450962,0.7233413,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
22744000,22744000,0.6894449,0.00036495744,-0.011902146,0.72424036,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
23244000,23244000,0.6892356,0.00033233047,-0.008988845,0.72448146,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
23744000,23744000,0.68916285,3.5635483e-05,-0.0073304125,0.7245695,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
24244000,24244000,0.68905896,-0.00022631435,-0.007693012,0.72466445,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
24744000,24744000,0.68973583,-3.4727596e-05,-0.011846277,0.7239643,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
25244000,25244000,0.689135,0.00071330235,-0.013446289,0.72450787,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
25744000,25744000,0.6892119,0.0006473977,-0.013238731,0.7244386,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
26244000,26244000,0.68912435,0.0005063518,-0.013723428,0.724513,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
26744000,26744000,0.6892005,0.0013850644,-0.012521192,0.7244612,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
27244000,27244000,0.6891511,0.00025749652,-0.0122127505,0.7245148,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
27744000,27744000,0.6890596,-0.00025669075,-0.011965068,0.72460586,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
28244000,28244000,0.68925864,-0.00044092594,-0.010952054,0.7244324,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
28744000,28744000,0.6893216,0.00015762236,-0.012301137,0.7243511,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
29244000,29244000,0.6892495,0.00046322096,-0.011927936,0.72442573,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
29744000,29744000,0.6891679,0.00037730674,-0.012008526,0.72450215,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
30244000,30244000,0.68907136,0.0007167607,-0.012337008,0.7245882,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
30744000,30744000,0.68928254,0.00044256213,-0.011595083,0.7243998,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
31244000,31244000,0.6893362,0.00025200314,-0.011873392,0.7243443,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
31744000,31744000,0.6893024,0.00048510538,-0.01181685,0.7243772,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
32244000,32244000,0.6893768,0.00021878371,-0.011838492,0.7243062,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
32744000,32744000,0.6891886,0.0007848119,-0.011858638,0.72448456,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
33244000,33244000,0.68925095,0.0014427131,-0.013000445,0.72440463,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
33744000,33744000,0.689172,0.0009604606,-0.014642462,0.72444916,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
34244000,34244000,0.68907595,0.0011000592,-0.012715115,0.7245768,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
34744000,34744000,0.6891766,0.00083190855,-0.012187947,0.7244904,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
35244000,35244000,0.689148,0.0006421229,-0.0124603445,0.7245132,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
35744000,35744000,0.68907636,9.9909616e-05,-0.012524597,0.7245806,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
36244000,36244000,0.6891383,-0.00045643613,-0.012081177,0.72452897,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
36744000,36744000,0.68929005,-0.00068498455,-0.012157529,0.7243832,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
37244000,37244000,0.6891389,-0.001051714,-0.013662652,0.72449976,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
37744000,37744000,0.689127,-0.0013207201,-0.012797893,0.72452635,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
38244000,38244000,0.6892485,-0.0011490764,-0.013268506,0.7244026,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
38744000,38744000,0.6893049,-0.0011273593,-0.0128559675,0.7243565,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
39244000,39244000,0.6891399,-0.00016662557,-0.012264307,0.72452456,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
39744000,39744000,0.6893762,0.00020499436,-0.011693645,0.7243092,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
40244000,40244000,0.68917274,0.002096968,-0.013384106,0.72447044,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
40744000,40744000,0.6889211,0.0019341826,-0.013217204,0.72471327,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
41244000,41244000,0.68876636,0.0017811548,-0.013091739,0.724863,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
41744000,41744000,0.6885773,0.001596132,-0.013070389,0.7250435,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
42244000,42244000,0.68868107,0.0016133876,-0.013053634,0.7249451,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
42744000,42744000,0.68856186,0.0015190298,-0.012887681,0.72506154,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
43244000,43244000,0.6885063,0.0015272135,-0.012872752,0.7251145,0.9999998,0.0,1.3242244e-09,-0.0006522537,2
