timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
17008000,16928000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
17016000,16936000,-2.976444,3.7675972,-2.513261,-1.2566239,1.3254516e-05,1.2566503,2.5132875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
18008000,17928000,-2.1394577,3.644105,-2.5116243,-1.2596425,-0.0032913128,1.2578245,2.5175161,-0.09629773,0.02129716,0.123279616,0.06871369,-0.066992775,-0.03641683,-0.1054387,-0.014928317,0.110032216,0.09675158,0.20202821,0.20138057,0.19882664,0.1978977,0.19986695,0
19008000,18928000,-3.0447626,3.719034,-2.5146632,-1.2599825,-0.00022206517,1.2602936,2.5162063,-0.15225132,0.01608219,0.17362748,0.10255857,-0.098884925,-0.062202845,-0.17308144,-0.04723598,0.14151877,0.13218974,0.20193805,0.19946866,0.19774187,0.19912602,0.20172545,0
20008000,19928000,2.7882252,3.1675067,-2.5364966,-1.277797,0.022792142,1.3048168,2.5329971,0.1289349,0.23001388,0.16533685,0.024636254,0.001842916,-0.010691211,0.090215504,0.2172625,0.19526216,0.054509692,0.21479514,0.18254583,0.17472863,0.20070288,0.22722746,0
21008000,20928000,2.574991,2.4963706,-2.6059327,-1.3219637,0.05965388,1.3623335,2.5266235,-0.31471476,-0.1347473,0.17037287,0.12264167,-0.16687678,-0.061396047,-0.30428895,-0.18656257,0.13270083,0.17748299,0.22322527,0.14140779,0.13792534,0.21528903,0.2821526,0
22008000,21928000,1.7683257,1.6299127,-2.7003827,-1.2649729,0.18238983,1.3599747,2.4073532,-0.4358027,-0.24547857,0.13081497,0.0969213,-0.2081765,-0.058544036,-0.39269307,-0.26180235,0.09170909,0.18882182,0.11046626,0.058986053,0.14345095,0.36958575,0.317511,0
23008000,22928000,1.5840757,1.0316858,-2.7481642,-1.2251419,0.24588688,1.3506665,2.3394475,-0.19545448,-0.08324432,0.045109443,-0.0044326484,-0.11832738,-0.04692104,-0.16836005,-0.069329046,0.049053125,0.065033205,0.05603989,0.02802992,0.14074457,0.47703832,0.2981473,0
24008000,23928000,1.5862275,1.0237569,-2.7488017,-1.2256383,0.24653076,1.3516325,2.3400648,-0.0029007792,0.06710622,0.054218248,-0.0012140423,-0.029930275,-0.03522883,-0.016152114,0.05256159,0.05773113,0.017825656,0.05561766,0.027577905,0.13976613,0.4783143,0.29872406,0
25008000,24928000,1.6306895,1.0039216,-2.7571151,-1.2332286,0.25275695,1.3623219,2.3451593,0.011061422,0.05158346,0.043556213,0.011482436,-0.0046375575,0.018932354,0.030042252,0.070103675,0.072489575,0.049059443,0.05751478,0.025766967,0.12910743,0.47457892,0.31303182,0
