timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
8624000,8543999,6620172,487.31165,0.0002704803,-0.06997681,13.250273,4.1062078e-05
11400000,11316000,6620172,487.31064,0.044477414,-0.090026855,12.393273,7.266339e-05
12376000,12296000,6620172,487.3122,0.057281937,0.16394043,12.382258,0.0002411736
12840000,12756000,6620172,487.31326,0.06274286,0.077545166,12.383127,5.3955613e-05
13064000,12984000,6620172,487.3144,0.06517977,0.09689331,12.380376,8.425802e-05
13304000,13224000,6620172,487.3134,0.06777638,-0.004547119,12.383615,1.8551658e-07
13784000,13704000,6620172,487.31552,0.07263193,0.10134888,12.386028,9.21432e-05
14328000,14244000,6620172,487.31284,0.07763533,-0.10449219,12.385271,9.795342e-05
15168000,15082666,6620172,487.31384,0.08426575,0.021728516,12.388943,4.2343167e-06
15528000,15444000,6620172,487.31512,0.08674338,0.04837036,12.39099,2.0980224e-05
15704000,15624000,6620172,487.31387,0.08783849,-0.12530518,12.392661,0.00014077676
16056000,15970666,6620172,487.31543,0.08989325,0.10458374,12.393074,9.806336e-05
16776000,16692000,6620172,487.31683,0.09374084,0.09436035,12.395658,7.981178e-05
17016000,16932000,6620172,487.31555,0.094875544,-0.057861328,12.397178,3.0006231e-05
17856000,17772000,6620172,487.31595,0.098336026,-0.056365967,12.409818,2.8446313e-05
18096000,18012000,6620172,487.31708,0.09919285,0.06518555,12.416985,3.802279e-05
18848000,18768000,6620172,487.3182,0.10119873,0.13903809,12.4338045,0.00017275117
19496000,19415000,6620172,487.3193,0.1027761,0.07888794,12.447688,5.555076e-05
19680000,19596000,6620172,487.32047,0.10328112,0.032226562,12.457283,9.263224e-06
20328000,20244000,6620172,487.32043,0.10454471,-0.04626465,12.46902,1.9073206e-05
20736000,20652000,6620172,487.325,0.10516997,0.1060791,12.477679,0.00010020361
21216000,21132000,6620172,487.3263,0.10601051,0.09585571,12.489786,8.174073e-05
21800000,21720000,6620172,487.33105,0.10667148,0.07458496,12.5063095,4.9423197e-05
22328000,22247000,6620172,487.337,0.10720202,0.091308594,12.497329,7.412481e-05
22872000,22788000,6620172,487.3432,0.10791422,0.16317749,12.5081215,0.00023652981
23232000,23148000,6620172,487.34808,0.10829203,0.11004639,12.507209,0.000107584245
23472000,23388000,6620172,487.3494,0.108526155,0.15713501,12.499221,0.00021949288
24368000,24288000,6620172,487.3531,0.10919225,0.037139893,12.504831,1.2256344e-05
24840000,24756000,6620172,487.3577,0.10939418,0.096191406,12.508327,8.2192244e-05
25256000,25174000,6620172,487.35916,0.10959159,0.06625366,12.508933,3.8990336e-05
25784000,25704000,6620172,487.36374,0.10971546,0.049621582,12.515253,2.186045e-05
26312000,26232000,6620172,487.3674,0.10981281,0.08319092,12.50052,6.1515035e-05
26792000,26712000,6620172,487.37463,0.11004695,0.09005737,12.504888,7.2063645e-05
27216000,27132000,6620172,487.37903,0.11029374,0.098236084,12.506578,8.573558e-05
27864000,27780000,6620172,487.3852,0.11034117,0.076416016,12.49868,5.1911324e-05
28280000,28200000,6620172,487.3882,0.11042681,0.0670166,12.499738,3.9922834e-05
28808000,28728000,6620172,487.39557,0.11041888,0.12911987,12.506482,0.00014811821
29280000,29196000,6620172,487.40274,0.11044587,0.12838745,12.510531,0.0001463952
29864000,29784000,6620172,487.40863,0.110404246,0.13366699,12.499363,0.00015882468
30272000,30192000,6620172,487.41425,0.11035029,0.0289917,12.499801,7.4713957e-06
30800000,30720000,6620172,487.42255,0.11034096,0.19113159,12.506684,0.00032454898
31272000,31188000,6620172,487.42902,0.11038526,0.11428833,12.510839,0.00011600449
31856000,31776000,6620172,487.43488,0.11034129,0.1078186,12.49948,0.00010333631
32264000,32184000,6620172,487.44287,0.11029651,0.13986206,12.499865,0.00017388095
32792000,32712000,6620172,487.44946,0.11029523,0.15390015,12.506682,0.0002104231
33216000,33132000,6620172,487.45767,0.11051371,0.16091919,12.508614,0.00023001914
33872000,33792000,6620172,487.4644,0.11064991,0.13931274,12.501303,0.00017249792
34296000,34212000,6620172,487.46695,0.11082672,0.08627319,12.502982,6.6144785e-05
34776000,34692000,6620172,487.47034,0.11093694,0.073394775,12.507465,4.7854028e-05
35352000,35268000,6620172,487.47415,0.1106955,0.08633423,12.51628,6.616803e-05
35648000,35568000,6620172,487.47632,0.11071028,0.07498169,12.51062,4.9933165e-05
36360000,36276000,6620172,487.47632,0.11076613,-0.09011841,12.505983,7.215504e-05
36960000,36876000,6620172,487.47787,0.110912666,0.13275146,12.517194,0.00015643328
37368000,37282666,6620172,487.48013,0.110815264,0.19195557,12.517147,0.00032707967
37832000,37752000,6620172,487.5137,0.110666625,0.57766724,12.497334,0.0029668503
38352000,38268000,6620172,487.5803,0.11050643,0.9649658,12.4999075,0.008277031
38816000,38736000,6620172,487.65594,0.11038922,1.1958923,12.499286,0.012713247
39360000,39274666,6620172,487.75223,0.110627726,1.3449707,12.502443,0.016076379
39840000,39754666,6620172,487.8404,0.11075472,1.21521,12.485784,0.013141481
40368000,40284000,6620172,487.94162,0.110690124,1.1652527,12.488317,0.012080748
40848000,40764000,6620172,488.02887,0.11080694,1.3468933,12.489307,0.016139332
41328000,41244000,6620172,488.11343,0.110906236,1.3696594,12.490126,0.016688444
41856000,41770666,6620172,488.20178,0.11081684,1.0505676,12.477462,0.009828319
42320000,42240000,6620172,488.2722,0.110660315,0.89907837,12.478008,0.007197925
42848000,42768000,6620172,488.34686,0.11059479,0.8876343,12.481583,0.0070138415
43376000,43296000,6620172,488.41168,0.110545255,0.9168396,12.486365,0.0074801133
43848000,43764000,6620172,488.4594,0.11054144,0.5917053,12.475941,0.0031181367
44328000,44244000,6620172,488.49866,0.11067649,0.40197754,12.481171,0.0014384864
44864000,44784000,6620172,488.536,0.11073922,0.39456177,12.489851,0.0013849377
44984000,44902000,6620172,488.5408,0.11076714,0.25387573,12.472909,0.0005741589
45824000,45744000,6620172,488.5318,0.110890195,-0.27508545,12.437936,0.0006759964
46368000,46284000,6620172,488.50974,0.11101153,-0.26480103,12.434347,0.0006265761
46848000,46764000,6620172,488.49258,0.111049436,-0.23117065,12.428839,0.0004777408
47328000,47244000,6620172,488.46716,0.1110796,-0.40090942,12.426423,0.0014371559
