timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3492000,3492000,0.68856996,0.0011013243,-0.016737854,0.72497594,1.0,0.0,0.0,0.0,0
3500000,3500000,0.690264,0.0010691839,-0.016654128,0.7233651,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3504000,3504000,0.69025975,0.0010767659,-0.016611846,0.72337013,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3508000,3508000,0.6902524,0.0010831051,-0.016566206,0.7233782,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3512000,3512000,0.6902436,0.0010848736,-0.016519919,0.72338766,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3516000,3516000,0.69023466,0.0010879547,-0.016479999,0.7233971,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3520000,3520000,0.69022495,0.0010948008,-0.01644075,0.72340727,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3524000,3524000,0.6902183,0.0011027604,-0.016396562,0.7234146,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3528000,3528000,0.6902159,0.0011108515,-0.016353874,0.7234179,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3536000,3536000,0.6902104,0.0011237864,-0.01625724,0.7234253,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3540000,3540000,0.69020563,0.0011302024,-0.016207768,0.7234309,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3544000,3544000,0.69020087,0.001134869,-0.016163988,0.7234364,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3552000,3552000,0.6901836,0.0011414329,-0.016076824,0.72345483,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3556000,3556000,0.6901761,0.0011426134,-0.016030429,0.72346294,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3560000,3560000,0.69016945,0.0011456665,-0.015982857,0.7234704,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3568000,3568000,0.69013923,0.0011605307,-0.01589344,0.7235012,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3572000,3572000,0.690126,0.0011664128,-0.015850173,0.72351474,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3576000,3576000,0.6901116,0.0011696789,-0.015808852,0.7235294,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3580000,3580000,0.6900967,0.0011771141,-0.015774112,0.7235444,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3584000,3584000,0.69008315,0.0011906421,-0.015740732,0.723558,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
3588000,3588000,0.6900714,0.0012052534,-0.01570948,0.7235698,0.99999726,9.313226e-10,-5.2386895e-10,-0.0023410916,1
